# YHDA_VERSION=0.5
# TEST_SERVICE=HFK
# PLANT_TYPE=EDUEDT
# STEP_ID=FREQ_SUPPORT_LOWER
# STEP_NAME=Frekans Destek Rezervi — negatif yön
# TESIS_ADI=YHDA Örnek HFK EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=20
# HFK_RESERVE_MW=20
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
time_s;frequency_hz;active_power_mw;soc_pct;stored_energy_mwh;dc_power_mw;rocof_hz_s;trigger;tie_line_flow_mw;voltage_kv
8,500000;50,449042;-20,038983;65,022558;130,045115;-20,343169;-0,012840;1;1600,229187;153,975357
8,520000;50,450480;-20,029720;65,022613;130,045227;-20,271884;0,003307;1;1600,455570;154,023678
8,540000;50,449322;-19,967552;65,022669;130,045337;-20,294010;-0,017533;1;1600,205160;153,985227
8,560000;50,449417;-20,017769;65,022724;130,045449;-20,341026;0,005217;1;1599,875845;153,997196
8,580000;50,449292;-20,039996;65,022780;130,045560;-20,350775;0,040480;1;1599,686035;153,984330
8,600000;50,448785;-19,985373;65,022836;130,045671;-20,287365;0,011513;1;1600,136536;153,983118
8,620000;50,448681;-19,966925;65,022891;130,045782;-20,265970;-0,016360;1;1599,653327;154,005137
8,640000;50,451172;-20,040053;65,022947;130,045893;-20,360127;-0,019820;1;1599,965204;153,976971
8,660000;50,449908;-19,995236;65,023002;130,046004;-20,304658;0,012689;1;1600,470301;153,976285
8,680000;50,448927;-19,962459;65,023058;130,046115;-20,293464;-0,013501;1;1600,087085;154,003608
8,700000;50,449712;-20,003294;65,023113;130,046226;-20,297183;0,019500;1;1600,092006;153,998572
8,720000;50,451337;-20,007866;65,023169;130,046338;-20,286683;0,016173;1;1599,629527;154,050605
8,740000;50,449841;-20,005764;65,023224;130,046449;-20,239493;-0,010522;1;1600,135182;154,008523
8,760000;50,450450;-20,065491;65,023280;130,046560;-20,366126;-0,002544;1;1599,819095;153,999874
8,780000;50,449646;-20,025436;65,023336;130,046671;-20,345665;-0,002692;1;1599,689454;154,004006
8,800000;50,449722;-19,905580;65,023391;130,046782;-20,194677;0,015623;1;1599,795902;153,980794
8,820000;50,451712;-19,994948;65,023447;130,046893;-20,301532;0,016223;1;1600,165695;154,023432
8,840000;50,448801;-19,963894;65,023502;130,047004;-20,236156;-0,006828;1;1599,927736;153,969558
8,860000;50,449182;-19,985819;65,023558;130,047115;-20,307107;-0,015255;1;1599,915903;154,006799
8,880000;50,449375;-20,035543;65,023613;130,047226;-20,333978;0,014429;1;1600,115284;153,966658
8,900000;50,451121;-20,000874;65,023669;130,047338;-20,276070;0,007541;1;1600,063831;153,974706
8,920000;50,449674;-20,024819;65,023724;130,047449;-20,289989;-0,022374;1;1599,682650;154,015244
8,940000;50,449741;-19,920030;65,023780;130,047559;-20,264784;-0,003619;1;1600,267193;153,962268
8,960000;50,449269;-19,976904;65,023835;130,047670;-20,213432;0,003597;1;1599,931859;154,007065
8,980000;50,450316;-19,979746;65,023891;130,047781;-20,292494;0,010228;1;1600,068167;154,036440
9,000000;50,449476;-19,981736;65,023946;130,047892;-20,212835;0,038305;1;1599,899080;153,990999
9,020000;50,449580;-20,069301;65,024002;130,048004;-20,352443;0,009472;1;1600,193806;154,003677
9,040000;50,449931;-19,976452;65,024057;130,048115;-20,267516;0,014805;1;1599,973102;154,020231
9,060000;50,450239;-20,014766;65,024113;130,048226;-20,328975;0,026322;1;1599,714238;153,984481
9,080000;50,451157;-19,983328;65,024169;130,048337;-20,291478;-0,030074;1;1600,159971;153,979978
9,100000;50,450453;-19,983257;65,024224;130,048448;-20,299235;0,009978;1;1600,291936;153,989130
9,120000;50,449121;-20,000442;65,024280;130,048559;-20,307216;-0,018027;1;1600,010309;154,000583
9,140000;50,451302;-19,981449;65,024335;130,048670;-20,322946;-0,000960;1;1600,268220;154,010259
9,160000;50,450791;-19,937027;65,024391;130,048781;-20,263253;0,010412;1;1600,057737;153,988452
9,180000;50,449523;-20,012836;65,024446;130,048892;-20,312567;0,005749;1;1600,038449;154,017059
9,200000;50,450300;-20,036560;65,024502;130,049003;-20,312145;0,013427;1;1599,960036;154,024934
9,220000;50,451390;-20,024075;65,024557;130,049115;-20,330962;-0,019174;1;1600,091461;154,018611
9,240000;50,450483;-20,026611;65,024613;130,049226;-20,362903;0,013915;1;1599,607000;154,021179
9,260000;50,450474;-20,019651;65,024669;130,049337;-20,315307;-0,004094;1;1600,526950;154,052463
9,280000;50,449127;-20,027751;65,024724;130,049448;-20,332971;-0,006893;1;1599,845103;153,998707
9,300000;50,450233;-19,984900;65,024780;130,049560;-20,261203;-0,005332;1;1600,192537;153,987185
9,320000;50,449777;-20,020166;65,024835;130,049671;-20,287530;-0,009602;1;1599,743322;153,993270
9,340000;50,450203;-19,968399;65,024891;130,049782;-20,243347;-0,008194;1;1600,182892;154,015741
9,360000;50,449651;-20,028667;65,024946;130,049893;-20,321508;-0,019034;1;1599,725746;153,990075
9,380000;50,449400;-20,021836;65,025002;130,050004;-20,300462;-0,015778;1;1600,108683;154,002027
9,400000;50,448652;-19,982922;65,025058;130,050115;-20,265884;0,012319;1;1600,319656;153,994044
9,420000;50,450036;-20,007517;65,025113;130,050226;-20,294538;-0,011017;1;1600,159604;153,982525
9,440000;50,449299;-20,005701;65,025169;130,050337;-20,329253;0,009075;1;1600,079932;154,010360
9,460000;50,450461;-19,993210;65,025224;130,050449;-20,257591;-0,001006;1;1599,521952;153,998346
9,480000;50,449754;-20,006137;65,025280;130,050560;-20,296823;0,005175;1;1599,771067;153,966991
9,500000;50,449146;-20,072252;65,025336;130,050671;-20,346112;-0,006764;1;1600,032257;153,994261
9,520000;50,449337;-20,034424;65,025391;130,050783;-20,336155;-0,004703;1;1600,009226;154,010122
9,540000;50,450778;-20,045271;65,025447;130,050894;-20,385194;-0,013881;1;1599,683886;154,020366
9,560000;50,450462;-19,977274;65,025502;130,051005;-20,333796;-0,032456;1;1599,879285;153,998927
9,580000;50,449087;-19,963477;65,025558;130,051116;-20,313567;-0,015723;1;1600,179610;153,997707
9,600000;50,449836;-19,968696;65,025613;130,051227;-20,267958;-0,000563;1;1600,205471;154,032631
9,620000;50,449271;-20,027249;65,025669;130,051338;-20,353163;0,008285;1;1599,705031;153,990033
9,640000;50,450019;-19,960398;65,025724;130,051449;-20,267004;0,000957;1;1600,256120;153,990175
9,660000;50,449408;-20,024825;65,025780;130,051560;-20,331227;-0,021588;1;1599,758394;153,954139
9,680000;50,449919;-20,005595;65,025836;130,051671;-20,298095;0,001812;1;1600,003098;153,980748
9,700000;50,450073;-19,997808;65,025891;130,051782;-20,273596;0,002016;1;1600,186634;154,003803
9,720000;50,450366;-20,004824;65,025947;130,051893;-20,325717;-0,020327;1;1599,740957;153,993227
9,740000;50,449813;-20,023485;65,026002;130,052005;-20,297594;-0,006605;1;1599,868051;153,997572
9,760000;50,451311;-19,936975;65,026058;130,052115;-20,206743;0,006637;1;1599,825091;154,015315
9,780000;50,448855;-20,021941;65,026113;130,052227;-20,307709;0,024208;1;1600,073760;153,982428
9,800000;50,449510;-19,938084;65,026169;130,052337;-20,207772;0,017111;1;1600,318592;153,969453
9,820000;50,451286;-19,995536;65,026224;130,052449;-20,292355;-0,001599;1;1599,672887;154,012272
9,840000;50,449809;-20,015913;65,026280;130,052560;-20,301148;-0,019547;1;1600,016238;153,983949
9,860000;50,450290;-19,988661;65,026335;130,052671;-20,331830;0,006764;1;1600,069654;153,976272
9,880000;50,449034;-20,006499;65,026391;130,052782;-20,273198;-0,001203;1;1600,169458;153,958226
9,900000;50,450712;-20,036522;65,026447;130,052893;-20,333825;-0,001791;1;1599,843631;154,020318
9,920000;50,450919;-20,059583;65,026502;130,053005;-20,354457;0,003904;1;1600,266579;153,995837
9,940000;50,449668;-20,011791;65,026558;130,053116;-20,265078;0,008784;1;1600,168684;153,982073
9,960000;50,449212;-20,054100;65,026614;130,053227;-20,371084;-0,008210;1;1600,048228;154,014111
9,980000;50,450328;-20,058714;65,026669;130,053339;-20,385783;0,011616;1;1600,188920;154,007208
10,000000;50,451225;-19,992861;65,026725;130,053450;-20,264743;0,000826;1;1600,361766;153,991917
10,020000;50,448102;-19,931174;65,026780;130,053561;-20,259106;-0,018934;1;1599,908955;154,014880
10,040000;50,450220;-19,928727;65,026836;130,053671;-20,228244;0,004955;1;1600,103507;153,979744
10,060000;50,450002;-20,002182;65,026891;130,053782;-20,294381;-0,012004;1;1599,701759;154,017548
10,080000;50,449054;-19,965086;65,026947;130,053893;-20,287748;-0,016581;1;1599,991453;154,000379
10,100000;50,449721;-20,010523;65,027002;130,054004;-20,329060;0,001949;1;1599,528519;154,010350
10,120000;50,450157;-19,991190;65,027058;130,054116;-20,313679;0,007620;1;1599,811145;153,993350
10,140000;50,449011;-19,961859;65,027113;130,054226;-20,214837;-0,038068;1;1599,918280;153,992322
10,160000;50,449760;-19,957526;65,027169;130,054337;-20,268790;-0,032524;1;1599,776522;154,000340
10,180000;50,449221;-19,994129;65,027224;130,054448;-20,271783;0,003388;1;1600,162220;153,983785
10,200000;50,450633;-20,001633;65,027280;130,054560;-20,351009;-0,001830;1;1600,068296;154,024445
10,220000;50,450739;-19,959406;65,027335;130,054670;-20,266445;0,018094;1;1599,801417;153,988998
10,240000;50,449700;-20,003774;65,027391;130,054782;-20,279648;0,035609;1;1599,969742;153,992553
10,260000;50,450965;-20,040318;65,027446;130,054893;-20,363380;0,039164;1;1600,124113;153,983422
10,280000;50,449794;-19,967213;65,027502;130,055004;-20,263136;0,003414;1;1600,214634;153,988376
10,300000;50,450214;-20,004301;65,027557;130,055115;-20,292651;0,000140;1;1600,050367;153,986866
10,320000;50,449918;-19,916364;65,027613;130,055226;-20,221087;-0,002325;1;1599,906570;154,001201
10,340000;50,448738;-20,004349;65,027668;130,055337;-20,275176;-0,016717;1;1600,337767;154,005756
10,360000;50,450411;-20,054320;65,027724;130,055448;-20,331256;0,022356;1;1599,590164;153,965122
10,380000;50,450410;-20,058833;65,027780;130,055560;-20,387724;0,025670;1;1599,793783;153,994587
10,400000;50,449876;-20,028518;65,027835;130,055671;-20,323697;-0,004550;1;1600,028537;153,974367
10,420000;50,449773;-20,050473;65,027891;130,055782;-20,359862;0,017907;1;1599,619035;153,997037
10,440000;50,449990;-20,029218;65,027947;130,055894;-20,349296;-0,002469;1;1600,412233;154,002284
10,460000;50,449945;-19,977697;65,028002;130,056004;-20,277543;-0,000187;1;1600,291546;153,994168
10,480000;50,451117;-19,958211;65,028058;130,056115;-20,210989;0,010930;1;1599,758876;153,987537
10,500000;50,448916;-19,998741;65,028113;130,056226;-20,285026;-0,000367;1;1600,020226;153,979741
10,520000;50,450971;-20,018250;65,028169;130,056338;-20,299269;-0,007549;1;1600,063541;154,020337
10,540000;50,451173;-19,996697;65,028224;130,056449;-20,216109;0,003590;1;1599,938462;153,970131
10,560000;50,450353;-19,987976;65,028280;130,056560;-20,281061;0,022083;1;1600,482700;154,022454
10,580000;50,449819;-20,008798;65,028335;130,056671;-20,336558;0,007583;1;1599,937478;154,022775
10,600000;50,450104;-20,061834;65,028391;130,056782;-20,390220;-0,015320;1;1599,996996;154,019164
10,620000;50,450019;-20,036289;65,028447;130,056894;-20,288432;-0,013015;1;1599,978244;153,999827
10,640000;50,450469;-20,028813;65,028503;130,057005;-20,315285;-0,000475;1;1599,828597;154,036490
10,660000;50,450297;-20,038514;65,028558;130,057116;-20,385479;0,019406;1;1599,556105;153,969475
10,680000;50,449460;-20,044556;65,028614;130,057228;-20,329891;-0,002910;1;1600,464926;154,009191
10,700000;50,449890;-20,001599;65,028669;130,057339;-20,261314;-0,007366;1;1600,017288;154,026402
10,720000;50,449569;-20,032538;65,028725;130,057450;-20,286949;0,018375;1;1600,375674;154,034785
10,740000;50,450083;-20,013482;65,028781;130,057561;-20,307420;0,021412;1;1600,392850;154,033021
10,760000;50,449208;-19,987891;65,028836;130,057672;-20,337878;-0,007996;1;1599,845254;154,015818
10,780000;50,450285;-19,978454;65,028892;130,057783;-20,266343;-0,030862;1;1599,779545;154,043035
10,800000;50,449795;-19,965411;65,028947;130,057894;-20,291528;0,017601;1;1600,411947;154,036252
10,820000;50,450334;-19,985857;65,029003;130,058005;-20,256856;-0,002687;1;1599,728665;154,040090
10,840000;50,450122;-19,975129;65,029058;130,058116;-20,288344;0,005635;1;1600,241600;153,960122
10,860000;50,450474;-20,013042;65,029114;130,058227;-20,328808;-0,002279;1;1600,018046;154,041853
10,880000;50,450317;-20,008228;65,029169;130,058339;-20,311582;-0,005954;1;1599,755052;153,966568
10,900000;50,450913;-19,981470;65,029225;130,058450;-20,295159;-0,011770;1;1599,779155;154,042383
10,920000;50,449201;-20,008605;65,029280;130,058561;-20,295863;0,002917;1;1599,704671;154,019940
10,940000;50,449177;-19,980243;65,029336;130,058672;-20,303391;-0,004926;1;1600,616837;153,992930
10,960000;50,449018;-20,029435;65,029392;130,058783;-20,313816;-0,006057;1;1600,498817;153,977797
10,980000;50,450493;-19,984663;65,029447;130,058894;-20,291555;0,008417;1;1599,760518;154,011208
11,000000;50,450446;-20,016425;65,029503;130,059005;-20,314868;0,008331;1;1599,914577;154,001643
11,020000;50,449797;-20,014631;65,029558;130,059116;-20,289914;0,017837;1;1600,372517;154,013257
11,040000;50,450297;-19,971983;65,029614;130,059227;-20,266389;0,012541;1;1599,851590;154,022438
11,060000;50,449843;-19,999854;65,029669;130,059339;-20,297052;-0,010581;1;1600,102668;153,972929
11,080000;50,450124;-20,006325;65,029725;130,059450;-20,296274;-0,016602;1;1599,764652;153,985942
11,100000;50,449375;-20,017415;65,029780;130,059561;-20,327371;-0,001980;1;1599,676240;154,017975
11,120000;50,451210;-19,942995;65,029836;130,059672;-20,223605;0,007238;1;1599,678042;154,011818
11,140000;50,449071;-20,013964;65,029891;130,059783;-20,308430;-0,016487;1;1600,257136;153,984450
11,160000;50,450631;-19,955930;65,029947;130,059894;-20,268440;-0,006571;1;1599,726426;154,017253
11,180000;50,451341;-20,000683;65,030002;130,060005;-20,320657;0,012169;1;1600,228985;153,983207
11,200000;50,451461;-20,098633;65,030058;130,060117;-20,432035;0,000818;1;1599,798189;154,018473
11,220000;50,448894;-19,997139;65,030114;130,060228;-20,312331;-0,022182;1;1600,085468;154,009017
11,240000;50,449188;-20,065549;65,030170;130,060339;-20,356091;0,023185;1;1600,163094;154,012128
11,260000;50,449369;-19,933256;65,030225;130,060450;-20,167714;0,031307;1;1600,018179;154,007346
11,280000;50,451250;-20,010821;65,030280;130,060561;-20,368224;0,006466;1;1599,576807;154,015183
11,300000;50,450000;-20,015629;65,030336;130,060672;-20,273468;-0,002561;1;1599,851552;153,967620
11,320000;50,450568;-20,029602;65,030392;130,060783;-20,344363;0,025491;1;1599,716953;153,950207
11,340000;50,450069;-19,989785;65,030447;130,060895;-20,287672;0,000496;1;1599,909572;153,983796
11,360000;50,449988;-19,987948;65,030503;130,061006;-20,287441;0,006889;1;1599,571513;154,003110
11,380000;50,448969;-20,042330;65,030558;130,061117;-20,371894;0,001620;1;1600,025477;153,983518
11,400000;50,449860;-19,944596;65,030614;130,061228;-20,248398;0,008110;1;1599,633662;154,029693
11,420000;50,448317;-19,921517;65,030669;130,061338;-20,197117;-0,015735;1;1600,184357;153,989201
11,440000;50,450681;-20,017000;65,030725;130,061450;-20,337056;-0,006141;1;1600,093275;153,951677
11,460000;50,450541;-19,981948;65,030780;130,061561;-20,236196;0,021671;1;1599,678105;154,000046
11,480000;50,449734;-19,978310;65,030836;130,061672;-20,243446;0,004963;1;1599,842223;154,017153
11,500000;50,449552;-20,015000;65,030891;130,061783;-20,297848;0,026584;1;1599,800237;153,994324
11,520000;50,449577;-19,988893;65,030947;130,061894;-20,254452;-0,030316;1;1600,307369;154,016564
11,540000;50,450507;-19,977385;65,031002;130,062005;-20,239441;-0,014785;1;1600,040024;154,020663
11,560000;50,449668;-19,971720;65,031058;130,062116;-20,258849;-0,005123;1;1600,089841;154,051265
11,580000;50,450049;-20,002438;65,031113;130,062227;-20,301042;-0,003243;1;1599,698015;153,991213
11,600000;50,448422;-19,969658;65,031169;130,062338;-20,265763;-0,001177;1;1600,099987;153,995400
11,620000;50,450702;-20,066077;65,031225;130,062449;-20,344660;-0,009492;1;1600,064883;153,962908
11,640000;50,449922;-19,972020;65,031280;130,062560;-20,256095;0,018008;1;1599,708659;153,995323
11,660000;50,449638;-20,015125;65,031336;130,062671;-20,315603;-0,026218;1;1599,960085;154,005994
11,680000;50,450166;-19,968460;65,031391;130,062782;-20,240506;0,004504;1;1600,062532;153,992883
11,700000;50,449294;-19,994526;65,031447;130,062893;-20,258328;-0,007700;1;1600,001133;153,990020
11,720000;50,449738;-20,000192;65,031502;130,063005;-20,273806;-0,013821;1;1599,825137;153,986918
11,740000;50,450991;-19,960237;65,031558;130,063115;-20,245628;0,025016;1;1599,708296;154,018684
11,760000;50,450695;-19,970095;65,031613;130,063226;-20,297905;0,015665;1;1600,076509;153,982227
11,780000;50,450269;-20,026844;65,031669;130,063338;-20,325847;0,000715;1;1600,192863;153,999539
11,800000;50,450916;-20,020115;65,031724;130,063449;-20,286031;-0,000511;1;1599,796332;153,983565
11,820000;50,449739;-19,996920;65,031780;130,063560;-20,290458;0,013709;1;1600,414105;153,989407
11,840000;50,450781;-19,989574;65,031836;130,063671;-20,321978;0,014687;1;1600,295067;154,025059
11,860000;50,448711;-19,990795;65,031891;130,063782;-20,282237;0,022588;1;1600,260613;154,013714
11,880000;50,449996;-20,021046;65,031947;130,063893;-20,326009;-0,016295;1;1599,831427;154,019864
11,900000;50,451625;-20,007316;65,032002;130,064005;-20,281170;-0,009706;1;1600,021458;154,034993
11,920000;50,450595;-20,002015;65,032058;130,064116;-20,354494;0,015282;1;1599,947625;153,993100
11,940000;50,450236;-20,040642;65,032113;130,064227;-20,326683;-0,008130;1;1600,092977;154,006303
11,960000;50,448835;-19,998383;65,032169;130,064338;-20,325721;0,017088;1;1600,559615;153,983317
11,980000;50,450374;-20,050918;65,032225;130,064449;-20,359499;0,012256;1;1599,929683;153,999303
12,000000;50,451421;-20,012388;65,032280;130,064561;-20,302791;0,000882;1;1599,775695;154,006245
12,020000;50,450170;-19,963530;65,032336;130,064672;-20,297134;0,003467;1;1600,196368;154,003191
12,040000;50,449221;-19,968647;65,032391;130,064782;-20,255332;0,007399;1;1599,788380;154,004313
12,060000;50,449489;-19,986273;65,032447;130,064894;-20,327860;-0,004527;1;1599,649020;153,989227
12,080000;50,449565;-19,991723;65,032502;130,065005;-20,278113;-0,013886;1;1600,092663;154,013627
12,100000;50,450874;-19,970872;65,032558;130,065116;-20,230009;-0,018806;1;1599,923293;153,994455
12,120000;50,449350;-19,974537;65,032613;130,065227;-20,273150;-0,032223;1;1599,974317;153,969898
12,140000;50,450169;-19,992093;65,032669;130,065338;-20,269453;0,021446;1;1600,067490;154,004488
12,160000;50,449628;-19,959137;65,032724;130,065448;-20,280530;0,013086;1;1600,574374;153,949819
12,180000;50,450703;-19,952781;65,032780;130,065559;-20,298131;0,005209;1;1600,034273;154,020976
12,200000;50,448479;-20,008293;65,032835;130,065670;-20,347880;0,016501;1;1600,361857;154,012052
12,220000;50,450354;-20,002066;65,032891;130,065782;-20,288786;0,015917;1;1599,975416;154,030736
12,240000;50,449356;-19,977637;65,032946;130,065893;-20,232937;-0,003174;1;1600,052139;153,992594
12,260000;50,449709;-20,024069;65,033002;130,066004;-20,298816;0,006996;1;1600,074141;154,009839
12,280000;50,450755;-20,027672;65,033058;130,066115;-20,376804;-0,014283;1;1599,481160;153,984656
12,300000;50,448937;-19,999939;65,033113;130,066226;-20,275507;-0,013843;1;1599,637773;154,022484
12,320000;50,449608;-19,950218;65,033169;130,066337;-20,221427;0,012639;1;1600,516605;154,013990
12,340000;50,449989;-19,992702;65,033224;130,066448;-20,272975;0,025745;1;1599,995195;154,010322
12,360000;50,448686;-19,953416;65,033279;130,066559;-20,193579;0,013089;1;1600,393429;153,993932
12,380000;50,449532;-20,088312;65,033335;130,066671;-20,428567;-0,010615;1;1599,333113;154,001969
12,400000;50,449534;-20,035167;65,033391;130,066782;-20,337034;0,004299;1;1599,753637;153,985691
12,420000;50,449472;-19,965647;65,033446;130,066893;-20,227526;0,027228;1;1600,306198;154,013299
12,440000;50,450044;-20,018561;65,033502;130,067004;-20,302293;-0,001192;1;1599,679174;154,001306
12,460000;50,449244;-20,051858;65,033558;130,067115;-20,352460;0,002714;1;1599,758554;154,006244
12,480000;50,450224;-19,940723;65,033613;130,067226;-20,204617;-0,001801;1;1599,989104;154,002794
12,500000;50,449763;-20,043295;65,033669;130,067338;-20,387447;-0,020354;1;1599,784804;154,015537
12,520000;50,450012;-19,990714;65,033724;130,067449;-20,277058;0,006570;1;1600,189514;153,969196
12,540000;50,450111;-19,978175;65,033780;130,067560;-20,294025;-0,012291;1;1600,104215;153,994946
12,560000;50,450722;-20,040387;65,033835;130,067671;-20,355816;0,015039;1;1599,696911;153,978460
12,580000;50,451077;-20,037802;65,033891;130,067782;-20,304217;0,009480;1;1599,756749;154,002522
12,600000;50,450210;-19,952157;65,033947;130,067893;-20,237145;-0,011761;1;1600,093962;154,033265
12,620000;50,451916;-20,022812;65,034002;130,068004;-20,294399;-0,011710;1;1599,969709;154,003318
12,640000;50,450591;-20,030815;65,034058;130,068116;-20,352329;0,016862;1;1600,341758;154,000560
12,660000;50,448346;-19,960018;65,034113;130,068226;-20,278653;-0,008567;1;1599,578996;153,964919
12,680000;50,450338;-19,972384;65,034169;130,068337;-20,281437;-0,010980;1;1600,012195;153,933014
12,700000;50,450195;-20,017728;65,034224;130,068449;-20,325609;0,037157;1;1600,025913;153,981850
12,720000;50,451407;-19,944940;65,034280;130,068559;-20,248129;-0,000300;1;1600,223313;153,993549
12,740000;50,449941;-20,042187;65,034335;130,068671;-20,323196;-0,010758;1;1600,780192;154,039996
12,760000;50,450002;-20,047361;65,034391;130,068782;-20,349968;-0,009686;1;1599,816718;154,017637
12,780000;50,450327;-20,045278;65,034447;130,068894;-20,410154;-0,022782;1;1600,226901;154,018811
12,800000;50,449915;-19,985702;65,034502;130,069005;-20,319482;0,019033;1;1600,300525;153,987608
12,820000;50,450081;-20,068674;65,034558;130,069116;-20,380288;0,011363;1;1599,590634;154,015538
12,840000;50,449662;-20,003926;65,034614;130,069227;-20,311793;-0,031025;1;1599,538087;153,983968
12,860000;50,449440;-19,943875;65,034669;130,069338;-20,205886;-0,011823;1;1599,798915;153,990979
12,880000;50,449188;-19,985909;65,034725;130,069449;-20,369572;-0,008203;1;1600,121512;153,998432
12,900000;50,449174;-19,998305;65,034780;130,069560;-20,288914;0,019632;1;1600,051420;153,990899
12,920000;50,448525;-20,032386;65,034836;130,069671;-20,298425;0,005470;1;1600,022679;154,050952
12,940000;50,450013;-20,057581;65,034891;130,069783;-20,376926;0,016467;1;1599,851529;154,043444
12,960000;50,449271;-20,007635;65,034947;130,069894;-20,289241;-0,008381;1;1599,610866;154,004037
12,980000;50,450350;-20,005135;65,035003;130,070005;-20,295522;-0,016348;1;1599,997680;153,978222
13,000000;50,449944;-20,042223;65,035058;130,070116;-20,373430;0,008960;1;1600,165498;154,035423
13,020000;50,450814;-20,019615;65,035114;130,070228;-20,316042;-0,004295;1;1599,867029;153,994491
13,040000;50,449999;-19,987610;65,035169;130,070339;-20,305046;-0,035441;1;1599,981520;153,983694
13,060000;50,451183;-20,036019;65,035225;130,070450;-20,324274;0,002384;1;1599,786913;153,999929
13,080000;50,451117;-20,025423;65,035281;130,070561;-20,307021;0,017057;1;1600,271526;154,011077
13,100000;50,450276;-19,987815;65,035336;130,070672;-20,278568;-0,007401;1;1600,123852;154,022980
13,120000;50,448612;-20,012581;65,035392;130,070784;-20,346954;-0,020888;1;1599,743588;154,039726
13,140000;50,450380;-19,989366;65,035447;130,070895;-20,286495;-0,018934;1;1600,009037;153,957080
13,160000;50,449339;-19,952509;65,035503;130,071005;-20,251061;0,006264;1;1600,249677;154,023119
13,180000;50,450818;-19,967978;65,035558;130,071116;-20,256247;0,024318;1;1600,075888;153,983355
13,200000;50,450804;-19,933658;65,035614;130,071227;-20,242218;0,004171;1;1599,741639;154,003579
13,220000;50,450203;-20,070572;65,035669;130,071339;-20,387246;0,011276;1;1599,831589;154,033118
13,240000;50,449743;-20,007002;65,035725;130,071450;-20,309769;-0,000999;1;1599,749176;153,993013
13,260000;50,450179;-20,042253;65,035781;130,071561;-20,396868;-0,007799;1;1599,578794;154,024274
13,280000;50,448391;-19,996788;65,035836;130,071672;-20,338511;0,007559;1;1600,560701;153,990785
13,300000;50,450692;-20,012017;65,035892;130,071783;-20,258513;-0,018742;1;1600,131252;153,985560
13,320000;50,449903;-20,004980;65,035947;130,071895;-20,349607;0,001314;1;1599,670128;154,011386
13,340000;50,449315;-19,955525;65,036003;130,072005;-20,291663;0,032226;1;1600,350216;154,027981
13,360000;50,450716;-19,993315;65,036058;130,072116;-20,268511;0,000567;1;1599,994337;153,997854
13,380000;50,448746;-20,021287;65,036114;130,072228;-20,281529;0,013293;1;1600,134873;153,999666
13,400000;50,451112;-20,015231;65,036169;130,072339;-20,355478;-0,010187;1;1600,430280;154,029623
13,420000;50,449465;-19,980248;65,036225;130,072450;-20,337608;0,003791;1;1600,013924;153,993101
13,440000;50,449714;-19,988637;65,036280;130,072561;-20,287702;0,002633;1;1600,147847;153,967395
13,460000;50,449578;-19,938456;65,036336;130,072672;-20,235787;0,011621;1;1599,585097;154,027234
13,480000;50,450386;-20,019720;65,036391;130,072783;-20,295214;0,019888;1;1600,146640;154,027173
13,500000;50,450552;-20,026041;65,036447;130,072894;-20,289086;0,006604;1;1600,547999;153,987056
13,520000;50,449264;-19,987358;65,036503;130,073005;-20,343981;-0,012125;1;1599,764713;153,984298
13,540000;50,451077;-20,005566;65,036558;130,073116;-20,286031;0,007839;1;1599,738743;153,971825
13,560000;50,448662;-20,031471;65,036614;130,073228;-20,314490;0,014695;1;1600,132324;153,991735
13,580000;50,449357;-19,997852;65,036669;130,073339;-20,298518;-0,005536;1;1600,254015;153,988987
13,600000;50,450558;-20,010030;65,036725;130,073450;-20,309645;-0,022895;1;1600,146750;154,006718
13,620000;50,449426;-20,016808;65,036781;130,073561;-20,289593;-0,011104;1;1600,079720;154,022226
13,640000;50,450634;-19,970353;65,036836;130,073672;-20,332132;-0,009131;1;1599,793293;153,987332
13,660000;50,449646;-20,023726;65,036892;130,073783;-20,318996;-0,033495;1;1600,196145;153,995697
13,680000;50,449969;-20,031639;65,036947;130,073895;-20,321759;-0,003487;1;1600,298567;154,015275
13,700000;50,451018;-19,925337;65,037003;130,074005;-20,181809;0,008530;1;1600,220813;154,029736
13,720000;50,450829;-20,013373;65,037058;130,074116;-20,334317;0,000593;1;1599,927171;154,011089
13,740000;50,449914;-20,044492;65,037114;130,074228;-20,338918;-0,000930;1;1600,184211;153,979071
13,760000;50,450138;-20,009332;65,037170;130,074339;-20,277379;-0,033458;1;1600,132679;153,961028
13,780000;50,451062;-20,025825;65,037225;130,074450;-20,370572;0,014075;1;1599,796672;153,997438
