# YHDA_VERSION=0.6.2
# TEST_SERVICE=HFK
# PLANT_TYPE=EDUEDT
# STEP_ID=SYNC_SUPPORT_LOWER
# STEP_NAME=Senkron Bağlantı Destek Rezervi — negatif yön
# TESIS_ADI=YHDA Örnek HFK EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=20
# HFK_RESERVE_MW=20
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
ZAMAN;SIRA_NO;frequency_hz;active_power_mw;soc_pct;stored_energy_mwh;dc_power_mw;rocof_hz_s;trigger;tie_line_flow_mw;voltage_kv
16.8.2026 09:00:06,26s;414;50,000850;-19,910370;65,017195;130,034390;-20,246152;0,010866;1;1694,895965;153,978675
16.8.2026 09:00:06,28s;415;49,998899;-19,945338;65,017251;130,034501;-20,179590;-0,010177;1;1695,150452;154,023433
16.8.2026 09:00:06,3s;416;50,000278;-20,035770;65,017306;130,034612;-20,349359;-0,003362;1;1695,019108;154,005584
16.8.2026 09:00:06,32s;417;49,999703;-20,013246;65,017362;130,034724;-20,338921;-0,005660;1;1695,295251;153,978196
16.8.2026 09:00:06,34s;418;50,001195;-20,028537;65,017417;130,034835;-20,357711;0,025457;1;1694,784424;154,013703
16.8.2026 09:00:06,36s;419;50,000251;-20,022467;65,017473;130,034946;-20,399426;-0,028815;1;1695,035326;153,998441
16.8.2026 09:00:06,38s;420;50,000615;-20,048869;65,017529;130,035057;-20,381441;0,000169;1;1694,799408;154,032457
16.8.2026 09:00:06,4s;421;50,000284;-19,960513;65,017584;130,035168;-20,228360;-0,005434;1;1695,168083;154,011838
16.8.2026 09:00:06,42s;422;49,999511;-20,002987;65,017640;130,035279;-20,292531;0,010038;1;1694,758675;153,991758
16.8.2026 09:00:06,44s;423;49,999455;-19,992386;65,017695;130,035391;-20,274987;0,004852;1;1695,177024;154,022596
16.8.2026 09:00:06,46s;424;49,999526;-20,031846;65,017751;130,035502;-20,395439;0,000822;1;1695,335886;153,995696
16.8.2026 09:00:06,48s;425;50,000277;-20,098161;65,017807;130,035613;-20,424936;0,000423;1;1695,176515;154,015792
16.8.2026 09:00:06,5s;426;50,000357;-20,010296;65,017862;130,035725;-20,334531;0,003825;1;1695,028192;153,974440
16.8.2026 09:00:06,52s;427;49,999911;-20,024825;65,017918;130,035836;-20,341343;-0,002313;1;1694,739434;154,027823
16.8.2026 09:00:06,54s;428;49,999978;-19,996800;65,017973;130,035947;-20,292084;0,027672;1;1695,011047;153,963813
16.8.2026 09:00:06,56s;429;50,000836;-19,957797;65,018029;130,036058;-20,239117;-0,002780;1;1694,948879;154,000619
16.8.2026 09:00:06,58s;430;49,999521;-19,973993;65,018084;130,036169;-20,259633;0,025788;1;1694,442119;153,967084
16.8.2026 09:00:06,6s;431;50,001432;-20,002876;65,018140;130,036280;-20,313538;0,006694;1;1695,012039;154,009515
16.8.2026 09:00:06,62s;432;50,000439;-20,006469;65,018196;130,036391;-20,322882;-0,017866;1;1694,805094;153,972482
16.8.2026 09:00:06,64s;433;49,998824;-20,012131;65,018251;130,036502;-20,336839;-0,002279;1;1694,766974;153,979948
16.8.2026 09:00:06,66s;434;49,999865;-20,004174;65,018307;130,036613;-20,302716;-0,005724;1;1695,047133;153,983054
16.8.2026 09:00:06,68s;435;50,000066;-19,973638;65,018362;130,036724;-20,234193;0,016740;1;1694,645486;154,010350
16.8.2026 09:00:06,7s;436;49,999843;-19,972775;65,018418;130,036835;-20,259434;0,018216;1;1694,809299;154,019721
16.8.2026 09:00:06,72s;437;50,000056;-19,980504;65,018473;130,036946;-20,286091;0,012299;1;1695,262325;154,006418
16.8.2026 09:00:06,74s;438;49,999493;-19,968774;65,018529;130,037057;-20,317148;0,010692;1;1695,058349;154,023103
16.8.2026 09:00:06,76s;439;49,999316;-19,968417;65,018584;130,037168;-20,270326;0,011512;1;1694,717010;153,987012
16.8.2026 09:00:06,78s;440;49,998928;-20,034370;65,018640;130,037279;-20,333864;-0,003140;1;1695,325347;153,997277
16.8.2026 09:00:06,8s;441;50,000100;-20,012053;65,018695;130,037391;-20,286317;0,011813;1;1694,926452;154,004184
16.8.2026 09:00:06,82s;442;50,001053;-19,985620;65,018751;130,037502;-20,302700;-0,007126;1;1695,127633;153,989367
16.8.2026 09:00:06,84s;443;49,999110;-19,954320;65,018806;130,037613;-20,258196;0,004995;1;1695,112405;154,013352
16.8.2026 09:00:06,86s;444;50,000235;-19,966120;65,018862;130,037723;-20,209350;0,004244;1;1695,255176;154,004553
16.8.2026 09:00:06,88s;445;49,999897;-19,978151;65,018917;130,037834;-20,268970;0,014794;1;1695,076632;154,011163
16.8.2026 09:00:06,9s;446;49,998874;-19,984256;65,018973;130,037945;-20,270100;0,000075;1;1694,364086;154,041447
16.8.2026 09:00:06,92s;447;49,999385;-20,012603;65,019028;130,038057;-20,296489;-0,010069;1;1695,064696;153,984669
16.8.2026 09:00:06,94s;448;50,000052;-19,974320;65,019084;130,038168;-20,320374;-0,014682;1;1695,087264;154,007517
16.8.2026 09:00:06,96s;449;50,000325;-19,949858;65,019139;130,038278;-20,227070;-0,006319;1;1695,075611;154,015646
16.8.2026 09:00:06,98s;450;50,000974;-19,900899;65,019195;130,038389;-20,170784;0,029555;1;1695,447127;153,980690
16.8.2026 09:00:07,0s;451;49,999334;-19,994391;65,019250;130,038500;-20,266657;-0,007574;1;1694,932586;153,990596
16.8.2026 09:00:07,02s;452;50,000423;-19,941573;65,019305;130,038611;-20,263026;0,010945;1;1694,546913;154,013573
16.8.2026 09:00:07,04s;453;49,999742;-19,966018;65,019361;130,038722;-20,240179;-0,024670;1;1695,150317;154,008005
16.8.2026 09:00:07,06s;454;50,001285;-20,012308;65,019417;130,038833;-20,306322;0,012882;1;1694,762353;154,004152
16.8.2026 09:00:07,08s;455;49,999352;-20,046170;65,019472;130,038944;-20,390773;-0,008384;1;1694,708481;154,008618
16.8.2026 09:00:07,1s;456;49,999722;-20,022533;65,019528;130,039056;-20,315437;-0,007552;1;1694,672407;153,998048
16.8.2026 09:00:07,12s;457;49,999544;-20,037607;65,019583;130,039167;-20,271035;-0,004768;1;1695,169924;153,978844
16.8.2026 09:00:07,14s;458;49,999925;-20,042514;65,019639;130,039278;-20,370795;0,015041;1;1695,265841;153,980348
16.8.2026 09:00:07,16s;459;50,000185;-20,050186;65,019695;130,039390;-20,323073;0,016339;1;1695,345484;153,978140
16.8.2026 09:00:07,18s;460;50,000099;-20,024627;65,019750;130,039501;-20,300902;0,017404;1;1695,213490;153,999477
16.8.2026 09:00:07,2s;461;50,000179;-20,034898;65,019806;130,039612;-20,327679;-0,000102;1;1694,915317;154,019653
16.8.2026 09:00:07,22s;462;49,999696;-20,007256;65,019862;130,039723;-20,309324;-0,026412;1;1695,086803;153,982316
16.8.2026 09:00:07,24s;463;49,999793;-20,023106;65,019917;130,039835;-20,320674;0,013086;1;1695,170615;154,035107
16.8.2026 09:00:07,26s;464;49,998928;-20,003576;65,019973;130,039946;-20,318623;0,007358;1;1694,611943;154,029180
16.8.2026 09:00:07,28s;465;49,999012;-19,947210;65,020028;130,040057;-20,283454;-0,003239;1;1694,637458;154,003790
16.8.2026 09:00:07,3s;466;50,000160;-19,960217;65,020084;130,040167;-20,286847;-0,012397;1;1695,059071;153,994397
16.8.2026 09:00:07,32s;467;50,000350;-20,052280;65,020139;130,040279;-20,390397;0,017848;1;1694,842265;154,039295
16.8.2026 09:00:07,34s;468;50,000191;-19,967512;65,020195;130,040390;-20,269226;0,012806;1;1695,078343;154,019060
16.8.2026 09:00:07,36s;469;49,999734;-19,963051;65,020250;130,040501;-20,259935;-0,009416;1;1694,927166;154,019258
16.8.2026 09:00:07,38s;470;49,999946;-19,979761;65,020306;130,040612;-20,264267;0,006674;1;1695,188494;154,019156
16.8.2026 09:00:07,4s;471;49,999416;-19,949497;65,020361;130,040723;-20,259898;0,007148;1;1694,832829;153,996698
16.8.2026 09:00:07,42s;472;50,000748;-20,004696;65,020417;130,040834;-20,305292;0,005220;1;1695,046518;153,976832
16.8.2026 09:00:07,44s;473;50,000161;-20,019272;65,020472;130,040945;-20,306824;-0,002515;1;1695,519478;153,958261
16.8.2026 09:00:07,46s;474;50,001318;-19,992336;65,020528;130,041056;-20,288603;0,005467;1;1694,976921;154,042439
16.8.2026 09:00:07,48s;475;49,999457;-19,941167;65,020583;130,041167;-20,248866;0,014729;1;1694,929987;153,990352
16.8.2026 09:00:07,5s;476;50,000421;-20,045349;65,020639;130,041278;-20,330948;0,007490;1;1694,741075;154,031717
16.8.2026 09:00:07,52s;477;50,000230;-19,990651;65,020695;130,041389;-20,319730;-0,004533;1;1695,360855;154,011367
16.8.2026 09:00:07,54s;478;50,000284;-20,040967;65,020750;130,041500;-20,337763;0,003870;1;1695,066756;154,018499
16.8.2026 09:00:07,56s;479;49,999135;-19,972030;65,020806;130,041611;-20,281649;0,007856;1;1695,278747;153,975507
16.8.2026 09:00:07,58s;480;50,000089;-19,925001;65,020861;130,041722;-20,235257;-0,012127;1;1695,144740;153,998055
16.8.2026 09:00:07,6s;481;50,000623;-19,974259;65,020917;130,041833;-20,314648;-0,005682;1;1694,663594;154,025816
16.8.2026 09:00:07,62s;482;49,998514;-19,959485;65,020972;130,041944;-20,290892;0,012000;1;1694,863875;153,972195
16.8.2026 09:00:07,64s;483;49,999763;-20,018410;65,021028;130,042055;-20,356089;0,014340;1;1695,185010;153,984294
16.8.2026 09:00:07,66s;484;49,999811;-20,016297;65,021083;130,042166;-20,286381;-0,000711;1;1695,013593;154,004773
16.8.2026 09:00:07,68s;485;49,999353;-19,970870;65,021139;130,042277;-20,237885;0,009141;1;1695,101878;153,995176
16.8.2026 09:00:07,7s;486;50,000116;-20,035022;65,021194;130,042389;-20,288855;-0,016924;1;1695,044029;154,001508
16.8.2026 09:00:07,72s;487;50,000249;-19,998762;65,021250;130,042500;-20,346681;-0,017861;1;1695,176016;154,007193
16.8.2026 09:00:07,74s;488;49,999806;-19,978256;65,021305;130,042611;-20,303926;-0,010363;1;1694,938629;154,000765
16.8.2026 09:00:07,76s;489;49,999839;-20,022559;65,021361;130,042722;-20,270802;-0,012982;1;1694,547599;154,008137
16.8.2026 09:00:07,78s;490;49,999760;-20,026852;65,021417;130,042833;-20,327712;0,020985;1;1695,008826;153,988741
16.8.2026 09:00:07,8s;491;50,000708;-19,990606;65,021472;130,042944;-20,277113;-0,015396;1;1695,218302;154,003313
16.8.2026 09:00:07,82s;492;50,000623;-20,044966;65,021528;130,043056;-20,292868;-0,004201;1;1695,132696;153,968624
16.8.2026 09:00:07,84s;493;50,000994;-19,997747;65,021583;130,043167;-20,366367;-0,014434;1;1695,297686;154,023253
16.8.2026 09:00:07,86s;494;50,000317;-19,946181;65,021639;130,043278;-20,250021;0,018579;1;1694,342581;154,009444
16.8.2026 09:00:07,88s;495;49,999987;-19,995383;65,021694;130,043389;-20,283368;-0,011346;1;1695,137364;153,988841
16.8.2026 09:00:07,9s;496;50,000352;-19,999025;65,021750;130,043500;-20,336120;-0,012688;1;1694,778952;153,995570
16.8.2026 09:00:07,92s;497;50,000142;-20,080750;65,021806;130,043611;-20,367777;-0,026549;1;1695,313224;154,009192
16.8.2026 09:00:07,94s;498;50,000992;-20,036004;65,021861;130,043723;-20,362009;-0,007055;1;1695,041377;154,045601
16.8.2026 09:00:07,96s;499;49,999048;-19,970872;65,021917;130,043834;-20,216785;0,016840;1;1694,773411;154,045927
16.8.2026 09:00:07,98s;500;49,999646;-20,007059;65,021972;130,043945;-20,299094;-0,011727;1;1695,123996;154,006747
16.8.2026 09:00:08,0s;501;49,999899;-20,032256;65,022028;130,044056;-20,318136;-0,019984;1;1694,716650;154,005990
16.8.2026 09:00:08,02s;502;49,999821;-20,008702;65,022084;130,044167;-20,337363;-0,009257;1;1695,141824;154,032268
16.8.2026 09:00:08,04s;503;49,998859;-20,066500;65,022139;130,044279;-20,353134;-0,000332;1;1694,832941;154,017253
16.8.2026 09:00:08,06s;504;49,999266;-20,012954;65,022195;130,044390;-20,280392;-0,013183;1;1695,002888;153,982783
16.8.2026 09:00:08,08s;505;49,999336;-20,010045;65,022251;130,044501;-20,315011;0,017700;1;1695,213614;154,011759
16.8.2026 09:00:08,1s;506;49,999072;-20,007604;65,022306;130,044612;-20,293617;-0,011905;1;1695,306891;153,988402
16.8.2026 09:00:08,12s;507;49,999699;-20,045075;65,022362;130,044724;-20,379416;0,011287;1;1695,181663;154,003380
16.8.2026 09:00:08,14s;508;49,998758;-19,908417;65,022417;130,044834;-20,195068;-0,022520;1;1694,882144;154,012118
16.8.2026 09:00:08,16s;509;50,000761;-20,039260;65,022473;130,044945;-20,316499;-0,010524;1;1695,048017;153,984835
16.8.2026 09:00:08,18s;510;50,000119;-20,051167;65,022528;130,045057;-20,397818;0,013317;1;1695,338447;154,006063
16.8.2026 09:00:08,2s;511;50,000356;-19,976027;65,022584;130,045168;-20,266746;0,000265;1;1694,958654;154,023630
16.8.2026 09:00:08,22s;512;49,999834;-19,997647;65,022639;130,045279;-20,201962;-0,011467;1;1695,214362;153,988355
16.8.2026 09:00:08,24s;513;50,000029;-19,985678;65,022695;130,045390;-20,266129;0,003029;1;1695,163305;154,009419
16.8.2026 09:00:08,26s;514;49,999407;-20,008170;65,022751;130,045501;-20,297149;0,034938;1;1694,769576;154,005012
16.8.2026 09:00:08,28s;515;49,999618;-20,003356;65,022806;130,045612;-20,306990;0,016411;1;1694,903625;153,994777
16.8.2026 09:00:08,3s;516;49,999673;-19,992533;65,022862;130,045723;-20,289902;-0,006115;1;1694,844092;154,031770
16.8.2026 09:00:08,32s;517;49,999316;-19,951780;65,022917;130,045834;-20,313695;0,000165;1;1695,113685;153,973791
16.8.2026 09:00:08,34s;518;50,000108;-20,004165;65,022973;130,045945;-20,338480;-0,000794;1;1695,089945;154,021262
16.8.2026 09:00:08,36s;519;49,998975;-19,995363;65,023028;130,046056;-20,274632;0,012746;1;1695,283980;153,973543
16.8.2026 09:00:08,38s;520;49,999790;-19,981402;65,023084;130,046167;-20,281279;-0,014023;1;1694,883717;153,974891
16.8.2026 09:00:08,4s;521;50,000375;-20,002381;65,023139;130,046279;-20,325334;-0,012585;1;1694,761522;153,997702
16.8.2026 09:00:08,42s;522;50,000067;-19,977476;65,023195;130,046390;-20,309701;-0,002633;1;1695,162794;154,015099
16.8.2026 09:00:08,44s;523;49,999411;-19,996707;65,023250;130,046501;-20,253931;-0,001975;1;1695,095926;154,013408
16.8.2026 09:00:08,46s;524;50,000574;-20,009741;65,023306;130,046612;-20,335512;-0,016555;1;1694,606352;153,987643
16.8.2026 09:00:08,48s;525;50,000051;-19,990113;65,023361;130,046723;-20,292737;0,021396;1;1695,074649;153,984616
16.8.2026 09:00:08,5s;526;49,999324;-20,029585;65,023417;130,046834;-20,348657;0,012443;1;1694,862475;153,994188
16.8.2026 09:00:08,52s;527;49,999092;-20,039501;65,023473;130,046945;-20,296498;0,012980;1;1694,423893;154,026436
16.8.2026 09:00:08,54s;528;49,999836;-19,965436;65,023528;130,047056;-20,220974;-0,002170;1;1695,253750;153,991358
16.8.2026 09:00:08,56s;529;49,999706;-20,013542;65,023584;130,047168;-20,381902;0,021028;1;1694,851418;153,965921
16.8.2026 09:00:08,58s;530;50,000370;-20,038060;65,023639;130,047279;-20,347271;0,012551;1;1695,119449;153,999692
16.8.2026 09:00:08,6s;531;49,999288;-19,963094;65,023695;130,047390;-20,232965;-0,019478;1;1694,849695;154,004558
16.8.2026 09:00:08,62s;532;49,999747;-20,006553;65,023750;130,047501;-20,325047;-0,006460;1;1694,766292;154,037234
16.8.2026 09:00:08,64s;533;50,000846;-19,981135;65,023806;130,047612;-20,273081;-0,022861;1;1694,851162;153,974737
16.8.2026 09:00:08,66s;534;49,999681;-20,014353;65,023862;130,047723;-20,313120;-0,012071;1;1694,804522;154,017879
16.8.2026 09:00:08,68s;535;50,000561;-20,011401;65,023917;130,047834;-20,310039;0,011428;1;1695,211068;153,992758
16.8.2026 09:00:08,7s;536;50,000548;-19,998145;65,023973;130,047945;-20,342785;0,035041;1;1695,322005;153,978517
16.8.2026 09:00:08,72s;537;50,001710;-19,939075;65,024028;130,048056;-20,248470;0,004714;1;1694,500819;153,975263
16.8.2026 09:00:08,74s;538;50,001779;-20,039755;65,024084;130,048167;-20,347332;-0,014462;1;1695,118853;153,993073
16.8.2026 09:00:08,76s;539;49,999086;-20,026212;65,024139;130,048279;-20,341540;0,017972;1;1694,695709;154,003081
16.8.2026 09:00:08,78s;540;50,000223;-19,994813;65,024195;130,048390;-20,243085;0,007915;1;1695,076178;154,032828
16.8.2026 09:00:08,8s;541;50,000577;-20,070189;65,024251;130,048501;-20,390193;0,003214;1;1694,878607;153,981555
16.8.2026 09:00:08,82s;542;49,999371;-19,990118;65,024306;130,048612;-20,297633;-0,017140;1;1695,193749;154,004476
16.8.2026 09:00:08,84s;543;50,000798;-19,996232;65,024362;130,048723;-20,314442;-0,015199;1;1694,678694;153,995439
16.8.2026 09:00:08,86s;544;50,000501;-19,994488;65,024417;130,048835;-20,284795;-0,008278;1;1695,112045;154,002580
16.8.2026 09:00:08,88s;545;50,000041;-19,972082;65,024473;130,048946;-20,290733;0,016336;1;1695,241375;153,987412
16.8.2026 09:00:08,9s;546;49,999119;-20,020818;65,024528;130,049057;-20,357894;0,009791;1;1694,934150;153,980690
16.8.2026 09:00:08,92s;547;50,000558;-20,016782;65,024584;130,049168;-20,268976;0,021480;1;1695,576498;154,014151
16.8.2026 09:00:08,94s;548;49,999363;-19,999832;65,024640;130,049279;-20,272041;0,001739;1;1695,286380;153,970466
16.8.2026 09:00:08,96s;549;50,000642;-19,991067;65,024695;130,049390;-20,258182;-0,008411;1;1695,086769;153,997367
16.8.2026 09:00:08,98s;550;49,999627;-19,970899;65,024751;130,049501;-20,278055;0,016729;1;1694,773212;154,000048
16.8.2026 09:00:09,0s;551;49,999455;-20,003074;65,024806;130,049612;-20,315401;0,006100;1;1695,359811;153,983552
16.8.2026 09:00:09,02s;552;49,999442;-20,052501;65,024862;130,049724;-20,283573;0,003259;1;1694,990823;154,028579
16.8.2026 09:00:09,04s;553;50,000226;-19,997533;65,024917;130,049835;-20,279915;-0,004660;1;1695,282354;154,005804
16.8.2026 09:00:09,06s;554;50,000548;-19,948460;65,024973;130,049946;-20,264407;-0,017128;1;1694,696428;153,988204
16.8.2026 09:00:09,08s;555;49,999702;-20,024036;65,025028;130,050057;-20,307142;-0,013478;1;1695,291681;154,033247
16.8.2026 09:00:09,1s;556;49,999036;-19,942671;65,025084;130,050168;-20,287457;0,016342;1;1694,772931;154,025479
16.8.2026 09:00:09,12s;557;49,999825;-20,013422;65,025139;130,050279;-20,306457;0,014320;1;1694,933255;153,984886
16.8.2026 09:00:09,14s;558;50,001326;-19,983541;65,025195;130,050390;-20,306917;0,028960;1;1695,134884;154,007283
16.8.2026 09:00:09,16s;559;50,001530;-20,009487;65,025250;130,050501;-20,289363;0,001869;1;1694,730905;153,977224
16.8.2026 09:00:09,18s;560;49,999509;-19,954635;65,025306;130,050612;-20,196162;0,025138;1;1694,925461;154,005999
16.8.2026 09:00:09,2s;561;49,999271;-20,013229;65,025361;130,050723;-20,292363;0,010176;1;1694,957231;153,985205
16.8.2026 09:00:09,22s;562;50,000686;-19,960874;65,025417;130,050834;-20,266794;0,017696;1;1694,979923;153,974800
16.8.2026 09:00:09,24s;563;50,000565;-20,058840;65,025473;130,050945;-20,356025;-0,012192;1;1694,906450;154,005253
16.8.2026 09:00:09,26s;564;49,999782;-20,066119;65,025528;130,051057;-20,304844;0,031006;1;1694,771485;154,013882
16.8.2026 09:00:09,28s;565;50,000220;-19,994912;65,025584;130,051168;-20,244039;0,022293;1;1694,903884;153,962441
16.8.2026 09:00:09,3s;566;49,999999;-20,022154;65,025640;130,051279;-20,278742;0,016007;1;1694,887897;153,997151
16.8.2026 09:00:09,32s;567;50,000248;-19,968166;65,025695;130,051390;-20,249733;0,003322;1;1694,834940;154,019647
16.8.2026 09:00:09,34s;568;49,999150;-20,040207;65,025751;130,051501;-20,338513;0,013564;1;1694,896827;154,010044
16.8.2026 09:00:09,36s;569;49,999434;-20,038044;65,025806;130,051613;-20,308344;0,017644;1;1694,900401;153,985316
16.8.2026 09:00:09,38s;570;49,999651;-19,963636;65,025862;130,051724;-20,245755;-0,021341;1;1695,021305;154,025483
16.8.2026 09:00:09,4s;571;50,000230;-19,964855;65,025917;130,051835;-20,243677;0,000953;1;1695,140334;153,985832
16.8.2026 09:00:09,42s;572;49,999925;-20,087284;65,025973;130,051946;-20,385981;-0,020486;1;1694,914458;153,998061
16.8.2026 09:00:09,44s;573;50,001421;-20,033637;65,026029;130,052057;-20,315023;0,001941;1;1694,738883;153,988751
16.8.2026 09:00:09,46s;574;49,999999;-19,975587;65,026084;130,052168;-20,301466;-0,027700;1;1695,392849;154,014744
16.8.2026 09:00:09,48s;575;49,999610;-19,962820;65,026140;130,052279;-20,249949;-0,030049;1;1695,100259;154,000739
16.8.2026 09:00:09,5s;576;50,001205;-19,970374;65,026195;130,052390;-20,219153;-0,000281;1;1694,936120;154,032160
16.8.2026 09:00:09,52s;577;50,000410;-19,999111;65,026251;130,052501;-20,350914;0,014160;1;1695,132144;153,984578
16.8.2026 09:00:09,54s;578;49,999294;-20,006774;65,026306;130,052612;-20,333656;-0,003874;1;1694,916163;153,999637
16.8.2026 09:00:09,56s;579;49,999445;-20,019898;65,026362;130,052724;-20,342563;0,012744;1;1694,724990;153,993323
16.8.2026 09:00:09,58s;580;49,999731;-19,980208;65,026417;130,052835;-20,310305;0,002030;1;1694,910372;153,988063
16.8.2026 09:00:09,6s;581;50,000005;-19,972976;65,026473;130,052946;-20,255486;0,000000;1;1695,024503;153,971773
16.8.2026 09:00:09,62s;582;49,999771;-20,041978;65,026529;130,053057;-20,368309;0,011056;1;1695,200812;154,007031
16.8.2026 09:00:09,64s;583;49,999829;-19,967731;65,026584;130,053168;-20,263734;-0,003199;1;1694,706412;154,022740
16.8.2026 09:00:09,66s;584;50,000383;-20,052709;65,026640;130,053279;-20,328498;-0,012561;1;1694,890363;153,999094
16.8.2026 09:00:09,68s;585;50,000129;-20,058774;65,026695;130,053391;-20,360267;-0,005108;1;1695,229830;154,000898
16.8.2026 09:00:09,7s;586;49,999675;-20,032774;65,026751;130,053502;-20,319963;-0,032956;1;1694,723760;154,011648
16.8.2026 09:00:09,72s;587;50,000669;-20,040439;65,026807;130,053613;-20,367777;-0,010252;1;1694,911020;153,989633
16.8.2026 09:00:09,74s;588;50,000173;-19,993457;65,026862;130,053724;-20,284659;-0,023826;1;1695,007615;153,993985
16.8.2026 09:00:09,76s;589;50,001016;-19,956975;65,026918;130,053835;-20,248137;0,034035;1;1694,904034;153,988430
16.8.2026 09:00:09,78s;590;49,999635;-20,027113;65,026973;130,053947;-20,353096;0,005381;1;1695,448750;153,998846
16.8.2026 09:00:09,8s;591;49,999778;-19,933627;65,027029;130,054057;-20,223584;-0,000107;1;1694,809899;153,970207
16.8.2026 09:00:09,82s;592;50,000164;-20,038410;65,027084;130,054169;-20,322465;-0,005580;1;1694,669043;153,981318
16.8.2026 09:00:09,84s;593;50,000737;-19,970847;65,027140;130,054280;-20,255545;0,022291;1;1695,075758;153,976608
16.8.2026 09:00:09,86s;594;49,999134;-20,014294;65,027195;130,054391;-20,337889;0,007399;1;1695,046243;153,994218
16.8.2026 09:00:09,88s;595;50,000071;-19,987430;65,027251;130,054502;-20,255163;0,016712;1;1695,015745;153,986227
16.8.2026 09:00:09,9s;596;50,001196;-19,943791;65,027306;130,054613;-20,235039;-0,002856;1;1695,180746;153,982705
16.8.2026 09:00:09,92s;597;49,999404;-20,055243;65,027362;130,054724;-20,329278;0,020955;1;1694,983284;153,985094
16.8.2026 09:00:09,94s;598;49,999350;-20,016892;65,027418;130,054835;-20,320123;0,013799;1;1695,182285;154,032165
16.8.2026 09:00:09,96s;599;49,999442;-19,960125;65,027473;130,054946;-20,282917;-0,014035;1;1694,776857;153,979623
16.8.2026 09:00:09,98s;600;49,999530;-20,029213;65,027529;130,055057;-20,348959;-0,019163;1;1695,130908;154,025681
16.8.2026 09:00:10,0s;601;50,000072;-19,990175;65,027584;130,055169;-20,315040;0,016244;1;1694,979882;154,008220
16.8.2026 09:00:10,02s;602;49,999456;-19,967045;65,027640;130,055279;-20,283683;-0,003943;1;1695,274461;154,011392
16.8.2026 09:00:10,04s;603;49,999971;-20,008000;65,027695;130,055391;-20,298062;0,010179;1;1695,046312;154,001427
16.8.2026 09:00:10,06s;604;49,999652;-20,009185;65,027751;130,055502;-20,286684;-0,006881;1;1694,918309;154,035997
16.8.2026 09:00:10,08s;605;49,999761;-19,959052;65,027806;130,055613;-20,229040;-0,004392;1;1695,291798;153,993056
16.8.2026 09:00:10,1s;606;50,001557;-20,013746;65,027862;130,055724;-20,305847;0,009869;1;1695,320638;153,981274
16.8.2026 09:00:10,12s;607;50,000562;-19,981031;65,027917;130,055835;-20,280162;0,020161;1;1694,838885;154,034758
16.8.2026 09:00:10,14s;608;49,998421;-19,962013;65,027973;130,055946;-20,332456;0,006527;1;1694,870436;153,973021
16.8.2026 09:00:10,16s;609;49,999316;-20,060043;65,028029;130,056057;-20,305870;-0,018087;1;1695,081460;153,967387
16.8.2026 09:00:10,18s;610;49,999749;-20,006655;65,028084;130,056168;-20,328354;0,003183;1;1694,104671;154,011695
16.8.2026 09:00:10,2s;611;49,999651;-19,973274;65,028140;130,056279;-20,222524;0,004665;1;1695,361061;154,021541
16.8.2026 09:00:10,22s;612;49,999876;-20,023576;65,028195;130,056391;-20,351377;0,001167;1;1694,670285;153,995222
16.8.2026 09:00:10,24s;613;50,001112;-19,985231;65,028251;130,056502;-20,262987;0,012212;1;1695,233754;153,990311
16.8.2026 09:00:10,26s;614;50,000224;-20,068855;65,028307;130,056613;-20,361289;0,019765;1;1695,117504;153,978098
16.8.2026 09:00:10,28s;615;49,999127;-20,013693;65,028362;130,056724;-20,325890;0,004567;1;1695,008527;154,013921
16.8.2026 09:00:10,3s;616;50,000947;-20,053354;65,028418;130,056836;-20,287142;0,025843;1;1694,793235;154,009053
16.8.2026 09:00:10,32s;617;50,000170;-20,043223;65,028474;130,056947;-20,304832;0,008888;1;1695,026874;154,002852
16.8.2026 09:00:10,34s;618;49,998569;-20,023754;65,028529;130,057058;-20,338243;0,026089;1;1695,146213;153,973710
16.8.2026 09:00:10,36s;619;49,999863;-19,966231;65,028585;130,057169;-20,323990;0,003614;1;1695,666314;153,985195
16.8.2026 09:00:10,38s;620;49,999670;-20,001263;65,028640;130,057280;-20,326444;-0,012700;1;1695,398171;154,017854
16.8.2026 09:00:10,4s;621;50,000220;-20,021050;65,028696;130,057392;-20,291022;-0,015066;1;1695,197869;153,987443
16.8.2026 09:00:10,42s;622;50,000135;-19,974863;65,028751;130,057502;-20,241026;0,012132;1;1695,002526;153,993039
16.8.2026 09:00:10,44s;623;49,999522;-19,985858;65,028807;130,057614;-20,262115;-0,010178;1;1695,266694;153,954062
16.8.2026 09:00:10,46s;624;49,999170;-19,980537;65,028862;130,057725;-20,298247;0,016095;1;1694,844169;154,010498
