# YHDA_VERSION=0.7.1
# TEST_SERVICE=HFK
# PLANT_TYPE=EDUEDT
# STEP_ID=FREQ_SUPPORT_RAISE
# STEP_NAME=Frekans Destek Rezervi — pozitif yön
# TESIS_ADI=YHDA Örnek HFK EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=20
# HFK_RESERVE_MW=20
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;frequency_hz;active_power_mw;soc_pct;stored_energy_mwh;dc_power_mw;rocof_hz_s;trigger;tie_line_flow_mw;voltage_kv
16.8.2026 09:00:06,54s;428;49,550013;19,988823;64,982889;129,965779;20,307143;-0,010667;1;1600,661416;153,981878
16.8.2026 09:00:06,56s;429;49,548675;20,014484;64,982834;129,965668;20,348026;0,005941;1;1599,973127;154,022549
16.8.2026 09:00:06,58s;430;49,549658;20,027875;64,982778;129,965556;20,337096;-0,017955;1;1600,221051;154,015023
16.8.2026 09:00:06,6s;431;49,549111;20,021644;64,982723;129,965445;20,302431;-0,014233;1;1599,775249;154,007430
16.8.2026 09:00:06,62s;432;49,550517;20,026800;64,982667;129,965334;20,344630;-0,017865;1;1599,921900;153,973321
16.8.2026 09:00:06,64s;433;49,548313;20,063600;64,982611;129,965223;20,313714;-0,016472;1;1599,997609;153,996241
16.8.2026 09:00:06,66s;434;49,550055;19,942989;64,982556;129,965112;20,182670;-0,001537;1;1599,853073;153,997419
16.8.2026 09:00:06,68s;435;49,550610;19,990818;64,982500;129,965001;20,294598;-0,006389;1;1600,081324;153,997974
16.8.2026 09:00:06,7s;436;49,550472;20,007808;64,982445;129,964890;20,328939;-0,022368;1;1599,896618;154,007229
16.8.2026 09:00:06,72s;437;49,548846;20,000837;64,982389;129,964778;20,309157;0,010835;1;1599,701443;153,970980
16.8.2026 09:00:06,74s;438;49,549368;19,993602;64,982334;129,964667;20,305580;-0,025345;1;1599,274658;153,978305
16.8.2026 09:00:06,76s;439;49,549875;19,946242;64,982278;129,964556;20,229622;-0,010399;1;1599,828903;153,974829
16.8.2026 09:00:06,78s;440;49,550850;19,983210;64,982223;129,964445;20,306205;0,017339;1;1600,126526;154,032286
16.8.2026 09:00:06,8s;441;49,551139;19,987651;64,982167;129,964334;20,273097;0,005776;1;1599,767651;153,989483
16.8.2026 09:00:06,82s;442;49,549736;20,016480;64,982112;129,964223;20,413807;0,015095;1;1600,283739;153,975933
16.8.2026 09:00:06,84s;443;49,550447;19,976009;64,982056;129,964112;20,265660;0,025503;1;1599,828755;154,020760
16.8.2026 09:00:06,86s;444;49,549087;19,981716;64,982001;129,964001;20,239846;-0,024021;1;1600,481557;154,020742
16.8.2026 09:00:06,88s;445;49,549541;20,004103;64,981945;129,963890;20,286396;0,020369;1;1599,924088;153,995121
16.8.2026 09:00:06,9s;446;49,548636;20,012129;64,981889;129,963779;20,342006;-0,002387;1;1599,986614;153,979637
16.8.2026 09:00:06,92s;447;49,549608;20,042842;64,981834;129,963668;20,340982;-0,019418;1;1599,621718;153,994551
16.8.2026 09:00:06,94s;448;49,549387;19,995227;64,981778;129,963557;20,289257;-0,034752;1;1599,623308;154,000776
16.8.2026 09:00:06,96s;449;49,550170;20,006620;64,981723;129,963445;20,307913;0,003388;1;1600,084883;153,963771
16.8.2026 09:00:06,98s;450;49,549916;20,030610;64,981667;129,963334;20,318301;-0,004843;1;1600,202358;154,008211
16.8.2026 09:00:07,0s;451;49,549933;19,939671;64,981612;129,963223;20,262427;0,015776;1;1599,721831;154,028989
16.8.2026 09:00:07,02s;452;49,550854;19,935754;64,981556;129,963113;20,166519;0,014800;1;1600,349434;154,019189
16.8.2026 09:00:07,04s;453;49,550157;19,969274;64,981501;129,963002;20,276694;0,004612;1;1600,186062;153,986334
16.8.2026 09:00:07,06s;454;49,548794;19,951660;64,981445;129,962891;20,241727;-0,002520;1;1600,304326;153,958128
16.8.2026 09:00:07,08s;455;49,549879;20,034922;64,981390;129,962779;20,316851;0,015817;1;1599,640660;154,012665
16.8.2026 09:00:07,1s;456;49,549171;20,077822;64,981334;129,962668;20,360227;-0,010230;1;1599,880213;154,008838
16.8.2026 09:00:07,12s;457;49,549730;20,030424;64,981278;129,962557;20,389650;0,016958;1;1600,461088;153,986392
16.8.2026 09:00:07,14s;458;49,550444;20,036988;64,981223;129,962445;20,303761;-0,003696;1;1599,857221;154,024490
16.8.2026 09:00:07,16s;459;49,549127;20,010550;64,981167;129,962334;20,262470;-0,010802;1;1600,150925;154,008031
16.8.2026 09:00:07,18s;460;49,549603;19,990656;64,981112;129,962223;20,264906;-0,006595;1;1599,430478;153,983637
16.8.2026 09:00:07,2s;461;49,551307;20,003175;64,981056;129,962112;20,273563;-0,006909;1;1600,426735;153,999549
16.8.2026 09:00:07,22s;462;49,549166;19,957549;64,981001;129,962001;20,302388;-0,010376;1;1599,341415;154,012769
16.8.2026 09:00:07,24s;463;49,550796;20,006010;64,980945;129,961890;20,324567;-0,019688;1;1599,353552;154,000742
16.8.2026 09:00:07,26s;464;49,549942;20,048119;64,980889;129,961779;20,339746;-0,012797;1;1599,752225;154,020892
16.8.2026 09:00:07,28s;465;49,549930;20,020923;64,980834;129,961667;20,335565;0,011008;1;1600,252039;154,007013
16.8.2026 09:00:07,3s;466;49,549928;19,975571;64,980778;129,961556;20,279857;0,012495;1;1599,674325;153,976025
16.8.2026 09:00:07,32s;467;49,549902;20,021342;64,980723;129,961445;20,350695;0,008930;1;1599,949303;154,014584
16.8.2026 09:00:07,34s;468;49,550679;19,987819;64,980667;129,961334;20,306116;0,003866;1;1599,910768;153,988055
16.8.2026 09:00:07,36s;469;49,550068;19,990737;64,980612;129,961223;20,295708;-0,025854;1;1600,067416;154,005822
16.8.2026 09:00:07,38s;470;49,549556;19,953487;64,980556;129,961112;20,257842;0,011444;1;1599,871374;154,006339
16.8.2026 09:00:07,4s;471;49,550470;19,997677;64,980501;129,961001;20,306691;-0,005894;1;1600,112541;153,982168
16.8.2026 09:00:07,42s;472;49,550120;19,984647;64,980445;129,960890;20,253780;0,012746;1;1599,749673;154,009135
16.8.2026 09:00:07,44s;473;49,550033;19,957151;64,980390;129,960779;20,235796;-0,005094;1;1599,749898;153,983758
16.8.2026 09:00:07,46s;474;49,550227;20,038822;64,980334;129,960668;20,333266;0,005256;1;1600,201424;154,001122
16.8.2026 09:00:07,48s;475;49,548844;20,040951;64,980278;129,960557;20,332235;-0,017416;1;1599,779765;153,985629
16.8.2026 09:00:07,5s;476;49,550033;20,002220;64,980223;129,960445;20,339707;-0,007968;1;1600,715188;153,976175
16.8.2026 09:00:07,52s;477;49,550810;20,014154;64,980167;129,960334;20,337700;-0,018442;1;1600,076848;154,003469
16.8.2026 09:00:07,54s;478;49,549449;20,010780;64,980112;129,960223;20,285650;-0,004387;1;1599,851172;154,018628
16.8.2026 09:00:07,56s;479;49,551286;20,018081;64,980056;129,960112;20,337745;-0,035602;1;1600,063496;154,010828
16.8.2026 09:00:07,58s;480;49,549245;20,022688;64,980000;129,960001;20,323234;-0,000701;1;1600,137092;153,970162
16.8.2026 09:00:07,6s;481;49,550591;20,010057;64,979945;129,959889;20,304616;-0,005348;1;1599,746811;154,018651
16.8.2026 09:00:07,62s;482;49,550791;20,039782;64,979889;129,959778;20,359816;0,004607;1;1600,203422;154,029687
16.8.2026 09:00:07,64s;483;49,549225;19,994782;64,979833;129,959667;20,284090;0,032174;1;1599,815672;153,979298
16.8.2026 09:00:07,66s;484;49,550921;20,031671;64,979778;129,959556;20,305253;-0,007385;1;1600,048948;154,003046
16.8.2026 09:00:07,68s;485;49,550586;19,970389;64,979722;129,959445;20,236384;-0,004241;1;1599,556354;154,008003
16.8.2026 09:00:07,7s;486;49,549729;20,027776;64,979667;129,959333;20,340958;-0,018666;1;1599,938483;153,990608
16.8.2026 09:00:07,72s;487;49,549739;19,973387;64,979611;129,959223;20,356997;0,018593;1;1599,770139;153,994358
16.8.2026 09:00:07,74s;488;49,549208;20,059090;64,979556;129,959111;20,393471;0,009206;1;1599,773635;153,981034
16.8.2026 09:00:07,76s;489;49,548735;19,948523;64,979500;129,959000;20,234457;0,011199;1;1600,015197;154,003448
16.8.2026 09:00:07,78s;490;49,549959;20,030743;64,979444;129,958889;20,358015;-0,020078;1;1599,814278;153,971998
16.8.2026 09:00:07,8s;491;49,550385;19,964811;64,979389;129,958778;20,304327;-0,001197;1;1600,047571;153,997435
16.8.2026 09:00:07,82s;492;49,550031;19,959180;64,979334;129,958667;20,241119;0,017176;1;1599,931881;154,015933
16.8.2026 09:00:07,84s;493;49,549463;19,963338;64,979278;129,958556;20,283912;0,004216;1;1599,927963;154,001414
16.8.2026 09:00:07,86s;494;49,549767;20,034613;64,979222;129,958445;20,381660;-0,025552;1;1600,242984;153,974748
16.8.2026 09:00:07,88s;495;49,548880;20,087578;64,979167;129,958333;20,383228;-0,013280;1;1599,764183;154,023400
16.8.2026 09:00:07,9s;496;49,551367;19,959311;64,979111;129,958222;20,295461;0,014348;1;1600,281250;153,992211
16.8.2026 09:00:07,92s;497;49,549779;19,977164;64,979056;129,958112;20,250924;-0,007021;1;1600,016438;154,017634
16.8.2026 09:00:07,94s;498;49,549129;19,986288;64,979000;129,958000;20,285136;-0,029563;1;1600,301801;153,992947
16.8.2026 09:00:07,96s;499;49,550092;19,998370;64,978945;129,957889;20,304300;-0,027587;1;1600,176791;154,002203
16.8.2026 09:00:07,98s;500;49,551001;20,045026;64,978889;129,957778;20,346211;0,006395;1;1599,784630;153,973877
16.8.2026 09:00:08,0s;501;49,549606;20,024118;64,978833;129,957667;20,289993;0,018623;1;1599,825047;154,017233
16.8.2026 09:00:08,02s;502;49,550713;19,990050;64,978778;129,957556;20,251193;0,000635;1;1600,021125;153,985872
16.8.2026 09:00:08,04s;503;49,550440;19,960832;64,978722;129,957445;20,277669;0,002391;1;1600,385921;153,989344
16.8.2026 09:00:08,06s;504;49,550347;19,993980;64,978667;129,957334;20,291772;-0,006733;1;1600,125103;154,017629
16.8.2026 09:00:08,08s;505;49,550143;19,990909;64,978611;129,957223;20,318527;0,004797;1;1599,709875;154,009528
16.8.2026 09:00:08,1s;506;49,549679;19,965987;64,978556;129,957112;20,282786;0,009698;1;1599,820655;153,995997
16.8.2026 09:00:08,12s;507;49,549201;20,032723;64,978500;129,957000;20,325533;0,020460;1;1600,107721;153,979978
16.8.2026 09:00:08,14s;508;49,550166;20,025505;64,978445;129,956889;20,377714;0,011155;1;1600,132219;153,991789
16.8.2026 09:00:08,16s;509;49,549847;19,940422;64,978389;129,956778;20,227998;-0,027750;1;1600,019898;154,002774
16.8.2026 09:00:08,18s;510;49,549098;19,988046;64,978334;129,956667;20,241892;0,006341;1;1599,912288;154,007034
16.8.2026 09:00:08,2s;511;49,550692;20,042440;64,978278;129,956556;20,311733;0,012414;1;1600,117640;154,011965
16.8.2026 09:00:08,22s;512;49,550120;20,004573;64,978222;129,956445;20,281952;-0,023936;1;1599,647463;154,004154
16.8.2026 09:00:08,24s;513;49,549427;19,984291;64,978167;129,956334;20,280765;0,006784;1;1599,988203;154,016466
16.8.2026 09:00:08,26s;514;49,548964;20,075848;64,978111;129,956222;20,374674;0,002167;1;1600,141265;153,975577
16.8.2026 09:00:08,28s;515;49,549926;19,990947;64,978056;129,956111;20,275847;-0,000578;1;1599,588805;154,005010
16.8.2026 09:00:08,3s;516;49,549630;19,989714;64,978000;129,956000;20,262560;0,018583;1;1599,795823;154,018818
16.8.2026 09:00:08,32s;517;49,549771;19,952191;64,977945;129,955889;20,242445;-0,014050;1;1600,138727;153,994008
16.8.2026 09:00:08,34s;518;49,550173;20,023231;64,977889;129,955778;20,297664;0,018397;1;1600,261193;154,026691
16.8.2026 09:00:08,36s;519;49,550193;19,972329;64,977834;129,955667;20,284107;-0,002796;1;1600,325324;153,989691
16.8.2026 09:00:08,38s;520;49,549300;19,960611;64,977778;129,955556;20,255461;-0,015846;1;1600,355262;154,024869
16.8.2026 09:00:08,4s;521;49,551023;20,005768;64,977723;129,955445;20,349313;-0,008697;1;1600,102224;154,008470
16.8.2026 09:00:08,42s;522;49,549968;19,984368;64,977667;129,955334;20,235360;-0,008655;1;1600,343773;153,987456
16.8.2026 09:00:08,44s;523;49,549943;20,031084;64,977611;129,955223;20,313520;0,003816;1;1599,596512;154,030128
16.8.2026 09:00:08,46s;524;49,550427;20,017790;64,977556;129,955112;20,313951;0,012396;1;1599,820463;154,050708
16.8.2026 09:00:08,48s;525;49,549599;20,012733;64,977500;129,955000;20,270763;-0,019219;1;1600,349246;154,039888
16.8.2026 09:00:08,5s;526;49,549755;19,947887;64,977445;129,954890;20,252045;-0,005535;1;1599,814267;153,995984
16.8.2026 09:00:08,52s;527;49,550807;20,003881;64,977389;129,954778;20,345759;0,002122;1;1599,828383;153,986038
16.8.2026 09:00:08,54s;528;49,550065;20,027443;64,977334;129,954667;20,353538;0,002284;1;1600,077958;153,973814
16.8.2026 09:00:08,56s;529;49,550377;19,912399;64,977278;129,954557;20,197476;-0,010440;1;1599,922419;154,009974
16.8.2026 09:00:08,58s;530;49,548610;19,990644;64,977223;129,954446;20,283711;-0,004939;1;1600,060760;154,002857
16.8.2026 09:00:08,6s;531;49,549732;20,024064;64,977167;129,954334;20,348239;0,006614;1;1600,230020;153,996094
16.8.2026 09:00:08,62s;532;49,550147;20,032761;64,977112;129,954223;20,311049;0,005914;1;1599,929602;154,003106
16.8.2026 09:00:08,64s;533;49,550825;20,109861;64,977056;129,954111;20,454223;-0,005347;1;1600,104130;153,982702
16.8.2026 09:00:08,66s;534;49,550892;20,012726;64,977000;129,954000;20,353492;-0,004240;1;1599,947209;153,991268
16.8.2026 09:00:08,68s;535;49,549197;20,028719;64,976944;129,953889;20,310493;0,023289;1;1599,694490;154,028029
16.8.2026 09:00:08,7s;536;49,549426;19,992537;64,976889;129,953778;20,245925;0,015635;1;1599,797774;153,942916
16.8.2026 09:00:08,72s;537;49,548841;19,972151;64,976833;129,953667;20,262019;-0,005921;1;1600,163477;153,978868
16.8.2026 09:00:08,74s;538;49,550661;20,006950;64,976778;129,953556;20,302147;-0,014914;1;1599,771383;153,992522
16.8.2026 09:00:08,76s;539;49,549597;19,993313;64,976722;129,953445;20,261805;-0,017534;1;1600,055056;153,990621
16.8.2026 09:00:08,78s;540;49,550531;19,987030;64,976667;129,953334;20,332496;0,001049;1;1599,643386;153,981822
16.8.2026 09:00:08,8s;541;49,550804;20,036810;64,976611;129,953222;20,302101;-0,004345;1;1600,066961;154,014028
16.8.2026 09:00:08,82s;542;49,549780;20,014593;64,976556;129,953111;20,308658;0,006649;1;1599,857491;154,029870
16.8.2026 09:00:08,84s;543;49,551133;19,905843;64,976500;129,953000;20,201076;-0,014917;1;1599,776731;153,967887
16.8.2026 09:00:08,86s;544;49,549071;20,009726;64,976445;129,952889;20,334618;0,005204;1;1599,727296;153,974284
16.8.2026 09:00:08,88s;545;49,549430;19,978584;64,976389;129,952778;20,337722;0,015317;1;1600,075578;153,958330
16.8.2026 09:00:08,9s;546;49,548934;20,008738;64,976334;129,952667;20,292713;-0,007289;1;1600,449344;153,995800
16.8.2026 09:00:08,92s;547;49,550294;20,004982;64,976278;129,952556;20,277575;-0,013374;1;1600,095882;154,016332
16.8.2026 09:00:08,94s;548;49,549547;20,008168;64,976222;129,952445;20,254247;0,009024;1;1599,953403;153,989357
16.8.2026 09:00:08,96s;549;49,551123;20,049851;64,976167;129,952333;20,310290;-0,013239;1;1600,044141;154,021736
16.8.2026 09:00:08,98s;550;49,550323;19,968592;64,976111;129,952223;20,286747;0,008325;1;1599,765128;154,006298
16.8.2026 09:00:09,0s;551;49,550413;20,025695;64,976056;129,952111;20,342283;0,001401;1;1599,986489;154,027443
16.8.2026 09:00:09,02s;552;49,550853;20,010604;64,976000;129,952000;20,290526;0,010242;1;1600,224694;154,000846
16.8.2026 09:00:09,04s;553;49,550757;19,972450;64,975945;129,951889;20,249984;0,031019;1;1599,786330;153,966965
16.8.2026 09:00:09,06s;554;49,549958;20,031207;64,975889;129,951778;20,362461;0,002003;1;1600,006142;154,018925
16.8.2026 09:00:09,08s;555;49,550441;20,006023;64,975833;129,951667;20,294571;-0,010267;1;1599,658339;153,985514
16.8.2026 09:00:09,1s;556;49,549105;20,098328;64,975778;129,951555;20,320465;0,029669;1;1599,782096;154,007123
16.8.2026 09:00:09,12s;557;49,551031;20,071702;64,975722;129,951444;20,385717;0,005173;1;1600,303844;153,999068
16.8.2026 09:00:09,14s;558;49,550558;19,997254;64,975666;129,951332;20,335231;0,009180;1;1599,800927;154,001000
16.8.2026 09:00:09,16s;559;49,550262;20,029896;64,975611;129,951221;20,354453;0,002750;1;1600,152953;154,015329
16.8.2026 09:00:09,18s;560;49,550423;19,995997;64,975555;129,951110;20,292070;-0,008488;1;1599,997409;153,980272
16.8.2026 09:00:09,2s;561;49,551248;20,006792;64,975499;129,950999;20,275079;-0,017540;1;1599,792691;153,985661
16.8.2026 09:00:09,22s;562;49,550439;19,973280;64,975444;129,950888;20,240264;0,001222;1;1600,215272;153,988839
16.8.2026 09:00:09,24s;563;49,551513;19,976833;64,975388;129,950777;20,260939;-0,019710;1;1600,208665;154,018783
16.8.2026 09:00:09,26s;564;49,550155;20,001220;64,975333;129,950666;20,309733;0,007021;1;1600,215029;154,005592
16.8.2026 09:00:09,28s;565;49,550004;20,059679;64,975277;129,950554;20,375972;-0,005923;1;1600,074010;154,004930
16.8.2026 09:00:09,3s;566;49,549339;20,018493;64,975222;129,950443;20,326994;0,007019;1;1600,113031;154,001124
16.8.2026 09:00:09,32s;567;49,550392;19,964504;64,975166;129,950332;20,231300;0,005026;1;1599,562721;154,019416
16.8.2026 09:00:09,34s;568;49,549929;20,067594;64,975110;129,950221;20,342325;0,005694;1;1599,895607;154,013309
16.8.2026 09:00:09,36s;569;49,550572;19,970765;64,975055;129,950110;20,272833;0,004565;1;1600,224305;154,005558
16.8.2026 09:00:09,38s;570;49,549058;20,057835;64,974999;129,949998;20,338580;0,024959;1;1600,126833;154,030352
16.8.2026 09:00:09,4s;571;49,548578;20,023241;64,974944;129,949887;20,341016;0,006840;1;1599,714917;154,007828
16.8.2026 09:00:09,42s;572;49,551190;19,981119;64,974888;129,949776;20,269283;-0,011462;1;1599,899971;154,050802
16.8.2026 09:00:09,44s;573;49,549819;20,042622;64,974832;129,949665;20,388148;-0,041717;1;1599,861751;153,968796
16.8.2026 09:00:09,46s;574;49,550256;19,993550;64,974777;129,949554;20,259632;0,002524;1;1600,088601;153,989666
16.8.2026 09:00:09,48s;575;49,549649;19,983426;64,974721;129,949443;20,257617;-0,024711;1;1599,848000;154,017104
16.8.2026 09:00:09,5s;576;49,549579;20,034462;64,974666;129,949331;20,350009;-0,002558;1;1599,970405;153,988297
16.8.2026 09:00:09,52s;577;49,550403;19,966197;64,974610;129,949221;20,273583;-0,002370;1;1600,467809;153,993025
16.8.2026 09:00:09,54s;578;49,548758;19,945919;64,974555;129,949110;20,300017;0,004264;1;1600,018010;153,966313
16.8.2026 09:00:09,56s;579;49,550490;19,979413;64,974499;129,948999;20,320198;0,020201;1;1599,821934;153,977881
16.8.2026 09:00:09,58s;580;49,550376;19,968811;64,974444;129,948888;20,301632;-0,007680;1;1599,825270;153,982624
16.8.2026 09:00:09,6s;581;49,548843;20,004389;64,974388;129,948777;20,267893;-0,002097;1;1600,023566;153,982236
16.8.2026 09:00:09,62s;582;49,549957;20,006864;64,974333;129,948665;20,309653;-0,013867;1;1600,126625;154,014872
16.8.2026 09:00:09,64s;583;49,550050;19,996930;64,974277;129,948554;20,281207;0,016245;1;1599,812081;153,993534
16.8.2026 09:00:09,66s;584;49,548967;20,006052;64,974222;129,948443;20,356140;-0,013811;1;1599,931437;154,012676
16.8.2026 09:00:09,68s;585;49,550929;20,001461;64,974166;129,948332;20,308672;0,010270;1;1600,496003;154,030120
16.8.2026 09:00:09,7s;586;49,550220;20,045100;64,974110;129,948221;20,355082;-0,003437;1;1600,061272;153,969988
16.8.2026 09:00:09,72s;587;49,550012;19,938095;64,974055;129,948110;20,168325;-0,030763;1;1599,614465;154,013887
16.8.2026 09:00:09,74s;588;49,550302;20,051166;64,973999;129,947999;20,388893;-0,013233;1;1599,909657;154,016919
16.8.2026 09:00:09,76s;589;49,549730;19,977616;64,973944;129,947888;20,322359;-0,018166;1;1600,167785;153,996188
16.8.2026 09:00:09,78s;590;49,549480;19,988027;64,973888;129,947777;20,306462;0,020211;1;1600,274626;153,973039
16.8.2026 09:00:09,8s;591;49,549615;20,001525;64,973833;129,947665;20,253462;-0,004859;1;1599,465759;153,975311
16.8.2026 09:00:09,82s;592;49,551067;19,982959;64,973777;129,947554;20,325935;-0,013616;1;1599,985911;153,966868
16.8.2026 09:00:09,84s;593;49,550341;19,933730;64,973722;129,947444;20,270133;0,002271;1;1599,952516;153,998160
16.8.2026 09:00:09,86s;594;49,550225;20,051963;64,973666;129,947332;20,370701;0,007052;1;1600,236380;153,976507
16.8.2026 09:00:09,88s;595;49,550320;20,050288;64,973610;129,947221;20,278629;-0,000231;1;1599,426851;154,001901
16.8.2026 09:00:09,9s;596;49,550337;20,007644;64,973555;129,947110;20,300871;0,015829;1;1599,863136;154,009289
16.8.2026 09:00:09,92s;597;49,549937;20,030336;64,973499;129,946998;20,268312;0,009418;1;1599,911689;154,013316
16.8.2026 09:00:09,94s;598;49,550445;19,979910;64,973444;129,946887;20,281129;-0,015149;1;1600,221824;154,015507
16.8.2026 09:00:09,96s;599;49,548986;19,981199;64,973388;129,946776;20,295370;0,011541;1;1599,913340;154,003902
16.8.2026 09:00:09,98s;600;49,549774;19,986292;64,973333;129,946665;20,236579;0,010731;1;1599,881228;154,002872
16.8.2026 09:00:10,0s;601;49,549803;19,941829;64,973277;129,946555;20,274862;0,024391;1;1599,395045;153,974734
16.8.2026 09:00:10,02s;602;49,549582;20,013349;64,973222;129,946443;20,275228;-0,010092;1;1599,939221;154,002429
16.8.2026 09:00:10,04s;603;49,550157;19,949116;64,973166;129,946333;20,307438;0,004295;1;1600,526233;154,018346
16.8.2026 09:00:10,06s;604;49,549548;20,064487;64,973111;129,946221;20,366314;-0,000492;1;1599,819973;154,019957
16.8.2026 09:00:10,08s;605;49,550280;19,967264;64,973055;129,946110;20,301804;0,001462;1;1599,885431;153,978543
16.8.2026 09:00:10,1s;606;49,549799;20,039162;64,972999;129,945999;20,339694;0,033076;1;1600,087294;153,971326
16.8.2026 09:00:10,12s;607;49,551276;20,031801;64,972944;129,945888;20,328395;-0,002201;1;1600,003355;153,974196
16.8.2026 09:00:10,14s;608;49,548930;19,972311;64,972888;129,945777;20,218695;0,006815;1;1599,891998;153,998867
16.8.2026 09:00:10,16s;609;49,549802;19,952904;64,972833;129,945666;20,274733;0,007710;1;1599,774265;153,997357
16.8.2026 09:00:10,18s;610;49,551372;20,030134;64,972777;129,945555;20,365879;0,007581;1;1600,273825;153,982658
16.8.2026 09:00:10,2s;611;49,548609;19,987267;64,972722;129,945443;20,285117;0,008047;1;1599,847227;153,981356
16.8.2026 09:00:10,22s;612;49,551394;19,982245;64,972666;129,945332;20,289797;0,024744;1;1600,061889;153,984377
16.8.2026 09:00:10,24s;613;49,549947;19,985003;64,972611;129,945221;20,302385;0,001149;1;1600,154968;153,982390
16.8.2026 09:00:10,26s;614;49,549393;20,051261;64,972555;129,945110;20,338670;-0,001999;1;1599,766423;153,996182
16.8.2026 09:00:10,28s;615;49,550492;19,995931;64,972499;129,944999;20,274613;-0,010037;1;1600,272319;153,985271
16.8.2026 09:00:10,3s;616;49,549556;20,053971;64,972444;129,944888;20,351175;-0,005649;1;1600,092393;154,008726
16.8.2026 09:00:10,32s;617;49,549540;20,013078;64,972388;129,944776;20,286666;-0,009404;1;1599,882982;153,986827
16.8.2026 09:00:10,34s;618;49,549581;20,032672;64,972333;129,944665;20,295593;-0,005626;1;1599,993352;153,994883
16.8.2026 09:00:10,36s;619;49,548676;20,015055;64,972277;129,944554;20,308212;-0,013916;1;1599,825019;154,017926
16.8.2026 09:00:10,38s;620;49,549863;20,043169;64,972221;129,944443;20,358131;0,014695;1;1600,240125;154,006659
16.8.2026 09:00:10,4s;621;49,550461;20,028261;64,972166;129,944331;20,308642;0,000647;1;1600,365483;153,987032
16.8.2026 09:00:10,42s;622;49,550248;20,022595;64,972110;129,944220;20,341488;0,016399;1;1599,862371;153,969745
16.8.2026 09:00:10,44s;623;49,549194;19,963731;64,972055;129,944109;20,299882;0,000369;1;1599,981231;154,009971
16.8.2026 09:00:10,46s;624;49,549656;20,042486;64,971999;129,943998;20,328951;0,004790;1;1600,090136;153,989646
16.8.2026 09:00:10,48s;625;49,549698;19,975647;64,971943;129,943887;20,223870;-0,016877;1;1600,034182;154,000199
16.8.2026 09:00:10,5s;626;49,549680;19,959350;64,971888;129,943776;20,263435;0,001093;1;1600,089608;154,014239
16.8.2026 09:00:10,52s;627;49,549743;20,012944;64,971832;129,943665;20,307378;-0,008817;1;1600,193082;153,961685
16.8.2026 09:00:10,54s;628;49,549304;20,020695;64,971777;129,943553;20,310730;-0,004730;1;1599,897823;154,024858
16.8.2026 09:00:10,56s;629;49,548454;19,977218;64,971721;129,943443;20,315857;0,008856;1;1600,282841;154,014738
16.8.2026 09:00:10,58s;630;49,550381;20,019913;64,971666;129,943331;20,381304;-0,013301;1;1599,827830;153,999808
16.8.2026 09:00:10,6s;631;49,550126;20,020693;64,971610;129,943220;20,299946;-0,002484;1;1599,843935;154,009546
16.8.2026 09:00:10,62s;632;49,549251;20,011022;64,971554;129,943109;20,299785;-0,012795;1;1599,905702;153,974144
16.8.2026 09:00:10,64s;633;49,550176;19,997582;64,971499;129,942998;20,269953;0,005782;1;1599,700485;154,020780
16.8.2026 09:00:10,66s;634;49,548031;20,039567;64,971443;129,942886;20,301767;-0,003691;1;1600,036071;153,989587
16.8.2026 09:00:10,68s;635;49,550445;19,974599;64,971388;129,942775;20,269386;-0,025600;1;1599,916261;154,024418
16.8.2026 09:00:10,7s;636;49,549802;20,000902;64,971332;129,942664;20,253228;0,013053;1;1599,995570;154,005935
16.8.2026 09:00:10,72s;637;49,549473;19,999719;64,971277;129,942553;20,278579;0,007682;1;1600,537454;154,001422
16.8.2026 09:00:10,74s;638;49,548622;20,021672;64,971221;129,942442;20,322280;0,016177;1;1600,316529;153,998170
16.8.2026 09:00:10,76s;639;49,550422;19,955311;64,971166;129,942331;20,253805;0,025013;1;1599,745826;153,972546
16.8.2026 09:00:10,78s;640;49,550467;20,010789;64,971110;129,942220;20,324727;0,004243;1;1599,521584;153,984413
16.8.2026 09:00:10,8s;641;49,549251;20,013600;64,971054;129,942109;20,288147;0,007399;1;1600,177183;154,005335
16.8.2026 09:00:10,82s;642;49,550603;20,010745;64,970999;129,941998;20,312497;0,002443;1;1599,986478;153,988807
16.8.2026 09:00:10,84s;643;49,550101;20,040415;64,970943;129,941886;20,356789;-0,022386;1;1599,906929;154,026476
16.8.2026 09:00:10,86s;644;49,549503;20,032415;64,970888;129,941775;20,274359;0,023248;1;1600,225769;153,982365
