# YHDA_VERSION=0.6.5
# TEST_SERVICE=HFK
# PLANT_TYPE=EDUEDT
# STEP_ID=SYNC_SUPPORT_RAISE
# STEP_NAME=Senkron Bağlantı Destek Rezervi — pozitif yön
# TESIS_ADI=YHDA Örnek HFK EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=20
# HFK_RESERVE_MW=20
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
ZAMAN;SIRA_NO;frequency_hz;active_power_mw;soc_pct;stored_energy_mwh;dc_power_mw;rocof_hz_s;trigger;tie_line_flow_mw;voltage_kv
16.8.2026 09:00:06,44s;423;49,999594;19,996475;64,982306;129,964612;20,335504;0,009595;1;1504,902058;153,981072
16.8.2026 09:00:06,46s;424;49,999602;19,998213;64,982250;129,964501;20,269106;-0,000188;1;1505,177551;153,999978
16.8.2026 09:00:06,48s;425;49,999788;19,966386;64,982195;129,964390;20,275785;-0,011700;1;1505,216880;154,005715
16.8.2026 09:00:06,5s;426;49,999435;20,016877;64,982139;129,964279;20,276489;-0,014666;1;1505,396515;154,026556
16.8.2026 09:00:06,52s;427;49,999863;20,056581;64,982084;129,964167;20,390651;0,017954;1;1505,254326;153,997013
16.8.2026 09:00:06,54s;428;50,000475;19,973008;64,982028;129,964056;20,322581;0,011236;1;1505,093560;154,000998
16.8.2026 09:00:06,56s;429;50,000089;19,933117;64,981973;129,963945;20,162053;-0,005183;1;1505,068754;154,004482
16.8.2026 09:00:06,58s;430;49,999391;20,005811;64,981917;129,963834;20,266760;-0,020511;1;1505,166441;154,022373
16.8.2026 09:00:06,6s;431;50,000991;20,000674;64,981862;129,963723;20,275899;-0,025479;1;1505,068022;153,993773
16.8.2026 09:00:06,62s;432;49,999904;20,038775;64,981806;129,963612;20,306360;-0,002074;1;1504,807412;153,959132
16.8.2026 09:00:06,64s;433;50,000362;19,938131;64,981751;129,963501;20,217499;0,002468;1;1505,039371;154,004786
16.8.2026 09:00:06,66s;434;50,000019;20,006544;64,981695;129,963390;20,277794;-0,010523;1;1505,287190;154,034575
16.8.2026 09:00:06,68s;435;50,000058;19,982897;64,981639;129,963279;20,242398;0,026512;1;1505,218176;154,005544
16.8.2026 09:00:06,7s;436;49,999159;20,010107;64,981584;129,963168;20,352183;0,002603;1;1505,082348;153,994292
16.8.2026 09:00:06,72s;437;50,000215;19,987719;64,981528;129,963057;20,278454;-0,025600;1;1504,873335;153,976845
16.8.2026 09:00:06,74s;438;49,999755;19,986844;64,981473;129,962946;20,279287;0,005309;1;1505,328806;154,026262
16.8.2026 09:00:06,76s;439;49,999148;20,005376;64,981417;129,962835;20,258459;0,047344;1;1504,975102;153,975511
16.8.2026 09:00:06,78s;440;50,000252;19,974597;64,981362;129,962724;20,293944;-0,019141;1;1504,797877;154,010737
16.8.2026 09:00:06,8s;441;50,000564;20,033510;64,981306;129,962612;20,386096;0,013401;1;1504,810606;154,007381
16.8.2026 09:00:06,82s;442;50,001104;20,069447;64,981250;129,962501;20,354124;-0,004000;1;1505,091089;153,997274
16.8.2026 09:00:06,84s;443;49,999250;20,001705;64,981195;129,962390;20,322246;0,008670;1;1505,056474;154,005222
16.8.2026 09:00:06,86s;444;50,000277;20,051524;64,981139;129,962278;20,343067;0,004517;1;1505,114008;153,979068
16.8.2026 09:00:06,88s;445;50,001216;20,020693;64,981084;129,962167;20,275110;-0,005226;1;1504,571979;153,981045
16.8.2026 09:00:06,9s;446;50,000086;20,035311;64,981028;129,962056;20,346440;-0,006161;1;1505,080750;154,016192
16.8.2026 09:00:06,92s;447;50,000302;19,925261;64,980973;129,961945;20,215299;0,002854;1;1504,912129;154,014021
16.8.2026 09:00:06,94s;448;50,001334;20,021188;64,980917;129,961834;20,306447;-0,009304;1;1504,819561;153,990109
16.8.2026 09:00:06,96s;449;50,000713;20,024225;64,980861;129,961723;20,333139;0,019047;1;1504,640087;154,030593
16.8.2026 09:00:06,98s;450;50,001111;19,964803;64,980806;129,961612;20,267002;0,029300;1;1505,146689;153,992582
16.8.2026 09:00:07,0s;451;50,001093;20,007786;64,980750;129,961500;20,351638;-0,013712;1;1504,540927;154,020762
16.8.2026 09:00:07,02s;452;49,999597;19,983534;64,980695;129,961389;20,262182;-0,006974;1;1504,654118;154,001653
16.8.2026 09:00:07,04s;453;50,000630;19,958342;64,980639;129,961279;20,292927;-0,018994;1;1505,176544;154,020334
16.8.2026 09:00:07,06s;454;50,000636;20,014562;64,980584;129,961167;20,276744;-0,010427;1;1504,946389;153,979388
16.8.2026 09:00:07,08s;455;49,999571;19,959168;64,980528;129,961056;20,235998;-0,002532;1;1505,237697;153,971319
16.8.2026 09:00:07,1s;456;50,000384;19,980841;64,980473;129,960945;20,266323;-0,007999;1;1505,487683;153,970103
16.8.2026 09:00:07,12s;457;49,999910;19,918773;64,980417;129,960835;20,287777;-0,010517;1;1505,041840;154,035727
16.8.2026 09:00:07,14s;458;50,000104;19,975440;64,980362;129,960724;20,266462;0,017367;1;1504,961237;153,986132
16.8.2026 09:00:07,16s;459;49,999864;19,968592;64,980306;129,960613;20,251630;-0,013214;1;1504,837051;153,989682
16.8.2026 09:00:07,18s;460;50,000255;19,989878;64,980251;129,960502;20,275850;-0,001003;1;1504,640165;153,993126
16.8.2026 09:00:07,2s;461;50,000241;19,988711;64,980195;129,960391;20,318107;0,016871;1;1505,097497;153,997852
16.8.2026 09:00:07,22s;462;50,000920;20,057342;64,980140;129,960279;20,357718;0,003498;1;1504,906386;154,013629
16.8.2026 09:00:07,24s;463;50,000624;19,961726;64,980084;129,960168;20,221245;0,015573;1;1505,454082;154,026081
16.8.2026 09:00:07,26s;464;50,000597;20,027871;64,980029;129,960057;20,298643;-0,005634;1;1504,917529;154,021389
16.8.2026 09:00:07,28s;465;50,000279;20,050936;64,979973;129,959946;20,332726;0,010869;1;1504,665813;154,010449
16.8.2026 09:00:07,3s;466;50,000333;20,000807;64,979917;129,959835;20,249168;-0,030597;1;1505,155002;153,984773
16.8.2026 09:00:07,32s;467;50,000077;19,976981;64,979862;129,959724;20,284845;0,004325;1;1504,419065;154,017054
16.8.2026 09:00:07,34s;468;50,000160;19,997359;64,979806;129,959613;20,266791;0,008418;1;1504,834248;153,987204
16.8.2026 09:00:07,36s;469;49,999705;19,997648;64,979751;129,959502;20,336793;0,040675;1;1504,985334;154,014842
16.8.2026 09:00:07,38s;470;49,999574;19,951842;64,979695;129,959391;20,229584;-0,020797;1;1504,941328;153,981664
16.8.2026 09:00:07,4s;471;49,999697;20,035401;64,979640;129,959279;20,347832;0,010429;1;1505,380699;153,999983
16.8.2026 09:00:07,42s;472;50,000757;20,030183;64,979584;129,959168;20,348258;0,005572;1;1504,922317;153,991237
16.8.2026 09:00:07,44s;473;50,000578;20,058954;64,979528;129,959057;20,390783;-0,026190;1;1504,848099;153,978265
16.8.2026 09:00:07,46s;474;49,999551;20,024705;64,979473;129,958945;20,354319;0,020635;1;1504,941867;153,991206
16.8.2026 09:00:07,48s;475;49,999954;20,043647;64,979417;129,958834;20,370065;0,022433;1;1504,902149;153,980502
16.8.2026 09:00:07,5s;476;50,000269;19,956004;64,979362;129,958723;20,281737;-0,012997;1;1504,990558;154,003776
16.8.2026 09:00:07,52s;477;49,999909;19,997210;64,979306;129,958612;20,310832;-0,019102;1;1505,204321;154,017328
16.8.2026 09:00:07,54s;478;50,000523;19,991557;64,979251;129,958501;20,280816;-0,011344;1;1505,039521;153,984699
16.8.2026 09:00:07,56s;479;50,000511;19,998433;64,979195;129,958390;20,299732;-0,035661;1;1505,451512;154,021227
16.8.2026 09:00:07,58s;480;50,000298;20,049983;64,979139;129,958279;20,337670;0,006850;1;1504,965430;153,960080
16.8.2026 09:00:07,6s;481;49,999819;20,005272;64,979084;129,958167;20,308334;0,005983;1;1505,360672;153,994077
16.8.2026 09:00:07,62s;482;50,000763;19,942665;64,979028;129,958057;20,225285;0,016001;1;1504,831624;154,056048
16.8.2026 09:00:07,64s;483;50,001478;20,032040;64,978973;129,957945;20,297392;-0,018768;1;1505,269290;153,988000
16.8.2026 09:00:07,66s;484;50,000777;20,040453;64,978917;129,957834;20,353092;-0,012927;1;1504,822138;153,994582
16.8.2026 09:00:07,68s;485;50,000962;19,962557;64,978862;129,957723;20,264791;-0,013538;1;1504,833435;154,003906
16.8.2026 09:00:07,7s;486;49,999466;19,990432;64,978806;129,957612;20,266686;-0,014097;1;1504,819201;154,015820
16.8.2026 09:00:07,72s;487;49,999672;20,022333;64,978750;129,957501;20,347535;0,018759;1;1505,208862;154,035787
16.8.2026 09:00:07,74s;488;50,000315;19,991614;64,978695;129,957390;20,324449;-0,005124;1;1504,851938;153,982313
16.8.2026 09:00:07,76s;489;50,000093;19,964586;64,978639;129,957279;20,280044;0,011014;1;1505,023289;153,984316
16.8.2026 09:00:07,78s;490;49,999714;20,003519;64,978584;129,957168;20,277669;0,017512;1;1505,165334;153,974925
16.8.2026 09:00:07,8s;491;49,998709;19,976945;64,978528;129,957057;20,270966;-0,022266;1;1504,686775;153,987042
16.8.2026 09:00:07,82s;492;49,999452;19,962545;64,978473;129,956946;20,271362;-0,019068;1;1505,468514;154,003305
16.8.2026 09:00:07,84s;493;50,000297;20,019109;64,978417;129,956835;20,292698;0,004386;1;1505,304798;153,993660
16.8.2026 09:00:07,86s;494;49,999669;20,032554;64,978362;129,956723;20,368053;0,018510;1;1504,818488;153,989529
16.8.2026 09:00:07,88s;495;50,000072;19,928327;64,978306;129,956613;20,161677;0,003898;1;1504,868518;153,992318
16.8.2026 09:00:07,9s;496;49,999551;20,012503;64,978251;129,956501;20,275302;-0,010453;1;1504,694730;153,994406
16.8.2026 09:00:07,92s;497;50,000676;19,963939;64,978195;129,956390;20,239463;0,010405;1;1505,105794;153,995194
16.8.2026 09:00:07,94s;498;50,000159;20,007907;64,978140;129,956279;20,294701;0,006187;1;1504,831667;153,992786
16.8.2026 09:00:07,96s;499;50,000674;20,015783;64,978084;129,956168;20,285538;-0,005212;1;1504,693142;153,982660
16.8.2026 09:00:07,98s;500;49,999551;20,089939;64,978028;129,956057;20,341001;-0,014251;1;1505,019722;153,983444
16.8.2026 09:00:08,0s;501;50,001407;19,985408;64,977973;129,955945;20,283415;-0,013869;1;1505,208853;154,015391
16.8.2026 09:00:08,02s;502;49,999423;20,030106;64,977917;129,955834;20,299089;0,015889;1;1505,117066;154,003173
16.8.2026 09:00:08,04s;503;49,999807;20,021693;64,977861;129,955723;20,317381;-0,002549;1;1504,908297;153,984861
16.8.2026 09:00:08,06s;504;50,000572;19,994671;64,977806;129,955612;20,306353;-0,001416;1;1505,323242;153,983194
16.8.2026 09:00:08,08s;505;49,999787;19,964895;64,977750;129,955501;20,275772;-0,001937;1;1505,016368;154,003544
16.8.2026 09:00:08,1s;506;50,000858;20,007594;64,977695;129,955390;20,318734;0,014554;1;1505,142022;154,030235
16.8.2026 09:00:08,12s;507;50,000368;19,996174;64,977639;129,955279;20,308484;0,002220;1;1504,841869;154,029876
16.8.2026 09:00:08,14s;508;50,000651;19,994897;64,977584;129,955168;20,288134;-0,002632;1;1505,031225;154,003206
16.8.2026 09:00:08,16s;509;49,999295;19,980379;64,977528;129,955057;20,273547;0,012599;1;1504,736236;154,005481
16.8.2026 09:00:08,18s;510;49,999473;19,963053;64,977473;129,954946;20,284488;0,008940;1;1505,063915;154,000373
16.8.2026 09:00:08,2s;511;50,000468;19,983800;64,977417;129,954835;20,271296;-0,013673;1;1505,230753;153,975509
16.8.2026 09:00:08,22s;512;49,999289;20,013602;64,977362;129,954724;20,243141;-0,026308;1;1505,028985;154,000683
16.8.2026 09:00:08,24s;513;50,000419;20,038622;64,977306;129,954612;20,340746;-0,005565;1;1504,876695;153,970191
16.8.2026 09:00:08,26s;514;50,000318;20,016238;64,977251;129,954501;20,304520;-0,013490;1;1504,873635;154,005145
16.8.2026 09:00:08,28s;515;49,999831;19,965056;64,977195;129,954390;20,259156;0,006914;1;1504,947446;154,021244
16.8.2026 09:00:08,3s;516;49,999099;19,961502;64,977140;129,954279;20,246976;-0,003386;1;1504,749179;153,972252
16.8.2026 09:00:08,32s;517;49,999632;19,975424;64,977084;129,954168;20,293079;-0,005736;1;1504,463069;153,964719
16.8.2026 09:00:08,34s;518;49,999419;20,013656;64,977029;129,954057;20,321603;-0,002115;1;1505,265331;154,022823
16.8.2026 09:00:08,36s;519;50,000687;20,047526;64,976973;129,953946;20,317186;-0,032175;1;1504,608066;154,010087
16.8.2026 09:00:08,38s;520;50,000097;19,956563;64,976917;129,953835;20,297916;-0,001226;1;1505,047972;153,994990
16.8.2026 09:00:08,4s;521;49,999812;19,942310;64,976862;129,953724;20,199782;0,026361;1;1504,992276;153,986252
16.8.2026 09:00:08,42s;522;50,000565;19,984072;64,976806;129,953613;20,273215;0,010499;1;1505,409234;153,990864
16.8.2026 09:00:08,44s;523;50,000488;20,035942;64,976751;129,953502;20,310739;0,007291;1;1505,101247;154,018282
16.8.2026 09:00:08,46s;524;49,999774;19,994809;64,976695;129,953391;20,284941;-0,004601;1;1505,432099;154,014927
16.8.2026 09:00:08,48s;525;50,000689;19,976300;64,976640;129,953280;20,230545;0,001582;1;1505,130824;153,989556
16.8.2026 09:00:08,5s;526;49,999432;20,026638;64,976584;129,953168;20,316358;0,040968;1;1504,946850;154,004220
16.8.2026 09:00:08,52s;527;50,000694;20,082152;64,976528;129,953057;20,395103;0,003950;1;1504,966674;154,005708
16.8.2026 09:00:08,54s;528;50,001570;19,973804;64,976473;129,952946;20,268890;0,019619;1;1505,175769;153,989152
16.8.2026 09:00:08,56s;529;50,000346;20,004397;64,976417;129,952835;20,328362;-0,008701;1;1505,089887;153,986665
16.8.2026 09:00:08,58s;530;49,999974;20,033323;64,976362;129,952723;20,312940;-0,010273;1;1505,237972;153,966146
16.8.2026 09:00:08,6s;531;49,999719;19,956348;64,976306;129,952613;20,269588;-0,005906;1;1505,051284;154,012356
16.8.2026 09:00:08,62s;532;49,999672;19,998742;64,976251;129,952501;20,319759;-0,013987;1;1504,920078;153,986526
16.8.2026 09:00:08,64s;533;49,999658;19,987844;64,976195;129,952390;20,290730;-0,012578;1;1505,598985;154,013495
16.8.2026 09:00:08,66s;534;50,000586;20,003433;64,976140;129,952279;20,287359;-0,002596;1;1504,733287;153,987620
16.8.2026 09:00:08,68s;535;49,999550;19,984711;64,976084;129,952168;20,317368;-0,026661;1;1504,798216;154,012545
16.8.2026 09:00:08,7s;536;50,000999;19,998185;64,976029;129,952057;20,317106;0,000467;1;1505,318300;153,984610
16.8.2026 09:00:08,72s;537;50,000190;19,997246;64,975973;129,951946;20,291088;0,007443;1;1505,143754;154,026149
16.8.2026 09:00:08,74s;538;49,999841;19,944350;64,975918;129,951835;20,270510;-0,012020;1;1505,082852;154,024306
16.8.2026 09:00:08,76s;539;50,000018;20,044160;64,975862;129,951724;20,391722;0,025436;1;1505,343377;153,983939
16.8.2026 09:00:08,78s;540;50,000075;19,941700;64,975807;129,951613;20,272758;0,013044;1;1505,072293;153,973335
16.8.2026 09:00:08,8s;541;49,999580;20,018030;64,975751;129,951502;20,361592;0,012038;1;1505,208880;153,973237
16.8.2026 09:00:08,82s;542;50,000644;20,025718;64,975695;129,951391;20,366792;0,004325;1;1505,034205;153,981678
16.8.2026 09:00:08,84s;543;50,000033;19,983573;64,975640;129,951280;20,262783;0,000091;1;1504,735752;154,023259
16.8.2026 09:00:08,86s;544;49,999169;20,032364;64,975584;129,951168;20,340389;-0,001348;1;1505,280658;154,008199
16.8.2026 09:00:08,88s;545;50,000627;20,003990;64,975529;129,951057;20,314554;-0,005208;1;1505,230065;154,017950
16.8.2026 09:00:08,9s;546;49,999882;20,032311;64,975473;129,950946;20,326554;0,015337;1;1504,843015;153,975867
16.8.2026 09:00:08,92s;547;50,000057;20,035562;64,975417;129,950835;20,333325;0,017695;1;1504,982640;154,002601
16.8.2026 09:00:08,94s;548;50,000231;20,065177;64,975362;129,950723;20,392588;-0,007190;1;1504,911033;153,990809
16.8.2026 09:00:08,96s;549;49,999659;20,040626;64,975306;129,950612;20,381550;-0,012723;1;1504,851902;154,025756
16.8.2026 09:00:08,98s;550;49,999540;19,964893;64,975250;129,950501;20,201300;0,005450;1;1504,847395;153,988654
16.8.2026 09:00:09,0s;551;49,999705;19,987889;64,975195;129,950390;20,264759;0,005567;1;1504,804945;154,004605
16.8.2026 09:00:09,02s;552;49,999416;20,030748;64,975139;129,950278;20,318315;-0,006222;1;1505,066047;154,014926
16.8.2026 09:00:09,04s;553;49,999845;19,987369;64,975084;129,950167;20,285384;0,013438;1;1505,132762;153,944564
16.8.2026 09:00:09,06s;554;50,000079;19,979049;64,975028;129,950056;20,282764;-0,013309;1;1504,940245;153,974583
16.8.2026 09:00:09,08s;555;49,999785;20,031368;64,974973;129,949945;20,375692;0,009021;1;1504,799411;153,998919
16.8.2026 09:00:09,1s;556;50,000204;20,010819;64,974917;129,949834;20,321662;-0,018588;1;1505,361736;153,989605
16.8.2026 09:00:09,12s;557;49,999830;20,091421;64,974861;129,949722;20,472161;-0,005085;1;1504,625088;153,998757
16.8.2026 09:00:09,14s;558;49,999127;19,983737;64,974806;129,949611;20,272456;-0,007801;1;1504,879121;153,981775
16.8.2026 09:00:09,16s;559;49,999869;19,994344;64,974750;129,949500;20,305542;-0,018605;1;1504,849365;153,980094
16.8.2026 09:00:09,18s;560;49,999706;19,974172;64,974695;129,949389;20,273361;-0,023601;1;1505,132701;153,994719
16.8.2026 09:00:09,2s;561;49,998638;19,973543;64,974639;129,949278;20,283752;0,039424;1;1504,861021;153,972977
16.8.2026 09:00:09,22s;562;49,999458;20,017487;64,974584;129,949167;20,370417;-0,002690;1;1504,943186;153,978656
16.8.2026 09:00:09,24s;563;50,000213;19,974085;64,974528;129,949056;20,272285;0,019262;1;1504,700393;153,983161
16.8.2026 09:00:09,26s;564;49,998412;20,035989;64,974472;129,948945;20,331024;0,002639;1;1505,482941;153,974088
16.8.2026 09:00:09,28s;565;50,000928;20,038569;64,974417;129,948834;20,317046;-0,024133;1;1505,110426;153,983407
16.8.2026 09:00:09,3s;566;49,999743;20,002020;64,974361;129,948722;20,241945;0,007013;1;1504,853679;154,032710
16.8.2026 09:00:09,32s;567;49,999645;20,032482;64,974306;129,948611;20,314496;-0,002841;1;1504,951600;153,995015
16.8.2026 09:00:09,34s;568;50,001308;19,955384;64,974250;129,948500;20,241152;-0,022769;1;1505,165364;154,008158
16.8.2026 09:00:09,36s;569;50,000277;19,998752;64,974195;129,948389;20,216781;-0,004424;1;1504,903470;153,995657
16.8.2026 09:00:09,38s;570;50,000273;20,016124;64,974139;129,948278;20,312614;-0,004716;1;1505,076379;153,958993
16.8.2026 09:00:09,4s;571;50,000363;20,015285;64,974083;129,948167;20,329028;0,000325;1;1504,770830;154,040375
16.8.2026 09:00:09,42s;572;49,999834;20,059965;64,974028;129,948055;20,380099;0,021534;1;1504,718008;153,968766
16.8.2026 09:00:09,44s;573;50,000769;19,965194;64,973972;129,947944;20,274072;0,003034;1;1504,797086;154,005939
16.8.2026 09:00:09,46s;574;49,999705;20,004482;64,973917;129,947833;20,321137;-0,014577;1;1505,505649;153,999803
16.8.2026 09:00:09,48s;575;50,000951;19,970760;64,973861;129,947722;20,251987;-0,004924;1;1505,011417;154,033686
16.8.2026 09:00:09,5s;576;50,001291;20,008676;64,973806;129,947611;20,339408;-0,007286;1;1504,895042;154,020267
16.8.2026 09:00:09,52s;577;50,000174;20,003468;64,973750;129,947500;20,316119;0,007267;1;1505,659738;153,980378
16.8.2026 09:00:09,54s;578;49,999908;19,984052;64,973695;129,947389;20,232958;0,007242;1;1504,918473;154,020578
16.8.2026 09:00:09,56s;579;50,001063;20,013549;64,973639;129,947278;20,269610;-0,047195;1;1505,388289;154,016463
16.8.2026 09:00:09,58s;580;49,999737;19,944616;64,973584;129,947167;20,212060;-0,009552;1;1504,949761;154,015608
16.8.2026 09:00:09,6s;581;50,000720;19,988086;64,973528;129,947056;20,270014;-0,004153;1;1504,774836;154,001778
16.8.2026 09:00:09,62s;582;50,000702;19,998815;64,973472;129,946945;20,271225;-0,016280;1;1505,030326;154,003095
16.8.2026 09:00:09,64s;583;49,999725;19,916995;64,973417;129,946834;20,228378;0,005081;1;1505,324322;153,967190
16.8.2026 09:00:09,66s;584;49,999741;19,988936;64,973362;129,946723;20,251244;0,014273;1;1505,203099;153,994436
16.8.2026 09:00:09,68s;585;50,000473;19,942220;64,973306;129,946612;20,243919;-0,025753;1;1505,022265;154,041236
16.8.2026 09:00:09,7s;586;50,000593;19,988324;64,973251;129,946501;20,299084;0,009976;1;1505,084288;153,990322
16.8.2026 09:00:09,72s;587;50,000823;19,978553;64,973195;129,946390;20,324193;0,016100;1;1504,839541;154,002223
16.8.2026 09:00:09,74s;588;49,999898;19,981426;64,973140;129,946279;20,269650;0,019463;1;1505,301811;153,962997
16.8.2026 09:00:09,76s;589;49,999808;20,019766;64,973084;129,946168;20,283357;-0,003148;1;1505,243508;154,009767
16.8.2026 09:00:09,78s;590;50,000258;19,957162;64,973029;129,946057;20,221315;0,015406;1;1504,995374;153,982917
16.8.2026 09:00:09,8s;591;49,999831;19,990831;64,972973;129,945946;20,332869;-0,007878;1;1505,217000;154,001191
16.8.2026 09:00:09,82s;592;49,999980;19,976342;64,972918;129,945835;20,258113;-0,044016;1;1504,466362;153,997749
16.8.2026 09:00:09,84s;593;50,000738;20,054744;64,972862;129,945724;20,349531;-0,024864;1;1505,526799;153,996210
16.8.2026 09:00:09,86s;594;49,999737;20,041288;64,972806;129,945612;20,306582;0,006792;1;1505,042674;154,012087
16.8.2026 09:00:09,88s;595;49,999453;20,004305;64,972751;129,945501;20,344873;-0,001884;1;1505,118428;154,001003
16.8.2026 09:00:09,9s;596;50,000234;19,965076;64,972695;129,945390;20,278336;-0,015511;1;1505,168188;154,024143
16.8.2026 09:00:09,92s;597;50,000037;20,004180;64,972640;129,945279;20,347183;0,001022;1;1505,202072;154,003081
16.8.2026 09:00:09,94s;598;49,999214;19,967200;64,972584;129,945168;20,316511;-0,007251;1;1505,326512;154,021560
16.8.2026 09:00:09,96s;599;50,000381;19,962302;64,972529;129,945057;20,285576;-0,005212;1;1505,285797;154,013711
16.8.2026 09:00:09,98s;600;50,000370;20,008612;64,972473;129,944946;20,338964;0,027750;1;1505,104766;153,971646
16.8.2026 09:00:10,0s;601;49,999997;20,026193;64,972418;129,944835;20,366727;0,008886;1;1505,063462;154,018100
16.8.2026 09:00:10,02s;602;50,000037;20,014478;64,972362;129,944724;20,331462;-0,007930;1;1504,814285;153,975590
16.8.2026 09:00:10,04s;603;49,999928;19,984093;64,972306;129,944613;20,307451;0,007460;1;1505,124991;154,006444
16.8.2026 09:00:10,06s;604;50,000088;20,024449;64,972251;129,944502;20,375971;-0,011004;1;1505,154524;153,973471
16.8.2026 09:00:10,08s;605;49,999753;19,993695;64,972195;129,944390;20,335783;-0,007642;1;1505,029317;154,011054
16.8.2026 09:00:10,1s;606;49,999431;20,001653;64,972140;129,944279;20,301407;0,009708;1;1504,646900;154,009851
16.8.2026 09:00:10,12s;607;50,000348;20,044630;64,972084;129,944168;20,318946;0,007368;1;1505,289585;154,018442
16.8.2026 09:00:10,14s;608;49,998648;19,992637;64,972028;129,944057;20,225851;-0,002727;1;1505,232836;154,022331
16.8.2026 09:00:10,16s;609;49,999641;20,002396;64,971973;129,943946;20,323367;-0,000356;1;1504,465182;154,043868
16.8.2026 09:00:10,18s;610;49,999822;19,953600;64,971917;129,943835;20,226355;0,003042;1;1504,991363;153,984890
16.8.2026 09:00:10,2s;611;49,999941;19,972009;64,971862;129,943724;20,337660;-0,028447;1;1504,610269;153,976979
16.8.2026 09:00:10,22s;612;49,999897;19,996930;64,971806;129,943613;20,269684;-0,002404;1;1505,097152;153,974706
16.8.2026 09:00:10,24s;613;49,999626;20,019090;64,971751;129,943502;20,295953;-0,016548;1;1505,467151;153,991210
16.8.2026 09:00:10,26s;614;49,999988;20,056545;64,971695;129,943390;20,398261;-0,000308;1;1504,928030;153,999492
16.8.2026 09:00:10,28s;615;50,000074;19,984376;64,971640;129,943279;20,306435;0,006921;1;1505,235339;154,060912
16.8.2026 09:00:10,3s;616;50,000230;20,061908;64,971584;129,943168;20,371212;-0,012523;1;1504,967258;154,016307
16.8.2026 09:00:10,32s;617;49,999507;20,059460;64,971528;129,943056;20,310879;-0,012865;1;1504,918694;153,989818
16.8.2026 09:00:10,34s;618;49,999808;19,984842;64,971473;129,942945;20,314918;0,018760;1;1504,960863;153,993528
16.8.2026 09:00:10,36s;619;50,000045;19,988163;64,971417;129,942834;20,304705;0,015309;1;1505,085294;154,005038
16.8.2026 09:00:10,38s;620;49,999516;20,008550;64,971362;129,942723;20,335571;-0,024704;1;1504,995879;154,027945
16.8.2026 09:00:10,4s;621;50,000172;19,990341;64,971306;129,942612;20,314587;-0,001400;1;1504,990259;153,966156
16.8.2026 09:00:10,42s;622;49,999774;20,000617;64,971250;129,942501;20,287114;0,008219;1;1505,142916;154,009859
16.8.2026 09:00:10,44s;623;50,000106;19,989585;64,971195;129,942390;20,289406;0,008410;1;1505,233445;153,994729
16.8.2026 09:00:10,46s;624;49,999350;19,981494;64,971139;129,942279;20,289684;0,029178;1;1505,015733;153,961267
16.8.2026 09:00:10,48s;625;49,998616;20,030240;64,971084;129,942168;20,305402;-0,018613;1;1504,785614;153,970241
16.8.2026 09:00:10,5s;626;49,999943;20,066567;64,971028;129,942056;20,440045;0,013179;1;1505,013323;153,997254
16.8.2026 09:00:10,52s;627;50,000230;19,976579;64,970973;129,941945;20,276438;-0,012375;1;1504,738128;153,981753
16.8.2026 09:00:10,54s;628;49,999484;19,995902;64,970917;129,941834;20,267133;0,015966;1;1504,833756;154,022540
16.8.2026 09:00:10,56s;629;49,999726;19,956253;64,970862;129,941723;20,254729;-0,011622;1;1504,668618;154,017417
16.8.2026 09:00:10,58s;630;49,999765;20,028407;64,970806;129,941612;20,318302;0,001874;1;1504,817387;153,993951
16.8.2026 09:00:10,6s;631;49,999362;19,961882;64,970750;129,941501;20,267902;-0,011137;1;1505,279251;154,028339
16.8.2026 09:00:10,62s;632;49,999604;20,036370;64,970695;129,941390;20,355412;-0,006145;1;1504,969048;153,982206
16.8.2026 09:00:10,64s;633;50,000064;19,931775;64,970639;129,941279;20,240074;0,004718;1;1504,905072;154,006938
16.8.2026 09:00:10,66s;634;50,000534;19,994789;64,970584;129,941168;20,288983;-0,010182;1;1504,730983;153,995026
16.8.2026 09:00:10,68s;635;49,999970;19,944053;64,970529;129,941057;20,191489;-0,022708;1;1504,972922;154,005343
16.8.2026 09:00:10,7s;636;50,000578;19,932543;64,970473;129,940946;20,236370;-0,007122;1;1505,415151;154,014852
16.8.2026 09:00:10,72s;637;49,999459;20,040223;64,970418;129,940835;20,323735;0,009251;1;1505,277332;154,018685
16.8.2026 09:00:10,74s;638;49,999699;20,016706;64,970362;129,940724;20,307983;0,027176;1;1505,023144;154,018212
16.8.2026 09:00:10,76s;639;50,000079;19,999142;64,970306;129,940613;20,332405;-0,000168;1;1505,436047;153,981739
