# YHDA_VERSION=0.6.2
# TEST_SERVICE=PFK
# PLANT_TYPE=DGKCS
# STEP_ID=RES_MIN_POS200
# STEP_NAME=Minimum çıkış gücü — Δf = +200 mHz / 50,2 Hz
# TESIS_ADI=YHDA Örnek DGKÇS
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=800.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=800.0
# UNIT_PNOM_MW=800.0
# RPMAX_MW=50.0
# RPMIN_MW=40.0
# DROOP_PERCENT=6
# DEADBAND_MHZ=0
# PSET_MAX_MW=690.0
# PSET_MIN_MW=230.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;fuel_valve_pct
16.8.2026 09:06:03,3s;3834;50,005247;50,200000;180,074530;230,000000;50,785926
16.8.2026 09:06:03,4s;3835;50,004557;50,200000;180,027556;230,000000;50,796525
16.8.2026 09:06:03,5s;3836;50,004510;50,200000;179,828671;230,000000;50,781220
16.8.2026 09:06:03,6s;3837;50,005051;50,200000;180,035502;230,000000;50,820561
16.8.2026 09:06:03,7s;3838;50,005024;50,200000;179,974593;230,000000;50,814109
16.8.2026 09:06:03,8s;3839;50,004596;50,200000;179,956329;230,000000;50,795801
16.8.2026 09:06:03,9s;3840;50,004735;50,200000;180,000515;230,000000;50,718731
16.8.2026 09:06:04,0s;3841;50,005170;50,200000;180,139822;230,000000;50,842288
16.8.2026 09:06:04,1s;3842;50,005169;50,200000;179,799589;230,000000;50,818658
16.8.2026 09:06:04,2s;3843;50,005181;50,200000;179,824551;230,000000;50,765073
16.8.2026 09:06:04,3s;3844;50,004890;50,200000;179,804117;230,000000;50,813852
16.8.2026 09:06:04,4s;3845;50,005366;50,200000;179,901692;230,000000;50,773859
16.8.2026 09:06:04,5s;3846;50,004544;50,200000;179,923016;230,000000;50,821467
16.8.2026 09:06:04,6s;3847;50,004851;50,200000;180,140763;230,000000;50,860734
16.8.2026 09:06:04,7s;3848;50,004756;50,200000;180,306764;230,000000;50,810806
16.8.2026 09:06:04,8s;3849;50,004244;50,200000;180,085163;230,000000;50,817955
16.8.2026 09:06:04,9s;3850;50,004999;50,200000;180,203366;230,000000;50,803852
16.8.2026 09:06:05,0s;3851;50,004804;50,200000;180,151274;230,000000;50,828723
16.8.2026 09:06:05,1s;3852;50,004451;50,200000;179,960802;230,000000;50,854248
16.8.2026 09:06:05,2s;3853;50,004491;50,200000;179,996503;230,000000;50,823204
16.8.2026 09:06:05,3s;3854;50,004760;50,200000;179,959490;230,000000;50,714317
16.8.2026 09:06:05,4s;3855;50,004537;50,200000;179,959650;230,000000;50,809319
16.8.2026 09:06:05,5s;3856;50,004492;50,200000;180,086380;230,000000;50,885777
16.8.2026 09:06:05,6s;3857;50,004580;50,200000;179,955348;230,000000;50,792657
16.8.2026 09:06:05,7s;3858;50,004723;50,200000;180,054224;230,000000;50,770161
16.8.2026 09:06:05,8s;3859;50,004819;50,200000;180,061400;230,000000;50,805096
16.8.2026 09:06:05,9s;3860;50,005116;50,200000;180,050776;230,000000;50,861512
16.8.2026 09:06:06,0s;3861;50,004647;50,200000;180,086035;230,000000;50,793752
16.8.2026 09:06:06,1s;3862;50,004810;50,200000;180,000275;230,000000;50,756434
16.8.2026 09:06:06,2s;3863;50,004709;50,200000;180,159200;230,000000;50,826243
16.8.2026 09:06:06,3s;3864;50,004720;50,200000;179,794529;230,000000;50,820817
16.8.2026 09:06:06,4s;3865;50,004672;50,200000;180,157037;230,000000;50,825692
16.8.2026 09:06:06,5s;3866;50,004502;50,200000;180,083474;230,000000;50,825235
16.8.2026 09:06:06,6s;3867;50,004974;50,200000;180,153952;230,000000;50,859699
16.8.2026 09:06:06,7s;3868;50,004599;50,200000;180,128047;230,000000;50,748784
16.8.2026 09:06:06,8s;3869;50,004660;50,200000;179,943572;230,000000;50,844632
16.8.2026 09:06:06,9s;3870;50,004452;50,200000;180,165819;230,000000;50,709116
16.8.2026 09:06:07,0s;3871;50,004764;50,200000;180,006612;230,000000;50,771331
16.8.2026 09:06:07,1s;3872;50,004867;50,200000;180,095337;230,000000;50,809825
16.8.2026 09:06:07,2s;3873;50,004874;50,200000;179,945135;230,000000;50,776906
16.8.2026 09:06:07,3s;3874;50,004845;50,200000;179,919412;230,000000;50,745100
16.8.2026 09:06:07,4s;3875;50,004521;50,200000;179,879562;230,000000;50,751048
16.8.2026 09:06:07,5s;3876;50,004535;50,200000;179,919642;230,000000;50,753842
16.8.2026 09:06:07,6s;3877;50,004385;50,200000;180,013447;230,000000;50,746140
16.8.2026 09:06:07,7s;3878;50,004598;50,200000;180,130366;230,000000;50,771496
16.8.2026 09:06:07,8s;3879;50,004608;50,200000;179,969755;230,000000;50,764063
16.8.2026 09:06:07,9s;3880;50,004834;50,200000;179,975437;230,000000;50,809018
16.8.2026 09:06:08,0s;3881;50,004121;50,200000;179,987766;230,000000;50,834998
16.8.2026 09:06:08,1s;3882;50,004372;50,200000;180,023641;230,000000;50,807733
16.8.2026 09:06:08,2s;3883;50,004999;50,200000;180,016763;230,000000;50,816600
16.8.2026 09:06:08,3s;3884;50,004519;50,200000;179,892137;230,000000;50,831024
16.8.2026 09:06:08,4s;3885;50,004296;50,200000;180,064340;230,000000;50,832184
16.8.2026 09:06:08,5s;3886;50,004897;50,200000;180,042134;230,000000;50,817918
16.8.2026 09:06:08,6s;3887;50,004451;50,200000;180,024137;230,000000;50,792151
16.8.2026 09:06:08,7s;3888;50,004776;50,200000;180,107666;230,000000;50,822964
16.8.2026 09:06:08,8s;3889;50,004471;50,200000;180,049359;230,000000;50,731814
16.8.2026 09:06:08,9s;3890;50,004624;50,200000;180,020359;230,000000;50,803541
16.8.2026 09:06:09,0s;3891;50,004762;50,200000;179,899773;230,000000;50,773610
16.8.2026 09:06:09,1s;3892;50,004420;50,200000;180,149016;230,000000;50,830125
16.8.2026 09:06:09,2s;3893;50,004266;50,200000;179,737912;230,000000;50,788511
16.8.2026 09:06:09,3s;3894;50,004351;50,200000;180,095323;230,000000;50,756590
16.8.2026 09:06:09,4s;3895;50,004599;50,200000;180,055204;230,000000;50,782541
16.8.2026 09:06:09,5s;3896;50,004427;50,200000;179,942587;230,000000;50,768414
16.8.2026 09:06:09,6s;3897;50,004226;50,200000;180,111645;230,000000;50,746745
16.8.2026 09:06:09,7s;3898;50,004483;50,200000;180,141818;230,000000;50,816159
16.8.2026 09:06:09,8s;3899;50,004240;50,200000;179,941894;230,000000;50,758668
16.8.2026 09:06:09,9s;3900;50,004191;50,200000;179,932049;230,000000;50,818617
16.8.2026 09:06:10,0s;3901;50,004402;50,200000;179,983656;230,000000;50,816868
16.8.2026 09:06:10,1s;3902;50,004692;50,200000;179,996100;230,000000;50,795834
16.8.2026 09:06:10,2s;3903;50,004597;50,200000;180,010138;230,000000;50,758085
16.8.2026 09:06:10,3s;3904;50,004406;50,200000;180,091726;230,000000;50,775125
16.8.2026 09:06:10,4s;3905;50,004536;50,200000;179,926697;230,000000;50,810407
16.8.2026 09:06:10,5s;3906;50,004008;50,200000;180,073803;230,000000;50,841404
16.8.2026 09:06:10,6s;3907;50,004538;50,200000;180,020015;230,000000;50,747211
16.8.2026 09:06:10,7s;3908;50,004722;50,200000;180,096758;230,000000;50,800168
16.8.2026 09:06:10,8s;3909;50,004593;50,200000;179,915265;230,000000;50,884731
16.8.2026 09:06:10,9s;3910;50,004306;50,200000;180,163955;230,000000;50,794755
16.8.2026 09:06:11,0s;3911;50,004318;50,200000;180,092169;230,000000;50,746418
16.8.2026 09:06:11,1s;3912;50,004203;50,200000;179,913144;230,000000;50,786715
16.8.2026 09:06:11,2s;3913;50,004531;50,200000;179,881098;230,000000;50,825108
16.8.2026 09:06:11,3s;3914;50,004155;50,200000;179,951812;230,000000;50,809644
16.8.2026 09:06:11,4s;3915;50,004276;50,200000;180,073866;230,000000;50,786259
16.8.2026 09:06:11,5s;3916;50,004351;50,200000;179,985145;230,000000;50,751094
16.8.2026 09:06:11,6s;3917;50,004074;50,200000;180,026533;230,000000;50,825875
16.8.2026 09:06:11,7s;3918;50,004088;50,200000;180,062021;230,000000;50,824028
16.8.2026 09:06:11,8s;3919;50,003987;50,200000;179,796941;230,000000;50,791424
16.8.2026 09:06:11,9s;3920;50,004434;50,200000;180,087560;230,000000;50,804717
16.8.2026 09:06:12,0s;3921;50,004179;50,200000;180,058516;230,000000;50,780377
16.8.2026 09:06:12,1s;3922;50,003953;50,200000;180,068836;230,000000;50,819114
16.8.2026 09:06:12,2s;3923;50,004447;50,200000;180,021035;230,000000;50,835751
16.8.2026 09:06:12,3s;3924;50,004110;50,200000;180,004674;230,000000;50,804080
16.8.2026 09:06:12,4s;3925;50,003929;50,200000;179,848951;230,000000;50,837040
16.8.2026 09:06:12,5s;3926;50,004106;50,200000;180,249638;230,000000;50,783278
16.8.2026 09:06:12,6s;3927;50,004482;50,200000;179,965328;230,000000;50,819387
16.8.2026 09:06:12,7s;3928;50,003953;50,200000;179,950246;230,000000;50,837290
16.8.2026 09:06:12,8s;3929;50,003993;50,200000;180,040637;230,000000;50,854862
16.8.2026 09:06:12,9s;3930;50,003942;50,200000;180,149547;230,000000;50,749696
16.8.2026 09:06:13,0s;3931;50,004123;50,200000;179,950394;230,000000;50,774129
16.8.2026 09:06:13,1s;3932;50,003935;50,200000;180,060241;230,000000;50,797184
16.8.2026 09:06:13,2s;3933;50,004199;50,200000;180,175581;230,000000;50,747230
16.8.2026 09:06:13,3s;3934;50,004125;50,200000;180,051774;230,000000;50,764611
16.8.2026 09:06:13,4s;3935;50,003522;50,200000;179,974573;230,000000;50,795064
16.8.2026 09:06:13,5s;3936;50,004294;50,200000;180,014197;230,000000;50,831107
16.8.2026 09:06:13,6s;3937;50,003657;50,200000;179,928752;230,000000;50,796757
16.8.2026 09:06:13,7s;3938;50,004534;50,200000;180,131930;230,000000;50,806891
16.8.2026 09:06:13,8s;3939;50,003928;50,200000;180,095205;230,000000;50,775828
16.8.2026 09:06:13,9s;3940;50,003982;50,200000;179,968484;230,000000;50,764345
16.8.2026 09:06:14,0s;3941;50,004090;50,200000;179,757503;230,000000;50,830803
16.8.2026 09:06:14,1s;3942;50,003614;50,200000;179,857317;230,000000;50,789447
16.8.2026 09:06:14,2s;3943;50,004008;50,200000;180,011986;230,000000;50,737508
16.8.2026 09:06:14,3s;3944;50,004227;50,200000;180,029446;230,000000;50,802804
16.8.2026 09:06:14,4s;3945;50,004271;50,200000;179,944841;230,000000;50,847070
16.8.2026 09:06:14,5s;3946;50,004011;50,200000;179,992578;230,000000;50,768120
16.8.2026 09:06:14,6s;3947;50,003940;50,200000;179,951270;230,000000;50,760170
16.8.2026 09:06:14,7s;3948;50,004112;50,200000;179,717983;230,000000;50,767024
16.8.2026 09:06:14,8s;3949;50,003932;50,200000;179,950942;230,000000;50,808185
16.8.2026 09:06:14,9s;3950;50,004114;50,200000;180,131214;230,000000;50,780884
16.8.2026 09:06:15,0s;3951;50,003871;50,200000;180,070394;230,000000;50,811932
16.8.2026 09:06:15,1s;3952;50,003929;50,200000;180,074217;230,000000;50,766533
16.8.2026 09:06:15,2s;3953;50,003984;50,200000;179,934837;230,000000;50,850222
16.8.2026 09:06:15,3s;3954;50,004173;50,200000;180,135388;230,000000;50,747826
16.8.2026 09:06:15,4s;3955;50,003710;50,200000;180,097727;230,000000;50,805762
16.8.2026 09:06:15,5s;3956;50,004283;50,200000;180,121955;230,000000;50,817262
16.8.2026 09:06:15,6s;3957;50,003631;50,200000;179,835829;230,000000;50,796920
16.8.2026 09:06:15,7s;3958;50,003865;50,200000;180,025022;230,000000;50,847502
16.8.2026 09:06:15,8s;3959;50,003520;50,200000;180,019450;230,000000;50,813900
16.8.2026 09:06:15,9s;3960;50,003481;50,200000;179,950662;230,000000;50,833296
16.8.2026 09:06:16,0s;3961;50,004106;50,200000;180,043622;230,000000;50,766771
16.8.2026 09:06:16,1s;3962;50,003840;50,200000;180,037476;230,000000;50,791041
16.8.2026 09:06:16,2s;3963;50,003398;50,200000;179,945902;230,000000;50,834323
16.8.2026 09:06:16,3s;3964;50,004174;50,200000;179,857653;230,000000;50,774234
16.8.2026 09:06:16,4s;3965;50,004105;50,200000;180,055303;230,000000;50,778179
16.8.2026 09:06:16,5s;3966;50,003659;50,200000;179,910142;230,000000;50,836804
16.8.2026 09:06:16,6s;3967;50,003405;50,200000;180,091645;230,000000;50,732689
16.8.2026 09:06:16,7s;3968;50,003502;50,200000;180,076731;230,000000;50,866169
16.8.2026 09:06:16,8s;3969;50,004106;50,200000;179,802326;230,000000;50,764557
16.8.2026 09:06:16,9s;3970;50,003665;50,200000;179,932592;230,000000;50,885826
16.8.2026 09:06:17,0s;3971;50,004041;50,200000;180,025521;230,000000;50,823804
16.8.2026 09:06:17,1s;3972;50,003018;50,200000;180,084676;230,000000;50,842045
16.8.2026 09:06:17,2s;3973;50,003505;50,200000;180,076109;230,000000;50,782656
16.8.2026 09:06:17,3s;3974;50,003516;50,200000;179,781039;230,000000;50,808083
16.8.2026 09:06:17,4s;3975;50,003476;50,200000;179,939907;230,000000;50,871376
16.8.2026 09:06:17,5s;3976;50,003421;50,200000;179,997974;230,000000;50,816907
16.8.2026 09:06:17,6s;3977;50,003689;50,200000;179,775505;230,000000;50,770738
16.8.2026 09:06:17,7s;3978;50,003338;50,200000;179,986885;230,000000;50,847470
16.8.2026 09:06:17,8s;3979;50,003457;50,200000;180,270579;230,000000;50,773322
16.8.2026 09:06:17,9s;3980;50,004017;50,200000;180,080248;230,000000;50,825978
16.8.2026 09:06:18,0s;3981;50,003236;50,200000;180,163225;230,000000;50,816609
16.8.2026 09:06:18,1s;3982;50,003382;50,200000;180,012312;230,000000;50,818235
16.8.2026 09:06:18,2s;3983;50,003444;50,200000;180,222840;230,000000;50,787546
16.8.2026 09:06:18,3s;3984;50,003529;50,200000;179,950787;230,000000;50,835068
16.8.2026 09:06:18,4s;3985;50,003660;50,200000;180,006685;230,000000;50,791357
16.8.2026 09:06:18,5s;3986;50,003577;50,200000;180,266497;230,000000;50,854816
16.8.2026 09:06:18,6s;3987;50,003225;50,200000;179,904493;230,000000;50,786867
16.8.2026 09:06:18,7s;3988;50,003493;50,200000;179,886191;230,000000;50,745981
16.8.2026 09:06:18,8s;3989;50,003699;50,200000;179,915949;230,000000;50,766850
16.8.2026 09:06:18,9s;3990;50,003951;50,200000;180,074562;230,000000;50,691987
16.8.2026 09:06:19,0s;3991;50,003164;50,200000;180,130055;230,000000;50,819357
16.8.2026 09:06:19,1s;3992;50,003220;50,200000;180,107187;230,000000;50,806893
16.8.2026 09:06:19,2s;3993;50,003205;50,200000;179,897390;230,000000;50,832554
16.8.2026 09:06:19,3s;3994;50,003623;50,200000;180,037362;230,000000;50,845129
16.8.2026 09:06:19,4s;3995;50,003273;50,200000;180,188221;230,000000;50,744827
16.8.2026 09:06:19,5s;3996;50,003325;50,200000;179,989469;230,000000;50,831768
16.8.2026 09:06:19,6s;3997;50,003409;50,200000;179,929850;230,000000;50,818275
16.8.2026 09:06:19,7s;3998;50,003185;50,200000;179,926308;230,000000;50,795611
16.8.2026 09:06:19,8s;3999;50,003222;50,200000;179,823896;230,000000;50,770823
16.8.2026 09:06:19,9s;4000;50,003189;50,200000;180,159262;230,000000;50,823218
16.8.2026 09:06:20,0s;4001;50,003292;50,200000;179,794922;230,000000;50,810995
16.8.2026 09:06:20,1s;4002;50,003274;50,200000;179,946051;230,000000;50,830092
16.8.2026 09:06:20,2s;4003;50,003254;50,200000;179,962062;230,000000;50,750203
16.8.2026 09:06:20,3s;4004;50,003383;50,200000;180,015679;230,000000;50,799745
16.8.2026 09:06:20,4s;4005;50,003273;50,200000;179,846200;230,000000;50,757770
16.8.2026 09:06:20,5s;4006;50,003156;50,200000;179,981551;230,000000;50,847095
16.8.2026 09:06:20,6s;4007;50,002640;50,200000;180,072515;230,000000;50,743788
16.8.2026 09:06:20,7s;4008;50,003205;50,200000;179,990408;230,000000;50,760644
16.8.2026 09:06:20,8s;4009;50,003370;50,200000;179,917482;230,000000;50,803109
16.8.2026 09:06:20,9s;4010;50,003082;50,200000;179,886408;230,000000;50,750089
16.8.2026 09:06:21,0s;4011;50,002979;50,200000;180,043881;230,000000;50,854063
16.8.2026 09:06:21,1s;4012;50,003100;50,200000;179,930219;230,000000;50,835118
16.8.2026 09:06:21,2s;4013;50,003124;50,200000;180,170744;230,000000;50,836937
16.8.2026 09:06:21,3s;4014;50,002899;50,200000;179,918540;230,000000;50,764673
16.8.2026 09:06:21,4s;4015;50,002891;50,200000;180,024944;230,000000;50,769232
16.8.2026 09:06:21,5s;4016;50,003327;50,200000;180,292239;230,000000;50,795682
16.8.2026 09:06:21,6s;4017;50,002853;50,200000;180,018064;230,000000;50,719401
16.8.2026 09:06:21,7s;4018;50,002969;50,200000;179,862096;230,000000;50,781153
16.8.2026 09:06:21,8s;4019;50,002797;50,200000;180,060725;230,000000;50,805932
16.8.2026 09:06:21,9s;4020;50,003201;50,200000;179,947890;230,000000;50,837955
16.8.2026 09:06:22,0s;4021;50,003010;50,200000;179,944306;230,000000;50,803118
16.8.2026 09:06:22,1s;4022;50,003594;50,200000;179,964533;230,000000;50,810712
16.8.2026 09:06:22,2s;4023;50,002787;50,200000;180,049068;230,000000;50,783625
16.8.2026 09:06:22,3s;4024;50,002892;50,200000;179,894541;230,000000;50,789735
16.8.2026 09:06:22,4s;4025;50,003323;50,200000;180,066990;230,000000;50,818380
16.8.2026 09:06:22,5s;4026;50,002806;50,200000;179,996037;230,000000;50,798761
16.8.2026 09:06:22,6s;4027;50,003057;50,200000;179,927104;230,000000;50,856022
16.8.2026 09:06:22,7s;4028;50,003408;50,200000;180,027834;230,000000;50,734338
16.8.2026 09:06:22,8s;4029;50,002577;50,200000;180,071706;230,000000;50,788287
16.8.2026 09:06:22,9s;4030;50,003040;50,200000;180,034523;230,000000;50,847410
16.8.2026 09:06:23,0s;4031;50,002989;50,200000;180,000372;230,000000;50,736806
16.8.2026 09:06:23,1s;4032;50,003298;50,200000;180,102085;230,000000;50,788228
16.8.2026 09:06:23,2s;4033;50,003058;50,200000;180,086441;230,000000;50,772304
16.8.2026 09:06:23,3s;4034;50,002936;50,200000;179,807736;230,000000;50,779308
16.8.2026 09:06:23,4s;4035;50,002781;50,200000;179,825908;230,000000;50,784090
16.8.2026 09:06:23,5s;4036;50,002870;50,200000;179,903899;230,000000;50,777360
16.8.2026 09:06:23,6s;4037;50,002865;50,200000;180,117175;230,000000;50,820613
16.8.2026 09:06:23,7s;4038;50,002987;50,200000;180,116779;230,000000;50,758490
16.8.2026 09:06:23,8s;4039;50,002374;50,200000;179,861618;230,000000;50,847700
16.8.2026 09:06:23,9s;4040;50,002792;50,200000;179,937108;230,000000;50,812756
16.8.2026 09:06:24,0s;4041;50,002878;50,200000;180,006583;230,000000;50,902181
16.8.2026 09:06:24,1s;4042;50,003039;50,200000;179,967027;230,000000;50,777323
16.8.2026 09:06:24,2s;4043;50,002859;50,200000;179,833959;230,000000;50,768975
16.8.2026 09:06:24,3s;4044;50,002996;50,200000;180,168645;230,000000;50,835807
16.8.2026 09:06:24,4s;4045;50,002622;50,200000;180,126690;230,000000;50,803445
16.8.2026 09:06:24,5s;4046;50,003045;50,200000;180,099838;230,000000;50,826887
16.8.2026 09:06:24,6s;4047;50,002667;50,200000;180,281316;230,000000;50,887488
16.8.2026 09:06:24,7s;4048;50,002788;50,200000;180,026162;230,000000;50,786524
16.8.2026 09:06:24,8s;4049;50,003020;50,200000;180,243133;230,000000;50,885063
16.8.2026 09:06:24,9s;4050;50,002668;50,200000;180,143434;230,000000;50,878004
16.8.2026 09:06:25,0s;4051;50,002599;50,200000;179,933047;230,000000;50,764068
16.8.2026 09:06:25,1s;4052;50,002688;50,200000;180,007012;230,000000;50,744602
16.8.2026 09:06:25,2s;4053;50,002339;50,200000;179,987859;230,000000;50,861588
16.8.2026 09:06:25,3s;4054;50,002632;50,200000;180,075653;230,000000;50,819318
16.8.2026 09:06:25,4s;4055;50,002286;50,200000;180,154868;230,000000;50,782711
16.8.2026 09:06:25,5s;4056;50,002803;50,200000;179,905609;230,000000;50,785212
16.8.2026 09:06:25,6s;4057;50,002799;50,200000;179,867586;230,000000;50,766927
16.8.2026 09:06:25,7s;4058;50,002371;50,200000;180,149270;230,000000;50,798401
16.8.2026 09:06:25,8s;4059;50,002888;50,200000;180,144281;230,000000;50,923065
16.8.2026 09:06:25,9s;4060;50,002871;50,200000;179,920976;230,000000;50,866945
16.8.2026 09:06:26,0s;4061;50,002400;50,200000;180,033697;230,000000;50,817657
16.8.2026 09:06:26,1s;4062;50,003101;50,200000;179,969636;230,000000;50,883327
16.8.2026 09:06:26,2s;4063;50,002096;50,200000;179,923485;230,000000;50,807576
16.8.2026 09:06:26,3s;4064;50,002452;50,200000;180,011448;230,000000;50,816850
16.8.2026 09:06:26,4s;4065;50,002781;50,200000;179,968855;230,000000;50,835224
16.8.2026 09:06:26,5s;4066;50,002284;50,200000;179,954691;230,000000;50,819258
16.8.2026 09:06:26,6s;4067;50,002498;50,200000;179,840372;230,000000;50,727813
16.8.2026 09:06:26,7s;4068;50,002368;50,200000;180,062024;230,000000;50,843434
16.8.2026 09:06:26,8s;4069;50,002737;50,200000;180,027780;230,000000;50,819583
16.8.2026 09:06:26,9s;4070;50,002697;50,200000;179,980250;230,000000;50,779032
16.8.2026 09:06:27,0s;4071;50,002782;50,200000;180,164689;230,000000;50,786376
16.8.2026 09:06:27,1s;4072;50,002229;50,200000;179,873410;230,000000;50,851312
16.8.2026 09:06:27,2s;4073;50,002398;50,200000;179,927640;230,000000;50,747131
16.8.2026 09:06:27,3s;4074;50,002167;50,200000;179,951109;230,000000;50,800146
16.8.2026 09:06:27,4s;4075;50,002153;50,200000;180,188512;230,000000;50,777957
16.8.2026 09:06:27,5s;4076;50,002491;50,200000;179,949820;230,000000;50,764200
16.8.2026 09:06:27,6s;4077;50,002384;50,200000;179,905307;230,000000;50,768565
16.8.2026 09:06:27,7s;4078;50,002126;50,200000;179,903209;230,000000;50,779391
16.8.2026 09:06:27,8s;4079;50,002372;50,200000;179,973874;230,000000;50,807018
16.8.2026 09:06:27,9s;4080;50,002290;50,200000;180,057419;230,000000;50,888824
16.8.2026 09:06:28,0s;4081;50,002195;50,200000;180,052390;230,000000;50,738795
16.8.2026 09:06:28,1s;4082;50,002059;50,200000;180,222193;230,000000;50,743605
16.8.2026 09:06:28,2s;4083;50,002723;50,200000;180,106219;230,000000;50,865529
16.8.2026 09:06:28,3s;4084;50,002301;50,200000;180,083357;230,000000;50,815470
16.8.2026 09:06:28,4s;4085;50,002417;50,200000;180,010605;230,000000;50,775057
16.8.2026 09:06:28,5s;4086;50,001756;50,200000;180,007469;230,000000;50,804740
16.8.2026 09:06:28,6s;4087;50,001639;50,200000;180,136786;230,000000;50,798614
16.8.2026 09:06:28,7s;4088;50,001962;50,200000;180,008688;230,000000;50,850355
16.8.2026 09:06:28,8s;4089;50,002380;50,200000;179,961192;230,000000;50,854067
16.8.2026 09:06:28,9s;4090;50,002063;50,200000;179,944094;230,000000;50,826836
16.8.2026 09:06:29,0s;4091;50,002202;50,200000;179,962961;230,000000;50,762221
16.8.2026 09:06:29,1s;4092;50,002189;50,200000;180,005420;230,000000;50,784832
16.8.2026 09:06:29,2s;4093;50,002367;50,200000;180,049219;230,000000;50,743265
16.8.2026 09:06:29,3s;4094;50,002075;50,200000;180,088502;230,000000;50,794221
16.8.2026 09:06:29,4s;4095;50,002205;50,200000;179,987676;230,000000;50,867125
16.8.2026 09:06:29,5s;4096;50,002199;50,200000;179,913315;230,000000;50,798935
16.8.2026 09:06:29,6s;4097;50,002139;50,200000;179,831975;230,000000;50,817370
16.8.2026 09:06:29,7s;4098;50,003037;50,200000;180,221519;230,000000;50,810402
16.8.2026 09:06:29,8s;4099;50,001577;50,200000;180,065931;230,000000;50,794763
16.8.2026 09:06:29,9s;4100;50,002237;50,200000;179,905262;230,000000;50,754841
16.8.2026 09:06:30,0s;4101;50,001646;50,200000;179,937310;230,000000;50,860055
16.8.2026 09:06:30,1s;4102;50,001886;50,200000;180,090299;230,000000;50,753442
16.8.2026 09:06:30,2s;4103;50,002097;50,200000;180,041441;230,000000;50,859211
16.8.2026 09:06:30,3s;4104;50,002109;50,200000;180,046100;230,000000;50,718675
16.8.2026 09:06:30,4s;4105;50,002515;50,200000;179,947763;230,000000;50,824859
16.8.2026 09:06:30,5s;4106;50,002098;50,200000;179,795121;230,000000;50,855174
16.8.2026 09:06:30,6s;4107;50,002288;50,200000;179,980884;230,000000;50,815978
16.8.2026 09:06:30,7s;4108;50,002096;50,200000;179,879915;230,000000;50,743541
16.8.2026 09:06:30,8s;4109;50,002177;50,200000;179,977933;230,000000;50,846578
16.8.2026 09:06:30,9s;4110;50,002307;50,200000;180,024043;230,000000;50,769881
16.8.2026 09:06:31,0s;4111;50,001934;50,200000;179,931613;230,000000;50,782879
16.8.2026 09:06:31,1s;4112;50,002103;50,200000;179,827254;230,000000;50,793100
16.8.2026 09:06:31,2s;4113;50,001849;50,200000;180,158992;230,000000;50,764923
16.8.2026 09:06:31,3s;4114;50,001715;50,200000;179,903541;230,000000;50,802498
16.8.2026 09:06:31,4s;4115;50,002068;50,200000;180,137579;230,000000;50,843862
16.8.2026 09:06:31,5s;4116;50,001715;50,200000;180,238569;230,000000;50,832529
16.8.2026 09:06:31,6s;4117;50,001827;50,200000;180,082264;230,000000;50,845414
16.8.2026 09:06:31,7s;4118;50,001873;50,200000;180,055306;230,000000;50,796649
16.8.2026 09:06:31,8s;4119;50,002296;50,200000;180,096378;230,000000;50,802853
16.8.2026 09:06:31,9s;4120;50,002266;50,200000;180,112587;230,000000;50,780171
16.8.2026 09:06:32,0s;4121;50,001705;50,200000;180,046282;230,000000;50,723761
16.8.2026 09:06:32,1s;4122;50,001460;50,200000;179,920750;230,000000;50,773240
16.8.2026 09:06:32,2s;4123;50,002065;50,200000;179,933960;230,000000;50,825235
16.8.2026 09:06:32,3s;4124;50,001825;50,200000;180,004703;230,000000;50,815393
16.8.2026 09:06:32,4s;4125;50,001730;50,200000;179,989006;230,000000;50,833074
16.8.2026 09:06:32,5s;4126;50,002053;50,200000;180,247206;230,000000;50,775284
16.8.2026 09:06:32,6s;4127;50,001630;50,200000;180,050104;230,000000;50,830172
16.8.2026 09:06:32,7s;4128;50,001267;50,200000;180,068228;230,000000;50,734344
16.8.2026 09:06:32,8s;4129;50,001775;50,200000;179,907104;230,000000;50,837072
16.8.2026 09:06:32,9s;4130;50,001769;50,200000;179,757037;230,000000;50,881576
16.8.2026 09:06:33,0s;4131;50,001673;50,200000;179,758284;230,000000;50,833549
16.8.2026 09:06:33,1s;4132;50,001362;50,200000;179,906978;230,000000;50,832127
16.8.2026 09:06:33,2s;4133;50,002032;50,200000;179,978637;230,000000;50,792813
16.8.2026 09:06:33,3s;4134;50,001642;50,200000;179,880206;230,000000;50,813274
