# YHDA_VERSION=0.6.3
# TEST_SERVICE=SFK
# PLANT_TYPE=EDUEDT
# STEP_ID=LFC_SIGNAL_CHECK
# STEP_NAME=AGC/LFC arayüz ve durum sinyalleri
# TESIS_ADI=YHDA Örnek EDT SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=-40
# SFK_MAX_MW=40
# SFK_RESERVE_MW=40
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct;soc_pct;stored_energy_mwh;available_up_mw;available_down_mw
16.8.2026 09:06:27,0s;388;0,000000;0,078567;0,000000;50,000972;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:28,0s;389;0,000000;0,035454;0,000000;49,999495;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:29,0s;390;0,000000;-0,015342;0,000000;49,998755;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:30,0s;391;0,000000;-0,022008;0,000000;49,999486;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:31,0s;392;0,000000;0,019409;0,000000;49,999324;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:32,0s;393;0,000000;0,063028;0,000000;50,002525;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:33,0s;394;0,000000;-0,051955;0,000000;49,997721;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:34,0s;395;0,000000;0,038685;0,000000;50,000014;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:35,0s;396;0,000000;-0,034201;0,000000;50,000936;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:36,0s;397;0,000000;0,083289;0,000000;49,998876;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:37,0s;398;0,000000;0,033812;0,000000;49,997415;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:38,0s;399;0,000000;-0,058463;0,000000;50,002303;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:39,0s;400;0,000000;-0,053110;0,000000;49,998549;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:40,0s;401;0,000000;-0,054872;0,000000;49,999313;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:41,0s;402;0,000000;0,078894;0,000000;49,999604;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:42,0s;403;0,000000;0,111196;0,000000;50,000792;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:43,0s;404;0,000000;0,009418;0,000000;49,997684;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:44,0s;405;0,000000;0,049561;0,000000;50,000059;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:45,0s;406;0,000000;-0,024279;0,000000;50,001986;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:46,0s;407;0,000000;-0,065502;0,000000;49,999657;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:47,0s;408;0,000000;-0,036612;0,000000;49,999933;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:48,0s;409;0,000000;0,033182;0,000000;49,998843;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:49,0s;410;0,000000;0,065731;0,000000;49,998779;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:50,0s;411;0,000000;0,031112;0,000000;50,000909;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:51,0s;412;0,000000;0,020570;0,000000;50,002408;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:52,0s;413;0,000000;-0,011920;0,000000;50,000971;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:53,0s;414;0,000000;0,010003;0,000000;50,001592;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:54,0s;415;0,000000;-0,041767;0,000000;50,000439;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:55,0s;416;0,000000;-0,054911;0,000000;50,000633;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:56,0s;417;0,000000;0,073706;0,000000;50,002689;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:57,0s;418;0,000000;-0,005162;0,000000;49,997991;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:58,0s;419;0,000000;0,043637;0,000000;50,000976;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:06:59,0s;420;0,000000;-0,041564;0,000000;49,998414;0;0;0;1;0;0;1;1;0;8;65;130;45;45
16.8.2026 09:07:00,0s;421;0,000000;-0,069644;0,000000;50,000665;0;0;0;1;0;0;1;1;0;8;65;130;45;45
