# YHDA_VERSION=0.6.3
# TEST_SERVICE=SFK
# PLANT_TYPE=EDUEDT
# STEP_ID=AGC_LOWER
# STEP_NAME=AGC — negatif rezerv etkinleştirme
# TESIS_ADI=YHDA Örnek EDT SFK
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# SFK_MIN_MW=-40
# SFK_MAX_MW=40
# SFK_RESERVE_MW=40
# AGC_INTERFACE=MYTM OÜK/AGC
# SETPOINT_ROUNDTRIP_S=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
ZAMAN;SIRA_NO;agc_setpoint_mw;active_power_mw;setpoint_feedback_mw;grid_frequency_hz;lmin;lmax;lloc;lrem;lman;lmic;lpwr;genstat;pfco;governor_droop_pct;soc_pct;stored_energy_mwh;available_up_mw;available_down_mw
16.8.2026 09:06:15,0s;376;-30;-30,048296;-30;50,000802;1;1;0;1;0;0;1;1;1;8;66,379167;132,758333;45;45
16.8.2026 09:06:16,0s;377;-30;-29,986749;-30;49,999781;1;1;0;1;0;0;1;1;1;8;66,383333;132,766667;45;45
16.8.2026 09:06:17,0s;378;-30;-30,033169;-30;50,001663;1;1;0;1;0;0;1;1;1;8;66,387500;132,775000;45;45
16.8.2026 09:06:18,0s;379;-30;-30,074754;-30;49,995804;1;1;0;1;0;0;1;1;1;8;66,391667;132,783333;45;45
16.8.2026 09:06:19,0s;380;-30;-29,946264;-30;50,004322;1;1;0;1;0;0;1;1;1;8;66,395833;132,791667;45;45
16.8.2026 09:06:20,0s;381;-30;-29,902913;-30;50,001891;1;1;0;1;0;0;1;1;1;8;66,400000;132,800000;45;45
16.8.2026 09:06:21,0s;382;-30;-30,006156;-30;50,000133;1;1;0;1;0;0;1;1;1;8;66,404167;132,808333;45;45
16.8.2026 09:06:22,0s;383;-30;-29,949367;-30;50,001984;1;1;0;1;0;0;1;1;1;8;66,408333;132,816667;45;45
16.8.2026 09:06:23,0s;384;-30;-29,955306;-30;50,002086;1;1;0;1;0;0;1;1;1;8;66,412500;132,825000;45;45
16.8.2026 09:06:24,0s;385;-30;-30,011215;-30;50,000188;1;1;0;1;0;0;1;1;1;8;66,416667;132,833333;45;45
16.8.2026 09:06:25,0s;386;-30;-30,051269;-30;49,997536;1;1;0;1;0;0;1;1;1;8;66,420833;132,841667;45;45
16.8.2026 09:06:26,0s;387;-30;-29,924790;-30;50,000220;1;1;0;1;0;0;1;1;1;8;66,425000;132,850000;45;45
16.8.2026 09:06:27,0s;388;-30;-30,036317;-30;49,999579;1;1;0;1;0;0;1;1;1;8;66,429167;132,858333;45;45
16.8.2026 09:06:28,0s;389;-30;-30,082939;-30;49,999105;1;1;0;1;0;0;1;1;1;8;66,433333;132,866667;45;45
16.8.2026 09:06:29,0s;390;-30;-30,019855;-30;49,999968;1;1;0;1;0;0;1;1;1;8;66,437500;132,875000;45;45
16.8.2026 09:06:30,0s;391;-30;-30,031303;-30;50,003244;1;1;0;1;0;0;1;1;1;8;66,441667;132,883333;45;45
16.8.2026 09:06:31,0s;392;-30;-29,989809;-30;50,000752;1;1;0;1;0;0;1;1;1;8;66,445833;132,891667;45;45
16.8.2026 09:06:32,0s;393;-30;-29,948405;-30;49,998933;1;1;0;1;0;0;1;1;1;8;66,450000;132,900000;45;45
16.8.2026 09:06:33,0s;394;-30;-29,943716;-30;49,999260;1;1;0;1;0;0;1;1;1;8;66,454167;132,908333;45;45
16.8.2026 09:06:34,0s;395;-30;-30,035485;-30;49,998960;1;1;0;1;0;0;1;1;1;8;66,458333;132,916667;45;45
16.8.2026 09:06:35,0s;396;-30;-30,012125;-30;49,999979;1;1;0;1;0;0;1;1;1;8;66,462500;132,925000;45;45
16.8.2026 09:06:36,0s;397;-30;-29,933660;-30;50,000281;1;1;0;1;0;0;1;1;1;8;66,466667;132,933333;45;45
16.8.2026 09:06:37,0s;398;-30;-30,048604;-30;49,998143;1;1;0;1;0;0;1;1;1;8;66,470833;132,941667;45;45
16.8.2026 09:06:38,0s;399;-30;-29,955320;-30;49,996800;1;1;0;1;0;0;1;1;1;8;66,475000;132,950000;45;45
16.8.2026 09:06:39,0s;400;-30;-29,954963;-30;49,999145;1;1;0;1;0;0;1;1;1;8;66,479167;132,958333;45;45
16.8.2026 09:06:40,0s;401;-30;-30,083476;-30;49,999806;1;1;0;1;0;0;1;1;1;8;66,483333;132,966667;45;45
16.8.2026 09:06:41,0s;402;-30;-29,974052;-30;50,001630;1;1;0;1;0;0;1;1;1;8;66,487500;132,975000;45;45
16.8.2026 09:06:42,0s;403;-30;-29,987503;-30;50,000126;1;1;0;1;0;0;1;1;1;8;66,491667;132,983333;45;45
16.8.2026 09:06:43,0s;404;-30;-29,990070;-30;50,001396;1;1;0;1;0;0;1;1;1;8;66,495833;132,991667;45;45
16.8.2026 09:06:44,0s;405;-30;-30,107769;-30;50,000050;1;1;0;1;0;0;1;1;1;8;66,500000;133,000000;45;45
16.8.2026 09:06:45,0s;406;-30;-30,069739;-30;50,002322;1;1;0;1;0;0;1;1;1;8;66,504167;133,008333;45;45
16.8.2026 09:06:46,0s;407;-30;-30,005678;-30;49,999770;1;1;0;1;0;0;1;1;1;8;66,508333;133,016667;45;45
16.8.2026 09:06:47,0s;408;-30;-29,997695;-30;50,000974;1;1;0;1;0;0;1;1;1;8;66,512500;133,025000;45;45
16.8.2026 09:06:48,0s;409;-30;-30,034614;-30;49,999895;1;1;0;1;0;0;1;1;1;8;66,516667;133,033333;45;45
16.8.2026 09:06:49,0s;410;-30;-30,034712;-30;50,000199;1;1;0;1;0;0;1;1;1;8;66,520833;133,041667;45;45
16.8.2026 09:06:50,0s;411;-30;-30,049953;-30;49,997375;1;1;0;1;0;0;1;1;1;8;66,525000;133,050000;45;45
16.8.2026 09:06:51,0s;412;-30;-29,868500;-30;49,998539;1;1;0;1;0;0;1;1;1;8;66,529167;133,058333;45;45
16.8.2026 09:06:52,0s;413;-30;-30,058695;-30;49,999769;1;1;0;1;0;0;1;1;1;8;66,533333;133,066667;45;45
16.8.2026 09:06:53,0s;414;-30;-30,047807;-30;49,998139;1;1;0;1;0;0;1;1;1;8;66,537500;133,075000;45;45
16.8.2026 09:06:54,0s;415;-30;-29,997680;-30;50,001427;1;1;0;1;0;0;1;1;1;8;66,541667;133,083333;45;45
16.8.2026 09:06:55,0s;416;-30;-29,941990;-30;50,003890;1;1;0;1;0;0;1;1;1;8;66,545833;133,091667;45;45
16.8.2026 09:06:56,0s;417;-30;-29,946622;-30;49,999441;1;1;0;1;0;0;1;1;1;8;66,550000;133,100000;45;45
16.8.2026 09:06:57,0s;418;-30;-29,985078;-30;50,000348;1;1;0;1;0;0;1;1;1;8;66,554167;133,108333;45;45
16.8.2026 09:06:58,0s;419;-30;-30,046314;-30;50,001241;1;1;0;1;0;0;1;1;1;8;66,558333;133,116667;45;45
16.8.2026 09:06:59,0s;420;-30;-29,943121;-30;50,000340;1;1;0;1;0;0;1;1;1;8;66,562500;133,125000;45;45
16.8.2026 09:07:00,0s;421;-30;-30,107964;-30;49,998714;1;1;0;1;0;0;1;1;1;8;66,566667;133,133333;45;45
