# YHDA_VERSION=0.6.1
# TEST_SERVICE=SFHM
# PLANT_TYPE=EDUEDT
# STEP_ID=LFSM_U_49_6
# STEP_NAME=Sınırlı frekans hassasiyet modu — düşük frekans / 49,6 Hz
# TESIS_ADI=YHDA Örnek SFHM EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# SFHM_RESERVE_MW=20
# DROOP_PERCENT=4
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=65
time_s;grid_frequency_hz;active_power_mw;active_power_reference_mw;reserve_mw;soc_pct;stored_energy_mwh;dc_power_mw
521,800000;49,599428;75,008913;55,000000;20;59,450996;118,901992;75,880193
521,900000;49,600275;74,990590;55,000000;20;59,449954;118,899909;75,907990
522,000000;49,599830;74,953806;55,000000;20;59,448913;118,897827;75,857024
522,100000;49,600378;74,970077;55,000000;20;59,447872;118,895744;75,832991
522,200000;49,600245;75,019046;55,000000;20;59,446830;118,893660;75,983822
522,300000;49,599512;75,011632;55,000000;20;59,445788;118,891577;75,932618
522,400000;49,599883;74,942759;55,000000;20;59,444748;118,889495;75,850388
522,500000;49,600143;75,029513;55,000000;20;59,443705;118,887411;75,896984
522,600000;49,600082;74,924086;55,000000;20;59,442665;118,885330;75,842513
522,700000;49,599540;75,011156;55,000000;20;59,441623;118,883246;75,921716
522,800000;49,599759;74,935836;55,000000;20;59,440582;118,881164;75,814558
522,900000;49,600327;74,977401;55,000000;20;59,439541;118,879082;75,895348
523,000000;49,600215;74,961218;55,000000;20;59,438500;118,876999;75,834788
523,100000;49,599593;75,022139;55,000000;20;59,437458;118,874916;75,920422
523,200000;49,599599;75,017645;55,000000;20;59,436416;118,872832;75,949626
523,300000;49,600294;74,973217;55,000000;20;59,435375;118,870749;75,907806
523,400000;49,600058;74,964249;55,000000;20;59,434333;118,868667;75,862221
523,500000;49,599893;74,998017;55,000000;20;59,433292;118,866583;75,885190
523,600000;49,600397;74,940439;55,000000;20;59,432251;118,864502;75,830124
523,700000;49,599698;75,016072;55,000000;20;59,431209;118,862418;75,909354
523,800000;49,599988;75,024200;55,000000;20;59,430167;118,860334;75,934887
523,900000;49,600095;74,989877;55,000000;20;59,429125;118,858251;75,860550
524,000000;49,600127;75,023469;55,000000;20;59,428083;118,856167;75,929744
524,100000;49,599727;75,048371;55,000000;20;59,427041;118,854082;75,939255
524,200000;49,599703;74,958289;55,000000;20;59,426000;118,852000;75,823045
524,300000;49,600256;74,997082;55,000000;20;59,424958;118,849917;75,912722
524,400000;49,599552;74,964784;55,000000;20;59,423917;118,847835;75,854033
524,500000;49,599691;74,963904;55,000000;20;59,422876;118,845752;75,881322
524,600000;49,599850;74,937268;55,000000;20;59,421835;118,843671;75,895765
524,700000;49,599837;75,062965;55,000000;20;59,420793;118,841586;75,926461
524,800000;49,600113;75,029846;55,000000;20;59,419751;118,839501;75,953091
524,900000;49,599885;74,989113;55,000000;20;59,418709;118,837418;75,889366
525,000000;49,600195;74,930706;55,000000;20;59,417668;118,835337;75,805635
525,100000;49,599916;75,053857;55,000000;20;59,416626;118,833252;75,994221
525,200000;49,600243;74,988979;55,000000;20;59,415585;118,831169;75,873316
525,300000;49,599811;74,991330;55,000000;20;59,414543;118,829086;75,875199
525,400000;49,599704;74,977013;55,000000;20;59,413502;118,827003;75,874688
525,500000;49,599684;74,961461;55,000000;20;59,412461;118,824921;75,871302
525,600000;49,600181;75,032856;55,000000;20;59,411418;118,822837;75,971512
525,700000;49,600098;74,945644;55,000000;20;59,410377;118,820755;75,856786
525,800000;49,600181;75,083447;55,000000;20;59,409335;118,818669;75,935037
525,900000;49,600030;74,962486;55,000000;20;59,408294;118,816587;75,888223
526,000000;49,600047;75,006509;55,000000;20;59,407252;118,814503;75,907381
526,100000;49,600224;75,058303;55,000000;20;59,406209;118,812419;75,949796
526,200000;49,599881;74,978042;55,000000;20;59,405168;118,810336;75,824394
526,300000;49,600290;75,023363;55,000000;20;59,404126;118,808252;75,918184
526,400000;49,600226;75,003810;55,000000;20;59,403084;118,806168;75,902488
526,500000;49,600144;75,041365;55,000000;20;59,402042;118,804084;75,945619
526,600000;49,600709;74,850465;55,000000;20;59,401002;118,802005;75,757810
526,700000;49,600052;74,960695;55,000000;20;59,399961;118,799922;75,831652
526,800000;49,600414;75,064639;55,000000;20;59,398919;118,797837;76,002708
526,900000;49,599650;74,958258;55,000000;20;59,397878;118,795755;75,844128
527,000000;49,599856;75,045315;55,000000;20;59,396835;118,793671;75,934711
527,100000;49,599983;75,053358;55,000000;20;59,395793;118,791586;75,983926
527,200000;49,600211;75,006882;55,000000;20;59,394751;118,789502;75,941243
527,300000;49,600522;74,996809;55,000000;20;59,393710;118,787419;75,940609
527,400000;49,599784;74,923507;55,000000;20;59,392669;118,785338;75,850904
527,500000;49,599973;74,999846;55,000000;20;59,391627;118,783254;75,923560
527,600000;49,599855;74,954306;55,000000;20;59,390586;118,781172;75,821721
527,700000;49,599734;74,974548;55,000000;20;59,389545;118,779090;75,950779
527,800000;49,599518;75,017559;55,000000;20;59,388503;118,777006;75,911744
527,900000;49,599657;74,977309;55,000000;20;59,387462;118,774923;75,899015
528,000000;49,600423;75,029160;55,000000;20;59,386420;118,772839;75,959959
528,100000;49,599947;74,986028;55,000000;20;59,385378;118,770756;75,848046
528,200000;49,599823;74,974741;55,000000;20;59,384337;118,768674;75,873299
528,300000;49,599916;74,954300;55,000000;20;59,383296;118,766591;75,844708
528,400000;49,599963;74,943835;55,000000;20;59,382255;118,764510;75,861826
528,500000;49,600374;74,997088;55,000000;20;59,381213;118,762426;75,890804
528,600000;49,600014;75,018418;55,000000;20;59,380171;118,760343;75,967439
528,700000;49,599998;75,051207;55,000000;20;59,379129;118,758258;75,949922
528,800000;49,599960;75,010298;55,000000;20;59,378087;118,756174;75,896559
528,900000;49,600178;74,987096;55,000000;20;59,377046;118,754091;75,907847
529,000000;49,599632;75,024084;55,000000;20;59,376004;118,752007;75,958326
529,100000;49,600395;75,014519;55,000000;20;59,374962;118,749924;75,858081
529,200000;49,599967;75,007632;55,000000;20;59,373920;118,747840;75,897181
529,300000;49,600159;74,967570;55,000000;20;59,372879;118,745758;75,861154
529,400000;49,600090;74,972397;55,000000;20;59,371837;118,743675;75,874024
529,500000;49,599985;74,966271;55,000000;20;59,370796;118,741593;75,818151
529,600000;49,599646;75,037446;55,000000;20;59,369754;118,739508;75,961428
529,700000;49,600022;74,994637;55,000000;20;59,368713;118,737425;75,898233
529,800000;49,600146;74,975260;55,000000;20;59,367671;118,735342;75,880134
529,900000;49,600039;75,030504;55,000000;20;59,366629;118,733258;75,966079
530,000000;49,599865;75,019418;55,000000;20;59,365587;118,731174;75,917215
530,100000;49,599533;74,998150;55,000000;20;59,364546;118,729091;75,878199
530,200000;49,598894;75,055849;55,000000;20;59,363503;118,727006;75,997583
530,300000;49,600040;75,073340;55,000000;20;59,362460;118,724921;75,934872
530,400000;49,600095;75,038236;55,000000;20;59,361418;118,722836;75,956711
530,500000;49,600044;74,988814;55,000000;20;59,360377;118,720753;75,876265
530,600000;49,600230;74,949490;55,000000;20;59,359336;118,718671;75,835042
530,700000;49,599574;74,970752;55,000000;20;59,358294;118,716589;75,867581
530,800000;49,599964;75,082361;55,000000;20;59,357252;118,714503;75,948949
530,900000;49,599845;75,054808;55,000000;20;59,356209;118,712418;75,993140
531,000000;49,600010;75,044349;55,000000;20;59,355167;118,710334;75,938890
531,100000;49,600161;75,065140;55,000000;20;59,354124;118,708249;75,973418
531,200000;49,599900;74,980099;55,000000;20;59,353083;118,706166;75,889097
531,300000;49,599949;75,051984;55,000000;20;59,352041;118,704081;75,919510
531,400000;49,600154;75,049593;55,000000;20;59,350998;118,701996;75,897686
531,500000;49,599568;75,058980;55,000000;20;59,349956;118,699911;75,926173
531,600000;49,599712;75,049875;55,000000;20;59,348913;118,697827;75,940557
531,700000;49,600086;75,018977;55,000000;20;59,347871;118,695743;75,882625
531,800000;49,599683;74,926919;55,000000;20;59,346831;118,693662;75,824453
531,900000;49,599768;74,955583;55,000000;20;59,345790;118,691580;75,905916
532,000000;49,599512;74,974611;55,000000;20;59,344748;118,689497;75,863326
532,100000;49,600344;74,986326;55,000000;20;59,343707;118,687414;75,851054
532,200000;49,600356;74,939368;55,000000;20;59,342666;118,685332;75,833100
532,300000;49,599974;75,030293;55,000000;20;59,341624;118,683248;75,936920
532,400000;49,599957;75,021623;55,000000;20;59,340582;118,681164;75,921622
532,500000;49,600222;74,956260;55,000000;20;59,339541;118,679082;75,844200
532,600000;49,599921;75,005400;55,000000;20;59,338499;118,676999;75,918116
532,700000;49,600132;74,906803;55,000000;20;59,337459;118,674918;75,828184
532,800000;49,600329;74,969757;55,000000;20;59,336418;118,672835;75,856180
532,900000;49,599591;75,076904;55,000000;20;59,335375;118,670750;75,948798
533,000000;49,599765;75,000754;55,000000;20;59,334333;118,668666;75,893666
533,100000;49,600092;75,008515;55,000000;20;59,333291;118,666583;75,895750
533,200000;49,599997;75,014132;55,000000;20;59,332250;118,664499;75,940969
533,300000;49,599466;75,027479;55,000000;20;59,331208;118,662415;75,896566
533,400000;49,600025;75,031244;55,000000;20;59,330165;118,660331;75,925847
533,500000;49,600108;75,020292;55,000000;20;59,329124;118,658247;75,941918
533,600000;49,600173;75,038222;55,000000;20;59,328081;118,656163;75,970738
533,700000;49,599950;75,030783;55,000000;20;59,327039;118,654078;75,995910
533,800000;49,599884;75,017151;55,000000;20;59,325997;118,651995;75,899168
533,900000;49,600013;74,984744;55,000000;20;59,324956;118,649912;75,883617
534,000000;49,600025;74,982568;55,000000;20;59,323914;118,647829;75,902893
534,100000;49,600144;75,093038;55,000000;20;59,322871;118,645743;76,005836
534,200000;49,599569;75,043632;55,000000;20;59,321829;118,643658;75,956034
534,300000;49,599886;74,963927;55,000000;20;59,320788;118,641576;75,849857
534,400000;49,600094;75,027815;55,000000;20;59,319746;118,639492;75,978232
534,500000;49,599414;74,963440;55,000000;20;59,318705;118,637410;75,897824
534,600000;49,599854;75,036329;55,000000;20;59,317663;118,635325;75,919447
534,700000;49,599885;75,032505;55,000000;20;59,316621;118,633241;75,958777
534,800000;49,599824;75,032110;55,000000;20;59,315578;118,631157;75,891525
534,900000;49,600375;74,984697;55,000000;20;59,314537;118,629074;75,869405
535,000000;49,600117;75,001122;55,000000;20;59,313495;118,626991;75,840494
535,100000;49,600372;74,943044;55,000000;20;59,312454;118,624909;75,846271
535,200000;49,599877;74,963876;55,000000;20;59,311413;118,622826;75,930352
535,300000;49,600214;74,931854;55,000000;20;59,310373;118,620745;75,838726
535,400000;49,600366;74,927001;55,000000;20;59,309332;118,618664;75,773633
535,500000;49,599754;74,961195;55,000000;20;59,308291;118,616581;75,807582
535,600000;49,600304;75,092613;55,000000;20;59,307248;118,614496;76,029068
535,700000;49,600393;74,949889;55,000000;20;59,306207;118,612414;75,862126
535,800000;49,599169;75,065082;55,000000;20;59,305164;118,610328;75,924199
535,900000;49,599818;75,034655;55,000000;20;59,304122;118,608244;75,944199
536,000000;49,600296;74,941639;55,000000;20;59,303081;118,606162;75,839554
536,100000;49,600669;74,987712;55,000000;20;59,302040;118,604079;75,903321
536,200000;49,600059;75,072730;55,000000;20;59,300997;118,601994;75,998983
536,300000;49,600007;75,028022;55,000000;20;59,299955;118,599910;75,966554
536,400000;49,599717;75,031631;55,000000;20;59,298913;118,597826;75,928756
536,500000;49,599851;75,053908;55,000000;20;59,297870;118,595741;75,951915
536,600000;49,600005;75,053663;55,000000;20;59,296828;118,593656;75,959069
536,700000;49,599921;75,006340;55,000000;20;59,295786;118,591573;75,883260
536,800000;49,600257;74,989996;55,000000;20;59,294745;118,589490;75,918997
536,900000;49,599783;74,983159;55,000000;20;59,293703;118,587407;75,836704
537,000000;49,599871;74,954298;55,000000;20;59,292662;118,585325;75,883183
537,100000;49,600199;74,981059;55,000000;20;59,291621;118,583242;75,864706
537,200000;49,599663;75,024807;55,000000;20;59,290579;118,581158;75,865006
537,300000;49,599728;75,030431;55,000000;20;59,289537;118,579074;75,938257
537,400000;49,600230;75,036971;55,000000;20;59,288495;118,576989;75,905038
537,500000;49,600354;74,939218;55,000000;20;59,287454;118,574908;75,810454
537,600000;49,599931;74,944128;55,000000;20;59,286413;118,572826;75,856279
537,700000;49,600194;75,019149;55,000000;20;59,285371;118,570742;75,897902
537,800000;49,600106;74,890009;55,000000;20;59,284331;118,568662;75,768739
537,900000;49,600540;74,980845;55,000000;20;59,283289;118,566579;75,907228
538,000000;49,599661;75,066817;55,000000;20;59,282247;118,564494;75,944104
538,100000;49,599516;74,976736;55,000000;20;59,281206;118,562411;75,838191
538,200000;49,599753;74,962729;55,000000;20;59,280164;118,560329;75,912578
538,300000;49,599272;74,987229;55,000000;20;59,279123;118,558246;75,885258
538,400000;49,599951;75,002812;55,000000;20;59,278081;118,556162;75,922681
538,500000;49,599388;75,044528;55,000000;20;59,277039;118,554078;75,944585
538,600000;49,600208;75,063696;55,000000;20;59,275996;118,551993;75,980163
538,700000;49,599860;74,987407;55,000000;20;59,274955;118,549910;75,884581
538,800000;49,600325;75,045937;55,000000;20;59,273913;118,547825;75,906435
538,900000;49,600400;74,853338;55,000000;20;59,272873;118,545746;75,706825
539,000000;49,599796;74,985525;55,000000;20;59,271831;118,543663;75,905333
539,100000;49,600251;74,978983;55,000000;20;59,270790;118,541580;75,880303
539,200000;49,599840;74,978399;55,000000;20;59,269749;118,539497;75,919660
539,300000;49,599624;74,954874;55,000000;20;59,268708;118,537415;75,873364
539,400000;49,599933;74,983212;55,000000;20;59,267666;118,535332;75,899072
539,500000;49,599817;75,073025;55,000000;20;59,266624;118,533247;75,945445
539,600000;49,600055;74,969151;55,000000;20;59,265582;118,531165;75,848571
539,700000;49,599847;75,007397;55,000000;20;59,264541;118,529081;75,926055
539,800000;49,600249;74,938441;55,000000;20;59,263500;118,526999;75,797357
539,900000;49,600079;75,018541;55,000000;20;59,262458;118,524916;75,908167
540,000000;49,600405;75,113666;55,000000;20;59,261415;118,522829;76,025022
540,100000;49,600131;75,067649;55,000000;20;59,260372;118,520744;75,926051
540,200000;49,600078;74,975473;55,000000;20;59,259331;118,518661;75,840586
540,300000;49,599677;74,975962;55,000000;20;59,258289;118,516579;75,819106
540,400000;49,599571;74,975960;55,000000;20;59,257248;118,514496;75,870630
540,500000;49,600137;74,951124;55,000000;20;59,256207;118,512414;75,801038
540,600000;49,600058;74,953994;55,000000;20;59,255166;118,510332;75,912237
540,700000;49,600169;75,091514;55,000000;20;59,254123;118,508246;75,981926
540,800000;49,599443;75,007332;55,000000;20;59,253081;118,506162;75,842796
540,900000;49,599879;74,993625;55,000000;20;59,252040;118,504079;75,923275
541,000000;49,599749;74,984095;55,000000;20;59,250998;118,501996;75,889215
541,100000;49,599926;74,996734;55,000000;20;59,249957;118,499913;75,901231
541,200000;49,600275;75,013330;55,000000;20;59,248915;118,497830;75,961645
541,300000;49,599746;74,887216;55,000000;20;59,247875;118,495749;75,755606
541,400000;49,600586;75,031248;55,000000;20;59,246833;118,493665;75,936809
541,500000;49,599988;75,022986;55,000000;20;59,245791;118,491581;75,921421
541,600000;49,600131;75,051852;55,000000;20;59,244748;118,489496;75,967984
541,700000;49,600036;74,943125;55,000000;20;59,243707;118,487415;75,850830
541,800000;49,600007;75,044088;55,000000;20;59,242665;118,485330;75,945015
541,900000;49,599515;74,969868;55,000000;20;59,241624;118,483248;75,851320
542,000000;49,599843;74,995825;55,000000;20;59,240582;118,481164;75,875540
542,100000;49,599599;75,026946;55,000000;20;59,239540;118,479080;75,946783
542,200000;49,600541;74,986517;55,000000;20;59,238499;118,476997;75,864902
542,300000;49,600137;75,071095;55,000000;20;59,237456;118,474912;75,938245
542,400000;49,600444;75,040178;55,000000;20;59,236414;118,472828;75,896960
542,500000;49,600807;75,069669;55,000000;20;59,235371;118,470742;75,985093
542,600000;49,600001;74,961293;55,000000;20;59,234330;118,468660;75,888980
542,700000;49,599908;74,990541;55,000000;20;59,233288;118,466577;75,858044
542,800000;49,599719;75,051565;55,000000;20;59,232246;118,464492;75,992465
542,900000;49,600430;75,052009;55,000000;20;59,231204;118,462407;75,964095
543,000000;49,600059;75,053924;55,000000;20;59,230161;118,460323;75,993271
543,100000;49,599984;74,980167;55,000000;20;59,229120;118,458240;75,866081
543,200000;49,599952;74,981741;55,000000;20;59,228078;118,456157;75,826389
543,300000;49,600076;75,008577;55,000000;20;59,227037;118,454073;75,886154
543,400000;49,599897;74,926813;55,000000;20;59,225996;118,451992;75,800948
543,500000;49,600249;75,037940;55,000000;20;59,224954;118,449908;75,882180
543,600000;49,599774;74,890091;55,000000;20;59,223914;118,447827;75,778516
543,700000;49,599709;74,968087;55,000000;20;59,222872;118,445745;75,812410
543,800000;49,599894;74,996844;55,000000;20;59,221831;118,443662;75,948260
543,900000;49,600179;74,978175;55,000000;20;59,220789;118,441579;75,829160
544,000000;49,600222;74,940188;55,000000;20;59,219749;118,439497;75,807839
544,100000;49,600255;74,900100;55,000000;20;59,218708;118,437417;75,764621
544,200000;49,600072;74,958096;55,000000;20;59,217667;118,435335;75,835210
544,300000;49,600017;74,948520;55,000000;20;59,216626;118,433253;75,903174
544,400000;49,599820;75,076502;55,000000;20;59,215584;118,431167;76,002139
544,500000;49,600311;75,017541;55,000000;20;59,214542;118,429083;75,946190
544,600000;49,599218;74,968661;55,000000;20;59,213500;118,427001;75,884909
544,700000;49,599851;74,917432;55,000000;20;59,212460;118,424920;75,833411
544,800000;49,600181;75,000939;55,000000;20;59,211418;118,422837;75,860149
544,900000;49,599572;75,024813;55,000000;20;59,210376;118,420753;75,943957
545,000000;49,600005;74,961698;55,000000;20;59,209335;118,418670;75,833694
545,100000;49,600000;75,087974;55,000000;20;59,208292;118,416584;75,954000
545,200000;49,600108;75,037573;55,000000;20;59,207250;118,414500;75,882032
545,300000;49,599602;75,005113;55,000000;20;59,206208;118,412417;75,872587
545,400000;49,599873;75,037839;55,000000;20;59,205166;118,410332;75,951703
545,500000;49,599819;75,068749;55,000000;20;59,204123;118,408247;75,933107
545,600000;49,600125;74,966576;55,000000;20;59,203082;118,406165;75,806789
545,700000;49,599629;75,014483;55,000000;20;59,202040;118,404081;75,939622
545,800000;49,599786;74,994450;55,000000;20;59,200999;118,401998;75,864441
545,900000;49,600553;75,022605;55,000000;20;59,199957;118,399914;75,935405
546,000000;49,599991;75,011750;55,000000;20;59,198915;118,397830;75,957226
546,100000;49,600167;74,976860;55,000000;20;59,197874;118,395747;75,870032
546,200000;49,600079;74,975684;55,000000;20;59,196832;118,393665;75,842528
546,300000;49,599521;74,976564;55,000000;20;59,195791;118,391582;75,876465
546,400000;49,600011;74,979865;55,000000;20;59,194750;118,389499;75,936078
546,500000;49,599761;74,929400;55,000000;20;59,193709;118,387418;75,848453
546,600000;49,600440;74,977514;55,000000;20;59,192668;118,385335;75,917438
546,700000;49,599696;75,026507;55,000000;20;59,191626;118,383251;75,923429
546,800000;49,600267;74,991057;55,000000;20;59,190584;118,381168;75,881897
546,900000;49,599792;74,948668;55,000000;20;59,189543;118,379086;75,845561
547,000000;49,600259;75,025837;55,000000;20;59,188501;118,377002;75,859599
547,100000;49,599792;75,045058;55,000000;20;59,187459;118,374917;75,981904
547,200000;49,600397;74,940647;55,000000;20;59,186418;118,372836;75,810665
547,300000;49,599778;75,051481;55,000000;20;59,185376;118,370751;75,949178
547,400000;49,600323;75,047981;55,000000;20;59,184333;118,368666;75,943352
547,500000;49,600297;74,937455;55,000000;20;59,183292;118,366585;75,822551
547,600000;49,599936;74,987887;55,000000;20;59,182251;118,364502;75,873345
547,700000;49,600067;75,137637;55,000000;20;59,181207;118,362415;76,052545
547,800000;49,599662;74,928016;55,000000;20;59,180167;118,360333;75,906568
547,900000;49,600209;75,039716;55,000000;20;59,179124;118,358249;75,892375
548,000000;49,599986;75,016904;55,000000;20;59,178083;118,356165;75,915772
548,100000;49,600584;74,955343;55,000000;20;59,177041;118,354083;75,820431
548,200000;49,599587;75,066263;55,000000;20;59,175999;118,351998;75,969630
548,300000;49,600321;74,966944;55,000000;20;59,174958;118,349915;75,879424
548,400000;49,599933;75,069375;55,000000;20;59,173915;118,347830;75,963115
548,500000;49,600136;74,937753;55,000000;20;59,172874;118,345748;75,823091
548,600000;49,599757;75,036773;55,000000;20;59,171832;118,343664;75,893848
548,700000;49,599588;75,072203;55,000000;20;59,170789;118,341579;76,066286
548,800000;49,600203;75,069274;55,000000;20;59,169747;118,339494;75,928825
548,900000;49,599993;75,031984;55,000000;20;59,168705;118,337409;75,938868
549,000000;49,599300;74,956372;55,000000;20;59,167664;118,335327;75,869668
549,100000;49,599376;75,010737;55,000000;20;59,166622;118,333244;75,839276
549,200000;49,600054;75,003584;55,000000;20;59,165580;118,331160;75,904661
549,300000;49,600308;74,990043;55,000000;20;59,164539;118,329077;75,891654
549,400000;49,599610;75,075567;55,000000;20;59,163496;118,326992;76,009526
549,500000;49,599619;75,014716;55,000000;20;59,162454;118,324908;75,906187
549,600000;49,599701;75,135296;55,000000;20;59,161410;118,322821;76,085833
549,700000;49,599794;74,993972;55,000000;20;59,160369;118,320738;75,896500
549,800000;49,599905;75,062156;55,000000;20;59,159326;118,318653;75,964949
549,900000;49,599726;74,902849;55,000000;20;59,158286;118,316572;75,818947
550,000000;49,599984;74,980562;55,000000;20;59,157245;118,314489;75,904342
550,100000;49,599970;75,006752;55,000000;20;59,156203;118,312406;75,921813
550,200000;49,599382;74,971012;55,000000;20;59,155162;118,310323;75,821691
550,300000;49,599883;75,003675;55,000000;20;59,154120;118,308240;75,908544
550,400000;49,600450;74,916973;55,000000;20;59,153079;118,306159;75,761552
550,500000;49,600138;75,065179;55,000000;20;59,152037;118,304073;75,979982
550,600000;49,600146;75,012598;55,000000;20;59,150995;118,301990;75,917009
550,700000;49,600052;75,009961;55,000000;20;59,149953;118,299906;75,896939
550,800000;49,599740;75,028617;55,000000;20;59,148911;118,297822;75,905194
550,900000;49,600013;74,973082;55,000000;20;59,147870;118,295739;75,833276
551,000000;49,599883;74,939674;55,000000;20;59,146829;118,293658;75,814839
551,100000;49,599919;75,085060;55,000000;20;59,145786;118,291572;75,923871
551,200000;49,600504;74,959099;55,000000;20;59,144745;118,289490;75,841752
551,300000;49,600064;74,995104;55,000000;20;59,143703;118,287407;75,877005
551,400000;49,600049;74,970142;55,000000;20;59,142662;118,285324;75,860275
551,500000;49,600203;74,950938;55,000000;20;59,141621;118,283242;75,855208
551,600000;49,599878;74,996684;55,000000;20;59,140580;118,281159;75,887236
551,700000;49,599947;75,000487;55,000000;20;59,139538;118,279076;75,877511
551,800000;49,599777;74,985424;55,000000;20;59,138496;118,276993;75,817475
551,900000;49,599844;74,987173;55,000000;20;59,137455;118,274910;75,862920
552,000000;49,599825;74,958762;55,000000;20;59,136414;118,272828;75,815738
552,100000;49,600162;74,939292;55,000000;20;59,135373;118,270746;75,867102
552,200000;49,600019;74,990844;55,000000;20;59,134331;118,268663;75,857765
552,300000;49,599608;75,060354;55,000000;20;59,133289;118,266578;75,945762
552,400000;49,599858;74,978208;55,000000;20;59,132248;118,264495;75,882104
552,500000;49,600181;74,942264;55,000000;20;59,131207;118,262413;75,893525
552,600000;49,600256;75,034104;55,000000;20;59,130165;118,260329;75,923726
552,700000;49,600303;75,018642;55,000000;20;59,129123;118,258245;75,901756
552,800000;49,599767;75,018723;55,000000;20;59,128081;118,256161;75,932373
552,900000;49,600441;74,988705;55,000000;20;59,127039;118,254078;75,857457
553,000000;49,599587;75,005301;55,000000;20;59,125997;118,251995;75,928992
553,100000;49,600139;74,952843;55,000000;20;59,124956;118,249913;75,812641
553,200000;49,599450;75,069098;55,000000;20;59,123914;118,247828;75,942030
553,300000;49,600068;75,057273;55,000000;20;59,122871;118,245743;75,927740
553,400000;49,599410;75,082660;55,000000;20;59,121829;118,243657;76,013133
553,500000;49,599755;74,941227;55,000000;20;59,120788;118,241575;75,859675
553,600000;49,599833;75,016180;55,000000;20;59,119746;118,239492;75,908316
553,700000;49,599560;75,094206;55,000000;20;59,118703;118,237406;76,002821
553,800000;49,599985;75,008271;55,000000;20;59,117661;118,235322;75,856343
553,900000;49,600286;75,092028;55,000000;20;59,116618;118,233236;75,995902
554,000000;49,600491;74,974623;55,000000;20;59,115577;118,231154;75,885679
554,100000;49,599867;75,008469;55,000000;20;59,114535;118,229070;75,904144
554,200000;49,600188;74,986471;55,000000;20;59,113494;118,226987;75,925094
554,300000;49,599636;75,024495;55,000000;20;59,112452;118,224903;75,968045
554,400000;49,600633;75,077797;55,000000;20;59,111409;118,222818;76,002912
554,500000;49,599646;75,009780;55,000000;20;59,110367;118,220734;75,884492
554,600000;49,599774;75,020828;55,000000;20;59,109325;118,218650;75,892571
554,700000;49,600250;75,073568;55,000000;20;59,108282;118,216565;75,935505
554,800000;49,599359;74,999472;55,000000;20;59,107241;118,214481;75,916183
554,900000;49,599780;75,015358;55,000000;20;59,106199;118,212398;75,964075
555,000000;49,599983;74,975022;55,000000;20;59,105157;118,210315;75,912961
555,100000;49,599852;74,918977;55,000000;20;59,104117;118,208234;75,752490
555,200000;49,600271;74,961509;55,000000;20;59,103076;118,206152;75,909450
555,300000;49,599585;74,912489;55,000000;20;59,102035;118,204071;75,803230
555,400000;49,599720;75,029259;55,000000;20;59,100993;118,201987;75,908896
555,500000;49,600047;75,016430;55,000000;20;59,099951;118,199903;75,864666
555,600000;49,600092;74,951903;55,000000;20;59,098910;118,197821;75,782512
555,700000;49,600147;75,064964;55,000000;20;59,097868;118,195736;75,977010
555,800000;49,599455;74,975105;55,000000;20;59,096826;118,193653;75,865057
555,900000;49,600042;74,992216;55,000000;20;59,095785;118,191570;75,872972
556,000000;49,600466;75,055224;55,000000;20;59,094742;118,189485;75,962121
556,100000;49,600469;75,083624;55,000000;20;59,093700;118,187399;75,994539
556,200000;49,599501;74,995642;55,000000;20;59,092658;118,185316;75,929005
556,300000;49,600260;74,962315;55,000000;20;59,091617;118,183234;75,886579
556,400000;49,599710;74,887392;55,000000;20;59,090577;118,181154;75,776473
556,500000;49,600009;74,911686;55,000000;20;59,089536;118,179073;75,795147
556,600000;49,600329;75,015617;55,000000;20;59,088494;118,176989;75,901523
556,700000;49,599824;74,958929;55,000000;20;59,087453;118,174907;75,871973
556,800000;49,600038;75,113246;55,000000;20;59,086410;118,172820;76,030731
556,900000;49,599981;75,027604;55,000000;20;59,085368;118,170736;75,913463
557,000000;49,599993;75,002237;55,000000;20;59,084326;118,168653;75,824156
557,100000;49,599690;74,954944;55,000000;20;59,083285;118,166571;75,871148
557,200000;49,600030;74,956719;55,000000;20;59,082244;118,164489;75,848325
557,300000;49,599623;74,990426;55,000000;20;59,081203;118,162406;75,862756
557,400000;49,600094;75,131912;55,000000;20;59,080159;118,160319;76,023146
557,500000;49,600079;74,982878;55,000000;20;59,079118;118,158236;75,798357
557,600000;49,600328;74,941153;55,000000;20;59,078077;118,156154;75,894223
557,700000;49,600039;75,083146;55,000000;20;59,077034;118,154068;76,007356
557,800000;49,599772;75,074917;55,000000;20;59,075991;118,151983;75,972751
