# YHDA_VERSION=0.7.0
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=BESS_MIN_ENERGY_POS200
# STEP_NAME=Minimum enerji seviyesi — Δf = +200 mHz
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.0
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
# YDA_VERSION=0.7.0
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
16.8.2026 09:08:32,7s;5328;49,999816;50,200000;-10,006204;10;71,289049;35,644524;-10,145490
16.8.2026 09:08:32,8s;5329;50,000184;50,200000;-10,016822;10;71,289327;35,644664;-10,157602
16.8.2026 09:08:32,9s;5330;49,999858;50,200000;-9,980324;10;71,289604;35,644802;-10,107377
16.8.2026 09:08:33,0s;5331;49,999967;50,200000;-9,991532;10;71,289882;35,644941;-10,103440
16.8.2026 09:08:33,1s;5332;50,000403;50,200000;-9,983890;10;71,290159;35,645080;-10,111186
16.8.2026 09:08:33,2s;5333;49,999868;50,200000;-10,025004;10;71,290438;35,645219;-10,166808
16.8.2026 09:08:33,3s;5334;49,999916;50,200000;-10,011732;10;71,290716;35,645358;-10,129504
16.8.2026 09:08:33,4s;5335;50,000075;50,200000;-10,011561;10;71,290994;35,645497;-10,124897
16.8.2026 09:08:33,5s;5336;50,000072;50,200000;-10,026700;10;71,291273;35,645636;-10,120753
16.8.2026 09:08:33,6s;5337;49,999337;50,200000;-9,930039;10;71,291548;35,645774;-10,076129
16.8.2026 09:08:33,7s;5338;50,000167;50,200000;-9,987091;10;71,291826;35,645913;-10,127141
16.8.2026 09:08:33,8s;5339;50,000234;50,200000;-10,016935;10;71,292104;35,646052;-10,181403
16.8.2026 09:08:33,9s;5340;50,000033;50,200000;-9,953265;10;71,292381;35,646190;-10,084146
16.8.2026 09:08:34,0s;5341;50,000152;50,200000;-10,015979;10;71,292659;35,646329;-10,159612
16.8.2026 09:08:34,1s;5342;50,000081;50,200000;-10,011223;10;71,292937;35,646468;-10,120613
16.8.2026 09:08:34,2s;5343;50,000074;50,200000;-10,008979;10;71,293215;35,646607;-10,142781
16.8.2026 09:08:34,3s;5344;50,000106;50,200000;-10,007106;10;71,293493;35,646746;-10,176827
16.8.2026 09:08:34,4s;5345;49,999964;50,200000;-10,021645;10;71,293771;35,646886;-10,162278
16.8.2026 09:08:34,5s;5346;50,000189;50,200000;-9,990913;10;71,294049;35,647024;-10,147769
16.8.2026 09:08:34,6s;5347;50,000176;50,200000;-9,998684;10;71,294326;35,647163;-10,124829
16.8.2026 09:08:34,7s;5348;50,000241;50,200000;-10,015658;10;71,294605;35,647302;-10,116796
16.8.2026 09:08:34,8s;5349;50,000152;50,200000;-10,004721;10;71,294883;35,647441;-10,138162
16.8.2026 09:08:34,9s;5350;50,000121;50,200000;-9,978586;10;71,295160;35,647580;-10,109904
16.8.2026 09:08:35,0s;5351;50,000004;50,200000;-9,982265;10;71,295437;35,647719;-10,106181
16.8.2026 09:08:35,1s;5352;50,000061;50,200000;-9,997463;10;71,295715;35,647857;-10,106728
16.8.2026 09:08:35,2s;5353;50,000073;50,200000;-9,997791;10;71,295992;35,647996;-10,125946
16.8.2026 09:08:35,3s;5354;49,999929;50,200000;-10,029360;10;71,296271;35,648136;-10,155216
16.8.2026 09:08:35,4s;5355;50,000191;50,200000;-9,964628;10;71,296548;35,648274;-10,084865
16.8.2026 09:08:35,5s;5356;49,999698;50,200000;-9,995576;10;71,296826;35,648413;-10,124249
16.8.2026 09:08:35,6s;5357;49,999619;50,200000;-9,981029;10;71,297103;35,648551;-10,109793
16.8.2026 09:08:35,7s;5358;50,000128;50,200000;-10,007961;10;71,297381;35,648690;-10,125520
16.8.2026 09:08:35,8s;5359;50,000427;50,200000;-9,975444;10;71,297658;35,648829;-10,109312
16.8.2026 09:08:35,9s;5360;50,000082;50,200000;-9,976169;10;71,297935;35,648968;-10,114766
16.8.2026 09:08:36,0s;5361;50,000120;50,200000;-10,018716;10;71,298213;35,649107;-10,142363
16.8.2026 09:08:36,1s;5362;50,000514;50,200000;-9,970418;10;71,298490;35,649245;-10,077512
16.8.2026 09:08:36,2s;5363;49,999975;50,200000;-9,971226;10;71,298767;35,649384;-10,110215
16.8.2026 09:08:36,3s;5364;50,000265;50,200000;-10,005104;10;71,299045;35,649523;-10,149454
16.8.2026 09:08:36,4s;5365;49,999938;50,200000;-9,991127;10;71,299323;35,649661;-10,124652
16.8.2026 09:08:36,5s;5366;49,999775;50,200000;-9,961440;10;71,299599;35,649800;-10,114924
16.8.2026 09:08:36,6s;5367;49,999992;50,200000;-9,971893;10;71,299876;35,649938;-10,087606
16.8.2026 09:08:36,7s;5368;50,000430;50,200000;-10,009152;10;71,300154;35,650077;-10,113829
16.8.2026 09:08:36,8s;5369;50,000008;50,200000;-9,995867;10;71,300432;35,650216;-10,114984
16.8.2026 09:08:36,9s;5370;49,999826;50,200000;-9,988071;10;71,300710;35,650355;-10,101496
16.8.2026 09:08:37,0s;5371;49,999890;50,200000;-9,991118;10;71,300987;35,650494;-10,127710
16.8.2026 09:08:37,1s;5372;50,000210;50,200000;-9,995140;10;71,301265;35,650632;-10,140548
16.8.2026 09:08:37,2s;5373;50,000171;50,200000;-10,044565;10;71,301544;35,650772;-10,144238
16.8.2026 09:08:37,3s;5374;50,000131;50,200000;-9,981723;10;71,301821;35,650910;-10,123686
16.8.2026 09:08:37,4s;5375;50,000047;50,200000;-9,971736;10;71,302098;35,651049;-10,111475
16.8.2026 09:08:37,5s;5376;49,999870;50,200000;-9,981076;10;71,302375;35,651188;-10,112576
16.8.2026 09:08:37,6s;5377;50,000133;50,200000;-9,999235;10;71,302653;35,651326;-10,105124
16.8.2026 09:08:37,7s;5378;49,999787;50,200000;-10,016449;10;71,302931;35,651466;-10,149412
16.8.2026 09:08:37,8s;5379;49,999697;50,200000;-9,974986;10;71,303208;35,651604;-10,084870
16.8.2026 09:08:37,9s;5380;49,999960;50,200000;-9,953228;10;71,303485;35,651742;-10,068912
16.8.2026 09:08:38,0s;5381;50,000142;50,200000;-10,003024;10;71,303763;35,651881;-10,091396
16.8.2026 09:08:38,1s;5382;49,999603;50,200000;-9,986549;10;71,304040;35,652020;-10,102546
16.8.2026 09:08:38,2s;5383;49,999616;50,200000;-10,013357;10;71,304318;35,652159;-10,128100
16.8.2026 09:08:38,3s;5384;50,000159;50,200000;-10,015661;10;71,304596;35,652298;-10,125859
16.8.2026 09:08:38,4s;5385;49,999878;50,200000;-9,998228;10;71,304874;35,652437;-10,163788
16.8.2026 09:08:38,5s;5386;49,999652;50,200000;-10,019204;10;71,305152;35,652576;-10,149164
16.8.2026 09:08:38,6s;5387;49,999989;50,200000;-9,983869;10;71,305430;35,652715;-10,128323
16.8.2026 09:08:38,7s;5388;49,999977;50,200000;-10,025925;10;71,305708;35,652854;-10,163722
16.8.2026 09:08:38,8s;5389;50,000269;50,200000;-10,012835;10;71,305986;35,652993;-10,114553
16.8.2026 09:08:38,9s;5390;49,999660;50,200000;-9,969527;10;71,306263;35,653132;-10,089355
16.8.2026 09:08:39,0s;5391;49,999735;50,200000;-10,000634;10;71,306541;35,653271;-10,134028
16.8.2026 09:08:39,1s;5392;50,000125;50,200000;-9,998941;10;71,306819;35,653409;-10,118771
16.8.2026 09:08:39,2s;5393;50,000102;50,200000;-9,991183;10;71,307096;35,653548;-10,105643
16.8.2026 09:08:39,3s;5394;50,000012;50,200000;-10,016614;10;71,307375;35,653687;-10,123242
16.8.2026 09:08:39,4s;5395;49,999833;50,200000;-10,023137;10;71,307653;35,653827;-10,184252
16.8.2026 09:08:39,5s;5396;49,999994;50,200000;-9,982089;10;71,307930;35,653965;-10,104665
16.8.2026 09:08:39,6s;5397;50,000015;50,200000;-9,986121;10;71,308208;35,654104;-10,097954
16.8.2026 09:08:39,7s;5398;50,000079;50,200000;-9,984003;10;71,308485;35,654243;-10,117682
16.8.2026 09:08:39,8s;5399;50,000413;50,200000;-10,010530;10;71,308763;35,654382;-10,154262
16.8.2026 09:08:39,9s;5400;49,999618;50,200000;-10,011730;10;71,309041;35,654521;-10,127551
16.8.2026 09:08:40,0s;5401;50,000225;50,200000;-10,030608;10;71,309320;35,654660;-10,141944
16.8.2026 09:08:40,1s;5402;50,000177;50,200000;-9,956270;10;71,309596;35,654798;-10,069507
16.8.2026 09:08:40,2s;5403;49,999778;50,200000;-10,029182;10;71,309875;35,654938;-10,149001
16.8.2026 09:08:40,3s;5404;49,999988;50,200000;-10,018222;10;71,310153;35,655077;-10,134557
16.8.2026 09:08:40,4s;5405;50,000116;50,200000;-9,997388;10;71,310431;35,655216;-10,091284
16.8.2026 09:08:40,5s;5406;50,000038;50,200000;-10,015095;10;71,310709;35,655355;-10,153377
16.8.2026 09:08:40,6s;5407;49,999975;50,200000;-9,942239;10;71,310985;35,655493;-10,019440
16.8.2026 09:08:40,7s;5408;50,000058;50,200000;-9,971754;10;71,311262;35,655631;-10,058787
16.8.2026 09:08:40,8s;5409;49,999963;50,200000;-10,007159;10;71,311540;35,655770;-10,114567
16.8.2026 09:08:40,9s;5410;50,000109;50,200000;-9,994828;10;71,311818;35,655909;-10,082610
16.8.2026 09:08:41,0s;5411;49,999913;50,200000;-10,016975;10;71,312096;35,656048;-10,139259
16.8.2026 09:08:41,1s;5412;50,000136;50,200000;-9,986814;10;71,312374;35,656187;-10,123393
16.8.2026 09:08:41,2s;5413;50,000076;50,200000;-9,976591;10;71,312651;35,656325;-10,111648
16.8.2026 09:08:41,3s;5414;49,999908;50,200000;-10,006637;10;71,312929;35,656464;-10,113906
16.8.2026 09:08:41,4s;5415;49,999887;50,200000;-10,037250;10;71,313208;35,656604;-10,156589
16.8.2026 09:08:41,5s;5416;49,999986;50,200000;-10,004940;10;71,313485;35,656743;-10,129180
16.8.2026 09:08:41,6s;5417;49,999964;50,200000;-10,003171;10;71,313763;35,656882;-10,162656
16.8.2026 09:08:41,7s;5418;49,999825;50,200000;-9,957526;10;71,314040;35,657020;-10,065395
16.8.2026 09:08:41,8s;5419;49,999756;50,200000;-9,975234;10;71,314317;35,657159;-10,108280
16.8.2026 09:08:41,9s;5420;49,999957;50,200000;-10,027741;10;71,314596;35,657298;-10,147523
16.8.2026 09:08:42,0s;5421;50,000115;50,200000;-9,991397;10;71,314873;35,657437;-10,112108
16.8.2026 09:08:42,1s;5422;49,999217;50,200000;-9,981929;10;71,315150;35,657575;-10,081634
16.8.2026 09:08:42,2s;5423;49,999928;50,200000;-9,983461;10;71,315428;35,657714;-10,100433
16.8.2026 09:08:42,3s;5424;49,999959;50,200000;-10,027436;10;71,315706;35,657853;-10,145015
16.8.2026 09:08:42,4s;5425;49,999626;50,200000;-10,048935;10;71,315985;35,657993;-10,170077
16.8.2026 09:08:42,5s;5426;49,999985;50,200000;-9,971791;10;71,316262;35,658131;-10,075335
16.8.2026 09:08:42,6s;5427;49,999743;50,200000;-10,005139;10;71,316540;35,658270;-10,151491
16.8.2026 09:08:42,7s;5428;49,999834;50,200000;-9,985617;10;71,316818;35,658409;-10,090472
16.8.2026 09:08:42,8s;5429;49,999947;50,200000;-9,972369;10;71,317095;35,658547;-10,101101
16.8.2026 09:08:42,9s;5430;49,999807;50,200000;-10,006270;10;71,317373;35,658686;-10,109820
16.8.2026 09:08:43,0s;5431;50,000153;50,200000;-10,012306;10;71,317651;35,658825;-10,124271
16.8.2026 09:08:43,1s;5432;49,999861;50,200000;-9,969105;10;71,317928;35,658964;-10,108586
16.8.2026 09:08:43,2s;5433;50,000086;50,200000;-10,004329;10;71,318206;35,659103;-10,125812
16.8.2026 09:08:43,3s;5434;50,000057;50,200000;-10,039374;10;71,318484;35,659242;-10,189216
16.8.2026 09:08:43,4s;5435;49,999752;50,200000;-10,007874;10;71,318762;35,659381;-10,145210
16.8.2026 09:08:43,5s;5436;50,000065;50,200000;-10,001045;10;71,319040;35,659520;-10,100682
16.8.2026 09:08:43,6s;5437;50,000072;50,200000;-9,968278;10;71,319317;35,659659;-10,098668
16.8.2026 09:08:43,7s;5438;49,999446;50,200000;-9,999419;10;71,319595;35,659797;-10,151438
16.8.2026 09:08:43,8s;5439;49,999991;50,200000;-9,951124;10;71,319871;35,659936;-10,082934
16.8.2026 09:08:43,9s;5440;50,000122;50,200000;-9,976821;10;71,320148;35,660074;-10,085867
16.8.2026 09:08:44,0s;5441;49,999402;50,200000;-10,005207;10;71,320426;35,660213;-10,091950
16.8.2026 09:08:44,1s;5442;49,999665;50,200000;-10,011071;10;71,320704;35,660352;-10,137455
16.8.2026 09:08:44,2s;5443;50,000018;50,200000;-9,991659;10;71,320982;35,660491;-10,120362
16.8.2026 09:08:44,3s;5444;49,999927;50,200000;-9,989968;10;71,321260;35,660630;-10,116865
16.8.2026 09:08:44,4s;5445;49,999595;50,200000;-9,983401;10;71,321537;35,660768;-10,069153
16.8.2026 09:08:44,5s;5446;49,999958;50,200000;-9,986277;10;71,321814;35,660907;-10,125422
16.8.2026 09:08:44,6s;5447;50,000009;50,200000;-9,997508;10;71,322092;35,661046;-10,133653
16.8.2026 09:08:44,7s;5448;49,999854;50,200000;-9,973482;10;71,322369;35,661184;-10,076898
16.8.2026 09:08:44,8s;5449;50,000026;50,200000;-9,985575;10;71,322646;35,661323;-10,123766
16.8.2026 09:08:44,9s;5450;49,999726;50,200000;-10,054690;10;71,322926;35,661463;-10,185218
16.8.2026 09:08:45,0s;5451;49,999981;50,200000;-10,024318;10;71,323204;35,661602;-10,126437
16.8.2026 09:08:45,1s;5452;49,999913;50,200000;-10,008337;10;71,323482;35,661741;-10,140104
16.8.2026 09:08:45,2s;5453;50,000385;50,200000;-10,012136;10;71,323760;35,661880;-10,098817
16.8.2026 09:08:45,3s;5454;49,999868;50,200000;-10,013199;10;71,324038;35,662019;-10,141356
16.8.2026 09:08:45,4s;5455;49,999678;50,200000;-9,991983;10;71,324316;35,662158;-10,089686
16.8.2026 09:08:45,5s;5456;50,000270;50,200000;-10,020625;10;71,324594;35,662297;-10,141961
16.8.2026 09:08:45,6s;5457;49,999782;50,200000;-9,999138;10;71,324872;35,662436;-10,108851
16.8.2026 09:08:45,7s;5458;49,999643;50,200000;-9,966746;10;71,325149;35,662574;-10,113827
16.8.2026 09:08:45,8s;5459;49,999814;50,200000;-10,009115;10;71,325427;35,662713;-10,171538
16.8.2026 09:08:45,9s;5460;50,000015;50,200000;-10,001045;10;71,325705;35,662852;-10,097447
16.8.2026 09:08:46,0s;5461;50,000155;50,200000;-10,059058;10;71,325984;35,662992;-10,213936
16.8.2026 09:08:46,1s;5462;49,999826;50,200000;-9,991200;10;71,326262;35,663131;-10,090579
16.8.2026 09:08:46,2s;5463;50,000118;50,200000;-10,013182;10;71,326540;35,663270;-10,163655
16.8.2026 09:08:46,3s;5464;49,999695;50,200000;-9,960297;10;71,326817;35,663408;-10,097164
16.8.2026 09:08:46,4s;5465;49,999875;50,200000;-10,027714;10;71,327095;35,663548;-10,120847
16.8.2026 09:08:46,5s;5466;49,999687;50,200000;-10,010839;10;71,327373;35,663687;-10,131129
16.8.2026 09:08:46,6s;5467;50,000361;50,200000;-10,000905;10;71,327651;35,663825;-10,152808
16.8.2026 09:08:46,7s;5468;49,999842;50,200000;-10,004356;10;71,327929;35,663964;-10,151172
16.8.2026 09:08:46,8s;5469;49,999992;50,200000;-9,951528;10;71,328205;35,664103;-10,080150
16.8.2026 09:08:46,9s;5470;49,999741;50,200000;-9,990171;10;71,328483;35,664241;-10,135230
16.8.2026 09:08:47,0s;5471;49,999613;50,200000;-10,020789;10;71,328761;35,664381;-10,123774
16.8.2026 09:08:47,1s;5472;50,000004;50,200000;-9,987119;10;71,329039;35,664519;-10,106789
16.8.2026 09:08:47,2s;5473;49,999780;50,200000;-9,985299;10;71,329316;35,664658;-10,134613
16.8.2026 09:08:47,3s;5474;50,000230;50,200000;-9,973095;10;71,329593;35,664796;-10,112310
16.8.2026 09:08:47,4s;5475;50,000058;50,200000;-9,987908;10;71,329870;35,664935;-10,072267
16.8.2026 09:08:47,5s;5476;50,000369;50,200000;-9,972153;10;71,330147;35,665074;-10,093791
16.8.2026 09:08:47,6s;5477;49,999962;50,200000;-10,016897;10;71,330426;35,665213;-10,123227
16.8.2026 09:08:47,7s;5478;50,000447;50,200000;-10,012232;10;71,330704;35,665352;-10,133211
16.8.2026 09:08:47,8s;5479;49,999651;50,200000;-9,983286;10;71,330981;35,665491;-10,133051
16.8.2026 09:08:47,9s;5480;50,000019;50,200000;-10,009039;10;71,331259;35,665630;-10,123964
16.8.2026 09:08:48,0s;5481;49,999829;50,200000;-10,020407;10;71,331537;35,665769;-10,126872
16.8.2026 09:08:48,1s;5482;50,000158;50,200000;-10,003816;10;71,331815;35,665908;-10,077191
16.8.2026 09:08:48,2s;5483;49,999962;50,200000;-9,983630;10;71,332093;35,666046;-10,101076
16.8.2026 09:08:48,3s;5484;49,999914;50,200000;-9,984380;10;71,332370;35,666185;-10,128140
16.8.2026 09:08:48,4s;5485;49,999976;50,200000;-10,012933;10;71,332648;35,666324;-10,153045
16.8.2026 09:08:48,5s;5486;49,999859;50,200000;-9,999338;10;71,332926;35,666463;-10,111943
16.8.2026 09:08:48,6s;5487;49,999887;50,200000;-9,989593;10;71,333203;35,666602;-10,106264
16.8.2026 09:08:48,7s;5488;50,000287;50,200000;-9,992366;10;71,333481;35,666740;-10,093031
16.8.2026 09:08:48,8s;5489;49,999782;50,200000;-9,995065;10;71,333759;35,666879;-10,100085
16.8.2026 09:08:48,9s;5490;49,999925;50,200000;-9,991561;10;71,334036;35,667018;-10,127206
16.8.2026 09:08:49,0s;5491;50,000335;50,200000;-10,011154;10;71,334314;35,667157;-10,106508
16.8.2026 09:08:49,1s;5492;50,000138;50,200000;-10,018047;10;71,334592;35,667296;-10,148049
16.8.2026 09:08:49,2s;5493;50,000218;50,200000;-9,981379;10;71,334870;35,667435;-10,124855
16.8.2026 09:08:49,3s;5494;50,000103;50,200000;-10,000467;10;71,335148;35,667574;-10,127606
16.8.2026 09:08:49,4s;5495;49,999897;50,200000;-10,049395;10;71,335427;35,667713;-10,201680
16.8.2026 09:08:49,5s;5496;49,999607;50,200000;-10,026066;10;71,335705;35,667853;-10,142214
16.8.2026 09:08:49,6s;5497;50,000182;50,200000;-9,988079;10;71,335983;35,667991;-10,086831
16.8.2026 09:08:49,7s;5498;49,999791;50,200000;-9,973445;10;71,336260;35,668130;-10,062205
16.8.2026 09:08:49,8s;5499;49,999851;50,200000;-10,044409;10;71,336539;35,668269;-10,166549
16.8.2026 09:08:49,9s;5500;49,999937;50,200000;-9,997508;10;71,336816;35,668408;-10,124364
16.8.2026 09:08:50,0s;5501;50,000525;50,200000;-10,003807;10;71,337094;35,668547;-10,098101
16.8.2026 09:08:50,1s;5502;50,000092;50,200000;-10,037754;10;71,337373;35,668687;-10,172419
16.8.2026 09:08:50,2s;5503;50,000029;50,200000;-9,965223;10;71,337650;35,668825;-10,094855
16.8.2026 09:08:50,3s;5504;49,999811;50,200000;-9,969037;10;71,337927;35,668963;-10,128366
16.8.2026 09:08:50,4s;5505;49,999755;50,200000;-9,980128;10;71,338204;35,669102;-10,066031
16.8.2026 09:08:50,5s;5506;49,999880;50,200000;-10,005854;10;71,338482;35,669241;-10,134548
16.8.2026 09:08:50,6s;5507;49,999723;50,200000;-10,018572;10;71,338760;35,669380;-10,128910
16.8.2026 09:08:50,7s;5508;50,000266;50,200000;-9,957353;10;71,339037;35,669518;-10,088436
16.8.2026 09:08:50,8s;5509;50,000350;50,200000;-9,981364;10;71,339314;35,669657;-10,095412
16.8.2026 09:08:50,9s;5510;50,000133;50,200000;-10,032136;10;71,339593;35,669796;-10,138083
16.8.2026 09:08:51,0s;5511;50,000093;50,200000;-9,987343;10;71,339870;35,669935;-10,110248
16.8.2026 09:08:51,1s;5512;50,000000;50,200000;-9,961019;10;71,340147;35,670073;-10,080703
16.8.2026 09:08:51,2s;5513;50,000253;50,200000;-10,013988;10;71,340425;35,670213;-10,156303
16.8.2026 09:08:51,3s;5514;50,000073;50,200000;-9,989494;10;71,340703;35,670351;-10,120014
16.8.2026 09:08:51,4s;5515;50,000053;50,200000;-9,990353;10;71,340980;35,670490;-10,129266
16.8.2026 09:08:51,5s;5516;49,999989;50,200000;-10,009419;10;71,341258;35,670629;-10,098536
16.8.2026 09:08:51,6s;5517;50,000060;50,200000;-10,017203;10;71,341536;35,670768;-10,109529
16.8.2026 09:08:51,7s;5518;50,000106;50,200000;-9,979243;10;71,341814;35,670907;-10,077634
16.8.2026 09:08:51,8s;5519;50,000015;50,200000;-9,992710;10;71,342091;35,671046;-10,158448
16.8.2026 09:08:51,9s;5520;49,999983;50,200000;-9,964884;10;71,342368;35,671184;-10,065489
16.8.2026 09:08:52,0s;5521;50,000107;50,200000;-10,023663;10;71,342646;35,671323;-10,183014
16.8.2026 09:08:52,1s;5522;49,999789;50,200000;-10,006958;10;71,342924;35,671462;-10,134810
16.8.2026 09:08:52,2s;5523;50,000294;50,200000;-10,004024;10;71,343202;35,671601;-10,139906
16.8.2026 09:08:52,3s;5524;49,999845;50,200000;-9,988642;10;71,343480;35,671740;-10,121162
16.8.2026 09:08:52,4s;5525;50,000015;50,200000;-10,070480;10;71,343759;35,671880;-10,215274
16.8.2026 09:08:52,5s;5526;50,000111;50,200000;-10,014970;10;71,344038;35,672019;-10,147748
16.8.2026 09:08:52,6s;5527;49,999931;50,200000;-9,988431;10;71,344315;35,672158;-10,079671
16.8.2026 09:08:52,7s;5528;49,999973;50,200000;-10,007343;10;71,344593;35,672297;-10,153161
16.8.2026 09:08:52,8s;5529;50,000074;50,200000;-9,964686;10;71,344870;35,672435;-10,049645
16.8.2026 09:08:52,9s;5530;50,000351;50,200000;-10,012537;10;71,345148;35,672574;-10,128179
16.8.2026 09:08:53,0s;5531;50,000277;50,200000;-9,964945;10;71,345425;35,672712;-10,079998
16.8.2026 09:08:53,1s;5532;49,999976;50,200000;-10,020368;10;71,345703;35,672852;-10,121970
16.8.2026 09:08:53,2s;5533;50,000020;50,200000;-9,986466;10;71,345981;35,672990;-10,108750
16.8.2026 09:08:53,3s;5534;49,999990;50,200000;-9,973550;10;71,346258;35,673129;-10,076587
16.8.2026 09:08:53,4s;5535;50,000242;50,200000;-9,969655;10;71,346535;35,673267;-10,076977
16.8.2026 09:08:53,5s;5536;49,999827;50,200000;-9,962718;10;71,346811;35,673406;-10,124401
16.8.2026 09:08:53,6s;5537;49,999715;50,200000;-9,960982;10;71,347088;35,673544;-10,055472
16.8.2026 09:08:53,7s;5538;50,000111;50,200000;-10,029429;10;71,347367;35,673683;-10,143996
16.8.2026 09:08:53,8s;5539;49,999867;50,200000;-9,989838;10;71,347644;35,673822;-10,111801
16.8.2026 09:08:53,9s;5540;50,000032;50,200000;-10,033837;10;71,347923;35,673961;-10,157163
16.8.2026 09:08:54,0s;5541;50,000042;50,200000;-9,975683;10;71,348200;35,674100;-10,085955
16.8.2026 09:08:54,1s;5542;50,000055;50,200000;-10,049340;10;71,348479;35,674240;-10,157966
16.8.2026 09:08:54,2s;5543;50,000035;50,200000;-10,021298;10;71,348757;35,674379;-10,159510
16.8.2026 09:08:54,3s;5544;49,999730;50,200000;-10,042721;10;71,349036;35,674518;-10,160156
16.8.2026 09:08:54,4s;5545;49,999729;50,200000;-9,972764;10;71,349313;35,674657;-10,055596
16.8.2026 09:08:54,5s;5546;50,000174;50,200000;-10,007362;10;71,349591;35,674796;-10,158831
16.8.2026 09:08:54,6s;5547;49,999808;50,200000;-10,019006;10;71,349870;35,674935;-10,142470
16.8.2026 09:08:54,7s;5548;49,999998;50,200000;-10,040699;10;71,350149;35,675074;-10,157154
16.8.2026 09:08:54,8s;5549;49,999960;50,200000;-10,004957;10;71,350427;35,675213;-10,105566
16.8.2026 09:08:54,9s;5550;49,999641;50,200000;-9,980311;10;71,350704;35,675352;-10,100721
16.8.2026 09:08:55,0s;5551;50,000027;50,200000;-10,027556;10;71,350982;35,675491;-10,132862
16.8.2026 09:08:55,1s;5552;49,999842;50,200000;-9,999512;10;71,351260;35,675630;-10,097750
16.8.2026 09:08:55,2s;5553;49,999788;50,200000;-10,021130;10;71,351538;35,675769;-10,155225
16.8.2026 09:08:55,3s;5554;50,000076;50,200000;-10,013851;10;71,351817;35,675908;-10,098636
16.8.2026 09:08:55,4s;5555;50,000171;50,200000;-9,972588;10;71,352094;35,676047;-10,061272
16.8.2026 09:08:55,5s;5556;50,000012;50,200000;-10,002039;10;71,352371;35,676186;-10,103514
16.8.2026 09:08:55,6s;5557;50,000038;50,200000;-9,986142;10;71,352649;35,676324;-10,110669
16.8.2026 09:08:55,7s;5558;50,000378;50,200000;-10,032168;10;71,352928;35,676464;-10,173643
16.8.2026 09:08:55,8s;5559;49,999960;50,200000;-10,029160;10;71,353206;35,676603;-10,144193
16.8.2026 09:08:55,9s;5560;49,999949;50,200000;-9,994022;10;71,353484;35,676742;-10,100030
16.8.2026 09:08:56,0s;5561;50,000096;50,200000;-9,966618;10;71,353761;35,676880;-10,106385
16.8.2026 09:08:56,1s;5562;49,999942;50,200000;-10,000411;10;71,354038;35,677019;-10,153384
16.8.2026 09:08:56,2s;5563;49,999917;50,200000;-10,028619;10;71,354317;35,677158;-10,141127
16.8.2026 09:08:56,3s;5564;50,000239;50,200000;-9,967302;10;71,354594;35,677297;-10,122785
16.8.2026 09:08:56,4s;5565;50,000012;50,200000;-10,028978;10;71,354872;35,677436;-10,169323
16.8.2026 09:08:56,5s;5566;49,999999;50,200000;-10,016545;10;71,355151;35,677575;-10,166389
16.8.2026 09:08:56,6s;5567;49,999818;50,200000;-9,977860;10;71,355428;35,677714;-10,079987
16.8.2026 09:08:56,7s;5568;50,000150;50,200000;-10,027130;10;71,355706;35,677853;-10,150307
16.8.2026 09:08:56,8s;5569;49,999772;50,200000;-10,016953;10;71,355985;35,677992;-10,145388
16.8.2026 09:08:56,9s;5570;50,000637;50,200000;-10,036120;10;71,356263;35,678132;-10,171211
16.8.2026 09:08:57,0s;5571;49,999868;50,200000;-10,014871;10;71,356542;35,678271;-10,137714
16.8.2026 09:08:57,1s;5572;49,999925;50,200000;-10,016045;10;71,356820;35,678410;-10,145245
16.8.2026 09:08:57,2s;5573;50,000086;50,200000;-9,991457;10;71,357097;35,678549;-10,091143
16.8.2026 09:08:57,3s;5574;50,000130;50,200000;-9,982168;10;71,357375;35,678687;-10,099478
16.8.2026 09:08:57,4s;5575;49,999725;50,200000;-10,034223;10;71,357653;35,678827;-10,132333
16.8.2026 09:08:57,5s;5576;50,000083;50,200000;-9,972915;10;71,357930;35,678965;-10,106940
