# YHDA_VERSION=0.6.3
# TEST_SERVICE=PFK
# PLANT_TYPE=EDUEDT
# STEP_ID=HASSASIYET
# STEP_NAME=Hassasiyet Testi — Birleşik Frekans Adımları
# TESIS_ADI=YHDA Örnek EDT
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=100
# PLANT_TOTAL_INSTALLED_MW=100.0
# UNIT_PNOM_MW=100.0
# RPMAX_MW=20.0
# RPMIN_MW=5.0
# DROOP_PERCENT=4
# DEADBAND_MHZ=10
# PSET_MAX_MW=20.0
# PSET_MIN_MW=-20.0
# UNIT_NOMINAL_SPEED_RPM=3000
# SIGNAL_GENERATOR=Kontrol sistemi üzerinden frekans simülasyonu
# ENERGY_CAPACITY_MWH=200
# SOC_INITIAL_PERCENT=70
# SENSITIVITY_SEGMENTS=BESS_SENS_NEG10,BESS_SENS_NEG20,BESS_SENS_POS10,BESS_SENS_POS20
# DATA_CLASS=ÖRNEK / SENTETİK
ZAMAN;SIRA_NO;grid_frequency_hz;test_frequency_hz;active_power_mw;active_power_reference_mw;stored_energy_mwh;soc_pct;dc_power_mw
16.8.2026 09:06:41,1s;4012;50,000074;49,980000;-8,009684;-10;140,326048;70,163024;-8,065464
16.8.2026 09:06:41,2s;4013;49,999929;49,980000;-7,978470;-10;140,326269;70,163135;-8,084457
16.8.2026 09:06:41,3s;4014;50,000206;49,980000;-8,025604;-10;140,326492;70,163246;-8,095690
16.8.2026 09:06:41,4s;4015;49,999996;49,980000;-8,016482;-10;140,326715;70,163358;-8,127971
16.8.2026 09:06:41,5s;4016;49,999743;49,980000;-8,004479;-10;140,326937;70,163469;-8,082146
16.8.2026 09:06:41,6s;4017;50,000147;49,980000;-8,043410;-10;140,327161;70,163580;-8,142450
16.8.2026 09:06:41,7s;4018;50,000596;49,980000;-7,988690;-10;140,327383;70,163691;-8,045531
16.8.2026 09:06:41,8s;4019;50,000443;49,980000;-7,942581;-10;140,327603;70,163802;-8,021024
16.8.2026 09:06:41,9s;4020;49,999864;49,980000;-7,992869;-10;140,327825;70,163913;-8,059378
16.8.2026 09:06:42,0s;4021;50,000062;49,980000;-7,995789;-10;140,328048;70,164024;-8,074921
16.8.2026 09:06:42,1s;4022;49,999806;49,980000;-8,014555;-10;140,328270;70,164135;-8,103701
16.8.2026 09:06:42,2s;4023;49,999998;49,980000;-7,950758;-10;140,328491;70,164245;-8,072312
16.8.2026 09:06:42,3s;4024;50,000149;49,980000;-7,978180;-10;140,328713;70,164356;-8,088633
16.8.2026 09:06:42,4s;4025;49,999939;49,980000;-7,973157;-10;140,328934;70,164467;-8,060188
16.8.2026 09:06:42,5s;4026;50,000009;49,980000;-7,994144;-10;140,329156;70,164578;-8,084156
16.8.2026 09:06:42,6s;4027;49,999726;49,980000;-7,969955;-10;140,329378;70,164689;-8,051218
16.8.2026 09:06:42,7s;4028;49,999881;49,980000;-7,976506;-10;140,329599;70,164800;-8,080509
16.8.2026 09:06:42,8s;4029;49,999946;49,980000;-7,993509;-10;140,329821;70,164911;-8,061818
16.8.2026 09:06:42,9s;4030;49,999902;49,980000;-8,008447;-10;140,330044;70,165022;-8,101047
16.8.2026 09:06:43,0s;4031;50,000024;49,980000;-8,000423;-10;140,330266;70,165133;-8,085635
16.8.2026 09:06:43,1s;4032;49,999956;49,980000;-7,997809;-10;140,330488;70,165244;-8,083064
16.8.2026 09:06:43,2s;4033;49,999967;49,980000;-8,002286;-10;140,330710;70,165355;-8,116875
16.8.2026 09:06:43,3s;4034;49,999657;49,980000;-8,017432;-10;140,330933;70,165466;-8,159927
16.8.2026 09:06:43,4s;4035;49,999630;49,980000;-8,014872;-10;140,331156;70,165578;-8,125012
16.8.2026 09:06:43,5s;4036;50,000082;49,980000;-8,003214;-10;140,331378;70,165689;-8,099589
16.8.2026 09:06:43,6s;4037;49,999810;49,980000;-7,987624;-10;140,331600;70,165800;-8,066074
16.8.2026 09:06:43,7s;4038;50,000427;49,980000;-7,950928;-10;140,331821;70,165910;-8,045248
16.8.2026 09:06:43,8s;4039;50,000093;49,980000;-8,017200;-10;140,332043;70,166022;-8,116788
16.8.2026 09:06:43,9s;4040;50,000105;49,980000;-8,014737;-10;140,332266;70,166133;-8,135087
16.8.2026 09:06:44,0s;4041;49,999846;49,980000;-7,992245;-10;140,332488;70,166244;-8,093363
16.8.2026 09:06:44,1s;4042;50,000149;49,980000;-7,959172;-10;140,332709;70,166355;-8,063132
16.8.2026 09:06:44,2s;4043;50,000104;49,980000;-8,023549;-10;140,332932;70,166466;-8,118410
16.8.2026 09:06:44,3s;4044;49,999965;49,980000;-7,972274;-10;140,333153;70,166577;-8,064008
16.8.2026 09:06:44,4s;4045;49,999964;49,980000;-8,027547;-10;140,333376;70,166688;-8,157066
16.8.2026 09:06:44,5s;4046;50,000117;49,980000;-7,996809;-10;140,333599;70,166799;-8,087764
16.8.2026 09:06:44,6s;4047;49,999763;49,980000;-7,969910;-10;140,333820;70,166910;-8,096251
16.8.2026 09:06:44,7s;4048;49,999859;49,980000;-7,945471;-10;140,334041;70,167020;-8,052608
16.8.2026 09:06:44,8s;4049;49,999987;49,980000;-7,957437;-10;140,334262;70,167131;-8,088063
16.8.2026 09:06:44,9s;4050;49,999727;49,980000;-8,008678;-10;140,334484;70,167242;-8,103149
16.8.2026 09:06:45,0s;4051;49,999913;49,980000;-8,017434;-10;140,334707;70,167353;-8,082328
16.8.2026 09:06:45,1s;4052;50,000051;49,980000;-8,023760;-10;140,334930;70,167465;-8,145417
16.8.2026 09:06:45,2s;4053;50,000063;49,980000;-7,996263;-10;140,335152;70,167576;-8,066413
16.8.2026 09:06:45,3s;4054;49,999961;49,980000;-7,992551;-10;140,335374;70,167687;-8,089560
16.8.2026 09:06:45,4s;4055;50,000049;49,980000;-8,015077;-10;140,335597;70,167798;-8,142646
16.8.2026 09:06:45,5s;4056;50,000185;49,980000;-8,003334;-10;140,335819;70,167909;-8,085019
16.8.2026 09:06:45,6s;4057;49,999998;49,980000;-8,022862;-10;140,336042;70,168021;-8,126985
16.8.2026 09:06:45,7s;4058;50,000055;49,980000;-7,965826;-10;140,336263;70,168131;-8,051821
16.8.2026 09:06:45,8s;4059;49,999992;49,980000;-7,982892;-10;140,336485;70,168242;-8,080023
16.8.2026 09:06:45,9s;4060;50,000047;49,980000;-7,969186;-10;140,336706;70,168353;-8,089036
16.8.2026 09:06:46,0s;4061;50,000126;49,980000;-7,989136;-10;140,336928;70,168464;-8,082417
16.8.2026 09:06:46,1s;4062;49,999950;49,980000;-7,987275;-10;140,337150;70,168575;-8,074865
16.8.2026 09:06:46,2s;4063;49,999932;49,980000;-7,977864;-10;140,337371;70,168686;-8,065071
16.8.2026 09:06:46,3s;4064;50,000041;49,980000;-7,976947;-10;140,337593;70,168797;-8,086682
16.8.2026 09:06:46,4s;4065;49,999712;49,980000;-8,028044;-10;140,337816;70,168908;-8,137836
16.8.2026 09:06:46,5s;4066;50,000312;49,980000;-7,958043;-10;140,338037;70,169019;-8,062989
16.8.2026 09:06:46,6s;4067;49,999990;49,980000;-7,983842;-10;140,338259;70,169129;-8,105116
16.8.2026 09:06:46,7s;4068;50,000160;49,980000;-8,016361;-10;140,338482;70,169241;-8,108430
16.8.2026 09:06:46,8s;4069;49,999996;49,980000;-7,996082;-10;140,338704;70,169352;-8,095571
16.8.2026 09:06:46,9s;4070;49,999746;49,980000;-7,990062;-10;140,338926;70,169463;-8,126469
16.8.2026 09:06:47,0s;4071;50,000164;49,980000;-7,980779;-10;140,339147;70,169574;-8,052978
16.8.2026 09:06:47,1s;4072;49,999890;49,980000;-7,994049;-10;140,339369;70,169685;-8,103591
16.8.2026 09:06:47,2s;4073;50,000312;49,980000;-8,019426;-10;140,339592;70,169796;-8,120709
16.8.2026 09:06:47,3s;4074;50,000091;49,980000;-8,010930;-10;140,339815;70,169907;-8,094226
16.8.2026 09:06:47,4s;4075;50,000191;49,980000;-8,026484;-10;140,340038;70,170019;-8,115176
16.8.2026 09:06:47,5s;4076;50,000260;49,980000;-7,982946;-10;140,340259;70,170130;-8,074207
16.8.2026 09:06:47,6s;4077;50,000186;49,980000;-8,011014;-10;140,340482;70,170241;-8,113331
16.8.2026 09:06:47,7s;4078;50,000000;49,980000;-7,984948;-10;140,340704;70,170352;-8,061898
16.8.2026 09:06:47,8s;4079;50,000113;49,980000;-8,016421;-10;140,340926;70,170463;-8,090635
16.8.2026 09:06:47,9s;4080;50,000192;49,980000;-8,013910;-10;140,341149;70,170574;-8,090585
16.8.2026 09:06:48,0s;4081;50,000153;49,980000;-7,980633;-10;140,341371;70,170685;-8,102190
16.8.2026 09:06:48,1s;4082;49,999980;49,980000;-7,997231;-10;140,341593;70,170796;-8,093630
16.8.2026 09:06:48,2s;4083;50,000018;49,980000;-8,021922;-10;140,341816;70,170908;-8,121594
16.8.2026 09:06:48,3s;4084;50,000032;49,980000;-8,014695;-10;140,342038;70,171019;-8,116729
16.8.2026 09:06:48,4s;4085;49,999738;49,980000;-7,985155;-10;140,342260;70,171130;-8,043021
16.8.2026 09:06:48,5s;4086;50,000383;49,980000;-7,964132;-10;140,342481;70,171241;-8,054038
16.8.2026 09:06:48,6s;4087;49,999819;49,980000;-7,997954;-10;140,342703;70,171352;-8,122102
16.8.2026 09:06:48,7s;4088;49,999850;49,980000;-8,013409;-10;140,342926;70,171463;-8,071859
16.8.2026 09:06:48,8s;4089;50,000104;49,980000;-7,993072;-10;140,343148;70,171574;-8,080890
16.8.2026 09:06:48,9s;4090;49,999769;49,980000;-7,975420;-10;140,343370;70,171685;-8,044179
16.8.2026 09:06:49,0s;4091;50,000161;49,980000;-8,002287;-10;140,343592;70,171796;-8,091847
16.8.2026 09:06:49,1s;4092;49,999952;49,980000;-7,985733;-10;140,343814;70,171907;-8,090345
16.8.2026 09:06:49,2s;4093;49,999968;49,980000;-7,993078;-10;140,344036;70,172018;-8,071726
16.8.2026 09:06:49,3s;4094;49,999834;49,980000;-7,962470;-10;140,344257;70,172128;-8,049005
16.8.2026 09:06:49,4s;4095;50,000002;49,980000;-7,986650;-10;140,344479;70,172239;-8,071231
16.8.2026 09:06:49,5s;4096;49,999985;49,980000;-8,034187;-10;140,344702;70,172351;-8,118699
16.8.2026 09:06:49,6s;4097;50,000080;49,980000;-8,015890;-10;140,344925;70,172462;-8,121165
16.8.2026 09:06:49,7s;4098;50,000483;49,980000;-7,975932;-10;140,345146;70,172573;-8,046369
16.8.2026 09:06:49,8s;4099;49,999989;49,980000;-7,984427;-10;140,345368;70,172684;-8,118240
16.8.2026 09:06:49,9s;4100;50,000160;49,980000;-7,986382;-10;140,345590;70,172795;-8,072395
16.8.2026 09:06:50,0s;4101;49,999688;49,980000;-7,956715;-10;140,345811;70,172905;-8,027025
16.8.2026 09:06:50,1s;4102;49,999689;49,980000;-8,004722;-10;140,346033;70,173017;-8,072683
16.8.2026 09:06:50,2s;4103;50,000014;49,980000;-8,029912;-10;140,346256;70,173128;-8,130864
16.8.2026 09:06:50,3s;4104;49,999855;49,980000;-8,011015;-10;140,346479;70,173239;-8,084074
16.8.2026 09:06:50,4s;4105;50,000217;49,980000;-7,966187;-10;140,346700;70,173350;-8,049070
16.8.2026 09:06:50,5s;4106;50,000175;49,980000;-7,996313;-10;140,346922;70,173461;-8,076436
16.8.2026 09:06:50,6s;4107;50,000270;49,980000;-8,023901;-10;140,347145;70,173573;-8,122331
16.8.2026 09:06:50,7s;4108;50,000089;49,980000;-7,975047;-10;140,347367;70,173683;-8,099506
16.8.2026 09:06:50,8s;4109;50,000014;49,980000;-7,999299;-10;140,347589;70,173794;-8,094433
16.8.2026 09:06:50,9s;4110;49,999658;49,980000;-7,986943;-10;140,347811;70,173905;-8,102998
16.8.2026 09:06:51,0s;4111;49,999874;49,980000;-8,017138;-10;140,348033;70,174017;-8,136124
16.8.2026 09:06:51,1s;4112;50,000015;49,980000;-8,031376;-10;140,348256;70,174128;-8,138498
16.8.2026 09:06:51,2s;4113;50,000059;49,980000;-7,990732;-10;140,348478;70,174239;-8,111530
16.8.2026 09:06:51,3s;4114;50,000009;49,980000;-7,985776;-10;140,348700;70,174350;-8,071214
16.8.2026 09:06:51,4s;4115;50,000322;49,980000;-8,034915;-10;140,348923;70,174462;-8,144696
16.8.2026 09:06:51,5s;4116;50,000205;49,980000;-7,984311;-10;140,349145;70,174573;-8,097116
16.8.2026 09:06:51,6s;4117;49,999963;49,980000;-7,997256;-10;140,349367;70,174684;-8,129003
16.8.2026 09:06:51,7s;4118;50,000242;49,980000;-8,026843;-10;140,349590;70,174795;-8,150737
16.8.2026 09:06:51,8s;4119;50,000166;49,980000;-8,017899;-10;140,349813;70,174907;-8,110541
16.8.2026 09:06:51,9s;4120;50,000235;49,980000;-7,967126;-10;140,350034;70,175017;-8,061710
16.8.2026 09:06:52,0s;4121;49,999842;49,980000;-8,007901;-10;140,350257;70,175128;-8,108737
16.8.2026 09:06:52,1s;4122;50,000100;49,980000;-7,990109;-10;140,350479;70,175239;-8,129981
16.8.2026 09:06:52,2s;4123;50,000120;49,980000;-7,981494;-10;140,350700;70,175350;-8,086954
16.8.2026 09:06:52,3s;4124;50,000097;49,980000;-8,028594;-10;140,350923;70,175462;-8,125527
16.8.2026 09:06:52,4s;4125;50,000171;49,980000;-8,015557;-10;140,351146;70,175573;-8,121457
16.8.2026 09:06:52,5s;4126;49,999910;49,980000;-7,991057;-10;140,351368;70,175684;-8,076773
16.8.2026 09:06:52,6s;4127;50,000165;49,980000;-8,026808;-10;140,351591;70,175796;-8,087405
16.8.2026 09:06:52,7s;4128;49,999760;49,980000;-7,953525;-10;140,351812;70,175906;-8,059412
16.8.2026 09:06:52,8s;4129;49,999994;49,980000;-8,045267;-10;140,352035;70,176018;-8,154599
16.8.2026 09:06:52,9s;4130;49,999985;49,980000;-8,030431;-10;140,352259;70,176129;-8,136368
16.8.2026 09:06:53,0s;4131;50,000017;49,980000;-7,994776;-10;140,352481;70,176240;-8,080006
16.8.2026 09:06:53,1s;4132;50,000515;49,980000;-8,016686;-10;140,352703;70,176352;-8,116828
16.8.2026 09:06:53,2s;4133;50,000236;49,980000;-8,026485;-10;140,352926;70,176463;-8,132384
16.8.2026 09:06:53,3s;4134;49,999708;49,980000;-7,926735;-10;140,353146;70,176573;-7,967845
16.8.2026 09:06:53,4s;4135;49,999915;49,980000;-7,952687;-10;140,353367;70,176684;-8,030269
16.8.2026 09:06:53,5s;4136;50,000021;49,980000;-7,983139;-10;140,353589;70,176795;-8,088086
16.8.2026 09:06:53,6s;4137;50,000105;49,980000;-7,966450;-10;140,353810;70,176905;-8,031561
16.8.2026 09:06:53,7s;4138;50,000020;49,980000;-8,008298;-10;140,354033;70,177016;-8,089936
16.8.2026 09:06:53,8s;4139;50,000061;49,980000;-7,990892;-10;140,354255;70,177127;-8,090651
16.8.2026 09:06:53,9s;4140;49,999701;49,980000;-8,047464;-10;140,354478;70,177239;-8,134129
16.8.2026 09:06:54,0s;4141;49,999669;49,980000;-7,992028;-10;140,354700;70,177350;-8,109049
16.8.2026 09:06:54,1s;4142;49,999836;49,980000;-7,983684;-10;140,354922;70,177461;-8,111182
16.8.2026 09:06:54,2s;4143;49,999946;49,980000;-8,025901;-10;140,355145;70,177573;-8,125657
16.8.2026 09:06:54,3s;4144;49,999679;49,980000;-7,962457;-10;140,355366;70,177683;-8,046479
16.8.2026 09:06:54,4s;4145;50,000028;49,980000;-8,020033;-10;140,355589;70,177795;-8,127666
16.8.2026 09:06:54,5s;4146;50,000356;49,980000;-7,992588;-10;140,355811;70,177906;-8,118233
16.8.2026 09:06:54,6s;4147;49,999990;49,980000;-7,994458;-10;140,356033;70,178017;-8,100541
16.8.2026 09:06:54,7s;4148;49,999825;49,980000;-7,987705;-10;140,356255;70,178128;-8,101622
16.8.2026 09:06:54,8s;4149;49,999849;49,980000;-8,018478;-10;140,356478;70,178239;-8,091786
16.8.2026 09:06:54,9s;4150;50,000252;49,980000;-7,953956;-10;140,356699;70,178349;-8,052110
16.8.2026 09:06:55,0s;4151;50,000012;49,980000;-8,003589;-10;140,356921;70,178461;-8,082057
16.8.2026 09:06:55,1s;4152;49,999363;49,980000;-7,986575;-10;140,357143;70,178571;-8,052729
16.8.2026 09:06:55,2s;4153;50,000065;49,980000;-7,962116;-10;140,357364;70,178682;-8,056256
16.8.2026 09:06:55,3s;4154;49,999990;49,980000;-8,012185;-10;140,357587;70,178793;-8,131561
16.8.2026 09:06:55,4s;4155;49,999799;49,980000;-8,009933;-10;140,357809;70,178905;-8,145319
16.8.2026 09:06:55,5s;4156;50,000228;49,980000;-7,994117;-10;140,358031;70,179016;-8,092815
16.8.2026 09:06:55,6s;4157;49,999954;49,980000;-7,995894;-10;140,358253;70,179127;-8,094019
16.8.2026 09:06:55,7s;4158;49,999386;49,980000;-8,009336;-10;140,358476;70,179238;-8,099285
16.8.2026 09:06:55,8s;4159;49,999706;49,980000;-7,984673;-10;140,358698;70,179349;-8,065698
16.8.2026 09:06:55,9s;4160;50,000019;49,980000;-7,999261;-10;140,358920;70,179460;-8,132223
16.8.2026 09:06:56,0s;4161;50,000238;49,980000;-7,976581;-10;140,359141;70,179571;-8,046021
16.8.2026 09:06:56,1s;4162;50,000254;49,980000;-8,014723;-10;140,359364;70,179682;-8,119000
16.8.2026 09:06:56,2s;4163;49,999861;49,980000;-8,028680;-10;140,359587;70,179793;-8,128385
16.8.2026 09:06:56,3s;4164;50,000067;49,980000;-7,989923;-10;140,359809;70,179904;-8,077689
16.8.2026 09:06:56,4s;4165;50,000019;49,980000;-8,002947;-10;140,360031;70,180016;-8,063946
16.8.2026 09:06:56,5s;4166;50,000069;49,980000;-7,982062;-10;140,360253;70,180126;-8,117921
16.8.2026 09:06:56,6s;4167;49,999731;49,980000;-8,019134;-10;140,360476;70,180238;-8,077538
16.8.2026 09:06:56,7s;4168;49,999990;49,980000;-7,985404;-10;140,360697;70,180349;-8,124041
16.8.2026 09:06:56,8s;4169;50,000034;49,980000;-8,021477;-10;140,360920;70,180460;-8,139569
16.8.2026 09:06:56,9s;4170;50,000271;49,980000;-7,994218;-10;140,361142;70,180571;-8,104580
16.8.2026 09:06:57,0s;4171;49,999846;49,980000;-8,005274;-10;140,361365;70,180682;-8,125065
16.8.2026 09:06:57,1s;4172;50,000274;49,980000;-7,940539;-10;140,361585;70,180793;-8,043500
16.8.2026 09:06:57,2s;4173;49,999875;49,980000;-7,991728;-10;140,361807;70,180904;-8,103908
16.8.2026 09:06:57,3s;4174;50,000168;49,980000;-8,020602;-10;140,362030;70,181015;-8,115264
16.8.2026 09:06:57,4s;4175;49,999636;49,980000;-7,983412;-10;140,362252;70,181126;-8,087562
16.8.2026 09:06:57,5s;4176;49,999731;49,980000;-7,955525;-10;140,362473;70,181236;-8,054308
16.8.2026 09:06:57,6s;4177;50,000127;49,980000;-7,989022;-10;140,362695;70,181347;-8,051146
16.8.2026 09:06:57,7s;4178;49,999859;49,980000;-8,030212;-10;140,362918;70,181459;-8,141997
16.8.2026 09:06:57,8s;4179;50,000111;49,980000;-8,001768;-10;140,363140;70,181570;-8,080761
16.8.2026 09:06:57,9s;4180;50,000047;49,980000;-7,954321;-10;140,363361;70,181681;-8,043267
16.8.2026 09:06:58,0s;4181;50,000168;49,980000;-7,962828;-10;140,363582;70,181791;-8,055359
16.8.2026 09:06:58,1s;4182;49,999877;49,980000;-7,985703;-10;140,363804;70,181902;-8,101848
16.8.2026 09:06:58,2s;4183;50,000389;49,980000;-8,045976;-10;140,364028;70,182014;-8,131150
16.8.2026 09:06:58,3s;4184;50,000111;49,980000;-7,990089;-10;140,364250;70,182125;-8,044001
16.8.2026 09:06:58,4s;4185;49,999765;49,980000;-8,002805;-10;140,364472;70,182236;-8,092137
16.8.2026 09:06:58,5s;4186;50,000127;49,980000;-8,030293;-10;140,364695;70,182347;-8,136780
16.8.2026 09:06:58,6s;4187;50,000016;49,980000;-7,982405;-10;140,364917;70,182458;-8,076071
16.8.2026 09:06:58,7s;4188;49,999646;49,980000;-8,009145;-10;140,365139;70,182570;-8,099626
16.8.2026 09:06:58,8s;4189;50,000032;49,980000;-7,952341;-10;140,365360;70,182680;-8,048921
16.8.2026 09:06:58,9s;4190;50,000172;49,980000;-8,026623;-10;140,365583;70,182791;-8,112810
16.8.2026 09:06:59,0s;4191;50,000289;49,980000;-7,996453;-10;140,365805;70,182903;-8,051453
16.8.2026 09:06:59,1s;4192;50,000329;49,980000;-7,988903;-10;140,366027;70,183013;-8,096227
16.8.2026 09:06:59,2s;4193;50,000346;49,980000;-7,993407;-10;140,366249;70,183125;-8,068820
16.8.2026 09:06:59,3s;4194;49,999590;49,980000;-8,007307;-10;140,366471;70,183236;-8,115599
16.8.2026 09:06:59,4s;4195;50,000136;49,980000;-8,027630;-10;140,366694;70,183347;-8,164324
16.8.2026 09:06:59,5s;4196;50,000071;49,980000;-8,013383;-10;140,366917;70,183459;-8,099966
16.8.2026 09:06:59,6s;4197;49,999838;49,980000;-7,967061;-10;140,367138;70,183569;-8,064509
16.8.2026 09:06:59,7s;4198;50,000160;49,980000;-8,093392;-10;140,367363;70,183682;-8,225162
16.8.2026 09:06:59,8s;4199;50,000187;49,980000;-8,013619;-10;140,367586;70,183793;-8,147530
16.8.2026 09:06:59,9s;4200;49,999995;49,980000;-8,007464;-10;140,367808;70,183904;-8,110270
16.8.2026 09:07:00,0s;4201;49,999930;49,980000;-7,989103;-10;140,368030;70,184015;-8,085791
16.8.2026 09:07:00,1s;4202;49,999924;49,980000;-8,037491;-10;140,368253;70,184127;-8,107452
16.8.2026 09:07:00,2s;4203;49,999904;49,980000;-8,004529;-10;140,368476;70,184238;-8,088335
16.8.2026 09:07:00,3s;4204;50,000258;49,980000;-8,033971;-10;140,368699;70,184349;-8,128622
16.8.2026 09:07:00,4s;4205;49,999611;49,980000;-7,985149;-10;140,368921;70,184460;-8,089664
16.8.2026 09:07:00,5s;4206;50,000014;49,980000;-8,014853;-10;140,369143;70,184572;-8,117875
16.8.2026 09:07:00,6s;4207;49,999979;49,980000;-7,992130;-10;140,369365;70,184683;-8,090588
16.8.2026 09:07:00,7s;4208;50,000405;49,980000;-8,000723;-10;140,369588;70,184794;-8,089445
16.8.2026 09:07:00,8s;4209;49,999991;49,980000;-7,999174;-10;140,369810;70,184905;-8,094747
16.8.2026 09:07:00,9s;4210;50,000378;49,980000;-8,030387;-10;140,370033;70,185016;-8,094214
16.8.2026 09:07:01,0s;4211;50,000251;49,980000;-8,015869;-10;140,370255;70,185128;-8,126694
16.8.2026 09:07:01,1s;4212;50,000090;49,980000;-8,033192;-10;140,370479;70,185239;-8,120574
16.8.2026 09:07:01,2s;4213;50,000250;49,980000;-8,005743;-10;140,370701;70,185351;-8,058279
16.8.2026 09:07:01,3s;4214;49,999928;49,980000;-7,986388;-10;140,370923;70,185461;-8,060695
16.8.2026 09:07:01,4s;4215;50,000214;49,980000;-8,006656;-10;140,371145;70,185573;-8,094433
16.8.2026 09:07:01,5s;4216;49,999993;49,980000;-8,000282;-10;140,371368;70,185684;-8,078153
16.8.2026 09:07:01,6s;4217;50,000099;49,980000;-8,017084;-10;140,371590;70,185795;-8,079514
16.8.2026 09:07:01,7s;4218;49,999966;49,980000;-7,995292;-10;140,371812;70,185906;-8,061803
16.8.2026 09:07:01,8s;4219;49,999812;49,980000;-7,975464;-10;140,372034;70,186017;-8,047191
16.8.2026 09:07:01,9s;4220;49,999827;49,980000;-7,979147;-10;140,372255;70,186128;-8,051970
16.8.2026 09:07:02,0s;4221;50,000076;49,980000;-8,035612;-10;140,372479;70,186239;-8,139456
16.8.2026 09:07:02,1s;4222;49,999925;49,980000;-7,988130;-10;140,372701;70,186350;-8,092810
16.8.2026 09:07:02,2s;4223;50,000070;49,980000;-8,011332;-10;140,372923;70,186462;-8,129207
16.8.2026 09:07:02,3s;4224;50,000295;49,980000;-8,001922;-10;140,373145;70,186573;-8,096986
16.8.2026 09:07:02,4s;4225;50,000181;49,980000;-8,019213;-10;140,373368;70,186684;-8,071831
16.8.2026 09:07:02,5s;4226;49,999877;49,980000;-8,015395;-10;140,373591;70,186795;-8,121011
16.8.2026 09:07:02,6s;4227;49,999976;49,980000;-8,030222;-10;140,373814;70,186907;-8,141394
16.8.2026 09:07:02,7s;4228;50,000541;49,980000;-7,988280;-10;140,374036;70,187018;-8,095981
16.8.2026 09:07:02,8s;4229;49,999827;49,980000;-8,008681;-10;140,374258;70,187129;-8,106941
16.8.2026 09:07:02,9s;4230;49,999876;49,980000;-7,989589;-10;140,374480;70,187240;-8,064229
16.8.2026 09:07:03,0s;4231;49,999991;49,980000;-8,008420;-10;140,374703;70,187351;-8,101151
16.8.2026 09:07:03,1s;4232;50,000034;49,980000;-8,005767;-10;140,374925;70,187462;-8,095327
16.8.2026 09:07:03,2s;4233;50,000049;49,980000;-7,980054;-10;140,375147;70,187573;-8,048582
16.8.2026 09:07:03,3s;4234;50,000389;49,980000;-7,954073;-10;140,375368;70,187684;-8,020937
16.8.2026 09:07:03,4s;4235;49,999914;49,980000;-8,018527;-10;140,375590;70,187795;-8,115892
16.8.2026 09:07:03,5s;4236;49,999871;49,980000;-8,028390;-10;140,375813;70,187907;-8,101051
16.8.2026 09:07:03,6s;4237;50,000049;49,980000;-7,990714;-10;140,376035;70,188018;-8,094238
16.8.2026 09:07:03,7s;4238;49,999908;49,980000;-8,007954;-10;140,376258;70,188129;-8,110989
16.8.2026 09:07:03,8s;4239;49,999966;49,980000;-8,006112;-10;140,376480;70,188240;-8,101199
16.8.2026 09:07:03,9s;4240;49,999670;49,980000;-7,970989;-10;140,376702;70,188351;-8,074792
16.8.2026 09:07:04,0s;4241;50,000150;49,980000;-8,010656;-10;140,376924;70,188462;-8,135789
16.8.2026 09:07:04,1s;4242;49,999863;49,980000;-7,966264;-10;140,377145;70,188573;-8,075483
16.8.2026 09:07:04,2s;4243;49,999948;49,980000;-7,981085;-10;140,377367;70,188684;-8,070650
16.8.2026 09:07:04,3s;4244;50,000005;49,980000;-7,981578;-10;140,377589;70,188794;-8,076519
16.8.2026 09:07:04,4s;4245;49,999750;49,980000;-7,983922;-10;140,377811;70,188905;-8,055234
16.8.2026 09:07:04,5s;4246;49,999998;49,980000;-7,973265;-10;140,378032;70,189016;-8,028892
16.8.2026 09:07:04,6s;4247;50,000366;49,980000;-7,993512;-10;140,378254;70,189127;-8,054563
16.8.2026 09:07:04,7s;4248;49,999707;49,980000;-8,025437;-10;140,378477;70,189239;-8,115820
16.8.2026 09:07:04,8s;4249;50,000056;49,980000;-7,982065;-10;140,378699;70,189349;-8,066319
16.8.2026 09:07:04,9s;4250;49,999710;49,980000;-7,992289;-10;140,378921;70,189460;-8,083594
16.8.2026 09:07:05,0s;4251;50,000018;49,980000;-7,994984;-10;140,379143;70,189571;-8,099580
16.8.2026 09:07:05,1s;4252;49,999813;49,980000;-8,019669;-10;140,379366;70,189683;-8,106024
16.8.2026 09:07:05,2s;4253;50,000266;49,980000;-7,992827;-10;140,379588;70,189794;-8,064562
16.8.2026 09:07:05,3s;4254;50,000026;49,980000;-7,979704;-10;140,379809;70,189905;-8,063960
