# YHDA_VERSION=0.7.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=UE_MAX
# STEP_NAME=Düşük ikaz — maksimum çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=-98
# STEP_PSET_MW=285
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
16.8.2026 09:07:08,0s;429;379,923084;400,419019;285,083280;-98,213850;15,589854;932,630701;11579,656191;0,945466
16.8.2026 09:07:09,0s;430;379,875922;399,924337;284,963422;-97,688532;15,589404;930,909145;11571,269571;0,945959
16.8.2026 09:07:10,0s;431;379,929788;399,860229;284,693968;-98,176311;15,590741;928,669525;11583,019620;0,945367
16.8.2026 09:07:11,0s;432;379,902361;399,980204;285,107789;-98,081331;15,592246;930,173966;11582,711098;0,945610
16.8.2026 09:07:12,0s;433;379,893354;399,788214;284,919716;-98,125350;15,584313;932,110187;11579,901489;0,945499
16.8.2026 09:07:13,0s;434;379,887343;400,034663;285,149657;-98,066939;15,582228;929,402668;11580,870157;0,945639
16.8.2026 09:07:14,0s;435;379,907719;400,104873;285,210695;-98,405348;15,585506;925,735628;11576,567176;0,945315
16.8.2026 09:07:15,0s;436;379,931967;399,566184;285,123750;-97,912960;15,595578;936,708447;11575,510196;0,945787
16.8.2026 09:07:16,0s;437;379,925395;400,180434;284,994880;-97,997750;15,584149;933,175776;11576,351106;0,945655
16.8.2026 09:07:17,0s;438;379,902149;399,906771;284,912153;-97,790941;15,586480;933,650932;11576,273640;0,945837
16.8.2026 09:07:18,0s;439;379,887984;399,840967;284,796733;-98,063420;15,594171;929,756675;11580,121188;0,945519
16.8.2026 09:07:19,0s;440;379,887881;399,731814;285,345942;-97,773118;15,597030;929,352236;11575,321266;0,946007
16.8.2026 09:07:20,0s;441;379,895441;400,099083;285,143580;-98,089359;15,592622;927,559948;11577,045713;0,945614
16.8.2026 09:07:21,0s;442;379,894661;399,771926;284,859830;-98,118830;15,583157;931,924650;11577,848936;0,945484
16.8.2026 09:07:22,0s;443;379,914554;400,253114;284,894981;-98,047961;15,594019;926,515073;11577,320038;0,945569
16.8.2026 09:07:23,0s;444;379,830988;400,408925;285,162027;-98,323908;15,587346;931,428775;11576,421057;0,945381
16.8.2026 09:07:24,0s;445;379,875917;400,347193;284,730695;-97,580971;15,592283;934,838384;11572,490880;0,945988
16.8.2026 09:07:25,0s;446;379,907037;400,197719;285,043812;-98,251998;15,590671;927,766188;11587,957092;0,945413
16.8.2026 09:07:26,0s;447;379,906034;399,864216;285,191290;-97,922480;15,589740;932,671193;11576,285518;0,945801
16.8.2026 09:07:27,0s;448;379,914321;399,635802;284,886279;-98,129843;15,583564;927,661713;11574,837640;0,945482
16.8.2026 09:07:28,0s;449;379,910817;400,282610;285,127608;-97,795406;15,594738;935,283726;11574,980526;0,945908
16.8.2026 09:07:29,0s;450;379,898475;400,002020;285,189184;-97,503115;15,594167;929,340362;11569,763618;0,946227
16.8.2026 09:07:30,0s;451;379,907248;400,016067;285,056874;-97,921321;15,585974;928,509726;11582,834483;0,945755
16.8.2026 09:07:31,0s;452;379,927160;400,012937;284,731435;-97,938030;15,590255;927,247354;11582,837168;0,945624
16.8.2026 09:07:32,0s;453;379,880349;399,978935;284,950879;-97,814828;15,589715;929,424037;11572,085985;0,945826
16.8.2026 09:07:33,0s;454;379,922623;399,860892;285,021018;-97,331812;15,592331;931,982842;11575,161779;0,946342
16.8.2026 09:07:34,0s;455;379,923379;400,152726;285,158181;-97,925487;15,590895;925,676873;11581,312322;0,945786
16.8.2026 09:07:35,0s;456;379,973172;399,949686;285,111635;-97,640848;15,591623;929,671701;11575,335071;0,946060
16.8.2026 09:07:36,0s;457;379,894518;399,719022;284,800467;-98,182045;15,585974;934,772178;11588,304316;0,945399
16.8.2026 09:07:37,0s;458;379,938854;399,945353;285,110816;-97,820072;15,599341;932,095899;11575,261148;0,945877
16.8.2026 09:07:38,0s;459;379,914977;400,163562;284,849366;-98,151156;15,588672;930,007115;11575,902513;0,945447
16.8.2026 09:07:39,0s;460;379,938414;400,070856;285,014223;-97,881069;15,592847;929,122357;11576,227183;0,945781
16.8.2026 09:07:40,0s;461;379,933286;399,935660;285,227015;-98,598591;15,594574;927,957965;11592,761841;0,945123
16.8.2026 09:07:41,0s;462;379,891256;400,104500;285,289356;-97,756541;15,591240;930,870607;11579,008150;0,946004
16.8.2026 09:07:42,0s;463;379,927998;399,892860;284,997438;-97,690101;15,590492;930,580265;11571,370423;0,945970
16.8.2026 09:07:43,0s;464;379,929748;399,971799;284,892378;-97,773196;15,599214;931,244424;11567,651265;0,945848
16.8.2026 09:07:44,0s;465;379,931622;399,783559;285,127167;-98,512201;15,593801;927,529217;11584,957110;0,945176
16.8.2026 09:07:45,0s;466;379,879137;400,153532;285,014525;-97,572139;15,591936;928,108015;11569,285862;0,946096
16.8.2026 09:07:46,0s;467;379,920630;399,910461;285,051419;-98,099241;15,583916;929,952856;11571,215346;0,945571
16.8.2026 09:07:47,0s;468;379,919042;399,918053;284,986653;-97,977290;15,598109;931,598506;11579,326508;0,945673
16.8.2026 09:07:48,0s;469;379,908986;399,935432;284,948759;-97,945648;15,592498;929,321023;11583,357366;0,945692
16.8.2026 09:07:49,0s;470;379,901177;400,244160;284,918089;-97,923192;15,594073;923,911542;11574,150711;0,945704
16.8.2026 09:07:50,0s;471;379,940564;399,462651;284,962558;-97,881458;15,594722;930,050385;11582,054797;0,945763
16.8.2026 09:07:51,0s;472;379,873291;399,919612;284,732077;-97,706887;15,596010;926,978706;11574,514413;0,945860
16.8.2026 09:07:52,0s;473;379,880622;400,061539;284,966490;-98,412783;15,593811;924,934615;11574,281799;0,945221
16.8.2026 09:07:53,0s;474;379,906723;399,925502;284,940537;-97,950634;15,586317;925,831785;11576,463290;0,945684
16.8.2026 09:07:54,0s;475;379,883628;400,170305;284,928074;-97,660378;15,594135;935,358925;11575,371476;0,945976
16.8.2026 09:07:55,0s;476;379,916790;399,960178;285,064977;-97,781060;15,590278;927,290495;11570,795029;0,945901
16.8.2026 09:07:56,0s;477;379,920615;399,966633;285,032200;-97,754043;15,596195;933,545994;11575,359089;0,945917
16.8.2026 09:07:57,0s;478;379,934492;399,817121;284,946491;-97,586958;15,590695;930,380563;11570,031160;0,946057
16.8.2026 09:07:58,0s;479;379,943230;400,282181;284,850540;-98,484161;15,594065;932,346348;11593,923614;0,945107
16.8.2026 09:07:59,0s;480;379,956883;400,054013;285,193654;-98,218520;15,590370;928,170383;11577,399759;0,945500
16.8.2026 09:08:00,0s;481;379,908991;399,968822;284,844781;-97,579217;15,596307;925,780421;11573,843986;0,946029
16.8.2026 09:08:01,0s;482;379,931778;400,010410;284,869057;-98,076682;15,589926;927,648217;11575,754049;0,945530
16.8.2026 09:08:02,0s;483;379,870838;399,664553;285,059509;-97,923590;15,590383;931,927210;11581,283637;0,945754
16.8.2026 09:08:03,0s;484;379,903701;399,961442;285,063968;-98,148540;15,582313;932,653366;11572,348806;0,945526
16.8.2026 09:08:04,0s;485;379,933493;399,741407;284,910789;-98,246997;15,588802;927,712914;11579,216830;0,945371
16.8.2026 09:08:05,0s;486;379,902473;399,965536;284,983959;-97,992059;15,589411;931,965791;11577,689642;0,945657
16.8.2026 09:08:06,0s;487;379,913660;400,041467;284,990794;-98,215961;15,589380;926,742878;11579,806744;0,945431
16.8.2026 09:08:07,0s;488;379,922654;399,916448;285,307076;-97,676346;15,589240;931,042547;11576,997043;0,946092
16.8.2026 09:08:08,0s;489;379,931356;400,170006;285,168681;-98,148318;15,593272;934,440366;11585,454319;0,945563
16.8.2026 09:08:09,0s;490;379,904480;399,951490;285,051988;-98,104647;15,588789;930,859199;11577,504706;0,945566
16.8.2026 09:08:10,0s;491;379,889890;399,942769;285,200562;-97,999076;15,591917;923,190576;11582,074875;0,945726
16.8.2026 09:08:11,0s;492;379,918160;400,301374;285,008829;-97,982719;15,587774;931,105065;11579,428656;0,945675
16.8.2026 09:08:12,0s;493;379,938024;400,061071;284,848199;-98,258313;15,586994;929,217329;11582,530989;0,945337
16.8.2026 09:08:13,0s;494;379,953005;400,097030;284,882180;-98,190489;15,597653;934,431632;11584,487946;0,945419
16.8.2026 09:08:14,0s;495;379,955800;399,889838;284,753941;-97,833122;15,587228;933,746011;11572,796327;0,945739
16.8.2026 09:08:15,0s;496;379,957001;399,960782;284,908856;-98,066773;15,591297;929,130667;11577,620580;0,945555
16.8.2026 09:08:16,0s;497;379,950826;399,716819;284,796496;-98,148917;15,587501;934,340911;11580,310638;0,945431
16.8.2026 09:08:17,0s;498;379,939717;399,983004;285,026178;-97,866737;15,590810;928,126182;11578,137779;0,945800
16.8.2026 09:08:18,0s;499;379,948964;399,857913;285,246739;-98,163885;15,585868;927,493926;11575,426112;0,945574
16.8.2026 09:08:19,0s;500;379,927490;400,168408;285,006870;-97,922225;15,591035;923,483692;11579,721423;0,945736
16.8.2026 09:08:20,0s;501;379,905741;399,829121;284,851821;-97,940783;15,589121;929,789901;11579,165357;0,945663
16.8.2026 09:08:21,0s;502;379,948778;400,149558;285,199412;-98,074670;15,591680;930,278543;11582,348064;0,945648
16.8.2026 09:08:22,0s;503;379,930292;400,063602;285,249310;-97,760549;15,592378;927,422853;11580,841372;0,945986
16.8.2026 09:08:23,0s;504;379,941619;399,896087;285,256484;-97,774291;15,591653;933,073432;11588,118996;0,945974
16.8.2026 09:08:24,0s;505;379,922319;399,934479;285,159432;-98,431174;15,590520;924,706446;11586,161183;0,945270
16.8.2026 09:08:25,0s;506;379,920457;399,802705;284,816433;-97,612883;15,592320;934,672297;11575,678102;0,945985
16.8.2026 09:08:26,0s;507;379,926639;399,881594;284,716966;-98,315247;15,587108;933,138605;11577,423416;0,945233
16.8.2026 09:08:27,0s;508;379,913798;399,969831;284,925685;-97,886422;15,590104;928,184983;11581,038183;0,945745
16.8.2026 09:08:28,0s;509;379,968170;399,602997;284,695617;-97,589432;15,588554;928,252784;11581,586575;0,945967
16.8.2026 09:08:29,0s;510;379,944405;399,983311;284,895968;-97,929055;15,585242;922,741667;11578,653384;0,945691
16.8.2026 09:08:30,0s;511;379,916732;399,893992;284,833963;-98,084410;15,593731;930,379560;11574,721336;0,945510
16.8.2026 09:08:31,0s;512;379,902436;399,770214;284,984336;-97,979265;15,596751;928,035164;11572,854192;0,945670
16.8.2026 09:08:32,0s;513;379,926812;399,983882;285,117920;-97,594636;15,583540;933,219533;11572,482666;0,946109
16.8.2026 09:08:33,0s;514;379,955734;399,958270;285,085558;-97,974307;15,598062;925,461464;11578,677566;0,945711
16.8.2026 09:08:34,0s;515;379,953816;399,752660;285,027197;-98,146302;15,590649;931,869210;11581,968833;0,945515
16.8.2026 09:08:35,0s;516;379,918998;399,878827;285,046893;-98,118473;15,584748;929,183522;11572,704357;0,945550
16.8.2026 09:08:36,0s;517;379,950697;400,065371;285,057149;-97,844313;15,590984;929,861357;11577,076794;0,945833
16.8.2026 09:08:37,0s;518;379,955486;400,071362;284,785507;-98,224932;15,582988;930,956484;11578,190716;0,945349
16.8.2026 09:08:38,0s;519;379,947369;399,856865;285,239527;-98,173419;15,590868;932,265270;11578,975138;0,945562
16.8.2026 09:08:39,0s;520;379,940968;399,949792;285,035817;-98,129321;15,590455;932,487830;11570,936779;0,945535
16.8.2026 09:08:40,0s;521;379,898957;399,878164;284,875344;-98,176431;15,591124;922,129492;11581,199346;0,945431
16.8.2026 09:08:41,0s;522;379,937926;399,772903;285,039589;-97,749051;15,590372;931,644424;11577,046687;0,945924
16.8.2026 09:08:42,0s;523;379,933297;400,006747;285,240224;-97,714844;15,595241;930,948639;11572,706567;0,946029
16.8.2026 09:08:43,0s;524;379,902977;399,963509;284,779638;-97,773113;15,592988;931,854847;11573,129922;0,945809
16.8.2026 09:08:44,0s;525;379,979242;400,230603;284,688717;-97,896401;15,596261;929,676128;11576,786925;0,945651
16.8.2026 09:08:45,0s;526;379,961285;399,942025;284,968527;-98,140218;15,592060;930,786202;11582,201767;0,945501
16.8.2026 09:08:46,0s;527;379,958275;400,143261;284,834641;-98,001380;15,591123;934,311125;11584,646296;0,945595
16.8.2026 09:08:47,0s;528;379,939023;399,692506;284,888303;-97,801912;15,593178;931,507800;11571,635524;0,945818
16.8.2026 09:08:48,0s;529;379,968060;400,005812;284,853748;-97,984935;15,595110;928,795246;11579,089056;0,945619
16.8.2026 09:08:49,0s;530;379,934233;400,138395;285,072534;-97,854053;15,588354;922,553075;11573,538931;0,945829
16.8.2026 09:08:50,0s;531;379,966777;399,983033;284,892941;-98,073113;15,590764;929,598194;11582,557438;0,945542
16.8.2026 09:08:51,0s;532;379,946438;399,911578;284,985459;-97,844401;15,583587;925,666280;11572,221249;0,945808
16.8.2026 09:08:52,0s;533;379,964678;399,789216;284,990968;-97,548087;15,588709;932,062005;11574,463450;0,946112
16.8.2026 09:08:53,0s;534;379,959374;400,018349;285,145165;-98,138704;15,593677;924,173394;11577,421609;0,945564
16.8.2026 09:08:54,0s;535;379,958490;399,825669;284,917524;-98,116197;15,592577;925,664361;11571,930898;0,945507
16.8.2026 09:08:55,0s;536;379,947488;400,346405;285,086979;-98,021567;15,589069;931,260186;11572,347435;0,945663
16.8.2026 09:08:56,0s;537;379,928730;399,925576;285,360751;-97,846324;15,583119;926,942769;11575,018229;0,945937
16.8.2026 09:08:57,0s;538;379,953717;399,944071;284,759750;-98,008616;15,595770;925,493705;11575,540897;0,945562
16.8.2026 09:08:58,0s;539;379,910100;399,667247;284,833552;-97,994288;15,582956;929,508324;11577,162671;0,945602
16.8.2026 09:08:59,0s;540;380,028232;400,247581;285,022915;-98,102072;15,586099;930,857092;11584,631988;0,945559
16.8.2026 09:09:00,0s;541;379,998856;400,228678;285,301460;-98,017316;15,590272;929,687397;11579,559121;0,945743
16.8.2026 09:09:01,0s;542;379,979904;399,823518;285,061640;-97,671988;15,588834;930,874764;11573,153090;0,946011
16.8.2026 09:09:02,0s;543;379,962993;399,951569;284,894257;-97,872536;15,595352;928,409341;11577,982436;0,945748
16.8.2026 09:09:03,0s;544;379,991132;399,690215;285,029148;-97,602485;15,588975;932,215347;11569,292846;0,946070
16.8.2026 09:09:04,0s;545;379,935651;400,220344;284,801128;-98,075915;15,594056;935,065588;11583,703268;0,945507
16.8.2026 09:09:05,0s;546;379,981889;400,187619;285,390917;-98,231214;15,592931;928,295670;11581,559567;0,945556
16.8.2026 09:09:06,0s;547;380,004203;399,855924;285,122509;-98,108093;15,587799;930,011944;11581,553107;0,945587
16.8.2026 09:09:07,0s;548;379,965401;399,906484;284,946000;-97,840138;15,591301;926,622446;11581,006798;0,945799
16.8.2026 09:09:08,0s;549;379,946942;400,072605;284,720637;-97,702462;15,588953;929,030126;11572,851271;0,945860
16.8.2026 09:09:09,0s;550;379,941689;399,746191;285,093038;-97,807730;15,599284;929,576870;11575,873747;0,945883
16.8.2026 09:09:10,0s;551;380,002176;400,073574;284,865182;-97,929890;15,590497;931,662713;11579,987885;0,945679
16.8.2026 09:09:11,0s;552;380,001635;399,925195;284,709563;-98,400943;15,592089;928,032859;11580,840150;0,945142
16.8.2026 09:09:12,0s;553;379,981724;399,939999;284,847499;-98,308176;15,591497;934,175727;11581,564389;0,945286
16.8.2026 09:09:13,0s;554;379,959750;399,855657;285,084141;-97,586679;15,585261;926,831762;11570,795342;0,946105
16.8.2026 09:09:14,0s;555;380,012660;399,913252;285,052443;-98,251528;15,595538;931,005357;11575,978627;0,945416
16.8.2026 09:09:15,0s;556;379,993836;400,560074;285,469983;-98,194375;15,584459;932,789276;11574,225575;0,945621
16.8.2026 09:09:16,0s;557;379,992723;400,047383;285,000567;-97,976874;15,591219;927,546877;11573,026445;0,945679
16.8.2026 09:09:17,0s;558;379,990422;399,858139;284,924081;-97,859305;15,584146;927,286666;11576,638380;0,945772
16.8.2026 09:09:18,0s;559;379,974316;400,002653;285,014156;-98,173027;15,588652;930,350917;11578,704089;0,945483
16.8.2026 09:09:19,0s;560;379,989177;400,013180;285,091788;-97,341721;15,591027;927,783172;11567,557903;0,946357
16.8.2026 09:09:20,0s;561;380,014067;400,165883;285,027112;-97,902561;15,586541;924,132210;11569,848148;0,945764
16.8.2026 09:09:21,0s;562;379,963996;399,819807;285,070838;-98,611725;15,596737;929,042550;11587,048073;0,945054
16.8.2026 09:09:22,0s;563;379,966286;400,067119;285,182361;-98,114246;15,595489;930,784200;11574,836680;0,945602
16.8.2026 09:09:23,0s;564;380,051688;399,609261;284,987473;-98,058064;15,587965;933,468185;11576,557383;0,945591
16.8.2026 09:09:24,0s;565;379,988914;399,938161;285,071555;-97,761238;15,598927;923,445153;11581,252668;0,945923
16.8.2026 09:09:25,0s;566;380,000049;399,723129;285,004338;-97,727464;15,590758;931,533837;11574,230774;0,945934
16.8.2026 09:09:26,0s;567;380,022230;399,967195;285,293335;-97,671803;15,588647;926,886069;11580,643222;0,946091
16.8.2026 09:09:27,0s;568;380,002095;399,911285;284,735666;-98,101352;15,591662;924,533808;11575,405434;0,945458
16.8.2026 09:09:28,0s;569;380,042266;400,116925;285,169860;-97,837912;15,590236;930,160743;11580,467854;0,945879
16.8.2026 09:09:29,0s;570;379,945335;400,096680;284,803924;-98,179379;15,584029;927,510432;11579,917719;0,945403
16.8.2026 09:09:30,0s;571;380,045532;399,768544;284,942159;-97,959115;15,588377;925,036938;11576,565952;0,945676
16.8.2026 09:09:31,0s;572;379,992234;399,930991;284,956019;-98,110555;15,589886;924,152661;11571,454135;0,945526
16.8.2026 09:09:32,0s;573;380,003087;400,062407;285,035414;-97,786699;15,593288;928,854088;11580,225944;0,945885
16.8.2026 09:09:33,0s;574;379,973067;400,143438;285,055937;-97,798890;15,593082;927,104565;11575,837274;0,945879
16.8.2026 09:09:34,0s;575;380,005145;400,159282;285,149802;-97,993495;15,588358;929,079185;11569,726549;0,945714
16.8.2026 09:09:35,0s;576;379,983249;400,304086;284,906829;-97,992881;15,600888;930,139118;11578,546847;0,945629
16.8.2026 09:09:36,0s;577;379,977351;399,915490;284,724893;-97,975976;15,591916;930,888572;11573,365083;0,945583
16.8.2026 09:09:37,0s;578;380,006524;400,172427;285,258416;-97,581159;15,599746;930,357873;11571,540281;0,946171
16.8.2026 09:09:38,0s;579;380,049743;399,990366;285,128186;-98,044390;15,587888;933,536128;11577,337981;0,945654
16.8.2026 09:09:39,0s;580;379,996369;399,825061;285,104494;-97,820399;15,585914;926,589380;11579,799990;0,945874
16.8.2026 09:09:40,0s;581;379,978788;399,964386;284,882034;-97,797386;15,589676;930,102527;11575,194404;0,945820
16.8.2026 09:09:41,0s;582;380,004523;400,015265;285,272815;-98,521462;15,591052;930,846411;11585,144816;0,945218
16.8.2026 09:09:42,0s;583;379,992980;399,696069;284,685098;-98,186945;15,600176;933,752096;11581,466274;0,945353
16.8.2026 09:09:43,0s;584;379,989595;399,733076;285,150212;-97,961314;15,582938;930,764291;11571,342621;0,945747
16.8.2026 09:09:44,0s;585;380,043532;400,038931;285,237953;-98,200645;15,587618;929,153647;11580,894419;0,945534
16.8.2026 09:09:45,0s;586;380,036615;400,235977;285,173246;-97,908599;15,591731;927,714733;11576,566332;0,945809
16.8.2026 09:09:46,0s;587;380,021908;400,265536;284,938120;-97,926795;15,590534;931,695656;11570,583729;0,945708
16.8.2026 09:09:47,0s;588;380,034953;399,943790;284,708068;-98,232170;15,582521;934,438543;11570,502408;0,945315
16.8.2026 09:09:48,0s;589;380,032499;400,003595;284,977318;-97,871108;15,588762;925,705606;11580,459449;0,945778
16.8.2026 09:09:49,0s;590;380,037534;400,293167;284,969206;-98,009925;15,596535;929,125735;11577,601374;0,945634
16.8.2026 09:09:50,0s;591;379,996799;400,070258;284,922624;-98,079173;15,589179;932,391499;11571,201913;0,945547
16.8.2026 09:09:51,0s;592;380,055181;399,826952;285,051614;-98,180414;15,586422;930,289718;11581,054684;0,945489
16.8.2026 09:09:52,0s;593;380,005922;400,021631;285,085757;-97,960588;15,590409;933,529162;11576,067234;0,945725
16.8.2026 09:09:53,0s;594;380,070887;400,121487;285,300651;-98,251711;15,585392;929,307501;11583,135124;0,945503
16.8.2026 09:09:54,0s;595;380,080003;400,282267;284,980802;-98,299482;15,591359;932,618649;11577,629095;0,945342
16.8.2026 09:09:55,0s;596;380,031286;400,199867;285,084430;-97,737550;15,592560;933,421043;11573,794361;0,945952
16.8.2026 09:09:56,0s;597;380,040120;399,751433;284,952978;-98,285649;15,583930;931,321046;11581,821735;0,945346
16.8.2026 09:09:57,0s;598;380,017140;400,161833;284,989330;-98,078987;15,591321;928,768295;11576,798389;0,945570
16.8.2026 09:09:58,0s;599;380,047996;400,062242;285,278167;-97,664529;15,590935;927,390126;11568,979259;0,946094
16.8.2026 09:09:59,0s;600;380,026660;399,904762;285,166863;-98,098035;15,593581;933,156088;11576,241014;0,945613
16.8.2026 09:10:00,0s;601;380,072072;399,908985;284,884543;-98,016224;15,588396;930,989536;11578,844666;0,945598
16.8.2026 09:10:01,0s;602;380,070737;399,857439;285,078250;-97,714295;15,586094;928,549293;11572,869406;0,945973
16.8.2026 09:10:02,0s;603;380,030591;399,871009;285,130318;-97,782755;15,594762;936,348622;11578,822454;0,945922
16.8.2026 09:10:03,0s;604;380,009541;399,999133;284,741469;-98,044474;15,584610;935,477621;11571,479165;0,945518
16.8.2026 09:10:04,0s;605;380,007156;400,094197;285,054194;-98,243919;15,589216;932,181175;11581,212299;0,945425
16.8.2026 09:10:05,0s;606;380,064383;399,882533;285,017065;-98,281450;15,592042;929,275951;11576,811445;0,945373
16.8.2026 09:10:06,0s;607;380,024370;399,882961;284,798182;-98,028039;15,587082;929,875613;11580,819573;0,945555
16.8.2026 09:10:07,0s;608;379,983279;399,868079;285,107067;-98,026772;15,585153;927,026244;11577,368383;0,945665
16.8.2026 09:10:08,0s;609;380,070996;399,902753;285,058283;-97,949599;15,589301;930,704910;11581,691508;0,945727
16.8.2026 09:10:09,0s;610;380,005065;400,061448;285,094769;-98,691632;15,596535;930,870957;11588,158029;0,944981
16.8.2026 09:10:10,0s;611;380,089544;399,780341;284,817239;-98,234835;15,586878;929,079644;11580,708928;0,945350
16.8.2026 09:10:11,0s;612;380,044764;399,637526;285,124999;-97,685037;15,594664;932,041334;11578,608295;0,946019
16.8.2026 09:10:12,0s;613;380,039428;400,025146;285,188809;-98,273761;15,589635;931,725537;11583,576344;0,945442
16.8.2026 09:10:13,0s;614;380,052013;400,260153;285,059646;-97,799728;15,579541;925,273548;11574,761327;0,945880
16.8.2026 09:10:14,0s;615;380,055857;400,394669;285,215966;-97,940741;15,591877;929,335846;11578,802489;0,945791
16.8.2026 09:10:15,0s;616;380,004517;400,072751;284,986071;-98,165108;15,589539;927,209941;11579,069298;0,945481
16.8.2026 09:10:16,0s;617;380,032575;400,002011;284,879990;-98,146597;15,585717;925,205851;11586,802571;0,945463
16.8.2026 09:10:17,0s;618;380,047263;399,873788;285,115088;-98,419031;15,590544;934,296034;11587,290749;0,945267
16.8.2026 09:10:18,0s;619;380,020236;399,932612;285,119327;-98,193165;15,587955;933,953525;11572,357019;0,945499
16.8.2026 09:10:19,0s;620;380,091693;400,130604;284,777793;-97,792086;15,593894;929,966350;11573,953019;0,945789
16.8.2026 09:10:20,0s;621;380,055864;399,722761;284,959131;-97,966076;15,596031;929,944058;11574,877807;0,945675
16.8.2026 09:10:21,0s;622;379,990703;400,205025;284,970301;-98,277311;15,585903;928,363932;11592,768247;0,945361
16.8.2026 09:10:22,0s;623;380,041647;399,627528;285,245888;-98,204307;15,591627;929,570699;11575,117883;0,945533
16.8.2026 09:10:23,0s;624;380,034904;400,133828;285,045438;-98,096997;15,592972;930,650952;11582,590876;0,945572
16.8.2026 09:10:24,0s;625;380,056325;399,944904;285,056062;-97,676370;15,593512;928,972984;11568,710610;0,946004
16.8.2026 09:10:25,0s;626;380,013054;399,617578;285,031418;-97,997151;15,584710;926,231606;11577,425292;0,945669
16.8.2026 09:10:26,0s;627;380,044412;399,872973;285,025946;-98,349469;15,581712;930,500812;11583,117280;0,945307
16.8.2026 09:10:27,0s;628;380,061450;399,782880;285,117562;-98,214778;15,579815;928,119591;11582,369457;0,945477
16.8.2026 09:10:28,0s;629;380,025433;399,996347;284,828649;-98,005541;15,584515;932,285787;11578,591864;0,945589
16.8.2026 09:10:29,0s;630;380,070803;400,139667;285,140466;-98,361385;15,591606;928,700721;11583,850275;0,945335
16.8.2026 09:10:30,0s;631;380,087206;400,068929;284,652435;-98,262992;15,583759;927,885947;11576,911100;0,945263
16.8.2026 09:10:31,0s;632;380,097226;400,143898;284,836160;-97,925004;15,586864;930,634691;11572,722359;0,945674
16.8.2026 09:10:32,0s;633;380,073761;399,872603;284,762232;-97,881113;15,586799;927,452316;11570,256014;0,945693
16.8.2026 09:10:33,0s;634;380,052267;399,696160;285,200486;-97,950401;15,589132;928,089063;11582,865479;0,945776
16.8.2026 09:10:34,0s;635;380,047511;400,077692;285,274643;-98,157226;15,595758;930,676915;11577,627389;0,945591
16.8.2026 09:10:35,0s;636;380,052838;400,404835;285,131783;-98,415752;15,591004;922,899483;11582,451507;0,945276
16.8.2026 09:10:36,0s;637;380,075472;399,987047;285,023250;-97,749811;15,594618;927,483861;11585,167452;0,945918
16.8.2026 09:10:37,0s;638;380,094744;400,123295;284,858928;-97,940048;15,596636;928,199799;11578,083637;0,945666
16.8.2026 09:10:38,0s;639;380,029463;400,152151;284,748550;-97,908774;15,590504;928,440416;11580,032190;0,945660
16.8.2026 09:10:39,0s;640;380,089698;399,833322;284,897342;-98,009373;15,590220;932,516972;11574,761528;0,945609
16.8.2026 09:10:40,0s;641;380,066792;399,762111;284,967299;-98,227705;15,580542;931,962751;11580,193415;0,945411
16.8.2026 09:10:41,0s;642;380,107000;399,927765;285,275514;-97,685658;15,591985;930,504518;11577,200115;0,946071
16.8.2026 09:10:42,0s;643;380,104020;400,302833;284,801259;-97,659128;15,586752;928,533107;11575,431093;0,945933
16.8.2026 09:10:43,0s;644;380,064572;399,932455;285,126277;-97,771176;15,589820;929,172966;11573,286240;0,945932
16.8.2026 09:10:44,0s;645;380,084487;399,889320;284,986780;-98,066921;15,589806;934,077890;11582,760124;0,945582
16.8.2026 09:10:45,0s;646;380,056540;400,094440;285,101486;-98,176289;15,596481;930,096089;11581,478211;0,945510
16.8.2026 09:10:46,0s;647;380,070977;399,697919;284,672887;-97,836337;15,580336;932,638109;11575,274653;0,945707
16.8.2026 09:10:47,0s;648;380,081923;399,982388;284,973427;-98,274393;15,591994;931,093732;11586,917641;0,945365
16.8.2026 09:10:48,0s;649;380,080662;400,191275;285,069590;-98,321269;15,593652;927,298600;11588,476092;0,945351
