# YHDA_VERSION=0.5
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=OE_MKUD
# STEP_NAME=Aşırı ikaz — MKÜD çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=82
# STEP_PSET_MW=120
time_s;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
587;380,048558;399,830624;120,071325;82,062136;15,959829;1598,443940;11406,855751;0,825602
588;380,050804;399,788081;119,985543;82,307663;15,971442;1599,319687;11397,796393;0,824627
589;380,020491;399,821953;120,079867;82,397125;15,972068;1602,704322;11403,418525;0,824547
590;380,036078;399,919661;119,966620;81,959957;15,965901;1601,815084;11400,156048;0,825700
591;380,017097;400,209005;120,066925;81,940155;15,965238;1600,684042;11404,382201;0,825983
592;380,031416;400,370776;120,079825;82,328754;15,972861;1601,845426;11403,682227;0,824766
593;380,004889;399,981550;119,883169;82,307923;15,970560;1599,991620;11404,575976;0,824401
594;380,020328;400,249692;120,112085;82,241317;15,970037;1608,219350;11399,056118;0,825117
595;380,085606;399,735097;119,916305;81,744390;15,966030;1596,507490;11397,379551;0,826281
596;380,000040;400,071777;119,855599;81,856738;15,970041;1600,213762;11393,878789;0,825788
597;380,013309;400,132025;119,896143;82,128321;15,973165;1598,395490;11409,380743;0,825005
598;380,030786;400,169907;120,056988;82,146750;15,969379;1596,548205;11404,070048;0,825299
599;380,047398;399,727720;119,919439;81,991316;15,973089;1597,810677;11398,880919;0,825496
600;380,013709;400,162129;119,968601;81,632716;15,972127;1599,694178;11406,666789;0,826753
601;380,052165;399,960782;120,055917;81,776084;15,965209;1599,786399;11394,833526;0,826484
602;380,017221;400,090410;119,974722;81,890171;15,973643;1600,055248;11399,972238;0,825941
603;380,024001;399,944418;120,009087;81,864124;15,970035;1595,041802;11403,006664;0,826100
604;380,070526;399,756261;120,107077;82,017063;15,967641;1590,939102;11404,847885;0,825824
605;380,073389;400,064621;119,983759;81,843567;15,968918;1597,052337;11398,878896;0,826110
606;380,067929;400,238919;120,036949;81,735793;15,969208;1603,922902;11398,217338;0,826572
607;380,088090;399,970829;120,047139;82,055177;15,964477;1594,752053;11408,732215;0,825571
608;380,019891;399,954368;119,965386;81,587100;15,957685;1598,391241;11398,685246;0,826892
609;380,083957;399,801852;120,026135;81,963107;15,965731;1601,929441;11399,921221;0,825820
610;380,025189;399,669142;119,961840;81,926368;15,970940;1598,416601;11398,726115;0,825797
611;380,017829;399,958445;120,051148;82,010744;15,973964;1594,769415;11402,774404;0,825722
612;380,038350;400,070160;120,016732;81,996194;15,970395;1598,999863;11401,838088;0,825693
613;380,069020;399,661854;119,908409;82,054172;15,971073;1595,069694;11400,711091;0,825270
614;380,050884;399,971859;120,031299;82,064656;15,970854;1597,615271;11389,047136;0,825506
615;380,041944;400,331271;119,941081;82,243861;15,967742;1598,185039;11410,555349;0,824734
616;380,062315;399,738802;119,979909;82,048242;15,972423;1606,480552;11401,674749;0,825446
617;380,078512;400,148470;120,088955;82,066604;15,977719;1600,407635;11396,930182;0,825626
618;380,042107;399,905044;119,981418;81,545819;15,969070;1598,035843;11401,000143;0,827060
619;380,087602;400,273926;120,022803;82,028905;15,973937;1605,209578;11409,086064;0,825602
620;380,076249;400,191677;119,943402;81,885786;15,969762;1599,596923;11396,146225;0,825887
621;380,039917;400,000859;120,078708;81,797002;15,969790;1603,005193;11402,812680;0,826467
622;380,076859;400,198689;120,030389;81,885400;15,964595;1597,908771;11406,901499;0,826078
623;380,041655;399,848623;120,036442;82,029169;15,970172;1597,124896;11405,707733;0,825631
624;380,071407;399,992722;119,878498;82,304297;15,970010;1601,627240;11411,433954;0,824402
625;380,041208;399,763276;119,928192;81,784680;15,974908;1598,312020;11398,105715;0,826178
626;380,095639;399,965250;119,984308;81,946334;15,975494;1601,570196;11398,049245;0,825782
627;380,013229;399,916380;119,982699;81,875297;15,970836;1602,303878;11397,542490;0,826006
628;380,108685;400,107168;120,080747;81,926499;15,965353;1597,382598;11396,270495;0,826057
629;380,074184;400,053106;119,912839;82,131317;15,967156;1601,802129;11393,059122;0,825032
630;380,086905;400,248563;120,004645;81,766123;15,969638;1603,530030;11396,538397;0,826404
631;380,079703;400,000172;120,085236;81,688398;15,972119;1597,625774;11404,558659;0,826829
632;380,029911;400,467039;120,017879;81,660824;15,967006;1595,032921;11398,732509;0,826771
633;380,070072;399,942690;119,977164;82,094401;15,973154;1603,055237;11403,243306;0,825292
634;380,059007;399,949992;119,977724;81,828173;15,967906;1603,230971;11403,052878;0,826147
635;380,069930;399,963297;120,103453;81,702799;15,973666;1603,146287;11397,242268;0,826823
636;380,103990;400,080951;119,897740;81,922930;15,966687;1599,239220;11397,418481;0,825668
637;380,039843;399,921688;119,980305;82,120807;15,968838;1601,256024;11401,853736;0,825214
638;380,124045;400,156539;120,011665;82,062923;15,982610;1602,756647;11400,998202;0,825469
639;380,023470;400,192928;119,981212;81,680082;15,971038;1592,674586;11398,855261;0,826629
640;380,044693;400,246246;119,835035;81,667891;15,972751;1603,511866;11397,343646;0,826349
641;380,048451;400,178932;120,021779;81,899221;15,967894;1599,126195;11401,377817;0,826015
642;380,089052;400,434828;119,964185;81,706114;15,975201;1602,506186;11398,263979;0,826508
643;380,081439;400,141766;119,953407;82,164729;15,968078;1596,026151;11412,137839;0,825014
644;380,085629;400,010606;120,023614;82,024386;15,963030;1600,917854;11398,758803;0,825618
645;380,122413;400,372087;120,098934;81,605317;15,961646;1595,864327;11404,185893;0,827125
646;380,042915;399,886262;119,938174;81,879716;15,972651;1604,786466;11402,566656;0,825895
647;380,097435;399,778676;119,955320;81,887945;15,966068;1602,688984;11398,439774;0,825906
648;380,065627;399,787953;119,979731;82,009072;15,966267;1601,356129;11404,296230;0,825571
649;380,087812;399,971370;119,942120;81,808945;15,964064;1597,159973;11401,144368;0,826130
650;380,097173;399,593572;119,946985;81,451979;15,968576;1607,271650;11396,248844;0,827285
651;380,102183;400,136561;119,905167;82,224634;15,963334;1600,236994;11397,666203;0,824716
652;380,067838;400,190772;119,950128;81,679509;15,970535;1599,256671;11408,117510;0,826563
653;380,069455;400,383168;119,863463;81,667206;15,976257;1604,109888;11396,281768;0,826413
654;380,047656;400,140035;120,050540;82,378198;15,970845;1601,134894;11407,720278;0,824544
655;380,115898;400,098394;119,854226;82,063878;15,968191;1605,786181;11396,570683;0,825120
656;380,082421;399,929839;120,022823;82,147674;15,965228;1603,950502;11404,434323;0,825221
657;380,102558;400,041575;120,021090;81,813720;15,972637;1597,670737;11399,281493;0,826288
658;380,064837;399,631945;120,003779;81,951617;15,977088;1600,504040;11399,287170;0,825808
659;380,048853;400,107134;119,991523;81,893020;15,970308;1599,267003;11403,356094;0,825969
660;380,099606;399,811026;120,068870;82,075616;15,976486;1601,966787;11401,201666;0,825553
661;380,054104;399,777862;119,986495;81,836946;15,971418;1602,116803;11398,715520;0,826138
662;380,092570;399,843046;120,029147;81,718433;15,969032;1602,025882;11393,499201;0,826611
663;380,099393;400,003588;120,098063;81,713770;15,965540;1599,482559;11401,345427;0,826776
664;380,163269;399,637028;120,036171;81,882565;15,972042;1599,746245;11399,426672;0,826100
665;380,090040;399,780804;119,985179;81,772450;15,978831;1596,514027;11393,145837;0,826342
666;380,082166;399,880917;119,990745;81,806134;15,969909;1603,220190;11404,425320;0,826246
667;380,080272;399,997645;119,943378;82,028383;15,967340;1595,300712;11403,589438;0,825430
668;380,086381;400,012713;119,916736;82,154483;15,966600;1596,119572;11407,270056;0,824967
669;380,101656;400,098561;120,074769;82,213639;15,976292;1603,906652;11405,542757;0,825124
670;380,089778;400,229990;119,945192;82,097660;15,975400;1597,247432;11406,523290;0,825211
671;380,095613;400,160090;120,012846;81,837137;15,965323;1601,010191;11405,876144;0,826195
672;380,093261;399,946169;119,956046;81,709085;15,968499;1599,847483;11398,880093;0,826481
673;380,104343;400,059057;119,980546;82,058750;15,964741;1600,495475;11401,019760;0,825414
674;380,103480;400,051513;119,894021;81,772850;15,973981;1602,030836;11404,223687;0,826141
675;380,138175;400,110691;119,961417;81,917196;15,963132;1602,355671;11401,363109;0,825826
676;380,144801;399,916562;119,917367;82,140021;15,971666;1596,249787;11396,539370;0,825014
677;380,104599;399,683564;120,019121;82,317336;15,969236;1596,984505;11408,950590;0,824670
678;380,092455;399,770672;119,996879;81,699883;15,971088;1597,655099;11398,989699;0,826600
679;380,048964;400,270430;120,015603;81,899974;15,968917;1601,950432;11395,455222;0,825999
680;380,111447;399,709712;119,975690;82,368932;15,977121;1599,430578;11410,339032;0,824409
681;380,123581;400,337470;119,864370;81,778163;15,969210;1599,562352;11402,277949;0,826059
682;380,078872;400,178068;120,106635;81,980143;15,966079;1600,287471;11400,172447;0,825942
683;380,093857;399,937415;119,993237;81,985252;15,966254;1599,696492;11405,674142;0,825677
684;380,097292;400,143965;120,096488;82,050063;15,975340;1597,874872;11411,474686;0,825695
685;380,121895;399,961455;119,975858;82,331351;15,971777;1600,326506;11401,832550;0,824529
686;380,105497;399,756758;120,112506;82,160950;15,973021;1601,287170;11403,427885;0,825375
687;380,093245;399,857805;120,128191;82,248072;15,970708;1599,897550;11396,923801;0,825131
688;380,053709;399,619158;119,944852;82,070365;15,973311;1604,528263;11411,661851;0,825298
689;380,109482;400,070579;119,984432;82,147142;15,969594;1596,181521;11406,702901;0,825139
690;380,106865;400,011763;119,927390;82,389247;15,967217;1601,186756;11395,168639;0,824237
691;380,056649;399,675604;120,099966;81,895515;15,976762;1597,714860;11402,072118;0,826198
692;380,112188;399,894731;120,063744;82,058338;15,968341;1597,027105;11401,815676;0,825597
693;380,119977;400,321329;119,918694;81,902309;15,965988;1599,010191;11400,761870;0,825780
694;380,107847;399,731728;120,074703;82,471855;15,967782;1601,869693;11412,592309;0,824297
695;380,119604;399,868761;120,047287;81,937385;15,973733;1597,240100;11401,927439;0,825949
696;380,106031;400,138106;119,908914;81,916066;15,970280;1602,741526;11400,394906;0,825714
697;380,065639;399,989606;120,087380;81,732909;15,965745;1601,613273;11401,936740;0,826691
698;380,111197;400,042192;120,059691;82,247138;15,968450;1600,380243;11405,331495;0,824984
699;380,071243;399,756946;120,018335;82,237303;15,969946;1600,863384;11407,233638;0,824924
700;380,119916;399,977828;119,964745;81,429955;15,971050;1595,540070;11392,069400;0,827395
701;380,102616;400,211502;120,060982;82,146575;15,963699;1603,797714;11403,465596;0,825309
702;380,114911;399,766597;119,988585;82,410500;15,975620;1599,225945;11415,553327;0,824304
703;380,127100;400,122675;120,036831;82,330965;15,968609;1596,706658;11402,149636;0,824665
704;380,102447;399,811792;119,975876;82,084023;15,968913;1597,949527;11402,519321;0,825322
705;380,122392;399,950026;119,961468;82,177803;15,977271;1604,883882;11404,621355;0,824990
706;380,126489;400,149327;120,062946;81,774301;15,974958;1598,437721;11399,993088;0,826505
707;380,098183;399,850719;119,952693;82,133064;15,967531;1600,157621;11402,070442;0,825114
708;380,099630;399,859424;120,255423;81,598695;15,968323;1598,567217;11401,305204;0,827486
709;380,081070;400,181416;120,039744;82,270865;15,972539;1600,059298;11398,457928;0,824864
710;380,118119;399,798325;120,057849;81,760481;15,973193;1601,903246;11401,937092;0,826538
711;380,076442;399,980913;119,942406;82,242973;15,972921;1601,977439;11408,638552;0,824739
712;380,089249;400,300074;119,944744;81,843210;15,966590;1599,060545;11394,700986;0,826026
713;380,078286;399,858811;119,972435;81,897779;15,973880;1600,980904;11399,466673;0,825912
714;380,074193;400,119833;120,143126;81,790897;15,970087;1605,094321;11398,532660;0,826627
715;380,100077;400,053725;120,009271;82,179713;15,974732;1597,615408;11400,254040;0,825089
716;380,095740;400,218004;120,018402;82,002397;15,976974;1597,817268;11403,968891;0,825677
717;380,084640;400,000486;120,021960;81,938808;15,967309;1597,326389;11400,427995;0,825889
718;380,108341;399,958488;119,941084;81,875218;15,980784;1597,437001;11403,704287;0,825916
719;380,072285;400,031938;120,034301;81,975626;15,976488;1597,653442;11407,954442;0,825798
720;380,136975;400,235787;120,022769;82,022134;15,968488;1599,320613;11398,474763;0,825624
721;380,074057;400,019648;120,025283;82,114147;15,972122;1597,532025;11397,125308;0,825334
722;380,106479;399,919512;120,037809;82,112061;15,969535;1604,200168;11404,569835;0,825368
723;380,027467;399,678122;119,968654;82,200447;15,966768;1602,576324;11405,957064;0,824933
724;380,074260;400,256882;120,006236;81,875146;15,966011;1596,524362;11401,234818;0,826058
725;380,115665;399,994790;120,045350;81,858241;15,971584;1602,926044;11401,679927;0,826198
726;380,092487;399,788480;119,940221;81,698837;15,970978;1598,660410;11397,361623;0,826479
727;380,097728;399,701101;119,876830;81,757970;15,973260;1600,995463;11398,039359;0,826151
728;380,112452;400,171216;119,906958;82,138923;15,966559;1599,206745;11402,965209;0,824995
729;380,060887;399,888291;120,021705;81,809807;15,972276;1605,153985;11396,750390;0,826302
730;380,036107;400,016900;120,077372;81,910160;15,966838;1601,590696;11397,152404;0,826102
731;380,103862;399,673772;120,099522;82,036773;15,967944;1601,379332;11405,817675;0,825745
732;380,061672;399,816833;120,049247;81,829796;15,970502;1599,917301;11402,027367;0,826298
733;380,084791;399,902904;119,959541;81,941392;15,961384;1597,370383;11398,695958;0,825744
734;380,065311;399,864465;119,992546;82,126922;15,966798;1597,904879;11404,786695;0,825221
735;380,055451;399,748158;120,049758;82,164894;15,971080;1600,684725;11402,425440;0,825225
736;380,106107;400,128947;120,026391;82,065036;15,969504;1601,675427;11410,390681;0,825494
737;380,083591;400,313860;119,881720;81,806521;15,977817;1599,187922;11392,425989;0,826006
738;380,085240;399,980814;120,117601;82,014871;15,966120;1601,609349;11406,589491;0,825854
739;380,093726;400,312039;119,956748;82,170218;15,978656;1596,894047;11406,277767;0,825004
740;380,143676;400,269240;120,154955;82,171810;15,975456;1596,316777;11406,150417;0,825434
741;380,085194;399,935177;120,123745;82,280777;15,965755;1603,182406;11405,449427;0,825016
742;380,098107;400,157786;120,012471;81,804831;15,970615;1601,541143;11402,182795;0,826297
743;380,099234;399,739361;119,936651;81,903279;15,972898;1599,088587;11404,460626;0,825816
744;380,107266;400,052476;120,002098;81,834516;15,971003;1600,009536;11398,384161;0,826180
745;380,104277;399,979992;119,971014;81,851019;15,966958;1600,044819;11402,602951;0,826059
746;380,112446;399,876820;119,996075;82,299222;15,968190;1596,987160;11405,875403;0,824677
747;380,070041;400,334211;120,096472;81,876714;15,968101;1604,494767;11405,598786;0,826251
748;380,035312;399,899426;120,033682;82,542373;15,974779;1592,769495;11406,919165;0,823980
749;380,096121;400,005430;119,949237;81,713157;15,968359;1601,211517;11403,004509;0,826453
750;380,143816;400,050034;120,037750;81,909597;15,968391;1601,679523;11403,422518;0,826017
751;380,100299;399,811498;119,987942;82,073152;15,970424;1598,046211;11404,432916;0,825384
752;380,092322;400,210740;119,910779;82,069646;15,975515;1602,256789;11401,196299;0,825226
753;380,069873;399,808397;119,926772;82,291564;15,974325;1595,532531;11409,280264;0,824549
754;380,046264;399,921395;119,937015;82,395987;15,970788;1600,068896;11401,481266;0,824237
755;380,103592;399,939646;120,089823;82,082786;15,972292;1599,777345;11406,101182;0,825576
756;380,084647;400,230506;120,004037;81,878368;15,973555;1599,228044;11400,523499;0,826043
757;380,025838;399,966936;119,961660;82,003091;15,975723;1597,998924;11396,785175;0,825551
758;380,118124;400,290438;119,887741;82,168510;15,970828;1602,327198;11404,555100;0,824858
759;380,068066;400,220713;120,019474;82,028228;15,978396;1600,435556;11403,318594;0,825597
760;380,067786;400,024128;120,056994;81,904405;15,967371;1600,246336;11404,065449;0,826076
761;380,142664;400,008414;119,949425;82,194764;15,964693;1604,415125;11412,996343;0,824909
762;380,070725;399,735805;120,051585;81,593700;15,971175;1600,608020;11402,972021;0,827059
763;380,056824;399,646750;120,013853;82,019613;15,974082;1595,539095;11402,225325;0,825612
764;380,081866;399,745350;119,989406;81,834073;15,973912;1599,380102;11404,955484;0,826153
765;380,105129;399,903732;120,014999;82,027348;15,969539;1596,874114;11406,919521;0,825590
766;380,077715;400,395186;120,000286;81,658073;15,964767;1602,652460;11400,927958;0,826741
767;380,103201;400,061009;119,979988;81,933845;15,964286;1598,847007;11410,230870;0,825813
768;380,093305;399,999223;120,014144;81,764884;15,969055;1606,082601;11401,441586;0,826429
769;380,102452;400,116703;120,082777;82,039194;15,978545;1598,813013;11396,994944;0,825700
770;380,056143;400,156656;119,902256;82,092017;15,965923;1597,470659;11407,816164;0,825135
771;380,085824;399,948312;119,931514;82,043919;15,975807;1603,439738;11398,438171;0,825354
772;380,031755;399,994560;120,028737;81,866744;15,969007;1599,889374;11398,060839;0,826135
773;380,116965;399,816451;119,947270;82,178079;15,972256;1602,138785;11410,700680;0,824958
774;380,070675;399,780524;120,042178;81,547290;15,964748;1599,999072;11402,734841;0,827187
775;380,016140;399,927987;119,856033;81,932756;15,964062;1596,179961;11398,044147;0,825545
776;380,048819;400,089805;119,903830;81,870124;15,971376;1595,853545;11407,231529;0,825850
777;380,103437;400,080618;120,135481;81,795750;15,969442;1599,082663;11393,259856;0,826595
778;380,040112;399,836534;120,088540;82,003880;15,970003;1594,249245;11401,843899;0,825826
779;380,066344;400,277534;120,009780;82,017319;15,968684;1600,469542;11399,137927;0,825611
780;380,063368;399,883977;119,818851;82,172276;15,969423;1592,494016;11406,132992;0,824694
