# YHDA_VERSION=0.6.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=UE_MID
# STEP_NAME=Düşük ikaz — ara çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=-78
# STEP_PSET_MW=220
time_s;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
586;380,032740;399,873496;220,043899;-78,093133;15,590459;926,874242;11353,728591;0,942410
587;380,005824;399,996067;220,035381;-78,316779;15,589060;932,002247;11362,701482;0,942104
588;379,990758;400,002932;220,066042;-78,181504;15,585284;933,568303;11364,655965;0,942301
589;380,029508;400,131733;220,088722;-77,886058;15,590314;932,559435;11356,099689;0,942711
590;380,043017;399,873497;219,894041;-77,687809;15,594152;925,701736;11352,925578;0,942885
591;380,024767;400,315226;219,926256;-77,920909;15,580581;931,619044;11362,484556;0,942586
592;380,036064;400,216028;219,945190;-77,959859;15,588370;932,309320;11353,992321;0,942543
593;380,051498;400,159208;219,972535;-78,025817;15,594611;931,662850;11359,546578;0,942467
594;380,008195;399,987766;219,861111;-78,004335;15,582283;929,181530;11364,838269;0,942442
595;380,053616;400,215933;220,026132;-78,424606;15,589649;933,642443;11359,384251;0,941953
596;380,014779;400,029497;220,154372;-78,045878;15,592800;935,820133;11362,077724;0,942527
597;380,042863;399,883766;220,065051;-77,958020;15,593956;928,209749;11352,586161;0,942603
598;380,016807;399,667164;220,135651;-77,933538;15,594384;925,125098;11359,158031;0,942669
599;379,997105;400,265075;220,089824;-77,927232;15,589551;926,282334;11355,289060;0,942656
600;380,045630;399,993767;220,178419;-77,913918;15,583944;928,626127;11350,033189;0,942716
601;380,024255;399,781407;219,724970;-78,119610;15,587040;932,492701;11355,250429;0,942221
602;380,056460;400,535860;219,917857;-78,242203;15,588690;933,105822;11362,439779;0,942148
603;380,028086;400,054055;220,242539;-78,321099;15,586706;931,455316;11357,182705;0,942198
604;380,010024;399,940145;219,643492;-78,182499;15,588805;928,585732;11364,963077;0,942097
605;380,019757;400,429813;219,941281;-78,090328;15,587015;928,089131;11350,849691;0,942365
606;380,084269;399,965243;220,104069;-78,074886;15,587606;923,486896;11363,573448;0,942464
607;380,026616;400,043345;219,917326;-78,401551;15,591342;923,957670;11364,320083;0,941932
608;380,071199;399,640758;219,906512;-78,030952;15,580997;932,299768;11354,354772;0,942428
609;380,039081;400,045419;219,880083;-78,420253;15,592069;934,907969;11366,533765;0,941889
610;380,024187;399,879064;219,720993;-78,134036;15,589090;930,354194;11349,979758;0,942200
611;380,047440;400,109559;220,140287;-78,024368;15,593242;931,373173;11362,069342;0,942549
612;380,060876;400,024613;220,023451;-78,156557;15,583876;940,436968;11359,900229;0,942315
613;380,070684;400,134828;220,082210;-78,120877;15,592080;932,281967;11355,508273;0,942391
614;380,052224;399,985456;220,201418;-78,053533;15,588374;926,994672;11354,740834;0,942539
615;380,074127;399,993566;220,200597;-78,254984;15,587543;923,609635;11360,640521;0,942267
616;380,061232;399,910486;220,165332;-78,241104;15,590513;923,381678;11366,356641;0,942269
617;380,042710;399,876942;219,993789;-77,980977;15,596557;932,422277;11364,450557;0,942538
618;380,063199;400,052940;219,925403;-77,798278;15,587821;924,027359;11359,035250;0,942751
619;380,052834;399,653378;219,811537;-77,841385;15,591762;931,674934;11358,457589;0,942639
620;380,033000;400,115373;219,973266;-78,016194;15,591575;930,435424;11354,803439;0,942480
621;380,058340;399,891417;219,800324;-77,730529;15,585486;932,800019;11355,157503;0,942783
622;380,065809;400,094430;219,946707;-78,149014;15,589141;931,324133;11364,725763;0,942288
623;380,079390;400,006629;220,072964;-78,313398;15,590433;930,561823;11360,058207;0,942127
624;380,071275;400,162975;219,906170;-78,008019;15,590220;932,752407;11355,660037;0,942459
625;380,014449;400,041765;220,098109;-77,985418;15,588976;926,807820;11355,924993;0,942581
626;380,032538;400,006642;220,025040;-77,710395;15,592063;933,523229;11352,696893;0,942917
627;380,044243;399,795924;219,900098;-78,032477;15,588770;929,874904;11358,753948;0,942423
628;380,040039;399,871365;219,995897;-78,278522;15,589795;930,259734;11365,607922;0,942137
629;380,069129;399,968515;220,141359;-78,130275;15,583292;937,352037;11361,075313;0,942407
630;380,073738;399,853716;219,990530;-78,183962;15,590604;930,500077;11363,390644;0,942262
631;380,049761;399,676548;219,925944;-77,833229;15,599263;929,513763;11351,213825;0,942704
632;380,079882;400,356256;220,037488;-77,808729;15,592940;935,036366;11359,335928;0,942791
633;380,059096;399,926279;220,108073;-77,830807;15,587422;925,901923;11355,934715;0,942794
634;380,098706;399,819324;220,114329;-78,377783;15,592899;926,503148;11366,832972;0,942059
635;380,081670;400,049334;220,087267;-77,835252;15,585619;923,241425;11357,728689;0,942779
636;380,050274;399,959021;220,103832;-78,237075;15,584047;930,779710;11358,408758;0,942245
637;380,098803;400,034279;220,161601;-77,752883;15,587982;925,569804;11351,954058;0,942925
638;380,044298;400,297091;219,978481;-77,648876;15,596402;931,575636;11348,919388;0,942978
639;380,091956;400,012187;220,106758;-78,154627;15,591468;926,434231;11360,760602;0,942357
640;380,074703;399,683552;219,821466;-77,603341;15,591570;935,296254;11356,381263;0,942964
641;380,091708;400,253198;220,111178;-78,196662;15,585343;928,671276;11356,678164;0,942303
642;380,077906;400,054708;219,982683;-77,886789;15,589783;926,894880;11354,527424;0,942659
643;380,069239;399,916042;220,191068;-77,861490;15,585935;932,257837;11349,292965;0,942793
644;380,110828;399,927520;219,964971;-77,806532;15,591114;933,177491;11353,667382;0,942759
645;380,111413;399,680980;220,145347;-78,270982;15,585653;932,277630;11358,723073;0,942219
646;380,096709;400,070382;219,953402;-77,909181;15,589054;928,774890;11358,809171;0,942615
647;380,072965;400,343689;220,001783;-78,105898;15,594319;923,007804;11361,708026;0,942373
648;380,033606;399,884382;219,973146;-78,098339;15,588836;927,596329;11360,621891;0,942369
649;380,065860;400,131780;220,159453;-77,822721;15,587458;931,926026;11353,736594;0,942830
650;380,109518;400,059904;219,880185;-78,317700;15,587453;930,960823;11360,308790;0,942028
651;380,058309;399,880328;219,905075;-78,055109;15,588755;924,132156;11355,458286;0,942395
652;380,096662;400,049208;220,030872;-78,006722;15,586223;938,698721;11360,001706;0,942521
653;380,113966;400,098070;220,071586;-78,005242;15,592618;930,759784;11355,906005;0,942542
654;380,062517;400,033938;220,055839;-78,159704;15,589797;926,262218;11361,263028;0,942326
655;380,038355;399,923263;219,938137;-77,842207;15,591233;929,716354;11362,058940;0,942698
656;380,093014;400,425204;219,892482;-78,099185;15,594158;927,897817;11361,812346;0,942329
657;380,057445;399,761538;220,316013;-78,011896;15,596627;925,318519;11356,038577;0,942650
658;380,090370;400,120943;219,981985;-78,138967;15,590670;928,035414;11362,506488;0,942319
659;380,112991;399,594082;219,912293;-77,985056;15,586578;929,616248;11360,820720;0,942493
660;380,101270;399,812533;219,989585;-77,832889;15,594180;929,545462;11351,670221;0,942735
661;380,107993;400,256442;220,015354;-78,343015;15,594886;934,563152;11360,023809;0,942059
662;380,085721;399,836038;220,050924;-78,102991;15,591424;929,068803;11364,234789;0,942400
663;380,096930;399,994809;219,917284;-77,903174;15,591152;931,356043;11358,401919;0,942606
664;380,074797;399,862657;219,790327;-78,042382;15,589468;925,471551;11357,930089;0,942357
665;380,079704;399,731010;220,002670;-77,885215;15,593404;927,594804;11355,294564;0,942671
666;380,127125;400,100367;220,041871;-77,765851;15,593527;933,214463;11361,570275;0,942850
667;380,063408;400,191340;219,809702;-77,848949;15,586077;928,299373;11362,553168;0,942628
668;380,099429;400,137748;219,904203;-77,641945;15,590451;930,387424;11355,228228;0,942952
669;380,085760;399,726777;219,857383;-78,092771;15,591056;927,274795;11356,188454;0,942321
670;380,119348;400,117633;220,010159;-78,230746;15,590290;930,251181;11359,825209;0,942208
671;380,098455;400,135571;220,075495;-78,218556;15,587798;929,460306;11355,520937;0,942256
672;380,052653;399,910896;219,934071;-78,113356;15,592007;927,513410;11351,621623;0,942330
673;380,115638;400,015554;220,200061;-78,072601;15,592271;929,063081;11363,828998;0,942513
674;380,069060;400,152751;219,995391;-78,137802;15,595116;931,451084;11362,311540;0,942327
675;380,088505;400,375338;220,046279;-78,216814;15,589297;934,419249;11361,386439;0,942244
676;380,073211;400,437024;219,947411;-78,193988;15,588684;932,701862;11361,012195;0,942228
677;380,089876;399,964293;220,107107;-77,805286;15,593863;927,154860;11361,136988;0,942828
678;380,141802;400,111699;220,148473;-78,147615;15,583589;933,275881;11364,777662;0,942387
679;380,084861;399,950660;220,032032;-77,648468;15,593902;930,771728;11356,593486;0,943004
680;380,131212;400,140053;219,980713;-78,174050;15,590912;928,143339;11366,135756;0,942271
681;380,139049;400,085168;219,983837;-77,847522;15,596916;928,397282;11358,400879;0,942713
682;380,137191;400,196263;219,939364;-78,325235;15,591829;928,030183;11370,460533;0,942046
683;380,041422;400,238162;220,100349;-77,883037;15,592085;927,536825;11357,088662;0,942720
684;380,044406;400,091703;220,193833;-78,003574;15,590166;934,646156;11361,431419;0,942603
685;380,074649;400,122973;219,766884;-77,833328;15,588713;925,973406;11359,038773;0,942628
686;380,087208;400,121306;220,138457;-78,302406;15,585119;925,824120;11361,612286;0,942173
687;380,091967;400,054320;220,061842;-77,928975;15,589266;931,578682;11357,337607;0,942640
688;380,101038;399,904718;220,306904;-78,061854;15,590766;931,800651;11358,381058;0,942578
689;380,103039;399,820930;220,039954;-78,128232;15,587358;933,196866;11354,961554;0,942361
690;380,062801;400,229182;220,072666;-77,631158;15,593414;932,179155;11358,154382;0,943046
691;380,121517;400,170335;219,709298;-78,290238;15,594059;930,456335;11370,614527;0,941983
692;380,138679;400,343970;219,807889;-77,968761;15,593567;929,957309;11354,795192;0,942465
693;380,104133;400,267872;219,907978;-77,950436;15,593272;927,981487;11363,287434;0,942538
694;380,090194;399,967853;220,020497;-78,067237;15,585409;928,570011;11360,979372;0,942434
695;380,092499;400,123776;219,538537;-77,745062;15,589205;927,103790;11353,161185;0,942638
696;380,142987;400,173132;219,866954;-77,662461;15,595484;932,643446;11350,616379;0,942906
697;380,138359;400,123283;219,966072;-78,059575;15,592301;928,278811;11363,692581;0,942418
698;380,088139;400,236066;219,729996;-77,824959;15,586678;927,574835;11353,253849;0,942622
699;380,126971;399,792166;219,978041;-78,002261;15,590984;928,479580;11354,482980;0,942501
700;380,086920;400,184869;220,151391;-78,060333;15,595448;927,153562;11366,116498;0,942506
701;380,104503;400,189971;219,953525;-78,176486;15,587668;934,197988;11355,294503;0,942254
702;380,091890;400,158577;220,083707;-78,337522;15,585027;927,478570;11357,145692;0,942099
703;380,098512;399,735794;220,073131;-77,974967;15,592380;926,970400;11361,925814;0,942584
704;380,089800;399,840658;219,832834;-78,132332;15,590476;928,030101;11361,195503;0,942256
705;380,066323;399,976972;219,921890;-77,876417;15,590562;933,273749;11362,627557;0,942644
706;380,116626;400,136658;219,845743;-78,350791;15,596794;931,787887;11357,266896;0,941966
707;380,120775;399,924442;220,051532;-77,983249;15,592253;929,561242;11358,206599;0,942562
708;380,078037;399,948733;220,122365;-77,660960;15,598772;930,717786;11359,061550;0,943030
709;380,095931;399,794798;219,961462;-77,976865;15,589422;930,112711;11357,436943;0,942528
710;380,078189;400,210916;219,963747;-78,277626;15,591412;932,830892;11361,310510;0,942122
711;380,070964;399,946467;219,989465;-77,952308;15,583985;930,229300;11359,663882;0,942574
712;380,117927;400,161494;219,912782;-78,014344;15,591084;928,216260;11357,291980;0,942454
713;380,105031;399,944541;219,869012;-77,815138;15,586342;926,230277;11355,115756;0,942702
714;380,104546;399,906970;219,981941;-77,912864;15,583849;925,588276;11354,015556;0,942624
715;380,094455;399,717182;219,954947;-78,001282;15,592871;932,137755;11359,374877;0,942492
716;380,118873;400,046498;220,002225;-77,991900;15,588764;927,896968;11357,170074;0,942527
717;380,105541;400,051524;219,967381;-77,955138;15,594291;926,553951;11362,193546;0,942560
718;380,068141;399,973870;220,173298;-77,994674;15,583577;930,096647;11356,913666;0,942605
719;380,130738;399,819075;219,939665;-78,173794;15,596770;933,309993;11364,528491;0,942251
720;380,114603;399,964715;219,970039;-78,138963;15,590371;929,179089;11366,304153;0,942313
721;380,114067;399,598964;219,939416;-77,992563;15,589268;932,659008;11360,237766;0,942496
722;380,071007;400,314137;220,210662;-77,883224;15,584807;927,568117;11361,601919;0,942773
723;380,065811;400,338894;220,022930;-77,862443;15,590359;930,487102;11358,795914;0,942711
724;380,115528;399,996679;219,933494;-77,898760;15,587865;925,061674;11354,335873;0,942620
725;380,075726;399,760282;220,016067;-77,894000;15,593332;935,073881;11351,488024;0,942665
726;380,137966;399,984373;220,224293;-77,779122;15,585918;931,963426;11360,040869;0,942919
727;380,083868;400,061137;220,104868;-77,701702;15,593928;926,867808;11352,742200;0,942967
728;380,082831;399,859114;219,988267;-78,095096;15,588203;928,323146;11356,816916;0,942381
729;380,105985;400,092641;219,954550;-78,411192;15,587291;929,457687;11358,692198;0,941937
730;380,105640;399,657592;219,994919;-77,889067;15,587644;923,638350;11355,679196;0,942662
731;380,105619;400,201182;220,135606;-77,841584;15,586593;928,059986;11358,722085;0,942793
732;380,039605;399,988237;220,008556;-78,066153;15,595014;930,481407;11363,582616;0,942430
733;380,037805;400,325039;220,084348;-78,014989;15,594239;929,094994;11354,931008;0,942535
734;380,120591;399,932395;219,991940;-77,894889;15,584421;930,293868;11344,934090;0,942653
735;380,112343;399,966706;219,886625;-78,110367;15,589831;926,707264;11360,120845;0,942311
736;380,126492;400,149479;220,086436;-77,994303;15,587109;929,720270;11357,841310;0,942564
737;380,099863;400,139085;219,994785;-78,183471;15,590599;926,671910;11357,947580;0,942265
738;380,097714;399,911152;219,777418;-77,980070;15,592296;933,347301;11357,288607;0,942435
739;380,071007;399,864385;219,893427;-78,081951;15,591471;925,989434;11357,839538;0,942353
740;380,112535;399,961798;220,210838;-78,063338;15,584127;931,045932;11359,463213;0,942530
741;380,091487;399,815351;220,026102;-77,905835;15,596267;931,020079;11355,054425;0,942654
742;380,050398;399,918670;220,146817;-78,032483;15,591810;930,657299;11353,191023;0,942541
743;380,101882;400,089983;219,944403;-77,855104;15,588829;930,718823;11366,932534;0,942684
744;380,080427;399,991563;220,148044;-78,331760;15,589801;932,924919;11367,016471;0,942138
745;380,076608;400,293823;219,952273;-77,930049;15,586363;925,361211;11349,517600;0,942586
746;380,089076;399,893408;219,936472;-78,167849;15,592964;930,406286;11361,142975;0,942258
747;380,086189;400,094829;220,023771;-77,972735;15,599193;928,875194;11352,927796;0,942563
748;380,110364;399,828065;220,012495;-78,136041;15,593244;927,363656;11360,041434;0,942337
749;380,038102;400,125574;220,021298;-78,073262;15,596586;929,753425;11364,224875;0,942426
750;380,089953;399,877020;219,838924;-77,956853;15,595993;926,230853;11358,249492;0,942496
751;380,100177;399,998112;219,727915;-77,719579;15,586908;930,755747;11359,775278;0,942763
752;380,087051;399,903400;220,159761;-77,957138;15,593126;929,286988;11352,337070;0,942649
753;380,105474;400,169740;220,080153;-77,778618;15,586637;933,256749;11359,412799;0,942851
754;380,091571;399,894962;220,085919;-78,201303;15,583929;930,174252;11357,350605;0,942284
755;380,091229;400,149151;219,875740;-77,908353;15,588330;928,084342;11352,990974;0,942579
756;380,061709;400,212580;220,059186;-77,922361;15,591458;929,883399;11347,047378;0,942648
757;380,131219;400,239172;220,211923;-78,132651;15,589598;927,970397;11358,721687;0,942437
758;380,082268;399,999282;220,315053;-77,889645;15,585462;931,170405;11354,440695;0,942814
759;380,099708;400,042202;219,920801;-78,181756;15,591796;927,967034;11349,870709;0,942231
760;380,099949;400,006898;219,958012;-78,135476;15,584345;928,185073;11356,592498;0,942312
761;380,051378;399,877196;219,941320;-77,858065;15,585932;931,066628;11354,307462;0,942678
762;380,075256;399,635998;219,805592;-77,948688;15,590489;926,678228;11356,863692;0,942491
763;380,043817;400,081097;219,948825;-78,099211;15,587053;935,711401;11358,529722;0,942356
764;380,032606;400,228886;219,845908;-77,952660;15,592188;926,470463;11355,595529;0,942505
765;380,060828;399,673948;219,830977;-77,783984;15,588258;924,137241;11349,094775;0,942725
766;380,098571;399,783505;220,019419;-78,098064;15,584802;930,812477;11361,197265;0,942392
767;380,065836;400,054921;219,829774;-77,724531;15,587249;929,598791;11353,327915;0,942805
768;380,086937;400,117567;220,377082;-77,847659;15,581428;935,629178;11358,787783;0,942900
769;380,085088;399,873283;219,882810;-77,882996;15,591983;926,375468;11359,565881;0,942617
770;380,075189;400,087319;219,930330;-78,187123;15,593350;925,222794;11358,068682;0,942229
771;380,092879;400,033460;220,314974;-77,805859;15,591521;937,991169;11363,021666;0,942926
772;380,088300;400,029267;220,100957;-77,953640;15,592710;929,771107;11357,388724;0,942626
773;380,092323;399,864722;219,950999;-78,236752;15,586627;925,703051;11361,946232;0,942171
774;380,044947;400,088247;219,960912;-78,413768;15,591562;927,958094;11358,170542;0,941937
775;380,100562;399,983893;219,932840;-77,936203;15,589038;932,936049;11356,605262;0,942569
776;380,088582;400,039654;220,215219;-78,128279;15,587153;930,390008;11364,212471;0,942445
777;380,065929;399,808360;219,857299;-77,612395;15,589238;925,979839;11353,451872;0,942969
778;380,083630;399,886149;219,953166;-77,813395;15,587107;931,361957;11352,363444;0,942744
779;380,078048;400,048686;220,022477;-78,115706;15,591057;928,731289;11361,896339;0,942369
780;380,063207;399,936201;219,981005;-77,535336;15,589594;929,541600;11348,003654;0,943132
