# YHDA_VERSION=0.7.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=OE_MAX
# STEP_NAME=Aşırı ikaz — maksimum çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YDA v0.7.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=155
# STEP_PSET_MW=285
# YDA_VERSION=0.7.1
ZAMAN;SIRA_NO;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
16.8.2026 09:07:09,0s;430;379,959900;399,858514;285,195342;154,978380;15,967510;1595,989297;12206,814959;0,878649
16.8.2026 09:07:10,0s;431;379,896186;400,024060;285,177834;155,577950;15,967945;1597,783127;12213,622370;0,877861
16.8.2026 09:07:11,0s;432;379,899242;399,824158;285,010953;154,615732;15,967040;1597,206026;12198,247416;0,878989
16.8.2026 09:07:12,0s;433;379,929513;399,960434;284,994546;155,478237;15,974936;1596,841372;12214,909731;0,877861
16.8.2026 09:07:13,0s;434;379,922063;399,972644;285,156026;153,870717;15,973821;1599,069075;12187,985785;0,880052
16.8.2026 09:07:14,0s;435;379,904292;399,764814;284,990224;155,500192;15,970565;1601,691192;12213,692184;0,877830
16.8.2026 09:07:15,0s;436;379,905304;400,134620;284,828934;154,834108;15,971432;1601,433128;12204,399871;0,878578
16.8.2026 09:07:16,0s;437;379,857994;400,030217;285,308988;155,087279;15,970945;1600,637755;12215,836188;0,878588
16.8.2026 09:07:17,0s;438;379,889381;399,855559;285,265585;154,349613;15,964821;1600,593138;12199,323428;0,879510
16.8.2026 09:07:18,0s;439;379,883040;400,206655;284,789026;154,471658;15,967327;1600,154643;12195,625338;0,879019
16.8.2026 09:07:19,0s;440;379,903196;399,965872;285,064652;154,777678;15,963500;1594,165194;12203,535735;0,878817
16.8.2026 09:07:20,0s;441;379,933474;399,732394;285,037834;154,615113;15,969215;1597,051995;12197,342818;0,879008
16.8.2026 09:07:21,0s;442;379,915376;399,886355;284,974775;155,095239;15,958614;1605,373124;12205,383571;0,878343
16.8.2026 09:07:22,0s;443;379,967575;399,810437;285,040484;154,828075;15,964028;1609,219997;12205,477669;0,878735
16.8.2026 09:07:23,0s;444;379,901710;399,857222;285,229566;154,550035;15,967151;1600,439375;12191,894310;0,879227
16.8.2026 09:07:24,0s;445;379,875857;399,915519;285,043889;155,161132;15,968308;1597,803332;12203,939616;0,878306
16.8.2026 09:07:25,0s;446;379,841866;400,095417;285,209550;155,028480;15,965327;1605,543668;12207,731669;0,878594
16.8.2026 09:07:26,0s;447;379,944715;400,025364;285,024139;155,008327;15,971122;1600,697127;12209,826842;0,878490
16.8.2026 09:07:27,0s;448;379,880838;399,739763;284,774313;155,010086;15,970805;1602,663797;12209,541956;0,878312
16.8.2026 09:07:28,0s;449;379,872055;400,106597;285,102689;155,378508;15,968661;1605,040723;12206,530019;0,878066
16.8.2026 09:07:29,0s;450;379,909982;400,091303;284,917450;155,178285;15,973091;1604,356134;12207,929096;0,878195
16.8.2026 09:07:30,0s;451;379,883377;400,217964;284,938721;154,994574;15,971017;1602,809275;12212,051845;0,878448
16.8.2026 09:07:31,0s;452;379,867433;400,091830;284,887683;155,218788;15,963255;1601,977007;12202,857050;0,878122
16.8.2026 09:07:32,0s;453;379,931746;399,661151;285,141338;154,713202;15,970752;1600,831688;12201,169747;0,878954
16.8.2026 09:07:33,0s;454;379,906375;400,318612;285,025299;155,349324;15,970827;1604,205243;12211,596285;0,878050
16.8.2026 09:07:34,0s;455;379,905811;400,421522;284,934117;154,458055;15,971631;1603,281260;12201,134594;0,879138
16.8.2026 09:07:35,0s;456;379,865783;399,851139;284,913099;154,898772;15,966300;1600,316151;12197,997411;0,878554
16.8.2026 09:07:36,0s;457;379,911528;400,128551;285,164499;154,208627;15,964836;1602,689648;12195,605812;0,879622
16.8.2026 09:07:37,0s;458;379,866978;399,555209;285,153353;155,357075;15,968823;1605,509252;12213,530031;0,878130
16.8.2026 09:07:38,0s;459;379,886572;400,167396;284,882350;154,862933;15,969127;1601,585638;12198,655122;0,878578
16.8.2026 09:07:39,0s;460;379,930420;400,184422;285,101231;154,954382;15,972950;1601,806555;12197,302461;0,878614
16.8.2026 09:07:40,0s;461;379,940595;399,780458;284,926181;154,600999;15,970183;1602,208067;12197,434209;0,878948
16.8.2026 09:07:41,0s;462;379,924432;400,062344;284,858860;155,086649;15,970832;1598,435540;12203,289485;0,878272
16.8.2026 09:07:42,0s;463;379,897695;400,285879;284,858346;155,897536;15,973955;1597,191170;12221,011575;0,877221
16.8.2026 09:07:43,0s;464;379,911698;400,347149;284,990086;155,216780;15,964873;1598,807510;12199,911584;0,878196
16.8.2026 09:07:44,0s;465;379,905081;400,376503;284,850045;154,428131;15,968299;1597,436739;12199,917892;0,879118
16.8.2026 09:07:45,0s;466;379,945986;400,077901;284,893183;154,345679;15,964432;1604,264562;12194,977653;0,879255
16.8.2026 09:07:46,0s;467;379,901434;400,440637;285,380231;154,630056;15,972433;1603,308609;12199,704809;0,879229
16.8.2026 09:07:47,0s;468;379,884086;400,179579;284,944295;155,738420;15,976520;1601,719731;12216,438679;0,877488
16.8.2026 09:07:48,0s;469;379,936899;400,031557;285,118157;155,046449;15,973947;1597,547832;12206,119895;0,878507
16.8.2026 09:07:49,0s;470;379,912774;400,304573;284,962298;155,349027;15,967105;1597,334875;12206,771218;0,878006
16.8.2026 09:07:50,0s;471;379,878428;399,988726;284,806049;155,525977;15,974362;1601,466511;12212,231902;0,877666
16.8.2026 09:07:51,0s;472;379,883337;400,159210;284,966432;155,182995;15,965051;1600,130532;12198,353189;0,878223
16.8.2026 09:07:52,0s;473;379,931927;400,328912;284,949367;155,634258;15,973985;1595,197856;12211,746168;0,877627
16.8.2026 09:07:53,0s;474;379,941440;400,070441;285,013372;154,974354;15,967234;1603,226330;12199,874674;0,878526
16.8.2026 09:07:54,0s;475;379,923267;399,727648;285,157443;155,050367;15,973428;1601,868151;12204,663913;0,878529
16.8.2026 09:07:55,0s;476;379,916763;400,325703;285,207770;155,302928;15,978869;1600,848078;12200,261627;0,878238
16.8.2026 09:07:56,0s;477;379,901099;400,139126;285,051233;154,982736;15,969907;1594,829318;12202,507439;0,878542
16.8.2026 09:07:57,0s;478;379,907554;400,194695;285,025094;154,643803;15,969366;1598,504172;12205,248378;0,878962
16.8.2026 09:07:58,0s;479;379,958744;400,081696;285,342943;155,390116;15,967585;1597,694536;12211,628973;0,878221
16.8.2026 09:07:59,0s;480;379,935270;399,993414;284,944130;155,082576;15,962423;1599,277780;12205,819395;0,878338
16.8.2026 09:08:00,0s;481;379,967160;400,151714;285,011985;154,443031;15,974649;1598,815428;12193,225287;0,879212
16.8.2026 09:08:01,0s;482;379,920750;400,026684;284,909137;154,825609;15,967113;1598,826672;12197,476458;0,878646
16.8.2026 09:08:02,0s;483;379,890944;399,953511;284,970618;156,256800;15,972530;1599,680512;12215,884771;0,876835
16.8.2026 09:08:03,0s;484;379,953552;399,672487;285,252677;155,074118;15,973824;1600,390914;12205,057626;0,878566
16.8.2026 09:08:04,0s;485;379,907623;400,057269;284,874158;155,288134;15,973681;1598,418259;12211,079798;0,878022
16.8.2026 09:08:05,0s;486;379,924689;400,079404;285,077719;154,907818;15,966098;1596,767001;12203,183206;0,878658
16.8.2026 09:08:06,0s;487;379,908343;399,849864;285,026534;155,093796;15,968918;1603,575935;12198,342291;0,878381
16.8.2026 09:08:07,0s;488;379,912047;399,748498;284,670338;155,212189;15,974883;1599,087003;12202,385067;0,877977
16.8.2026 09:08:08,0s;489;379,889287;399,783330;285,043507;155,105396;15,964831;1604,759326;12203,900407;0,878378
16.8.2026 09:08:09,0s;490;379,898820;399,569417;285,088592;154,745671;15,974257;1597,586953;12197,707099;0,878875
16.8.2026 09:08:10,0s;491;379,931604;399,934128;284,899778;155,403616;15,970100;1603,951862;12213,765225;0,877891
16.8.2026 09:08:11,0s;492;379,884535;399,999447;285,176242;155,068810;15,974827;1601,925944;12208,840886;0,878519
16.8.2026 09:08:12,0s;493;379,917255;399,903725;284,985978;155,000645;15,968122;1599,197754;12199,676002;0,878473
16.8.2026 09:08:13,0s;494;379,925962;399,906322;285,114149;154,641598;15,975842;1602,932293;12203,039279;0,879027
16.8.2026 09:08:14,0s;495;379,932069;400,030576;284,653653;155,033172;15,965859;1598,958504;12210,879251;0,878197
16.8.2026 09:08:15,0s;496;379,932480;400,014670;284,926844;155,387151;15,974369;1598,517087;12210,625860;0,877931
16.8.2026 09:08:16,0s;497;379,923176;399,914441;284,926977;155,338153;15,971518;1597,888576;12211,316862;0,877995
16.8.2026 09:08:17,0s;498;379,954670;399,757980;284,673500;155,328806;15,971268;1600,096151;12212,710281;0,877828
16.8.2026 09:08:18,0s;499;379,914260;399,917329;284,887614;156,201117;15,969427;1603,985498;12215,223251;0,876848
16.8.2026 09:08:19,0s;500;379,959893;399,893120;285,287100;155,291202;15,973187;1596,757838;12211,085016;0,878309
16.8.2026 09:08:20,0s;501;379,965142;399,568064;285,060061;154,703059;15,970197;1597,404072;12201,510316;0,878910
16.8.2026 09:08:21,0s;502;379,918239;400,241056;284,984445;154,989440;15,966758;1596,773568;12202,884511;0,878487
16.8.2026 09:08:22,0s;503;379,953823;399,883565;284,875033;154,589740;15,972617;1601,970996;12194,994078;0,878927
16.8.2026 09:08:23,0s;504;379,972104;399,874497;284,893077;154,549431;15,963868;1599,214785;12199,509261;0,878992
16.8.2026 09:08:24,0s;505;379,887754;400,083946;284,964407;154,489800;15,968494;1601,020007;12193,995026;0,879119
16.8.2026 09:08:25,0s;506;379,963092;400,202480;284,953782;155,442403;15,967873;1598,182077;12201,463354;0,877879
16.8.2026 09:08:26,0s;507;379,927459;399,933574;284,755889;154,643823;15,963901;1599,777152;12203,295940;0,878773
16.8.2026 09:08:27,0s;508;379,938883;399,883558;284,544606;154,747668;15,975053;1595,652304;12201,372739;0,878490
16.8.2026 09:08:28,0s;509;379,942811;400,235637;284,653828;155,506586;15,968698;1600,919413;12215,268329;0,877583
16.8.2026 09:08:29,0s;510;379,923753;400,007761;284,896622;154,736507;15,968662;1599,669324;12210,043879;0,878752
16.8.2026 09:08:30,0s;511;379,940067;399,871360;284,888864;155,407786;15,967688;1596,733741;12217,396094;0,877878
16.8.2026 09:08:31,0s;512;379,967258;400,331315;284,890079;155,624750;15,969175;1598,975812;12208,155788;0,877597
16.8.2026 09:08:32,0s;513;379,940745;400,167257;285,206127;154,884153;15,967612;1597,937596;12199,560669;0,878779
16.8.2026 09:08:33,0s;514;379,950695;400,078196;284,837979;155,005574;15,971226;1597,522039;12208,343169;0,878363
16.8.2026 09:08:34,0s;515;379,958447;400,094629;285,006124;154,989918;15,970956;1596,749879;12207,539205;0,878501
16.8.2026 09:08:35,0s;516;379,941513;399,771539;285,061930;154,771980;15,974537;1599,628391;12208,165769;0,878822
16.8.2026 09:08:36,0s;517;379,919214;400,060862;285,202945;155,201268;15,966852;1599,258107;12209,514374;0,878366
16.8.2026 09:08:37,0s;518;379,980481;399,586620;284,843009;153,781446;15,961522;1593,707325;12190,595673;0,879949
16.8.2026 09:08:38,0s;519;379,961393;400,034339;285,159077;154,856980;15,968882;1599,207022;12198,509703;0,878781
16.8.2026 09:08:39,0s;520;379,973631;399,628673;285,214763;154,216100;15,969542;1600,273235;12196,209721;0,879647
16.8.2026 09:08:40,0s;521;379,925346;399,930846;285,189958;154,847345;15,971572;1601,185875;12203,509152;0,878815
16.8.2026 09:08:41,0s;522;379,966621;399,620266;284,847684;154,950036;15,962835;1600,906320;12203,837805;0,878441
16.8.2026 09:08:42,0s;523;379,955273;400,044378;284,695748;154,931430;15,970565;1600,569762;12209,536577;0,878358
16.8.2026 09:08:43,0s;524;379,963422;400,121080;284,947784;154,500516;15,965342;1598,298817;12204,881139;0,879093
16.8.2026 09:08:44,0s;525;379,994888;400,183455;284,929873;154,403010;15,968352;1601,309810;12195,308605;0,879207
16.8.2026 09:08:45,0s;526;379,954968;400,141230;285,047049;155,187646;15,969987;1597,282148;12202,185163;0,878274
16.8.2026 09:08:46,0s;527;379,915275;399,687755;284,864672;155,378360;15,970925;1600,286148;12215,513081;0,877899
16.8.2026 09:08:47,0s;528;379,993260;399,838918;284,946697;155,082588;15,971677;1601,101805;12207,563417;0,878340
16.8.2026 09:08:48,0s;529;379,977492;400,334235;285,261158;154,831178;15,965597;1602,537213;12197,333919;0,878886
16.8.2026 09:08:49,0s;530;379,969231;399,971350;284,984646;156,097609;15,968643;1598,098184;12213,490306;0,877051
16.8.2026 09:08:50,0s;531;379,944457;400,219761;284,997689;154,664425;15,966680;1603,311179;12206,155177;0,878916
16.8.2026 09:08:51,0s;532;379,975579;400,349511;284,990568;154,901083;15,966968;1603,402664;12198,286905;0,878605
16.8.2026 09:08:52,0s;533;379,941919;399,931642;284,833275;154,811486;15,968626;1601,474994;12200,645701;0,878611
16.8.2026 09:08:53,0s;534;379,953955;399,806024;285,057747;154,385252;15,978083;1602,125522;12195,300596;0,879319
16.8.2026 09:08:54,0s;535;379,958977;400,539727;284,949327;155,540357;15,976631;1604,956153;12206,270383;0,877749
16.8.2026 09:08:55,0s;536;379,953729;400,000316;285,072485;154,789216;15,974202;1602,174456;12199,152195;0,878807
16.8.2026 09:08:56,0s;537;379,963986;399,796657;285,006134;155,116278;15,974756;1600,086904;12204,561329;0,878338
16.8.2026 09:08:57,0s;538;380,049924;399,558375;284,929444;155,270714;15,966543;1602,316633;12205,325645;0,878084
16.8.2026 09:08:58,0s;539;379,992865;400,257437;284,967269;154,377585;15,967949;1602,510636;12202,637526;0,879266
16.8.2026 09:08:59,0s;540;379,955977;400,035915;284,910777;155,496193;15,978404;1601,779766;12215,707844;0,877779
16.8.2026 09:09:00,0s;541;379,944460;400,059763;285,224331;154,489999;15,975276;1602,516252;12200,000257;0,879300
16.8.2026 09:09:01,0s;542;379,953468;399,963305;285,189335;155,205667;15,969363;1604,237549;12202,325242;0,878351
16.8.2026 09:09:02,0s;543;379,960303;399,981620;284,767121;155,220146;15,973348;1602,570507;12206,503692;0,878035
16.8.2026 09:09:03,0s;544;379,964771;400,164981;285,015468;155,055037;15,969599;1594,389322;12211,946894;0,878424
16.8.2026 09:09:04,0s;545;379,998427;400,028633;284,859260;154,589720;15,970758;1604,559683;12204,869119;0,878916
16.8.2026 09:09:05,0s;546;380,003228;399,820837;285,070172;154,812956;15,962831;1599,695396;12202,134542;0,878775
16.8.2026 09:09:06,0s;547;379,975663;400,102886;285,095395;155,145170;15,970091;1599,942724;12211,221611;0,878363
16.8.2026 09:09:07,0s;548;379,989800;400,151100;284,949277;155,208557;15,965926;1602,416446;12209,116179;0,878178
16.8.2026 09:09:08,0s;549;379,928437;400,270695;284,962413;155,222637;15,966438;1599,290479;12206,986605;0,878169
16.8.2026 09:09:09,0s;550;380,017037;400,229843;285,157261;155,531522;15,967019;1597,853441;12206,204241;0,877907
16.8.2026 09:09:10,0s;551;379,995635;399,978690;285,059449;154,557396;15,976217;1607,979425;12196,339326;0,879098
16.8.2026 09:09:11,0s;552;379,958120;400,150200;284,982738;155,184809;15,973353;1596,974161;12208,684099;0,878233
16.8.2026 09:09:12,0s;553;379,956091;400,145766;285,239569;155,693779;15,969564;1601,593149;12214,747546;0,877755
16.8.2026 09:09:13,0s;554;379,978268;400,030583;285,267933;155,140032;15,967683;1595,484656;12210,850448;0,878491
16.8.2026 09:09:14,0s;555;380,021810;399,826780;285,083442;155,507622;15,970133;1605,071352;12209,634248;0,877886
16.8.2026 09:09:15,0s;556;379,986498;400,239777;285,119275;154,589123;15,969785;1597,533454;12199,755935;0,879099
16.8.2026 09:09:16,0s;557;380,001031;400,019460;284,993588;155,299069;15,964264;1596,511494;12211,563070;0,878092
16.8.2026 09:09:17,0s;558;379,971996;399,964986;285,011539;154,912188;15,974678;1604,430664;12201,878687;0,878606
16.8.2026 09:09:18,0s;559;379,962448;400,287668;284,788846;154,865365;15,963677;1604,565157;12204,626110;0,878510
16.8.2026 09:09:19,0s;560;380,026872;400,079712;285,076038;155,696493;15,968792;1600,823108;12217,391631;0,877636
16.8.2026 09:09:20,0s;561;379,974423;399,764827;285,025009;154,838693;15,964514;1596,399302;12202,392943;0,878710
16.8.2026 09:09:21,0s;562;379,993842;400,234443;284,997174;154,892915;15,966290;1596,205348;12205,107051;0,878620
16.8.2026 09:09:22,0s;563;379,978585;399,959196;284,887383;155,520661;15,972467;1602,086238;12211,844070;0,877730
16.8.2026 09:09:23,0s;564;380,028917;399,804586;284,874953;155,245817;15,963478;1600,265910;12209,565108;0,878078
16.8.2026 09:09:24,0s;565;379,997671;399,779802;284,717836;154,939370;15,959463;1602,888517;12207,299467;0,878364
16.8.2026 09:09:25,0s;566;380,019748;400,240634;284,870205;155,282624;15,970814;1599,772435;12209,901775;0,878027
16.8.2026 09:09:26,0s;567;379,978333;400,210045;285,165846;155,602138;15,969414;1601,572488;12214,427326;0,877822
16.8.2026 09:09:27,0s;568;379,957719;400,017319;284,741839;154,896715;15,966795;1600,799666;12209,217614;0,878436
16.8.2026 09:09:28,0s;569;379,983327;400,272946;284,765447;154,403373;15,968313;1600,604785;12196,027051;0,879091
16.8.2026 09:09:29,0s;570;379,996390;399,909079;285,227231;155,239231;15,975361;1603,156533;12210,112748;0,878334
16.8.2026 09:09:30,0s;571;380,019008;400,061619;284,888124;154,964813;15,975668;1593,596244;12204,385606;0,878451
16.8.2026 09:09:31,0s;572;380,007543;399,688137;284,815953;154,808955;15,969496;1595,398994;12199,138279;0,878602
16.8.2026 09:09:32,0s;573;380,035523;400,360089;284,965023;155,040580;15,970351;1596,401313;12203,622447;0,878407
16.8.2026 09:09:33,0s;574;379,972421;400,073201;284,836097;154,860322;15,967721;1597,867146;12201,411866;0,878549
16.8.2026 09:09:34,0s;575;379,981809;400,157773;284,975116;154,889341;15,973352;1598,625449;12201,622596;0,878610
16.8.2026 09:09:35,0s;576;380,023506;400,000201;285,113648;155,547771;15,961411;1597,229933;12206,037483;0,877855
16.8.2026 09:09:36,0s;577;380,042884;399,951277;284,948483;154,744475;15,971200;1598,485909;12209,741678;0,878778
16.8.2026 09:09:37,0s;578;380,042525;399,809768;285,246106;154,488223;15,965487;1599,059858;12196,558808;0,879318
16.8.2026 09:09:38,0s;579;380,042732;399,974282;284,989974;154,587633;15,977244;1598,278599;12201,549786;0,879010
16.8.2026 09:09:39,0s;580;380,030338;399,983225;284,974443;155,276167;15,978790;1597,244070;12201,657287;0,878108
16.8.2026 09:09:40,0s;581;379,997558;399,702562;284,811877;154,614296;15,973495;1597,697468;12205,366415;0,878851
16.8.2026 09:09:41,0s;582;379,990087;399,920588;284,975844;155,099553;15,967847;1603,109527;12209,746930;0,878338
16.8.2026 09:09:42,0s;583;379,964275;400,083382;285,157686;155,353050;15,967766;1603,636540;12214,862029;0,878138
16.8.2026 09:09:43,0s;584;380,063079;400,034829;284,991683;154,585129;15,968733;1598,330952;12197,171156;0,879015
16.8.2026 09:09:44,0s;585;379,954855;400,006013;285,000362;155,088299;15,967998;1599,011742;12205,075195;0,878370
16.8.2026 09:09:45,0s;586;380,023468;400,159780;284,963445;155,715677;15,969148;1601,523438;12211,842209;0,877531
16.8.2026 09:09:46,0s;587;380,025248;399,999356;285,213440;155,434136;15,972523;1598,548830;12202,975502;0,878073
16.8.2026 09:09:47,0s;588;380,011944;400,128900;284,805747;154,695181;15,971093;1602,978548;12205,990510;0,878742
16.8.2026 09:09:48,0s;589;380,058024;400,062151;284,889503;155,099960;15,973023;1604,211008;12211,627826;0,878277
16.8.2026 09:09:49,0s;590;380,043217;400,014887;284,933705;155,263189;15,968224;1599,126169;12207,772894;0,878097
16.8.2026 09:09:50,0s;591;380,034746;399,935690;285,189304;154,939534;15,972833;1602,639690;12209,038614;0,878695
16.8.2026 09:09:51,0s;592;380,074593;399,875526;285,172493;155,122508;15,967285;1599,057839;12209,912983;0,878447
16.8.2026 09:09:52,0s;593;380,025023;400,133275;285,399030;154,972211;15,972032;1598,847969;12203,945182;0,878800
16.8.2026 09:09:53,0s;594;380,023317;400,047165;285,078728;155,269103;15,967585;1595,810969;12205,144105;0,878191
16.8.2026 09:09:54,0s;595;380,002206;400,262479;285,141823;155,500028;15,971289;1592,660810;12209,721983;0,877937
16.8.2026 09:09:55,0s;596;380,020639;399,822463;284,842348;155,761508;15,968185;1606,792925;12213,617906;0,877386
16.8.2026 09:09:56,0s;597;379,984342;399,912620;284,634603;154,862040;15,973211;1600,813767;12202,472950;0,878405
16.8.2026 09:09:57,0s;598;380,023038;399,862154;285,009738;154,462666;15,968047;1600,922993;12203,762044;0,879186
16.8.2026 09:09:58,0s;599;380,013682;399,983420;284,821936;155,429066;15,974232;1595,916935;12213,853797;0,877803
16.8.2026 09:09:59,0s;600;380,035448;399,847727;284,847566;155,254405;15,969971;1603,125461;12204,537037;0,878047
16.8.2026 09:10:00,0s;601;380,075646;399,927564;284,750105;154,938381;15,970789;1595,963850;12207,200198;0,878388
16.8.2026 09:10:01,0s;602;380,049819;400,148253;284,950520;154,651378;15,963175;1601,397302;12204,834089;0,878900
16.8.2026 09:10:02,0s;603;380,044290;400,305493;285,164840;154,432192;15,972963;1598,446485;12198,964903;0,879333
16.8.2026 09:10:03,0s;604;380,081785;400,129532;284,967737;154,388231;15,969296;1597,124847;12195,446085;0,879252
16.8.2026 09:10:04,0s;605;380,059427;400,029096;284,710597;154,513619;15,968566;1596,579723;12190,335323;0,878910
16.8.2026 09:10:05,0s;606;380,070053;400,321243;285,066355;154,340985;15,974940;1598,569174;12191,391402;0,879382
16.8.2026 09:10:06,0s;607;380,044842;399,780864;284,651514;155,736102;15,976269;1596,847854;12218,794364;0,877284
16.8.2026 09:10:07,0s;608;380,071222;400,392422;284,986362;153,834583;15,970643;1601,765628;12190,843700;0,879980
16.8.2026 09:10:08,0s;609;380,020427;400,298902;284,998297;154,815052;15,975279;1600,296349;12203,290348;0,878722
16.8.2026 09:10:09,0s;610;380,062857;399,891967;285,426129;155,423695;15,973959;1599,956313;12212,266541;0,878236
16.8.2026 09:10:10,0s;611;380,042986;400,252753;284,921484;154,930322;15,974280;1597,272266;12201,510392;0,878519
16.8.2026 09:10:11,0s;612;380,087724;399,862787;284,927743;154,387718;15,960872;1602,835076;12199,553590;0,879225
16.8.2026 09:10:12,0s;613;380,004574;400,111862;284,774441;155,207277;15,968224;1596,752615;12211,711798;0,878057
16.8.2026 09:10:13,0s;614;380,048585;399,983811;284,882686;155,106945;15,967960;1600,690887;12204,789547;0,878263
16.8.2026 09:10:14,0s;615;380,096617;400,110241;284,824289;154,986376;15,968175;1601,081357;12205,571774;0,878378
16.8.2026 09:10:15,0s;616;380,083474;399,938864;285,142665;154,931386;15,973628;1594,898663;12199,332302;0,878673
16.8.2026 09:10:16,0s;617;380,037714;400,097192;285,164621;154,418596;15,974189;1597,294869;12201,120009;0,879351
16.8.2026 09:10:17,0s;618;380,071061;399,735541;284,940549;154,634989;15,973593;1599,189216;12200,347279;0,878914
16.8.2026 09:10:18,0s;619;380,047718;400,245015;285,038317;154,887238;15,971892;1600,116682;12200,414475;0,878657
16.8.2026 09:10:19,0s;620;380,022845;400,016299;284,917193;155,033451;15,969668;1598,625717;12204,266863;0,878382
16.8.2026 09:10:20,0s;621;380,055806;400,056082;284,760059;154,847955;15,974487;1601,797899;12203,846934;0,878512
16.8.2026 09:10:21,0s;622;380,063611;400,258749;285,020306;154,401888;15,966797;1598,306790;12199,395201;0,879271
16.8.2026 09:10:22,0s;623;380,085481;400,194399;285,124225;155,334472;15,971722;1596,631855;12214,227987;0,878139
16.8.2026 09:10:23,0s;624;380,036166;400,201402;285,315788;154,820115;15,976520;1597,819826;12197,470666;0,878938
16.8.2026 09:10:24,0s;625;380,066738;400,071550;285,018015;155,092895;15,975738;1599,930150;12205,638869;0,878376
16.8.2026 09:10:25,0s;626;380,046469;400,169913;284,872303;155,097972;15,965098;1602,206883;12200,937991;0,878267
16.8.2026 09:10:26,0s;627;380,037996;400,299286;284,905083;154,713818;15,966246;1596,416835;12206,098917;0,878787
16.8.2026 09:10:27,0s;628;380,056934;399,852780;284,907140;155,014367;15,965703;1599,649466;12206,033805;0,878400
16.8.2026 09:10:28,0s;629;380,062963;400,130551;284,974499;154,410584;15,968808;1595,343118;12197,258423;0,879228
16.8.2026 09:10:29,0s;630;380,042808;399,750935;284,820970;154,199440;15,975592;1601,609866;12195,879993;0,879394
16.8.2026 09:10:30,0s;631;380,035112;399,982901;285,383481;154,599076;15,972406;1596,816088;12201,243914;0,879271
16.8.2026 09:10:31,0s;632;380,073161;400,177327;285,143435;155,353477;15,973476;1602,841576;12213,013108;0,878128
16.8.2026 09:10:32,0s;633;380,083698;400,112002;285,121474;154,721454;15,967038;1600,041312;12202,913675;0,878929
16.8.2026 09:10:33,0s;634;380,102844;399,953403;284,893989;154,818784;15,970872;1595,163429;12207,517237;0,878644
16.8.2026 09:10:34,0s;635;380,070620;400,027271;285,311297;154,594378;15,972132;1596,480182;12201,884300;0,879226
16.8.2026 09:10:35,0s;636;380,143128;400,032314;284,981729;154,993306;15,971439;1591,610906;12211,306040;0,878480
16.8.2026 09:10:36,0s;637;380,034923;399,683613;285,101786;154,861254;15,973863;1603,351663;12201,068798;0,878735
16.8.2026 09:10:37,0s;638;380,034704;399,970743;285,013939;155,393484;15,967647;1606,650699;12211,298238;0,877984
16.8.2026 09:10:38,0s;639;380,106397;399,697989;284,629823;154,818610;15,971293;1597,440962;12199,361014;0,878458
16.8.2026 09:10:39,0s;640;380,052163;400,008014;284,968875;154,735787;15,968580;1601,525071;12205,581627;0,878804
16.8.2026 09:10:40,0s;641;380,078412;399,716701;285,007224;155,225655;15,975891;1599,201860;12201,491627;0,878197
16.8.2026 09:10:41,0s;642;380,123398;399,783571;285,241892;154,703124;15,970995;1597,172809;12199,217524;0,879037
16.8.2026 09:10:42,0s;643;380,059815;399,971167;285,074158;154,362802;15,965850;1598,763080;12197,990618;0,879360
16.8.2026 09:10:43,0s;644;380,108490;399,862861;284,830421;155,213022;15,967165;1602,828391;12199,700944;0,878089
16.8.2026 09:10:44,0s;645;380,093297;399,789972;284,912878;154,971688;15,972746;1607,974748;12212,601335;0,878459
16.8.2026 09:10:45,0s;646;380,047315;399,985025;284,925842;154,968021;15,977323;1600,687625;12204,134125;0,878473
16.8.2026 09:10:46,0s;647;380,068470;400,017566;284,858334;155,600519;15,970546;1602,262239;12211,756156;0,877606
16.8.2026 09:10:47,0s;648;380,057488;399,828498;284,944979;154,341482;15,967073;1602,615386;12200,491692;0,879297
16.8.2026 09:10:48,0s;649;380,117543;399,879503;284,857350;154,764843;15,971201;1602,838837;12206,693471;0,878688
16.8.2026 09:10:49,0s;650;380,078247;399,932825;285,060265;155,556931;15,973661;1597,948776;12215,498666;0,877806
