# YHDA_VERSION=0.6.3
# TEST_SERVICE=RGDH
# PLANT_TYPE=KONV
# STEP_ID=UE_MKUD
# STEP_NAME=Düşük ikaz — MKÜD çıkış gücü
# TESIS_ADI=YHDA Örnek Konvansiyonel Santral
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=300.0
# NOMINAL_VOLTAGE_KV=380.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.3
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# PMKUD_MW=120
# SGEN_MVA=350
# COSPHI_NOM=0.85
# VNOM_GEN_KV=15.75
# Q_REQUIRED_OE_MVAR=155
# Q_REQUIRED_UE_MVAR=-98
# STEP_Q_TARGET_MVAR=-52
# STEP_PSET_MW=120
ZAMAN;SIRA_NO;bus_voltage_kv;internal_aux_voltage_v;active_power_mw;reactive_power_mvar;terminal_voltage_kv;excitation_current_a;stator_current_a;power_factor
16.8.2026 09:07:09,0s;430;379,834311;400,001774;119,973182;-51,724053;15,595963;925,185448;11067,345107;0,918292
16.8.2026 09:07:10,0s;431;379,840799;399,826056;120,043175;-51,598341;15,592804;929,578652;11071,189924;0,918725
16.8.2026 09:07:11,0s;432;379,884828;399,836521;120,124543;-51,924971;15,587064;929,456464;11077,851684;0,917915
16.8.2026 09:07:12,0s;433;379,926193;400,181218;120,113550;-52,160718;15,590521;924,371677;11074,618150;0,917245
16.8.2026 09:07:13,0s;434;379,924888;400,078315;120,079541;-51,831080;15,594132;929,983649;11070,605365;0,918122
16.8.2026 09:07:14,0s;435;379,898803;399,867528;119,972688;-51,901690;15,588684;933,684915;11075,150435;0,917797
16.8.2026 09:07:15,0s;436;379,907138;399,786581;119,908007;-51,942229;15,589241;924,165814;11074,673473;0,917606
16.8.2026 09:07:16,0s;437;379,910593;400,225047;119,963794;-51,922957;15,590659;929,459258;11066,642726;0,917727
16.8.2026 09:07:17,0s;438;379,920498;399,858444;120,077661;-51,868644;15,596906;928,697045;11073,563110;0,918015
16.8.2026 09:07:18,0s;439;379,861138;399,784726;120,070526;-51,995896;15,591061;930,788770;11075,164190;0,917652
16.8.2026 09:07:19,0s;440;379,882311;399,970300;120,148922;-51,818297;15,591598;928,671025;11066,721594;0,918241
16.8.2026 09:07:20,0s;441;379,913473;400,038862;120,021299;-52,164315;15,591070;929,122308;11068,860950;0,917123
16.8.2026 09:07:21,0s;442;379,910739;400,074985;120,007058;-52,191321;15,589420;931,738202;11075,470542;0,917030
16.8.2026 09:07:22,0s;443;379,913030;399,919251;120,110395;-52,082297;15,585851;930,356081;11075,859757;0,917460
16.8.2026 09:07:23,0s;444;379,892249;399,800303;120,084994;-52,084107;15,593701;928,963973;11073,140191;0,917424
16.8.2026 09:07:24,0s;445;379,932332;400,017064;120,023125;-51,919344;15,591582;927,463397;11073,493802;0,917808
16.8.2026 09:07:25,0s;446;379,882688;400,161399;120,175591;-52,045890;15,585719;931,760655;11080,711451;0,917640
16.8.2026 09:07:26,0s;447;379,885108;400,093597;120,034919;-52,034366;15,593124;935,126277;11078,490829;0,917502
16.8.2026 09:07:27,0s;448;379,960513;399,981629;120,030722;-52,024324;15,589455;931,925725;11074,340935;0,917525
16.8.2026 09:07:28,0s;449;379,886097;399,952788;120,095844;-51,887847;15,590008;930,221025;11065,573254;0,917984
16.8.2026 09:07:29,0s;450;379,916363;400,161434;120,068899;-52,063819;15,591128;933,087642;11076,029451;0,917461
16.8.2026 09:07:30,0s;451;379,921288;400,306472;119,972675;-51,991512;15,590370;929,309586;11068,656648;0,917546
16.8.2026 09:07:31,0s;452;379,922130;400,144811;119,974546;-51,907742;15,595494;928,038765;11072,212676;0,917782
16.8.2026 09:07:32,0s;453;379,898607;400,094895;119,953658;-52,027031;15,597637;929,326392;11074,944904;0,917424
16.8.2026 09:07:33,0s;454;379,918936;400,243122;119,877888;-51,907199;15,586428;933,665761;11068,038454;0,917667
16.8.2026 09:07:34,0s;455;379,877075;400,065934;119,881726;-52,196811;15,588599;931,319121;11077,796431;0,916862
16.8.2026 09:07:35,0s;456;379,953359;400,216895;120,037417;-51,767025;15,586790;930,186630;11067,434455;0,918250
16.8.2026 09:07:36,0s;457;379,903341;399,835163;119,930926;-51,792954;15,586766;927,310257;11063,318170;0,918050
16.8.2026 09:07:37,0s;458;379,919092;399,953930;120,056651;-52,041010;15,590182;927,495665;11074,994214;0,917510
16.8.2026 09:07:38,0s;459;379,911878;400,122474;119,949994;-51,989718;15,589188;931,358668;11067,982204;0,917524
16.8.2026 09:07:39,0s;460;379,932202;400,178231;120,091572;-52,059568;15,586458;927,632818;11074,773320;0,917500
16.8.2026 09:07:40,0s;461;379,871621;399,850877;120,001519;-52,025614;15,591878;925,998094;11079,056553;0,917486
16.8.2026 09:07:41,0s;462;379,887054;400,054881;119,912152;-51,897782;15,593852;924,113370;11068,631700;0,917735
16.8.2026 09:07:42,0s;463;379,922193;400,065985;120,062279;-51,990848;15,597765;926,660675;11074,883783;0,917656
16.8.2026 09:07:43,0s;464;379,932203;399,825078;119,957788;-52,008002;15,586352;925,344512;11071,783504;0,917482
16.8.2026 09:07:44,0s;465;379,897498;400,182576;120,010944;-52,198082;15,586149;926,340439;11073,890734;0,917016
16.8.2026 09:07:45,0s;466;379,896888;399,738793;119,944208;-51,964159;15,592620;929,264072;11069,973538;0,917588
16.8.2026 09:07:46,0s;467;379,910917;399,975810;120,095598;-51,880092;15,591603;929,126702;11070,419150;0,918005
16.8.2026 09:07:47,0s;468;379,927141;399,461490;119,843919;-52,321204;15,589011;936,497572;11075,235862;0,916467
16.8.2026 09:07:48,0s;469;379,895374;400,071355;119,951073;-51,864885;15,590828;927,099358;11069,205043;0,917873
16.8.2026 09:07:49,0s;470;379,873144;400,199816;119,986828;-52,032175;15,588686;928,416876;11072,068484;0,917450
16.8.2026 09:07:50,0s;471;379,883543;400,122730;119,983229;-51,785804;15,602250;925,196180;11064,614523;0,918132
16.8.2026 09:07:51,0s;472;379,966293;399,781263;119,974812;-51,932460;15,594726;927,883919;11068,465045;0,917714
16.8.2026 09:07:52,0s;473;379,913543;399,986303;119,896813;-52,028842;15,591428;928,759572;11070,535098;0,917350
16.8.2026 09:07:53,0s;474;379,916909;399,881063;120,048514;-51,834928;15,591701;932,368305;11066,372203;0,918074
16.8.2026 09:07:54,0s;475;379,931634;399,928969;119,933851;-51,871534;15,591072;925,292567;11073,583137;0,917834
16.8.2026 09:07:55,0s;476;379,894887;400,209451;119,892799;-51,987997;15,596102;927,352156;11069,853180;0,917459
16.8.2026 09:07:56,0s;477;379,879445;399,810609;119,876599;-52,081425;15,587736;930,604457;11071,274916;0,917179
16.8.2026 09:07:57,0s;478;379,927593;399,891983;119,981911;-51,863978;15,588622;929,858672;11070,795016;0,917913
16.8.2026 09:07:58,0s;479;379,908986;399,896425;120,016634;-51,871565;15,585498;935,148094;11069,471902;0,917934
16.8.2026 09:07:59,0s;480;379,934854;400,141172;119,958212;-52,074983;15,589010;929,043006;11075,858266;0,917296
16.8.2026 09:08:00,0s;481;379,874215;400,417378;119,882105;-52,353353;15,592017;927,383920;11072,550647;0,916424
16.8.2026 09:08:01,0s;482;379,938805;400,020837;120,003100;-51,983924;15,590640;929,656498;11077,445680;0,917604
16.8.2026 09:08:02,0s;483;379,929051;400,425681;120,054655;-51,983329;15,587453;933,848385;11065,042669;0,917668
16.8.2026 09:08:03,0s;484;379,916134;399,876058;120,055519;-51,952339;15,591764;925,258855;11070,076400;0,917756
16.8.2026 09:08:04,0s;485;379,964492;399,946814;120,038567;-52,041075;15,597862;930,405001;11074,695732;0,917488
16.8.2026 09:08:05,0s;486;379,905555;399,746385;119,923521;-51,790568;15,594546;930,120505;11073,700835;0,918047
16.8.2026 09:08:06,0s;487;379,894151;400,043327;120,015643;-52,035245;15,588219;925,177370;11071,211988;0,917476
16.8.2026 09:08:07,0s;488;379,936509;399,833291;120,005730;-52,019468;15,591104;933,343900;11075,318271;0,917508
16.8.2026 09:08:08,0s;489;379,925743;399,890922;119,999348;-52,149806;15,589112;934,076166;11074,850198;0,917137
16.8.2026 09:08:09,0s;490;379,939327;399,961906;119,996922;-52,011235;15,594531;934,569680;11079,398354;0,917521
16.8.2026 09:08:10,0s;491;379,955619;400,133429;120,081416;-51,911446;15,589712;929,014583;11069,958817;0,917901
16.8.2026 09:08:11,0s;492;379,907536;399,643317;120,025788;-51,946105;15,593593;928,127910;11073,277774;0,917737
16.8.2026 09:08:12,0s;493;379,886115;400,202122;119,955597;-51,825827;15,594739;930,322338;11069,021636;0,917988
16.8.2026 09:08:13,0s;494;379,909484;399,954599;119,967908;-51,898087;15,589334;932,619321;11069,694324;0,917801
16.8.2026 09:08:14,0s;495;379,909089;399,843257;120,134844;-52,171717;15,593756;924,768782;11069,323821;0,917240
16.8.2026 09:08:15,0s;496;379,956358;400,064384;120,034760;-51,968212;15,586966;927,688872;11068,735730;0,917686
16.8.2026 09:08:16,0s;497;379,918040;400,019176;120,126850;-51,930776;15,588161;925,802985;11069,690844;0,917901
16.8.2026 09:08:17,0s;498;379,947469;399,853346;119,964085;-52,068807;15,587640;929,447857;11072,761025;0,917320
16.8.2026 09:08:18,0s;499;379,948494;400,154969;120,099937;-52,046533;15,586306;930,092781;11071,767544;0,917547
16.8.2026 09:08:19,0s;500;379,920678;400,166296;119,997271;-51,827203;15,597641;933,215973;11070,706893;0,918034
16.8.2026 09:08:20,0s;501;379,953150;399,881378;119,873792;-51,822236;15,594418;930,909173;11070,143707;0,917899
16.8.2026 09:08:21,0s;502;379,925646;400,005981;119,904269;-51,914455;15,587762;930,586150;11066,461504;0,917679
16.8.2026 09:08:22,0s;503;379,936975;399,517315;120,051002;-52,031594;15,586657;931,421064;11074,356327;0,917529
16.8.2026 09:08:23,0s;504;379,903872;399,951169;119,985860;-52,140390;15,597300;921,227158;11074,546444;0,917147
16.8.2026 09:08:24,0s;505;379,917748;399,682309;120,144872;-51,823288;15,599937;932,227475;11069,060172;0,918222
16.8.2026 09:08:25,0s;506;379,917958;400,288733;120,110468;-51,936683;15,596292;931,807133;11063,628977;0,917865
16.8.2026 09:08:26,0s;507;379,937207;400,199755;119,894293;-52,089569;15,595285;932,663680;11070,117814;0,917177
16.8.2026 09:08:27,0s;508;379,953843;399,721540;120,067683;-52,172367;15,591942;930,526429;11074,770375;0,917157
16.8.2026 09:08:28,0s;509;379,929204;400,076617;119,980295;-51,812482;15,586549;929,926456;11067,380591;0,918055
16.8.2026 09:08:29,0s;510;379,941304;400,051519;120,002868;-51,986569;15,589488;928,208502;11067,692081;0,917597
16.8.2026 09:08:30,0s;511;379,937375;399,949524;120,007948;-52,198122;15,586254;931,481874;11076,772860;0,917012
16.8.2026 09:08:31,0s;512;379,937475;400,116693;120,022171;-52,059968;15,593966;926,742088;11069,396737;0,917415
16.8.2026 09:08:32,0s;513;379,917419;399,819946;120,053240;-51,972347;15,585481;929,329143;11073,778125;0,917697
16.8.2026 09:08:33,0s;514;379,959604;400,277174;120,124042;-52,031726;15,579899;929,283452;11067,047069;0,917617
16.8.2026 09:08:34,0s;515;379,967804;400,045018;120,036661;-51,923318;15,588105;933,301490;11069,797831;0,917814
16.8.2026 09:08:35,0s;516;379,944302;399,773370;119,962742;-51,865678;15,580767;926,629276;11068,046903;0,917885
16.8.2026 09:08:36,0s;517;379,927779;400,149924;119,926375;-52,253019;15,583754;929,575533;11075,080248;0,916759
16.8.2026 09:08:37,0s;518;379,955788;399,906699;119,893490;-51,829815;15,593285;932,291906;11066,855151;0,917902
16.8.2026 09:08:38,0s;519;379,970144;400,416034;119,984544;-51,892428;15,592761;933,266633;11063,602211;0,917837
16.8.2026 09:08:39,0s;520;379,948944;399,655040;119,934621;-51,909642;15,582508;934,462539;11064,864701;0,917729
16.8.2026 09:08:40,0s;521;379,951240;400,210776;120,100057;-52,046613;15,587281;926,390828;11069,092036;0,917547
16.8.2026 09:08:41,0s;522;379,958761;399,929510;120,074054;-52,085171;15,596082;924,827726;11065,906589;0,917408
16.8.2026 09:08:42,0s;523;379,985015;400,056595;119,951544;-52,296175;15,589529;930,956578;11075,362635;0,916669
16.8.2026 09:08:43,0s;524;379,960761;400,084665;119,971393;-51,797123;15,583327;928,575631;11067,482643;0,918087
16.8.2026 09:08:44,0s;525;379,962850;399,731425;120,041981;-51,823814;15,584914;929,532880;11070,679301;0,918097
16.8.2026 09:08:45,0s;526;379,954765;400,172116;119,979526;-52,238322;15,590582;925,674546;11070,833567;0,916865
16.8.2026 09:08:46,0s;527;379,934465;400,056316;119,852721;-51,826401;15,594225;931,159258;11062,439547;0,917862
16.8.2026 09:08:47,0s;528;379,927380;399,785562;120,006019;-52,257298;15,585963;931,607554;11073,875906;0,916844
16.8.2026 09:08:48,0s;529;379,907688;400,076926;119,856598;-51,925430;15,590055;934,154988;11065,061572;0,917590
16.8.2026 09:08:49,0s;530;379,969073;399,969358;119,940565;-52,012465;15,591221;929,480827;11072,512972;0,917449
16.8.2026 09:08:50,0s;531;379,972074;399,721008;120,095306;-52,126786;15,592431;934,339757;11069,995943;0,917317
16.8.2026 09:08:51,0s;532;379,945554;399,878008;119,888877;-52,156502;15,587534;936,434079;11071,290045;0,916984
16.8.2026 09:08:52,0s;533;379,942746;400,013619;120,135493;-51,935391;15,584720;932,364952;11063,578862;0,917899
16.8.2026 09:08:53,0s;534;379,985743;399,868429;119,951304;-51,814428;15,589986;932,240386;11062,727974;0,918014
16.8.2026 09:08:54,0s;535;379,963083;400,060167;119,847664;-52,050793;15,599573;934,797992;11068,803516;0,917229
16.8.2026 09:08:55,0s;536;379,967884;400,351404;119,901290;-52,024415;15,590431;930,886630;11080,429567;0,917368
16.8.2026 09:08:56,0s;537;379,963297;399,971076;120,064372;-52,018409;15,593488;926,413160;11066,775039;0,917582
16.8.2026 09:08:57,0s;538;379,997070;399,949235;120,093463;-51,997848;15,588356;931,391727;11071,662440;0,917674
16.8.2026 09:08:58,0s;539;379,997665;400,076894;119,922348;-51,712579;15,590723;924,861298;11074,048476;0,918263
16.8.2026 09:08:59,0s;540;379,941673;400,017962;119,989550;-52,023310;15,602006;927,508755;11077,816956;0,917478
16.8.2026 09:09:00,0s;541;379,977185;399,941472;119,913789;-51,959100;15,587519;926,928331;11074,834947;0,917566
16.8.2026 09:09:01,0s;542;379,977494;399,973652;120,016481;-51,989619;15,582529;928,141434;11069,927128;0,917604
16.8.2026 09:09:02,0s;543;379,946927;400,104699;120,001034;-52,060130;15,587582;920,195911;11071,989303;0,917389
16.8.2026 09:09:03,0s;544;379,935817;399,743627;119,972547;-51,961680;15,588236;927,452338;11077,185539;0,917629
16.8.2026 09:09:04,0s;545;379,989500;399,896348;119,868749;-51,873875;15,589861;924,838762;11067,684576;0,917749
16.8.2026 09:09:05,0s;546;380,002991;399,897064;119,956695;-52,043615;15,588807;933,010375;11075,567155;0,917381
16.8.2026 09:09:06,0s;547;380,006249;399,976886;119,829622;-51,950611;15,591299;929,318763;11070,286643;0,917487
16.8.2026 09:09:07,0s;548;379,938071;400,159221;119,902168;-51,937693;15,587849;927,288243;11073,250172;0,917611
16.8.2026 09:09:08,0s;549;379,954498;400,082063;119,959204;-51,939062;15,592372;932,271949;11063,739973;0,917676
16.8.2026 09:09:09,0s;550;379,972930;400,257233;119,943520;-51,933117;15,586912;929,516461;11066,679815;0,917674
16.8.2026 09:09:10,0s;551;379,976467;399,821440;120,010878;-52,059483;15,583958;929,736156;11071,734796;0,917403
16.8.2026 09:09:11,0s;552;379,975320;399,944736;119,978737;-52,015062;15,587425;933,343605;11069,823223;0,917488
16.8.2026 09:09:12,0s;553;380,011952;399,971640;119,982698;-51,850809;15,586508;931,959831;11071,237365;0,917951
16.8.2026 09:09:13,0s;554;379,943317;399,886100;119,939096;-51,804755;15,589705;932,459273;11068,065442;0,918026
16.8.2026 09:09:14,0s;555;379,958367;399,850619;119,902044;-52,057023;15,583947;930,053445;11079,083729;0,917278
16.8.2026 09:09:15,0s;556;380,012027;399,889039;119,981092;-52,129096;15,581329;936,072431;11073,802850;0,917172
16.8.2026 09:09:16,0s;557;379,974718;399,882367;120,088668;-51,997898;15,589827;927,551717;11073,126783;0,917669
16.8.2026 09:09:17,0s;558;379,982039;399,974772;120,001662;-51,917960;15,582775;934,066509;11076,377225;0,917786
16.8.2026 09:09:18,0s;559;379,977598;400,041793;119,854961;-51,980756;15,592539;931,274183;11063,399296;0,917434
16.8.2026 09:09:19,0s;560;379,947968;399,984522;119,961886;-52,262214;15,586971;929,266291;11078,615038;0,916777
16.8.2026 09:09:20,0s;561;379,959500;399,966599;119,996063;-52,306890;15,593391;929,817523;11070,803315;0,916693
16.8.2026 09:09:21,0s;562;380,025354;399,788224;119,919520;-52,166720;15,583857;929,682203;11075,368141;0,916992
16.8.2026 09:09:22,0s;563;379,991688;400,076600;120,069965;-51,969224;15,595845;930,134035;11073,851510;0,917726
16.8.2026 09:09:23,0s;564;380,000849;400,609333;120,018835;-52,110722;15,587599;933,683156;11070,566433;0,917269
16.8.2026 09:09:24,0s;565;379,993678;399,680615;119,985749;-52,133854;15,589791;929,045377;11070,553944;0,917165
16.8.2026 09:09:25,0s;566;380,017383;400,150165;119,942537;-51,900378;15,594498;926,114287;11071,288068;0,917764
16.8.2026 09:09:26,0s;567;380,020442;400,269103;120,174276;-51,783064;15,595438;923,922746;11061,669470;0,918369
16.8.2026 09:09:27,0s;568;379,969441;400,233091;120,058448;-51,952369;15,595256;926,518641;11069,401871;0,917759
16.8.2026 09:09:28,0s;569;379,991650;400,020847;120,064030;-51,739382;15,588630;928,443835;11071,840118;0,918358
16.8.2026 09:09:29,0s;570;379,986231;400,232818;119,960107;-52,228177;15,584879;930,462917;11078,964876;0,916870
16.8.2026 09:09:30,0s;571;380,011859;400,272622;120,107107;-52,181665;15,585483;927,063852;11080,844879;0,917178
16.8.2026 09:09:31,0s;572;380,045768;400,265560;119,919038;-52,135717;15,581700;926,123220;11071,717818;0,917078
16.8.2026 09:09:32,0s;573;380,012541;400,423305;119,919618;-51,622747;15,588932;934,958718;11065,617582;0,918510
16.8.2026 09:09:33,0s;574;379,964450;400,039784;119,898735;-52,044965;15,595547;929,298557;11072,340474;0,917307
16.8.2026 09:09:34,0s;575;380,043657;400,116025;119,861094;-52,010066;15,591951;928,105634;11073,826929;0,917359
16.8.2026 09:09:35,0s;576;379,970786;399,688325;119,969270;-52,019740;15,588148;932,083066;11068,207321;0,917463
16.8.2026 09:09:36,0s;577;380,060741;400,006050;119,876168;-51,926823;15,593363;923,956349;11071,220997;0,917610
16.8.2026 09:09:37,0s;578;379,994281;400,100675;120,003398;-51,924609;15,593249;932,330376;11069,289235;0,917770
16.8.2026 09:09:38,0s;579;379,977395;399,860672;119,908575;-51,864430;15,592498;930,271483;11065,981655;0,917823
16.8.2026 09:09:39,0s;580;380,017208;400,049704;119,999358;-52,030934;15,589676;927,745359;11080,107918;0,917469
16.8.2026 09:09:40,0s;581;379,987437;400,295002;120,059099;-52,021261;15,590082;928,973334;11072,142965;0,917568
16.8.2026 09:09:41,0s;582;380,068371;399,425114;120,118409;-52,007096;15,586968;932,924621;11077,667147;0,917679
16.8.2026 09:09:42,0s;583;379,975714;399,749888;119,945130;-51,993487;15,590792;931,050799;11074,235109;0,917507
16.8.2026 09:09:43,0s;584;380,041200;400,185323;120,047101;-52,008528;15,590207;930,198039;11071,698531;0,917589
16.8.2026 09:09:44,0s;585;379,998745;400,088157;120,050013;-52,034803;15,596392;930,238225;11072,505858;0,917519
16.8.2026 09:09:45,0s;586;380,032040;400,009507;120,009639;-51,861696;15,587444;930,931871;11068,948726;0,917953
16.8.2026 09:09:46,0s;587;380,097205;400,029081;120,075367;-51,904858;15,590979;924,243144;11066,863754;0,917912
16.8.2026 09:09:47,0s;588;380,009302;399,972348;120,037855;-51,850628;15,593259;924,438341;11071,766508;0,918018
16.8.2026 09:09:48,0s;589;379,975055;400,238363;119,937655;-51,928571;15,592194;930,336429;11077,979720;0,917680
16.8.2026 09:09:49,0s;590;380,042027;400,123101;120,114411;-51,905488;15,598969;931,765940;11074,136842;0,917957
16.8.2026 09:09:50,0s;591;380,011017;400,015378;120,030969;-51,877936;15,587950;931,233095;11063,014918;0,917933
16.8.2026 09:09:51,0s;592;380,040599;400,039100;120,101708;-51,969045;15,590321;927,521200;11074,919764;0,917765
16.8.2026 09:09:52,0s;593;380,011571;400,128476;120,066548;-52,087093;15,585891;929,530177;11077,764317;0,917393
16.8.2026 09:09:53,0s;594;379,963623;400,079806;119,946298;-52,042250;15,587682;924,733156;11069,390488;0,917373
16.8.2026 09:09:54,0s;595;380,038842;399,927859;119,950506;-52,025504;15,585537;930,583356;11065,051538;0,917425
16.8.2026 09:09:55,0s;596;379,998620;399,902888;120,024212;-51,947423;15,593185;931,517226;11074,123045;0,917731
16.8.2026 09:09:56,0s;597;379,999160;399,906473;119,951891;-52,097845;15,587759;927,841190;11067,689954;0,917224
16.8.2026 09:09:57,0s;598;380,043556;399,910928;119,949042;-52,174965;15,588726;928,184112;11076,128751;0,917005
16.8.2026 09:09:58,0s;599;380,088928;399,839760;120,026230;-52,087139;15,585853;930,123813;11068,715733;0,917344
16.8.2026 09:09:59,0s;600;380,033045;400,151585;119,997229;-51,831108;15,581629;933,290334;11075,474005;0,918023
16.8.2026 09:10:00,0s;601;380,042972;399,917166;120,024004;-52,323760;15,590247;929,525129;11079,124181;0,916680
16.8.2026 09:10:01,0s;602;380,030924;400,138648;120,100979;-51,913072;15,589281;930,986683;11068,108402;0,917920
16.8.2026 09:10:02,0s;603;380,030208;400,180133;119,979313;-52,067055;15,586298;928,130181;11071,015973;0,917343
16.8.2026 09:10:03,0s;604;380,076199;399,697754;120,062961;-51,776340;15,588799;931,033940;11070,469533;0,918254
16.8.2026 09:10:04,0s;605;380,000154;400,131788;120,155283;-51,992571;15,583318;928,387978;11073,148142;0,917764
16.8.2026 09:10:05,0s;606;380,062980;400,096387;119,846969;-52,202765;15,587388;923,575550;11063,478330;0,916803
16.8.2026 09:10:06,0s;607;380,057778;400,043071;119,951221;-51,924267;15,584449;933,059899;11077,759316;0,917708
16.8.2026 09:10:07,0s;608;380,038222;399,895283;120,048431;-51,983673;15,592093;931,830104;11071,449360;0,917660
16.8.2026 09:10:08,0s;609;380,045877;400,020745;120,009549;-51,971406;15,586046;926,348885;11073,410230;0,917647
16.8.2026 09:10:09,0s;610;380,052171;399,883890;120,030167;-51,977721;15,581722;929,140111;11079,225996;0,917654
16.8.2026 09:10:10,0s;611;380,072920;399,991765;120,127327;-51,832399;15,596756;926,984108;11065,200941;0,918176
16.8.2026 09:10:11,0s;612;380,107954;400,050160;120,044030;-51,936719;15,594417;929,048534;11077,960010;0,917785
16.8.2026 09:10:12,0s;613;380,028388;399,959179;119,939286;-51,773061;15,592482;925,096217;11070,826370;0,918115
16.8.2026 09:10:13,0s;614;380,027610;400,086829;120,056021;-51,946916;15,590649;932,546086;11078,414574;0,917771
16.8.2026 09:10:14,0s;615;380,016901;400,053148;120,017959;-52,005960;15,596168;931,480246;11080,033134;0,917561
16.8.2026 09:10:15,0s;616;380,056691;400,101573;120,001885;-52,196772;15,590222;923,940846;11072,080876;0,917008
16.8.2026 09:10:16,0s;617;380,057007;400,113707;119,841971;-52,104163;15,583964;931,462893;11070,346173;0,917073
16.8.2026 09:10:17,0s;618;380,045340;400,321565;119,874431;-52,190572;15,593834;931,988079;11079,766734;0,916871
16.8.2026 09:10:18,0s;619;380,087845;399,890262;119,915540;-52,038953;15,584860;936,345690;11070,172540;0,917345
16.8.2026 09:10:19,0s;620;380,037529;400,071230;120,033082;-51,910913;15,584967;933,477349;11066,748713;0,917844
16.8.2026 09:10:20,0s;621;380,037731;399,788559;120,094507;-52,065978;15,586963;929,640632;11066,995356;0,917486
16.8.2026 09:10:21,0s;622;380,026673;400,280596;120,067052;-52,256369;15,584072;928,626129;11073,845025;0,916921
16.8.2026 09:10:22,0s;623;380,036584;399,889764;119,996268;-51,923661;15,585858;926,049360;11070,404703;0,917764
16.8.2026 09:10:23,0s;624;380,111716;400,125359;119,936026;-51,924627;15,591070;927,914675;11064,068104;0,917689
16.8.2026 09:10:24,0s;625;380,036157;400,124847;119,940226;-51,879354;15,591888;931,781087;11071,968152;0,917820
16.8.2026 09:10:25,0s;626;380,052320;399,992712;119,860117;-52,103579;15,589989;932,114125;11071,783035;0,917097
16.8.2026 09:10:26,0s;627;380,091969;400,094398;120,090078;-51,871107;15,580887;930,670449;11070,112412;0,918023
16.8.2026 09:10:27,0s;628;380,026015;400,066957;120,013961;-52,281729;15,594852;931,698211;11077,106206;0,916786
16.8.2026 09:10:28,0s;629;380,058131;399,952048;120,122854;-52,096838;15,593580;931,993096;11081,355853;0,917434
16.8.2026 09:10:29,0s;630;380,057166;400,183053;120,130565;-51,878840;15,590761;929,148784;11061,290270;0,918050
16.8.2026 09:10:30,0s;631;380,065524;400,234513;119,904607;-51,801850;15,592723;934,391084;11066,866841;0,917993
16.8.2026 09:10:31,0s;632;380,061288;400,058282;120,062008;-52,098383;15,584267;927,053643;11079,034580;0,917356
16.8.2026 09:10:32,0s;633;380,057553;400,070575;120,033413;-52,070084;15,588491;930,532959;11069,384991;0,917401
16.8.2026 09:10:33,0s;634;380,045342;400,045846;120,071185;-51,981319;15,593620;926,606389;11072,499077;0,917694
16.8.2026 09:10:34,0s;635;380,047473;400,125715;119,970215;-51,861944;15,591866;932,687943;11071,447194;0,917905
16.8.2026 09:10:35,0s;636;380,098488;400,057853;119,987657;-51,989353;15,590745;925,858984;11076,756092;0,917570
16.8.2026 09:10:36,0s;637;380,095514;399,984955;119,943380;-52,177112;15,592996;933,420070;11075,835104;0,916992
16.8.2026 09:10:37,0s;638;380,097747;400,087724;120,040312;-51,978544;15,589045;921,237655;11064,738606;0,917664
16.8.2026 09:10:38,0s;639;380,086772;399,912604;120,099542;-52,110020;15,588732;931,611856;11074,556100;0,917369
16.8.2026 09:10:39,0s;640;380,042602;399,834473;119,949684;-52,073862;15,584045;932,453454;11070,121054;0,917289
16.8.2026 09:10:40,0s;641;380,097974;399,898060;119,935700;-51,982441;15,583913;930,398566;11069,114054;0,917527
16.8.2026 09:10:41,0s;642;380,052018;399,834350;120,103858;-51,989174;15,586126;928,326316;11070,046502;0,917711
16.8.2026 09:10:42,0s;643;380,125938;399,774358;119,992354;-51,928407;15,587670;926,404202;11070,802293;0,917746
16.8.2026 09:10:43,0s;644;380,079938;399,967038;120,009045;-51,788687;15,591862;928,689546;11069,149551;0,918155
16.8.2026 09:10:44,0s;645;380,092240;399,969243;119,920188;-51,871306;15,586531;931,768547;11066,679387;0,917818
16.8.2026 09:10:45,0s;646;380,075926;399,764587;120,012425;-52,035076;15,588209;926,646148;11076,173917;0,917473
16.8.2026 09:10:46,0s;647;380,066217;400,198104;120,099179;-51,841312;15,592172;930,607353;11075,114301;0,918117
16.8.2026 09:10:47,0s;648;380,138351;399,873517;119,997891;-51,998650;15,590859;927,209604;11069,398270;0,917557
16.8.2026 09:10:48,0s;649;380,111795;399,656406;119,885753;-52,059919;15,587160;934,762579;11071,183888;0,917250
16.8.2026 09:10:49,0s;650;380,055441;399,982489;120,052862;-51,837993;15,587151;930,862758;11073,030552;0,918071
