# YHDA_VERSION=0.6.5
# TEST_SERVICE=PFK
# PLANT_TYPE=HES
# STEP_ID=HASSASIYET
# SAMPLE_PERIOD_MS=100
# TESIS_ADI=Köprü HES — Örnek/Sentetik Kampanya
# TEST_DATE=2026-03-12
# CITY=Örnek İl
# DATA_CLASS=ÖRNEK / SENTETİK
# PNOM_MW=77.924
# UNIT_PNOM_MW=77.924
# RPMAX_MW=7.7924
# RPMIN_MW=7.7924
# PSET_MAX_MW=54.86
# PSET_MIN_MW=36.14
# DROOP_PERCENT=4
# DEADBAND_MHZ=0
# MEASUREMENT_DEVICE_TYPE=Veri toplama cihazı
# MEASUREMENT_BRAND=Sentetik örnek
# MEASUREMENT_MODEL=YHDA-SIM
# MEASUREMENT_SERIAL_NO=SIM-U1-2026
# MEASUREMENT_SOFTWARE=YHDA sentetik veri üreticisi
# CALIBRATION_NO=ÖRNEK
# CALIBRATION_DATE=2026-03-01
# CAMPAIGN_ID=PFK-KOPRU-HES-20260312
# FACILITY_ID=KOPRU-HES
# TEST_SCOPE=MULTI_UNIT
# ENTITY_TYPE=UNIT
# ENTITY_ID=U1
# UNIT_ID=U1
# UNIT_NAME=Ünite-1
# UNIT_COUNT=2
# EVENT_ID=KOPRU-PFK-01
# RUN_ID=RUN-001
# TEST_START=12.3.2026 09:00:00,0s
ZAMAN;SIRA_NO;GRID_FREQUENCY_HZ;TEST_FREQUENCY_HZ;ACTIVE_POWER_MW;ACTIVE_POWER_REFERENCE_MW;GUIDE_VANE_PCT
12.3.2026 09:03:34,6s;2147;50,0028;49,9950;56,8078;56,8078;57,682
12.3.2026 09:03:34,7s;2148;50,0035;49,9950;56,8085;56,8085;57,682
12.3.2026 09:03:34,8s;2149;50,0043;49,9950;56,8093;56,8093;57,682
12.3.2026 09:03:34,9s;2150;50,0050;49,9950;56,8101;56,8101;57,683
12.3.2026 09:03:35,0s;2151;50,0056;49,9950;56,8109;56,8109;57,683
12.3.2026 09:03:35,1s;2152;50,0062;49,9950;56,8117;56,8117;57,683
12.3.2026 09:03:35,2s;2153;50,0068;49,9950;56,8125;56,8125;57,683
12.3.2026 09:03:35,3s;2154;50,0073;49,9950;56,8133;56,8133;57,684
12.3.2026 09:03:35,4s;2155;50,0078;49,9950;56,8140;56,8140;57,684
12.3.2026 09:03:35,5s;2156;50,0081;49,9950;56,8148;56,8148;57,684
12.3.2026 09:03:35,6s;2157;50,0085;49,9950;56,8155;56,8155;57,684
12.3.2026 09:03:35,7s;2158;50,0087;49,9950;56,8162;56,8162;57,685
12.3.2026 09:03:35,8s;2159;50,0089;49,9950;56,8169;56,8169;57,685
12.3.2026 09:03:35,9s;2160;50,0090;49,9950;56,8176;56,8176;57,685
12.3.2026 09:03:36,0s;2161;50,0090;49,9950;56,8183;56,8183;57,685
12.3.2026 09:03:36,1s;2162;50,0090;49,9950;56,8190;56,8190;57,686
12.3.2026 09:03:36,2s;2163;50,0088;49,9950;56,8196;56,8196;57,686
12.3.2026 09:03:36,3s;2164;50,0086;49,9950;56,8202;56,8202;57,686
12.3.2026 09:03:36,4s;2165;50,0084;49,9950;56,8207;56,8207;57,686
12.3.2026 09:03:36,5s;2166;50,0080;49,9950;56,8213;56,8213;57,686
12.3.2026 09:03:36,6s;2167;50,0076;49,9950;56,8218;56,8218;57,687
12.3.2026 09:03:36,7s;2168;50,0072;49,9950;56,8222;56,8222;57,687
12.3.2026 09:03:36,8s;2169;50,0066;49,9950;56,8227;56,8227;57,687
12.3.2026 09:03:36,9s;2170;50,0061;49,9950;56,8231;56,8231;57,687
12.3.2026 09:03:37,0s;2171;50,0054;49,9950;56,8235;56,8235;57,687
12.3.2026 09:03:37,1s;2172;50,0048;49,9950;56,8238;56,8238;57,687
12.3.2026 09:03:37,2s;2173;50,0040;49,9950;56,8241;56,8241;57,687
12.3.2026 09:03:37,3s;2174;50,0033;49,9950;56,8243;56,8243;57,688
12.3.2026 09:03:37,4s;2175;50,0025;49,9950;56,8245;56,8245;57,688
12.3.2026 09:03:37,5s;2176;50,0017;49,9950;56,8247;56,8247;57,688
12.3.2026 09:03:37,6s;2177;50,0009;49,9950;56,8248;56,8248;57,688
12.3.2026 09:03:37,7s;2178;50,0001;49,9950;56,8249;56,8249;57,688
12.3.2026 09:03:37,8s;2179;49,9993;49,9950;56,8250;56,8250;57,688
12.3.2026 09:03:37,9s;2180;49,9985;49,9950;56,8250;56,8250;57,688
12.3.2026 09:03:38,0s;2181;49,9977;49,9950;56,8250;56,8250;57,688
12.3.2026 09:03:38,1s;2182;49,9969;49,9950;56,8249;56,8249;57,688
12.3.2026 09:03:38,2s;2183;49,9961;49,9950;56,8248;56,8248;57,688
12.3.2026 09:03:38,3s;2184;49,9954;49,9950;56,8246;56,8246;57,688
12.3.2026 09:03:38,4s;2185;49,9947;49,9950;56,8244;56,8244;57,688
12.3.2026 09:03:38,5s;2186;49,9941;49,9950;56,8242;56,8242;57,687
12.3.2026 09:03:38,6s;2187;49,9935;49,9950;56,8239;56,8239;57,687
12.3.2026 09:03:38,7s;2188;49,9930;49,9950;56,8236;56,8236;57,687
12.3.2026 09:03:38,8s;2189;49,9925;49,9950;56,8232;56,8232;57,687
12.3.2026 09:03:38,9s;2190;49,9921;49,9950;56,8228;56,8228;57,687
12.3.2026 09:03:39,0s;2191;49,9917;49,9950;56,8224;56,8224;57,687
12.3.2026 09:03:39,1s;2192;49,9914;49,9950;56,8220;56,8220;57,687
12.3.2026 09:03:39,2s;2193;49,9912;49,9950;56,8215;56,8215;57,687
12.3.2026 09:03:39,3s;2194;49,9911;49,9950;56,8209;56,8209;57,686
12.3.2026 09:03:39,4s;2195;49,9910;49,9950;56,8204;56,8204;57,686
12.3.2026 09:03:39,5s;2196;49,9910;49,9950;56,8198;56,8198;57,686
12.3.2026 09:03:39,6s;2197;49,9911;49,9950;56,8192;56,8192;57,686
12.3.2026 09:03:39,7s;2198;49,9912;49,9950;56,8186;56,8186;57,685
12.3.2026 09:03:39,8s;2199;49,9915;49,9950;56,8179;56,8179;57,685
12.3.2026 09:03:39,9s;2200;49,9918;49,9950;56,8172;56,8172;57,685
12.3.2026 09:03:40,0s;2201;49,9921;49,9950;56,8165;56,8165;57,685
12.3.2026 09:03:40,1s;2202;49,9926;49,9950;56,8158;56,8158;57,685
12.3.2026 09:03:40,2s;2203;49,9931;49,9950;56,8151;56,8151;57,684
12.3.2026 09:03:40,3s;2204;49,9936;49,9950;56,8143;56,8143;57,684
12.3.2026 09:03:40,4s;2205;49,9942;49,9950;56,8135;56,8135;57,684
12.3.2026 09:03:40,5s;2206;49,9949;49,9950;56,8128;56,8128;57,683
12.3.2026 09:03:40,6s;2207;49,9956;49,9950;56,8120;56,8120;57,683
12.3.2026 09:03:40,7s;2208;49,9963;49,9950;56,8112;56,8112;57,683
12.3.2026 09:03:40,8s;2209;49,9970;49,9950;56,8104;56,8104;57,683
12.3.2026 09:03:40,9s;2210;49,9978;49,9950;56,8096;56,8096;57,682
12.3.2026 09:03:41,0s;2211;49,9986;49,9950;56,8088;56,8088;57,682
12.3.2026 09:03:41,1s;2212;49,9994;49,9950;56,8081;56,8081;57,682
12.3.2026 09:03:41,2s;2213;50,0003;49,9950;56,8073;56,8073;57,682
12.3.2026 09:03:41,3s;2214;50,0011;49,9950;56,8065;56,8065;57,681
12.3.2026 09:03:41,4s;2215;50,0019;49,9950;56,8057;56,8057;57,681
12.3.2026 09:03:41,5s;2216;50,0027;49,9950;56,8050;56,8050;57,681
12.3.2026 09:03:41,6s;2217;50,0034;49,9950;56,8043;56,8043;57,680
12.3.2026 09:03:41,7s;2218;50,0042;49,9950;56,8035;56,8035;57,680
12.3.2026 09:03:41,8s;2219;50,0049;49,9950;56,8028;56,8028;57,680
12.3.2026 09:03:41,9s;2220;50,0056;49,9950;56,8022;56,8022;57,680
12.3.2026 09:03:42,0s;2221;50,0062;49,9950;56,8015;56,8015;57,680
12.3.2026 09:03:42,1s;2222;50,0067;49,9950;56,8009;56,8009;57,679
12.3.2026 09:03:42,2s;2223;50,0073;49,9950;56,8002;56,8002;57,679
12.3.2026 09:03:42,3s;2224;50,0077;49,9950;56,7997;56,7997;57,679
12.3.2026 09:03:42,4s;2225;50,0081;49,9950;56,7991;56,7991;57,679
12.3.2026 09:03:42,5s;2226;50,0084;49,9950;56,7986;56,7986;57,678
12.3.2026 09:03:42,6s;2227;50,0087;49,9950;56,7981;56,7981;57,678
12.3.2026 09:03:42,7s;2228;50,0089;49,9950;56,7976;56,7976;57,678
12.3.2026 09:03:42,8s;2229;50,0090;49,9950;56,7972;56,7972;57,678
12.3.2026 09:03:42,9s;2230;50,0090;49,9950;56,7968;56,7968;57,678
12.3.2026 09:03:43,0s;2231;50,0090;49,9950;56,7964;56,7964;57,678
12.3.2026 09:03:43,1s;2232;50,0088;49,9950;56,7961;56,7961;57,678
12.3.2026 09:03:43,2s;2233;50,0087;49,9950;56,7958;56,7958;57,678
12.3.2026 09:03:43,3s;2234;50,0084;49,9950;56,7956;56,7956;57,677
12.3.2026 09:03:43,4s;2235;50,0081;49,9950;56,7954;56,7954;57,677
12.3.2026 09:03:43,5s;2236;50,0077;49,9950;56,7952;56,7952;57,677
12.3.2026 09:03:43,6s;2237;50,0072;49,9950;56,7951;56,7951;57,677
12.3.2026 09:03:43,7s;2238;50,0067;49,9950;56,7950;56,7950;57,677
12.3.2026 09:03:43,8s;2239;50,0061;49,9950;56,7950;56,7950;57,677
12.3.2026 09:03:43,9s;2240;50,0055;49,9950;56,7950;56,7950;57,677
12.3.2026 09:03:44,0s;2241;50,0048;49,9950;56,7951;56,7951;57,677
12.3.2026 09:03:44,1s;2242;50,0041;49,9950;56,7951;56,7951;57,677
12.3.2026 09:03:44,2s;2243;50,0034;49,9950;56,7953;56,7953;57,677
12.3.2026 09:03:44,3s;2244;50,0026;49,9950;56,7954;56,7954;57,677
12.3.2026 09:03:44,4s;2245;50,0018;49,9950;56,7957;56,7957;57,677
12.3.2026 09:03:44,5s;2246;50,0010;49,9950;56,7959;56,7959;57,678
12.3.2026 09:03:44,6s;2247;50,0002;49,9950;56,7962;56,7962;57,678
12.3.2026 09:03:44,7s;2248;49,9994;49,9950;56,7965;56,7965;57,678
12.3.2026 09:03:44,8s;2249;49,9986;49,9950;56,7969;56,7969;57,678
12.3.2026 09:03:44,9s;2250;49,9978;49,9950;56,7973;56,7973;57,678
12.3.2026 09:03:45,0s;2251;49,9970;49,9950;56,7977;56,7977;57,678
12.3.2026 09:03:45,1s;2252;49,9962;49,9950;56,7982;56,7982;57,678
12.3.2026 09:03:45,2s;2253;49,9955;49,9950;56,7987;56,7987;57,679
12.3.2026 09:03:45,3s;2254;49,9948;49,9950;56,7992;56,7992;57,679
12.3.2026 09:03:45,4s;2255;49,9942;49,9950;56,7998;56,7998;57,679
12.3.2026 09:03:45,5s;2256;49,9936;49,9950;56,8004;56,8004;57,679
12.3.2026 09:03:45,6s;2257;49,9930;49,9950;56,8010;56,8010;57,679
12.3.2026 09:03:45,7s;2258;49,9925;49,9950;56,8016;56,8016;57,680
12.3.2026 09:03:45,8s;2259;49,9921;49,9950;56,8023;56,8023;57,680
12.3.2026 09:03:45,9s;2260;49,9917;49,9950;56,8030;56,8030;57,680
12.3.2026 09:03:46,0s;2261;49,9915;49,9950;56,8037;56,8037;57,680
12.3.2026 09:03:46,1s;2262;49,9912;49,9950;56,8044;56,8044;57,681
12.3.2026 09:03:46,2s;2263;49,9911;49,9950;56,8052;56,8052;57,681
12.3.2026 09:03:46,3s;2264;49,9910;49,9950;56,8059;56,8059;57,681
12.3.2026 09:03:46,4s;2265;49,9910;49,9950;56,8067;56,8067;57,681
12.3.2026 09:03:46,5s;2266;49,9911;49,9950;56,8075;56,8075;57,682
12.3.2026 09:03:46,6s;2267;49,9912;49,9950;56,8082;56,8082;57,682
12.3.2026 09:03:46,7s;2268;49,9914;49,9950;56,8090;56,8090;57,682
12.3.2026 09:03:46,8s;2269;49,9917;49,9950;56,8098;56,8098;57,682
12.3.2026 09:03:46,9s;2270;49,9921;49,9950;56,8106;56,8106;57,683
12.3.2026 09:03:47,0s;2271;49,9925;49,9950;56,8114;56,8114;57,683
12.3.2026 09:03:47,1s;2272;49,9930;49,9950;56,8122;56,8122;57,683
12.3.2026 09:03:47,2s;2273;49,9935;49,9950;56,8130;56,8130;57,684
12.3.2026 09:03:47,3s;2274;49,9941;49,9950;56,8137;56,8137;57,684
12.3.2026 09:03:47,4s;2275;49,9948;49,9950;56,8145;56,8145;57,684
12.3.2026 09:03:47,5s;2276;49,9955;49,9950;56,8152;56,8152;57,684
12.3.2026 09:03:47,6s;2277;49,9962;49,9950;56,8160;56,8160;57,685
12.3.2026 09:03:47,7s;2278;49,9970;49,9950;56,8167;56,8167;57,685
12.3.2026 09:03:47,8s;2279;49,9977;49,9950;56,8174;56,8174;57,685
12.3.2026 09:03:47,9s;2280;49,9985;49,9950;56,8181;56,8181;57,685
12.3.2026 09:03:48,0s;2281;49,9993;49,9950;56,8187;56,8187;57,686
12.3.2026 09:03:48,1s;2282;50,0002;49,9950;56,8193;56,8193;57,686
12.3.2026 09:03:48,2s;2283;50,0010;49,9950;56,8199;56,8199;57,686
12.3.2026 09:03:48,3s;2284;50,0018;49,9950;56,8205;56,8205;57,686
12.3.2026 09:03:48,4s;2285;50,0026;49,9950;56,8211;56,8211;57,686
12.3.2026 09:03:48,5s;2286;50,0034;49,9950;56,8216;56,8216;57,687
12.3.2026 09:03:48,6s;2287;50,0041;49,9950;56,8221;56,8221;57,687
12.3.2026 09:03:48,7s;2288;50,0048;49,9950;56,8225;56,8225;57,687
12.3.2026 09:03:48,8s;2289;50,0055;49,9950;56,8229;56,8229;57,687
12.3.2026 09:03:48,9s;2290;50,0061;49,9950;56,8233;56,8233;57,687
12.3.2026 09:03:49,0s;2291;50,0067;49,9950;56,8237;56,8237;57,687
12.3.2026 09:03:49,1s;2292;50,0072;49,9950;56,8240;56,8240;57,687
12.3.2026 09:03:49,2s;2293;50,0077;49,9950;56,8242;56,8242;57,687
12.3.2026 09:03:49,3s;2294;50,0081;49,9950;56,8245;56,8245;57,688
12.3.2026 09:03:49,4s;2295;50,0084;49,9950;56,8247;56,8247;57,688
12.3.2026 09:03:49,5s;2296;50,0087;49,9950;56,8248;56,8248;57,688
12.3.2026 09:03:49,6s;2297;50,0088;49,9950;56,8249;56,8249;57,688
12.3.2026 09:03:49,7s;2298;50,0090;49,9950;56,8250;56,8250;57,688
12.3.2026 09:03:49,8s;2299;50,0090;49,9950;56,8250;56,8250;57,688
12.3.2026 09:03:49,9s;2300;50,0090;49,9950;56,8250;56,8250;57,688
12.3.2026 09:03:50,0s;2301;50,0089;49,9950;56,8249;56,8249;57,688
12.3.2026 09:03:50,1s;2302;50,0087;49,9950;56,8248;56,8248;57,688
12.3.2026 09:03:50,2s;2303;50,0084;49,9950;56,8247;56,8247;57,688
12.3.2026 09:03:50,3s;2304;50,0081;49,9950;56,8245;56,8245;57,688
12.3.2026 09:03:50,4s;2305;50,0077;49,9950;56,8243;56,8243;57,687
12.3.2026 09:03:50,5s;2306;50,0073;49,9950;56,8240;56,8240;57,687
12.3.2026 09:03:50,6s;2307;50,0068;49,9950;56,8237;56,8237;57,687
12.3.2026 09:03:50,7s;2308;50,0062;49,9950;56,8234;56,8234;57,687
12.3.2026 09:03:50,8s;2309;50,0056;49,9950;56,8230;56,8230;57,687
12.3.2026 09:03:50,9s;2310;50,0049;49,9950;56,8226;56,8226;57,687
12.3.2026 09:03:51,0s;2311;50,0042;49,9950;56,8221;56,8221;57,687
12.3.2026 09:03:51,1s;2312;50,0035;49,9950;56,8217;56,8217;57,687
12.3.2026 09:03:51,2s;2313;50,0027;49,9950;56,8211;56,8211;57,686
12.3.2026 09:03:51,3s;2314;50,0019;49,9950;56,8206;56,8206;57,686
12.3.2026 09:03:51,4s;2315;50,0011;49,9950;56,8200;56,8200;57,686
12.3.2026 09:03:51,5s;2316;50,0003;49,9950;56,8194;56,8194;57,686
12.3.2026 09:03:51,6s;2317;49,9995;49,9950;56,8188;56,8188;57,686
12.3.2026 09:03:51,7s;2318;49,9987;49,9950;56,8182;56,8182;57,685
12.3.2026 09:03:51,8s;2319;49,9979;49,9950;56,8175;56,8175;57,685
12.3.2026 09:03:51,9s;2320;49,9971;49,9950;56,8168;56,8168;57,685
12.3.2026 09:03:52,0s;2321;49,9963;49,9950;56,8161;56,8161;57,685
12.3.2026 09:03:52,1s;2322;49,9956;49,9950;56,8153;56,8153;57,684
12.3.2026 09:03:52,2s;2323;49,9949;49,9950;56,8146;56,8146;57,684
12.3.2026 09:03:52,3s;2324;49,9942;49,9950;56,8138;56,8138;57,684
12.3.2026 09:03:52,4s;2325;49,9936;49,9950;56,8131;56,8131;57,684
12.3.2026 09:03:52,5s;2326;49,9931;49,9950;56,8123;56,8123;57,683
12.3.2026 09:03:52,6s;2327;49,9926;49,9950;56,8115;56,8115;57,683
12.3.2026 09:03:52,7s;2328;49,9922;49,9950;56,8107;56,8107;57,683
12.3.2026 09:03:52,8s;2329;49,9918;49,9950;56,8099;56,8099;57,682
12.3.2026 09:03:52,9s;2330;49,9915;49,9950;56,8091;56,8091;57,682
12.3.2026 09:03:53,0s;2331;49,9913;49,9950;56,8084;56,8084;57,682
12.3.2026 09:03:53,1s;2332;49,9911;49,9950;56,8076;56,8076;57,682
12.3.2026 09:03:53,2s;2333;49,9910;49,9950;56,8068;56,8068;57,681
12.3.2026 09:03:53,3s;2334;49,9910;49,9950;56,8060;56,8060;57,681
12.3.2026 09:03:53,4s;2335;49,9911;49,9950;56,8053;56,8053;57,681
12.3.2026 09:03:53,5s;2336;49,9912;49,9950;56,8045;56,8045;57,681
12.3.2026 09:03:53,6s;2337;49,9914;49,9950;56,8038;56,8038;57,680
12.3.2026 09:03:53,7s;2338;49,9917;49,9950;56,8031;56,8031;57,680
12.3.2026 09:03:53,8s;2339;49,9921;49,9950;56,8024;56,8024;57,680
12.3.2026 09:03:53,9s;2340;49,9925;49,9950;56,8017;56,8017;57,680
12.3.2026 09:03:54,0s;2341;49,9929;49,9950;56,8011;56,8011;57,679
12.3.2026 09:03:54,1s;2342;49,9935;49,9950;56,8005;56,8005;57,679
12.3.2026 09:03:54,2s;2343;49,9941;49,9950;56,7999;56,7999;57,679
12.3.2026 09:03:54,3s;2344;49,9947;49,9950;56,7993;56,7993;57,679
12.3.2026 09:03:54,4s;2345;49,9954;49,9950;56,7988;56,7988;57,679
12.3.2026 09:03:54,5s;2346;49,9961;49,9950;56,7983;56,7983;57,678
12.3.2026 09:03:54,6s;2347;49,9969;49,9950;56,7978;56,7978;57,678
12.3.2026 09:03:54,7s;2348;49,9976;49,9950;56,7973;56,7973;57,678
12.3.2026 09:03:54,8s;2349;49,9984;49,9950;56,7969;56,7969;57,678
12.3.2026 09:03:54,9s;2350;49,9993;49,9950;56,7966;56,7966;57,678
12.3.2026 09:03:55,0s;2351;50,0001;49,9950;56,7962;56,7962;57,678
12.3.2026 09:03:55,1s;2352;50,0009;49,9950;56,7959;56,7959;57,678
12.3.2026 09:03:55,2s;2353;50,0017;49,9950;56,7957;56,7957;57,677
12.3.2026 09:03:55,3s;2354;50,0025;49,9950;56,7955;56,7955;57,677
12.3.2026 09:03:55,4s;2355;50,0033;49,9950;56,7953;56,7953;57,677
12.3.2026 09:03:55,5s;2356;50,0040;49,9950;56,7952;56,7952;57,677
12.3.2026 09:03:55,6s;2357;50,0047;49,9950;56,7951;56,7951;57,677
12.3.2026 09:03:55,7s;2358;50,0054;49,9950;56,7950;56,7950;57,677
12.3.2026 09:03:55,8s;2359;50,0060;49,9950;56,7950;56,7950;57,677
12.3.2026 09:03:55,9s;2360;50,0066;49,9950;56,7950;56,7950;57,677
12.3.2026 09:03:56,0s;2361;50,0071;49,9950;56,7951;56,7951;57,677
12.3.2026 09:03:56,1s;2362;50,0076;49,9950;56,7952;56,7952;57,677
12.3.2026 09:03:56,2s;2363;50,0080;49,9950;56,7954;56,7954;57,677
12.3.2026 09:03:56,3s;2364;50,0084;49,9950;56,7956;56,7956;57,677
12.3.2026 09:03:56,4s;2365;50,0086;49,9950;56,7958;56,7958;57,678
12.3.2026 09:03:56,5s;2366;50,0088;49,9950;56,7961;56,7961;57,678
12.3.2026 09:03:56,6s;2367;50,0089;49,9950;56,7964;56,7964;57,678
12.3.2026 09:03:56,7s;2368;50,0090;49,9950;56,7967;56,7967;57,678
12.3.2026 09:03:56,8s;2369;50,0090;49,9950;56,7971;56,7971;57,678
12.3.2026 09:03:56,9s;2370;50,0089;49,9950;56,7975;56,7975;57,678
12.3.2026 09:03:57,0s;2371;50,0087;49,9950;56,7980;56,7980;57,678
12.3.2026 09:03:57,1s;2372;50,0085;49,9950;56,7985;56,7985;57,678
12.3.2026 09:03:57,2s;2373;50,0082;49,9950;56,7990;56,7990;57,679
12.3.2026 09:03:57,3s;2374;50,0078;49,9950;56,7996;56,7996;57,679
12.3.2026 09:03:57,4s;2375;50,0073;49,9950;56,8002;56,8002;57,679
12.3.2026 09:03:57,5s;2376;50,0068;49,9950;56,8008;56,8008;57,679
12.3.2026 09:03:57,6s;2377;50,0063;49,9950;56,8014;56,8014;57,679
12.3.2026 09:03:57,7s;2378;50,0057;49,9950;56,8021;56,8021;57,680
12.3.2026 09:03:57,8s;2379;50,0050;49,9950;56,8027;56,8027;57,680
12.3.2026 09:03:57,9s;2380;50,0043;49,9950;56,8034;56,8034;57,680
12.3.2026 09:03:58,0s;2381;50,0036;49,9950;56,8042;56,8042;57,680
12.3.2026 09:03:58,1s;2382;50,0028;49,9950;56,8049;56,8049;57,681
12.3.2026 09:03:58,2s;2383;50,0020;49,9950;56,8056;56,8056;57,681
12.3.2026 09:03:58,3s;2384;50,0012;49,9950;56,8064;56,8064;57,681
12.3.2026 09:03:58,4s;2385;50,0004;49,9950;56,8072;56,8072;57,682
12.3.2026 09:03:58,5s;2386;49,9996;49,9950;56,8079;56,8079;57,682
12.3.2026 09:03:58,6s;2387;49,9988;49,9950;56,8087;56,8087;57,682
12.3.2026 09:03:58,7s;2388;49,9979;49,9950;56,8095;56,8095;57,682
12.3.2026 09:03:58,8s;2389;49,9972;49,9950;56,8103;56,8103;57,683
12.3.2026 09:03:58,9s;2390;49,9964;49,9950;56,8111;56,8111;57,683
12.3.2026 09:03:59,0s;2391;49,9957;49,9950;56,8119;56,8119;57,683
12.3.2026 09:03:59,1s;2392;49,9950;49,9950;56,8127;56,8127;57,683
12.3.2026 09:03:59,2s;2393;49,9943;49,9950;56,8134;56,8134;57,684
12.3.2026 09:03:59,3s;2394;49,9937;49,9950;56,8142;56,8142;57,684
12.3.2026 09:03:59,4s;2395;49,9931;49,9950;56,8149;56,8149;57,684
12.3.2026 09:03:59,5s;2396;49,9926;49,9950;56,8157;56,8157;57,684
12.3.2026 09:03:59,6s;2397;49,9922;49,9950;56,8164;56,8164;57,685
12.3.2026 09:03:59,7s;2398;49,9918;49,9950;56,8171;56,8171;57,685
12.3.2026 09:03:59,8s;2399;49,9915;49,9950;56,8178;56,8178;57,685
12.3.2026 09:03:59,9s;2400;49,9913;49,9950;56,8185;56,8185;57,685
12.3.2026 09:04:00,0s;2401;49,9911;49,9950;56,8191;56,8191;57,686
12.3.2026 09:04:00,1s;2402;49,9910;49,9950;56,8197;56,8197;57,686
12.3.2026 09:04:00,2s;2403;49,9910;49,9950;56,8203;56,8203;57,686
12.3.2026 09:04:00,3s;2404;49,9911;49,9950;56,8209;56,8209;57,686
12.3.2026 09:04:00,4s;2405;49,9912;49,9950;56,8214;56,8214;57,686
12.3.2026 09:04:00,5s;2406;49,9914;49,9950;56,8219;56,8219;57,687
12.3.2026 09:04:00,6s;2407;49,9917;49,9950;56,8224;56,8224;57,687
12.3.2026 09:04:00,7s;2408;49,9920;49,9950;56,8228;56,8228;57,687
12.3.2026 09:04:00,8s;2409;49,9924;49,9950;56,8232;56,8232;57,687
12.3.2026 09:04:00,9s;2410;49,9929;49,9950;56,8235;56,8235;57,687
12.3.2026 09:04:01,0s;2411;49,9934;49,9950;56,8239;56,8239;57,687
12.3.2026 09:04:01,1s;2412;49,9940;49,9950;56,8241;56,8241;57,687
12.3.2026 09:04:01,2s;2413;49,9946;49,9950;56,8244;56,8244;57,688
12.3.2026 09:04:01,3s;2414;49,9953;49,9950;56,8246;56,8246;57,688
12.3.2026 09:04:01,4s;2415;49,9960;49,9950;56,8248;56,8248;57,688
12.3.2026 09:04:01,5s;2416;49,9968;49,9950;56,8249;56,8249;57,688
12.3.2026 09:04:01,6s;2417;49,9976;49,9950;56,8250;56,8250;57,688
12.3.2026 09:04:01,7s;2418;49,9984;49,9950;56,8250;56,8250;57,688
12.3.2026 09:04:01,8s;2419;49,9992;49,9950;56,8250;56,8250;57,688
12.3.2026 09:04:01,9s;2420;50,0000;49,9950;56,8250;56,8250;57,688
12.3.2026 09:04:02,0s;2421;50,0008;49,9950;56,8249;56,8249;57,688
12.3.2026 09:04:02,1s;2422;50,0016;49,9950;56,8247;56,8247;57,688
12.3.2026 09:04:02,2s;2423;50,0024;49,9950;56,8246;56,8246;57,688
12.3.2026 09:04:02,3s;2424;50,0032;49,9950;56,8244;56,8244;57,688
12.3.2026 09:04:02,4s;2425;50,0039;49,9950;56,8241;56,8241;57,687
12.3.2026 09:04:02,5s;2426;50,0047;49,9950;56,8238;56,8238;57,687
12.3.2026 09:04:02,6s;2427;50,0053;49,9950;56,8235;56,8235;57,687
12.3.2026 09:04:02,7s;2428;50,0060;49,9950;56,8231;56,8231;57,687
12.3.2026 09:04:02,8s;2429;50,0066;49,9950;56,8227;56,8227;57,687
12.3.2026 09:04:02,9s;2430;50,0071;49,9950;56,8223;56,8223;57,687
12.3.2026 09:04:03,0s;2431;50,0076;49,9950;56,8218;56,8218;57,687
12.3.2026 09:04:03,1s;2432;50,0080;49,9950;56,8213;56,8213;57,686
12.3.2026 09:04:03,2s;2433;50,0083;49,9950;56,8208;56,8208;57,686
12.3.2026 09:04:03,3s;2434;50,0086;49,9950;56,8203;56,8203;57,686
12.3.2026 09:04:03,4s;2435;50,0088;49,9950;56,8197;56,8197;57,686
12.3.2026 09:04:03,5s;2436;50,0089;49,9950;56,8190;56,8190;57,686
12.3.2026 09:04:03,6s;2437;50,0090;49,9950;56,8184;56,8184;57,685
12.3.2026 09:04:03,7s;2438;50,0090;49,9950;56,8177;56,8177;57,685
12.3.2026 09:04:03,8s;2439;50,0089;49,9950;56,8171;56,8171;57,685
12.3.2026 09:04:03,9s;2440;50,0087;49,9950;56,8163;56,8163;57,685
12.3.2026 09:04:04,0s;2441;50,0085;49,9950;56,8156;56,8156;57,684
12.3.2026 09:04:04,1s;2442;50,0082;49,9950;56,8149;56,8149;57,684
12.3.2026 09:04:04,2s;2443;50,0078;49,9950;56,8141;56,8141;57,684
12.3.2026 09:04:04,3s;2444;50,0074;49,9950;56,8134;56,8134;57,684
12.3.2026 09:04:04,4s;2445;50,0069;49,9950;56,8126;56,8126;57,683
12.3.2026 09:04:04,5s;2446;50,0063;49,9950;56,8118;56,8118;57,683
12.3.2026 09:04:04,6s;2447;50,0057;49,9950;56,8110;56,8110;57,683
12.3.2026 09:04:04,7s;2448;50,0051;49,9950;56,8102;56,8102;57,683
12.3.2026 09:04:04,8s;2449;50,0044;49,9950;56,8094;56,8094;57,682
12.3.2026 09:04:04,9s;2450;50,0036;49,9950;56,8087;56,8087;57,682
12.3.2026 09:04:05,0s;2451;50,0029;49,9950;56,8079;56,8079;57,682
12.3.2026 09:04:05,1s;2452;50,0021;49,9950;56,8071;56,8071;57,681
12.3.2026 09:04:05,2s;2453;50,0013;49,9950;56,8063;56,8063;57,681
