# YHDA_VERSION=0.5
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=UE_P50
# STEP_NAME=Düşük ikaz — %50 çıkış gücü
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.5
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# STEP_Q_TARGET_MVAR=-33
# STEP_PSET_MW=50
time_s;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
675;154,085970;154,000000;49,945152;-33,073254;49,945152;-33,073254;0;0
676;154,065847;154,000000;49,945908;-33,041612;49,945908;-33,041612;0;0
677;154,024227;154,000000;49,967357;-33,040208;49,967357;-33,040208;0;0
678;154,037892;154,000000;50,043279;-33,087277;50,043279;-33,087277;0;0
679;154,045821;154,000000;50,011906;-32,911825;50,011906;-32,911825;0;0
680;154,093509;154,000000;49,965338;-32,997028;49,965338;-32,997028;0;0
681;154,088915;154,000000;50,017256;-32,979091;50,017256;-32,979091;0;0
682;154,035592;154,000000;50,015315;-32,954859;50,015315;-32,954859;0;0
683;154,056276;154,000000;49,997625;-33,040438;49,997625;-33,040438;0;0
684;154,036274;154,000000;49,953377;-33,030378;49,953377;-33,030378;0;0
685;154,074323;154,000000;50,009390;-32,945656;50,009390;-32,945656;0;0
686;154,046631;154,000000;49,983761;-33,005108;49,983761;-33,005108;0;0
687;154,057227;154,000000;50,026041;-32,957936;50,026041;-32,957936;0;0
688;154,049621;154,000000;50,015757;-33,170720;50,015757;-33,170720;0;0
689;154,067143;154,000000;49,981619;-33,020014;49,981619;-33,020014;0;0
690;154,090950;154,000000;49,982435;-33,026059;49,982435;-33,026059;0;0
691;154,042940;154,000000;50,027511;-32,872799;50,027511;-32,872799;0;0
692;154,012023;154,000000;50,054791;-33,005735;50,054791;-33,005735;0;0
693;154,049964;154,000000;50,035553;-33,065195;50,035553;-33,065195;0;0
694;154,043289;154,000000;49,989479;-33,066700;49,989479;-33,066700;0;0
695;154,047263;154,000000;50,002192;-32,980499;50,002192;-32,980499;0;0
696;154,042219;154,000000;50,048573;-32,932315;50,048573;-32,932315;0;0
697;154,051390;154,000000;49,968372;-32,995653;49,968372;-32,995653;0;0
698;154,059856;154,000000;50,008027;-33,084599;50,008027;-33,084599;0;0
699;154,062341;154,000000;50,024231;-33,011950;50,024231;-33,011950;0;0
700;154,058795;154,000000;49,969284;-33,086264;49,969284;-33,086264;0;0
701;154,030037;154,000000;49,976554;-33,117334;49,976554;-33,117334;0;0
702;154,025272;154,000000;50,008046;-33,110729;50,008046;-33,110729;0;0
703;154,077051;154,000000;49,994852;-33,026266;49,994852;-33,026266;0;0
704;154,066050;154,000000;49,994025;-32,945939;49,994025;-32,945939;0;0
705;154,005934;154,000000;49,976254;-33,066755;49,976254;-33,066755;0;0
706;154,018825;154,000000;50,042255;-32,819144;50,042255;-32,819144;0;0
707;154,062112;154,000000;50,006578;-33,012894;50,006578;-33,012894;0;0
708;154,064103;154,000000;50,007836;-33,021531;50,007836;-33,021531;0;0
709;154,049034;154,000000;49,979872;-32,905784;49,979872;-32,905784;0;0
710;154,057247;154,000000;50,011790;-33,010733;50,011790;-33,010733;0;0
711;154,039231;154,000000;49,981145;-32,979904;49,981145;-32,979904;0;0
712;154,029515;154,000000;50,015616;-33,008874;50,015616;-33,008874;0;0
713;154,050548;154,000000;50,017835;-32,961723;50,017835;-32,961723;0;0
714;154,047086;154,000000;50,025092;-33,090779;50,025092;-33,090779;0;0
715;154,026602;154,000000;49,970170;-32,931343;49,970170;-32,931343;0;0
716;154,076886;154,000000;50,010627;-33,068769;50,010627;-33,068769;0;0
717;154,047850;154,000000;49,997284;-32,839137;49,997284;-32,839137;0;0
718;154,010839;154,000000;50,045440;-32,987986;50,045440;-32,987986;0;0
719;154,053079;154,000000;49,942847;-32,951687;49,942847;-32,951687;0;0
720;154,027485;154,000000;49,969467;-33,016427;49,969467;-33,016427;0;0
721;154,015043;154,000000;49,966215;-32,891605;49,966215;-32,891605;0;0
722;154,047441;154,000000;49,920301;-33,066954;49,920301;-33,066954;0;0
723;154,062697;154,000000;50,019216;-33,012008;50,019216;-33,012008;0;0
724;154,039484;154,000000;49,974919;-33,045179;49,974919;-33,045179;0;0
725;154,037588;154,000000;49,985163;-32,967279;49,985163;-32,967279;0;0
726;154,009873;154,000000;49,974874;-32,915614;49,974874;-32,915614;0;0
727;154,026375;154,000000;50,011759;-33,091070;50,011759;-33,091070;0;0
728;154,043411;154,000000;50,050443;-33,015039;50,050443;-33,015039;0;0
729;154,015912;154,000000;50,006309;-32,878186;50,006309;-32,878186;0;0
730;154,027532;154,000000;50,042998;-33,011596;50,042998;-33,011596;0;0
731;154,047750;154,000000;50,004639;-33,093559;50,004639;-33,093559;0;0
732;154,020579;154,000000;49,982044;-33,018399;49,982044;-33,018399;0;0
733;154,025201;154,000000;49,994735;-33,040869;49,994735;-33,040869;0;0
734;154,044304;154,000000;50,022576;-33,059794;50,022576;-33,059794;0;0
735;154,046565;154,000000;49,976132;-32,953068;49,976132;-32,953068;0;0
736;154,022729;154,000000;49,974480;-32,959957;49,974480;-32,959957;0;0
737;153,993563;154,000000;49,994793;-33,032399;49,994793;-33,032399;0;0
738;153,984147;154,000000;49,970319;-33,083122;49,970319;-33,083122;0;0
739;153,987040;154,000000;49,971179;-33,034452;49,971179;-33,034452;0;0
740;154,022430;154,000000;50,013090;-32,858449;50,013090;-32,858449;0;0
741;154,007115;154,000000;49,983139;-33,035982;49,983139;-33,035982;0;0
742;154,000642;154,000000;50,001473;-33,104302;50,001473;-33,104302;0;0
743;154,028077;154,000000;50,013089;-33,109195;50,013089;-33,109195;0;0
744;154,043519;154,000000;49,997005;-33,048972;49,997005;-33,048972;0;0
745;154,022292;154,000000;50,018969;-32,963974;50,018969;-32,963974;0;0
746;154,046132;154,000000;49,956205;-32,917835;49,956205;-32,917835;0;0
747;154,013794;154,000000;50,014040;-33,000139;50,014040;-33,000139;0;0
748;153,995240;154,000000;49,990561;-32,917686;49,990561;-32,917686;0;0
749;154,037001;154,000000;50,023532;-32,915654;50,023532;-32,915654;0;0
750;154,008823;154,000000;49,986084;-33,143038;49,986084;-33,143038;0;0
751;154,022941;154,000000;49,949259;-32,912282;49,949259;-32,912282;0;0
752;154,019773;154,000000;49,987139;-33,091525;49,987139;-33,091525;0;0
753;154,014894;154,000000;49,980699;-33,014474;49,980699;-33,014474;0;0
754;154,042393;154,000000;49,953252;-33,066422;49,953252;-33,066422;0;0
755;154,016876;154,000000;50,004599;-33,097489;50,004599;-33,097489;0;0
756;154,000830;154,000000;49,975066;-33,041130;49,975066;-33,041130;0;0
757;153,995661;154,000000;49,967880;-32,970582;49,967880;-32,970582;0;0
758;154,002941;154,000000;49,964935;-32,948724;49,964935;-32,948724;0;0
759;153,950355;154,000000;50,032063;-32,991684;50,032063;-32,991684;0;0
760;153,993684;154,000000;50,025095;-32,880620;50,025095;-32,880620;0;0
761;153,983298;154,000000;50,009646;-33,097614;50,009646;-33,097614;0;0
762;153,961311;154,000000;49,964325;-32,993162;49,964325;-32,993162;0;0
763;153,988451;154,000000;49,999900;-32,969935;49,999900;-32,969935;0;0
764;153,998201;154,000000;50,007675;-32,961000;50,007675;-32,961000;0;0
765;153,993355;154,000000;49,964260;-32,978895;49,964260;-32,978895;0;0
766;154,008108;154,000000;49,983791;-32,858699;49,983791;-32,858699;0;0
767;153,941974;154,000000;50,031955;-32,913399;50,031955;-32,913399;0;0
768;153,984595;154,000000;50,002410;-33,064429;50,002410;-33,064429;0;0
769;153,988509;154,000000;49,972718;-33,122163;49,972718;-33,122163;0;0
770;153,992821;154,000000;49,967104;-32,930158;49,967104;-32,930158;0;0
771;153,964661;154,000000;50,028264;-32,687247;50,028264;-32,687247;0;0
772;153,948078;154,000000;49,978865;-33,131827;49,978865;-33,131827;0;0
773;153,966599;154,000000;50,042547;-33,021924;50,042547;-33,021924;0;0
774;153,958700;154,000000;50,038974;-33,074451;50,038974;-33,074451;0;0
775;154,003431;154,000000;50,018803;-32,979949;50,018803;-32,979949;0;0
776;153,980116;154,000000;50,009851;-33,070927;50,009851;-33,070927;0;0
777;153,966129;154,000000;50,027365;-32,836710;50,027365;-32,836710;0;0
778;153,957667;154,000000;50,032497;-32,903656;50,032497;-32,903656;0;0
779;153,998633;154,000000;50,034453;-33,065420;50,034453;-33,065420;0;0
780;153,966703;154,000000;50,028589;-33,000616;50,028589;-33,000616;0;0
