# YHDA_VERSION=0.6.1
# TEST_SERVICE=RGDH
# PLANT_TYPE=RESGES
# STEP_ID=UE_MAX
# STEP_NAME=Düşük ikaz — ulaşılabilir maksimum çıkış gücü
# TESIS_ADI=YHDA Örnek RES
# UNIT_ID=U1
# TEST_DATE=2026-08-16
# CITY=ANKARA
# COMPANY=YHDA Sentetik Test
# PNOM_MW=100.0
# NOMINAL_VOLTAGE_KV=154.0
# MEASUREMENT_DEVICE=Harici İzole Veri Kayıt Sistemi
# MEASUREMENT_SOFTWARE=YHDA Logger Utility
# MEASUREMENT_ACCURACY_PERCENT=0.2
# CALIBRATION_DATE=2026-02-01
# CALIBRATION_CERT_NO=YHDA-CAL-2026-001
# TEST_ENGINEER=Sentetik Test Verisi
# REPORT_PREPARED_BY=YHDA v0.6.1
# RECORDING_COMPUTER=Saha Dizüstü Bilgisayarı
# SAMPLE_PERIOD_MS=1000
# VOLTAGE_DROOP_PERCENT=4
# Q_TEST_DURATION_MIN=10
# MAIN_SOURCE_PNOM_MW=100
# AUX_SOURCE_PNOM_MW=0
# ONLINE_TOTAL_MW=100
# MAX_ACCESSIBLE_POWER_MW=70
# Q_REQUIRED_OE_MVAR=33
# Q_REQUIRED_UE_MVAR=-33
# TOTAL_UNIT_COUNT=20
# ONLINE_UNIT_COUNT=20
# STEP_Q_TARGET_MVAR=-33
# STEP_PSET_MW=70
time_s;system_voltage_kv;voltage_reference_kv;total_active_power_mw;total_reactive_power_mvar;main_source_active_power_mw;main_source_reactive_power_mvar;aux_source_active_power_mw;aux_source_reactive_power_mvar
674;154,095882;154,000000;69,967233;-33,123847;69,967233;-33,123847;0;0
675;154,089339;154,000000;70,027370;-32,904559;70,027370;-32,904559;0;0
676;154,097837;154,000000;69,994604;-32,893577;69,994604;-32,893577;0;0
677;154,073240;154,000000;70,052971;-32,883342;70,052971;-32,883342;0;0
678;154,051071;154,000000;70,061931;-32,964665;70,061931;-32,964665;0;0
679;154,072135;154,000000;69,990205;-32,969222;69,990205;-32,969222;0;0
680;154,050449;154,000000;70,065411;-32,999454;70,065411;-32,999454;0;0
681;154,066527;154,000000;69,975974;-32,966210;69,975974;-32,966210;0;0
682;154,055953;154,000000;69,976360;-33,065595;69,976360;-33,065595;0;0
683;154,064942;154,000000;70,014510;-32,976028;70,014510;-32,976028;0;0
684;154,093520;154,000000;69,971554;-32,927050;69,971554;-32,927050;0;0
685;154,050586;154,000000;70,045632;-32,982960;70,045632;-32,982960;0;0
686;154,057367;154,000000;70,008830;-32,952578;70,008830;-32,952578;0;0
687;154,056850;154,000000;70,034005;-32,927861;70,034005;-32,927861;0;0
688;154,064286;154,000000;69,998168;-33,090594;69,998168;-33,090594;0;0
689;154,023682;154,000000;70,011233;-33,021748;70,011233;-33,021748;0;0
690;154,035956;154,000000;70,096815;-32,979439;70,096815;-32,979439;0;0
691;154,085758;154,000000;69,973955;-32,946918;69,973955;-32,946918;0;0
692;154,095628;154,000000;70,027669;-33,055128;70,027669;-33,055128;0;0
693;154,021693;154,000000;69,918852;-32,918262;69,918852;-32,918262;0;0
694;154,061943;154,000000;69,997040;-33,160885;69,997040;-33,160885;0;0
695;154,042176;154,000000;70,023210;-32,988057;70,023210;-32,988057;0;0
696;154,053875;154,000000;69,890145;-32,808279;69,890145;-32,808279;0;0
697;154,065192;154,000000;70,086741;-32,977521;70,086741;-32,977521;0;0
698;154,058115;154,000000;69,982920;-33,055716;69,982920;-33,055716;0;0
699;154,057378;154,000000;70,047723;-33,003844;70,047723;-33,003844;0;0
700;154,065869;154,000000;70,005844;-32,882648;70,005844;-32,882648;0;0
701;154,054786;154,000000;70,036351;-32,998789;70,036351;-32,998789;0;0
702;154,013245;154,000000;70,010322;-32,894176;70,010322;-32,894176;0;0
703;154,039576;154,000000;69,995263;-33,009335;69,995263;-33,009335;0;0
704;154,041786;154,000000;70,088189;-33,032433;70,088189;-33,032433;0;0
705;154,031534;154,000000;69,935219;-32,995547;69,935219;-32,995547;0;0
706;154,038955;154,000000;69,997581;-32,972443;69,997581;-32,972443;0;0
707;154,036025;154,000000;70,002779;-32,970355;70,002779;-32,970355;0;0
708;154,046186;154,000000;69,948348;-33,086361;69,948348;-33,086361;0;0
709;154,051617;154,000000;69,953042;-33,005326;69,953042;-33,005326;0;0
710;154,076000;154,000000;69,891487;-32,890885;69,891487;-32,890885;0;0
711;154,023483;154,000000;70,054199;-32,928596;70,054199;-32,928596;0;0
712;154,054480;154,000000;70,041518;-32,862122;70,041518;-32,862122;0;0
713;154,011960;154,000000;70,099938;-33,041435;70,099938;-33,041435;0;0
714;154,038392;154,000000;70,015801;-32,728856;70,015801;-32,728856;0;0
715;154,011977;154,000000;69,997625;-32,909682;69,997625;-32,909682;0;0
716;154,005799;154,000000;70,020874;-33,010348;70,020874;-33,010348;0;0
717;154,036310;154,000000;70,071286;-32,936495;70,071286;-32,936495;0;0
718;154,024773;154,000000;70,044269;-32,959591;70,044269;-32,959591;0;0
719;154,065796;154,000000;69,992625;-33,033279;69,992625;-33,033279;0;0
720;154,035867;154,000000;69,899867;-32,931327;69,899867;-32,931327;0;0
721;154,030449;154,000000;70,016684;-33,045706;70,016684;-33,045706;0;0
722;153,996810;154,000000;70,007548;-32,993339;70,007548;-32,993339;0;0
723;154,051619;154,000000;70,010114;-32,939002;70,010114;-32,939002;0;0
724;154,022035;154,000000;70,000066;-33,046759;70,000066;-33,046759;0;0
725;154,016341;154,000000;69,989060;-33,045683;69,989060;-33,045683;0;0
726;154,036731;154,000000;70,050550;-33,082709;70,050550;-33,082709;0;0
727;154,021477;154,000000;69,988775;-33,036505;69,988775;-33,036505;0;0
728;154,018949;154,000000;70,011096;-32,992833;70,011096;-32,992833;0;0
729;154,008505;154,000000;69,929042;-33,006809;69,929042;-33,006809;0;0
730;154,051476;154,000000;69,998043;-32,932057;69,998043;-32,932057;0;0
731;153,999631;154,000000;70,002187;-33,070258;70,002187;-33,070258;0;0
732;154,034560;154,000000;70,014385;-32,942028;70,014385;-32,942028;0;0
733;154,022369;154,000000;70,014252;-33,000387;70,014252;-33,000387;0;0
734;154,027082;154,000000;70,022112;-32,981975;70,022112;-32,981975;0;0
735;154,018034;154,000000;70,090074;-32,952100;70,090074;-32,952100;0;0
736;154,027918;154,000000;69,969441;-33,160660;69,969441;-33,160660;0;0
737;154,009997;154,000000;69,976210;-33,019087;69,976210;-33,019087;0;0
738;154,040595;154,000000;70,068228;-33,027580;70,068228;-33,027580;0;0
739;154,026601;154,000000;69,994131;-32,853152;69,994131;-32,853152;0;0
740;153,997506;154,000000;69,963887;-32,938286;69,963887;-32,938286;0;0
741;154,005442;154,000000;69,964131;-32,984758;69,964131;-32,984758;0;0
742;154,005982;154,000000;70,004229;-32,971127;70,004229;-32,971127;0;0
743;154,002568;154,000000;69,991925;-32,874344;69,991925;-32,874344;0;0
744;153,989052;154,000000;69,907847;-33,062598;69,907847;-33,062598;0;0
745;154,034371;154,000000;69,942938;-33,046380;69,942938;-33,046380;0;0
746;153,981449;154,000000;70,007799;-33,063865;70,007799;-33,063865;0;0
747;154,009615;154,000000;70,053544;-33,080891;70,053544;-33,080891;0;0
748;154,009312;154,000000;70,033583;-32,975538;70,033583;-32,975538;0;0
749;153,970169;154,000000;70,071571;-33,034859;70,071571;-33,034859;0;0
750;154,013898;154,000000;69,974389;-32,873312;69,974389;-32,873312;0;0
751;153,971449;154,000000;70,019044;-33,127969;70,019044;-33,127969;0;0
752;153,984175;154,000000;70,030694;-33,035507;70,030694;-33,035507;0;0
753;153,997305;154,000000;70,001636;-32,978892;70,001636;-32,978892;0;0
754;153,958770;154,000000;69,971580;-33,023895;69,971580;-33,023895;0;0
755;154,014966;154,000000;69,933424;-33,062764;69,933424;-33,062764;0;0
756;154,009700;154,000000;70,048653;-33,216881;70,048653;-33,216881;0;0
757;154,010886;154,000000;70,049706;-33,027809;70,049706;-33,027809;0;0
758;154,006574;154,000000;69,971779;-33,053401;69,971779;-33,053401;0;0
759;154,000225;154,000000;70,035907;-32,986550;70,035907;-32,986550;0;0
760;153,988062;154,000000;69,920059;-33,126733;69,920059;-33,126733;0;0
761;153,956064;154,000000;69,959975;-33,093454;69,959975;-33,093454;0;0
762;153,996069;154,000000;70,044824;-32,886688;70,044824;-32,886688;0;0
763;154,005630;154,000000;69,975209;-33,154234;69,975209;-33,154234;0;0
764;153,995709;154,000000;69,983024;-32,982088;69,983024;-32,982088;0;0
765;154,017004;154,000000;70,044493;-33,119547;70,044493;-33,119547;0;0
766;154,000924;154,000000;70,013122;-33,017824;70,013122;-33,017824;0;0
767;153,951528;154,000000;69,977676;-32,939137;69,977676;-32,939137;0;0
768;153,971680;154,000000;70,020631;-33,096408;70,020631;-33,096408;0;0
769;153,937237;154,000000;69,940421;-33,076385;69,940421;-33,076385;0;0
770;153,990619;154,000000;70,030706;-32,953131;70,030706;-32,953131;0;0
771;153,974773;154,000000;69,997761;-33,042732;69,997761;-33,042732;0;0
772;153,929607;154,000000;70,017490;-33,064820;70,017490;-33,064820;0;0
773;153,993051;154,000000;69,975671;-32,955513;69,975671;-32,955513;0;0
774;153,953753;154,000000;69,992548;-32,976456;69,992548;-32,976456;0;0
775;154,015076;154,000000;69,970449;-33,053249;69,970449;-33,053249;0;0
776;153,955873;154,000000;69,938594;-32,995581;69,938594;-32,995581;0;0
777;153,990624;154,000000;70,019111;-33,004480;70,019111;-33,004480;0;0
778;153,997498;154,000000;70,001445;-32,925254;70,001445;-32,925254;0;0
779;153,974904;154,000000;69,974844;-33,059525;69,974844;-33,059525;0;0
780;153,973802;154,000000;69,982554;-33,002791;69,982554;-33,002791;0;0
